day,timestamp,symbol,buyer,seller,pair,price,mid0,spread,spread_bin,hour_cs,agg,notional,dm_self_k5,dm_ex_k5,dm_hy_k5,dm_self_k20,dm_ex_k20,dm_hy_k20,dm_self_k100,dm_ex_k100,dm_hy_k100
1,271600,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1248.0,1258.5,21.0,tight,0,sell_agg,1248.0,1.0,0.5,-6.0,2.5,2.0,1.0,-1.0,-1.5,-15.0
1,272600,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67|Mark 22,5261.0,5260.0,2.0,tight,0,buy_agg,36827.0,0.5,0.5,3.0,-1.5,-1.5,5.5,1.5,1.5,-4.0
1,274600,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9989.0,9981.5,15.0,tight,0,buy_agg,19978.0,3.0,-2.0,3.0,1.5,-6.0,1.5,-9.5,3.0,-9.5
1,275300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5259.0,5257.5,3.0,tight,0,buy_agg,42072.0,1.0,1.0,0.0,-6.0,-6.0,0.0,7.0,7.0,-15.0
1,275700,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9996.0,9988.0,16.0,tight,0,buy_agg,19992.0,-4.0,-5.5,-4.0,-9.0,-8.0,-9.0,-14.0,5.0,-14.0
1,276500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5255.0,5254.0,2.0,tight,0,buy_agg,36785.0,-2.5,-2.5,-2.0,1.5,1.5,-6.0,11.5,11.5,-17.0
1,277400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5254.0,5251.5,5.0,tight,0,buy_agg,21016.0,1.5,1.5,-4.0,7.0,7.0,-13.0,15.0,15.0,-20.0
1,278300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5258.0,5255.5,5.0,tight,0,buy_agg,26290.0,1.0,1.0,2.0,3.0,3.0,-9.0,10.0,10.0,-22.5
1,279600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5260.0,5257.0,6.0,wide,0,buy_agg,21040.0,4.0,4.0,-11.0,0.5,0.5,-13.0,11.0,11.0,-26.0
1,280500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9973.0,9965.0,16.0,tight,0,buy_agg,19946.0,-5.0,0.0,-5.0,6.0,6.0,6.0,-13.0,15.5,-13.0
1,281100,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9952.0,9960.0,16.0,tight,0,sell_agg,29856.0,4.0,3.0,4.0,11.0,4.0,11.0,-2.0,19.0,-2.0
1,281400,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5253.0,5252.5,1.0,tight,0,buy_agg,78795.0,4.0,4.0,5.0,4.0,4.0,9.0,20.5,20.5,-9.0
1,281500,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1267.0,1256.5,21.0,tight,0,buy_agg,1267.0,1.0,-1.0,6.0,0.0,0.0,9.0,17.5,18.0,-8.0
1,282200,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9979.0,9971.0,16.0,tight,0,buy_agg,19958.0,-2.0,-2.5,-2.0,5.0,-1.0,5.0,-17.0,10.0,-17.0
1,282200,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5260.0,5262.5,5.0,tight,0,sell_agg,36820.0,-2.5,-2.5,-2.0,-1.0,-1.0,5.0,10.0,10.0,-17.0
1,283400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5259.0,5256.5,5.0,tight,0,buy_agg,36813.0,4.0,4.0,0.0,8.0,8.0,1.0,14.5,14.5,-13.0
1,285400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9965.0,9973.0,16.0,tight,0,sell_agg,49825.0,5.0,-1.5,5.0,-7.0,2.0,-7.0,-21.0,10.5,-21.0
1,286300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5266.0,5263.0,6.0,wide,0,buy_agg,31596.0,2.5,2.5,-1.0,2.5,2.5,-16.5,11.5,11.5,-18.0
1,286600,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1277.0,1266.5,21.0,tight,0,buy_agg,2554.0,1.0,1.0,-7.0,0.0,0.0,-11.5,8.0,8.0,-21.0
1,288800,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1278.0,1267.5,21.0,tight,0,buy_agg,1278.0,-0.5,-0.5,-5.0,6.0,6.0,-2.0,0.0,0.0,-11.0
1,289100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5271.0,5268.5,5.0,tight,0,buy_agg,26355.0,-0.5,-0.5,-2.0,5.0,5.0,5.0,0.0,0.0,0.0
1,289200,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5266.0,5265.5,1.0,tight,0,buy_agg,57926.0,4.0,4.0,-1.0,8.0,8.0,2.0,2.5,2.5,-2.0
1,290900,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9965.0,9957.0,16.0,tight,0,buy_agg,29895.0,-3.0,0.5,-3.0,3.0,0.0,3.0,-4.0,-1.0,-4.0
1,291400,VELVETFRUIT_EXTRACT,Mark 55,Mark 49,Mark 55|Mark 49,5274.0,5273.0,2.0,tight,0,buy_agg,26370.0,-1.5,-1.5,-3.0,-2.0,-2.0,5.0,-4.5,-4.5,2.0
1,291800,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67|Mark 22,5270.0,5269.0,2.0,tight,0,buy_agg,26350.0,3.5,3.5,2.0,1.5,1.5,6.0,-0.5,-0.5,-2.0
1,292400,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5275.0,5272.0,6.0,wide,0,buy_agg,42200.0,0.5,0.5,7.0,3.0,3.0,2.0,-2.5,-2.5,-9.0
1,292800,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9951.0,9959.0,16.0,tight,0,sell_agg,59706.0,2.0,-1.0,2.0,-8.0,5.0,-8.0,-12.0,-2.0,-12.0
1,295000,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9959.0,9951.0,16.0,tight,0,buy_agg,49795.0,2.0,-1.5,2.0,-1.0,-2.0,-1.0,8.0,-12.0,8.0
1,296900,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5270.0,5273.0,6.0,wide,0,sell_agg,26350.0,-0.5,-0.5,-2.5,-4.5,-4.5,-0.5,-6.5,-6.5,8.5
1,297100,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9958.0,9950.0,16.0,tight,0,buy_agg,29874.0,-1.0,-1.0,-1.0,3.0,-5.0,3.0,10.0,-5.0,10.0
1,297400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5275.0,5272.5,5.0,tight,0,buy_agg,21100.0,-1.5,-1.5,-6.0,-0.5,-0.5,-2.0,-1.0,-1.0,5.0
1,297500,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1262.0,1273.0,22.0,wide,0,sell_agg,1262.0,-2.5,-2.0,-6.0,-2.5,-2.0,-1.0,-0.5,0.0,1.0
1,301100,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9966.0,9958.0,16.0,tight,0,buy_agg,29898.0,-4.5,0.5,-4.5,-12.0,-3.5,-12.0,-29.0,-5.5,-29.0
1,301300,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9967.0,9959.0,16.0,tight,0,buy_agg,19934.0,-11.0,-3.0,-11.0,-13.0,-5.0,-13.0,-27.5,-7.0,-27.5
1,302400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9936.0,9944.0,16.0,tight,0,sell_agg,59616.0,0.0,-2.0,0.0,9.0,-4.0,9.0,-14.0,-3.0,-14.0
1,304000,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,19.0,20.0,2.0,wide,0,sell_agg,57.0,0.0,0.0,5.0,-0.5,-1.5,3.0,-2.0,-8.5,-18.0
1,304000,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,8.0,8.5,1.0,tight,0,sell_agg,24.0,0.0,0.0,5.0,0.0,-1.5,3.0,-1.0,-8.5,-18.0
1,304000,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.0,5.0,0.0,-1.5,3.0,0.0,-8.5,-18.0
1,304000,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,0.0,5.0,0.0,-1.5,3.0,0.0,-8.5,-18.0
1,304200,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9944.0,9952.0,16.0,tight,0,sell_agg,19888.0,7.0,1.5,7.0,5.0,-1.0,5.0,-17.0,-10.5,-17.0
1,306500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9967.0,9959.0,16.0,tight,0,buy_agg,49835.0,2.0,1.5,2.0,-8.0,5.5,-8.0,-27.0,-17.5,-27.0
1,307100,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1279.0,1268.5,21.0,tight,0,buy_agg,1279.0,2.5,3.0,-7.0,-1.5,-1.0,-14.0,-22.0,-22.0,-23.0
1,307500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5275.0,5272.5,5.0,tight,0,buy_agg,42200.0,-1.5,-1.5,-2.0,-7.0,-7.0,-12.0,-25.0,-25.0,-10.0
1,308000,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9943.0,9951.0,16.0,tight,0,sell_agg,29829.0,0.0,-0.5,0.0,-15.0,-3.5,-15.0,-11.0,-24.5,-11.0
1,308100,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9945.0,9953.0,16.0,tight,0,sell_agg,39780.0,-1.0,-0.5,-1.0,-18.0,-1.5,-18.0,-12.0,-22.5,-12.0
1,308100,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67|Mark 22,5271.0,5270.0,2.0,tight,0,buy_agg,31626.0,-0.5,-0.5,-1.0,-1.5,-1.5,-18.0,-22.5,-22.5,-12.0
1,309500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5268.0,5265.5,5.0,tight,0,buy_agg,21072.0,2.0,2.0,-5.0,-1.0,-1.0,-11.0,-18.5,-18.5,8.0
1,310100,VEV_5400,Mark 14,Mark 22,Mark 14|Mark 22,20.0,20.5,1.0,tight,0,sell_agg,100.0,-0.5,-2.0,-4.0,-1.0,-4.0,-8.0,-5.0,-25.0,11.5
1,310100,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,8.0,9.0,2.0,wide,0,sell_agg,40.0,-0.5,-2.0,-4.0,-0.5,-4.0,-8.0,-2.5,-25.0,11.5
1,310100,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-2.0,-4.0,0.0,-4.0,-8.0,0.0,-25.0,11.5
1,310100,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-2.0,-4.0,0.0,-4.0,-8.0,0.0,-25.0,11.5
1,310500,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5266.0,5265.5,1.0,tight,0,buy_agg,57926.0,-1.0,-1.0,-4.5,-1.0,-1.0,-2.0,-20.5,-20.5,17.5
1,310600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5264.0,5266.5,5.0,tight,0,sell_agg,15792.0,-2.0,-2.0,-2.0,-2.5,-2.5,-3.0,-20.0,-20.0,19.0
1,313000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5267.0,5264.5,5.0,tight,0,buy_agg,26335.0,-3.0,-3.0,2.0,-14.0,-14.0,9.5,-11.0,-11.0,24.0
1,314500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5251.0,5253.5,5.0,tight,0,sell_agg,21004.0,-3.0,-3.0,-1.5,-6.0,-6.0,-5.0,-3.0,-3.0,3.0
1,316200,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9939.0,9931.0,16.0,tight,0,buy_agg,49695.0,-1.0,-1.5,-1.0,9.0,1.5,9.0,15.0,3.5,15.0
1,317100,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9929.0,9937.0,16.0,tight,0,sell_agg,39716.0,6.0,1.0,6.0,5.0,-1.0,5.0,4.0,6.0,4.0
1,318300,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9950.0,9942.0,16.0,tight,0,buy_agg,39800.0,-3.0,-2.0,-3.0,6.0,-6.0,6.0,2.5,1.5,2.5
1,318900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5250.0,5247.5,5.0,tight,0,buy_agg,21000.0,1.0,1.0,12.0,1.0,1.0,6.5,1.0,1.0,9.0
1,321900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5253.0,5250.5,5.0,tight,0,buy_agg,36771.0,3.0,3.0,4.0,1.0,1.0,-10.0,-9.0,-9.0,4.0
1,322000,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,16.0,17.0,2.0,wide,0,sell_agg,32.0,0.0,1.0,3.0,0.0,2.0,-13.0,-2.0,-11.0,3.0
1,322000,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,7.0,7.5,1.0,tight,0,sell_agg,14.0,0.0,1.0,3.0,0.0,2.0,-13.0,-1.0,-11.0,3.0
1,322000,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,1.0,3.0,0.0,2.0,-13.0,0.0,-11.0,3.0
1,322000,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,1.0,3.0,0.0,2.0,-13.0,0.0,-11.0,3.0
1,322600,VEV_5200,Mark 14,Mark 22,Mark 14|Mark 22,98.0,99.0,2.0,tight,0,sell_agg,392.0,0.5,1.0,-4.0,-2.5,-4.0,-16.0,-7.5,-13.0,-1.0
1,322600,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,7.0,7.5,1.0,tight,0,sell_agg,28.0,0.0,1.0,-4.0,-0.5,-4.0,-16.0,-1.0,-13.0,-1.0
1,322600,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,1.0,-4.0,0.0,-4.0,-16.0,0.0,-13.0,-1.0
1,322600,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,1.0,-4.0,0.0,-4.0,-16.0,0.0,-13.0,-1.0
1,323300,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9956.0,9948.0,16.0,tight,0,buy_agg,49780.0,-7.0,1.0,-7.0,-6.5,-4.0,-6.5,1.0,-11.0,1.0
1,323300,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1262.0,1251.5,21.0,tight,0,buy_agg,3786.0,1.0,1.0,-7.0,-4.0,-4.0,-6.5,-11.0,-11.0,1.0
1,324100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5254.0,5251.5,5.0,tight,0,buy_agg,36778.0,-2.0,-2.0,3.0,0.0,0.0,8.0,-4.0,-4.0,20.0
1,324600,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9946.0,9938.0,16.0,tight,0,buy_agg,59676.0,6.0,1.0,6.0,6.0,0.5,6.0,21.0,-4.0,21.0
1,325300,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1237.0,1247.5,21.0,tight,0,sell_agg,2474.0,3.0,3.0,0.5,5.0,5.0,-3.5,0.0,0.0,9.5
1,326300,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1261.0,1250.5,21.0,tight,0,buy_agg,1261.0,2.0,2.5,-1.0,1.0,0.5,1.5,1.0,1.0,3.0
1,327600,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9928.0,9936.0,16.0,tight,0,sell_agg,49640.0,4.0,1.0,4.0,8.0,-6.5,8.0,8.0,0.5,8.0
1,327700,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9946.0,9938.0,16.0,tight,0,buy_agg,59676.0,5.0,2.5,5.0,8.0,-3.5,8.0,3.0,0.5,3.0
1,328000,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1243.0,1253.5,21.0,tight,0,sell_agg,1243.0,-2.0,-1.5,9.5,-7.0,-6.5,11.0,-1.0,-0.5,3.5
1,328400,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1240.0,1250.5,21.0,tight,0,sell_agg,1240.0,-2.0,-2.0,1.0,-6.0,-6.0,6.0,-1.0,-1.0,-7.0
1,328500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5249.0,5251.5,5.0,tight,0,sell_agg,20996.0,-2.0,-2.0,-1.0,-6.0,-6.0,4.0,-3.0,-3.0,-6.0
1,331400,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1232.0,1242.5,21.0,tight,0,sell_agg,1232.0,-1.0,-1.0,-3.0,-1.0,-1.0,-6.0,7.0,7.0,-14.0
1,333100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5236.0,5238.5,5.0,tight,0,sell_agg,20944.0,6.0,6.0,1.5,11.0,11.0,5.5,12.0,12.0,7.5
1,334900,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1237.0,1247.5,21.0,tight,0,sell_agg,1237.0,1.0,4.0,-7.0,5.0,6.5,-14.0,-2.0,-0.5,0.0
1,335300,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9943.0,9951.0,16.0,tight,0,sell_agg,49715.0,-5.0,1.0,-5.0,-6.0,4.0,-6.0,3.0,-2.0,3.0
1,335300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5245.0,5247.5,5.0,tight,0,sell_agg,15735.0,1.0,1.0,-5.0,4.0,4.0,-6.0,-2.0,-2.0,3.0
1,335500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9961.0,9953.0,16.0,tight,0,buy_agg,39844.0,-7.0,3.5,-7.0,-9.0,6.5,-9.0,-2.0,0.5,-2.0
1,338100,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9931.0,9939.0,16.0,tight,0,sell_agg,29793.0,-3.0,-3.0,-3.0,4.0,-1.5,4.0,29.0,-4.0,29.0
1,339500,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9932.0,9940.0,16.0,tight,0,sell_agg,29796.0,1.0,0.5,1.0,7.0,-1.0,7.0,29.0,-5.0,29.0
1,340100,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1260.0,1249.5,21.0,tight,0,buy_agg,2520.0,1.0,0.5,2.0,2.0,1.5,5.0,-1.0,-1.5,26.0
1,340500,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5249.0,5248.5,1.0,tight,0,buy_agg,47241.0,2.0,2.0,2.0,1.0,1.0,11.0,-2.0,-2.0,19.0
1,342000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5249.0,5251.5,5.0,tight,0,sell_agg,31494.0,-2.0,-2.0,6.0,-1.5,-1.5,11.0,-7.0,-7.0,12.0
1,342400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9944.0,9952.0,16.0,tight,0,sell_agg,49720.0,9.0,1.5,9.0,11.0,-3.0,11.0,7.5,-4.5,7.5
1,343100,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9966.0,9958.0,16.0,tight,0,buy_agg,19932.0,0.0,1.0,0.0,-2.0,-3.5,-2.0,2.0,-6.0,2.0
1,343400,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5251.0,5250.5,1.0,tight,0,buy_agg,68263.0,1.0,1.0,2.0,-5.0,-5.0,-6.0,-5.5,-5.5,-3.0
1,344000,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9953.0,9961.0,16.0,tight,0,sell_agg,49765.0,1.0,-2.5,1.0,-13.0,-2.5,-13.0,-8.0,-4.5,-8.0
1,344200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5253.0,5250.5,5.0,tight,0,buy_agg,21012.0,-3.0,-3.0,-4.0,-4.0,-4.0,-13.0,-7.0,-7.0,-9.0
1,345700,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9957.0,9949.0,16.0,tight,0,buy_agg,59742.0,1.0,-1.0,1.0,20.0,0.0,20.0,5.0,-7.0,5.0
1,345700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5245.0,5247.5,5.0,tight,0,sell_agg,36715.0,-1.0,-1.0,1.0,0.0,0.0,20.0,-7.0,-7.0,5.0
1,345900,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9958.0,9950.0,16.0,tight,0,buy_agg,29874.0,7.0,1.0,7.0,15.5,-1.5,15.5,4.0,-7.0,4.0
1,348500,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9964.0,9972.0,16.0,tight,0,sell_agg,49820.0,1.0,-5.5,1.0,-8.0,-3.5,-8.0,-20.0,-1.5,-20.0
1,350300,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,15.0,16.0,2.0,wide,0,sell_agg,60.0,-0.5,-1.0,-4.0,-0.5,-1.5,-4.0,0.5,2.0,-9.0
1,350300,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,6.0,6.5,1.0,tight,0,sell_agg,24.0,0.0,-1.0,-4.0,0.0,-1.5,-4.0,0.5,2.0,-9.0
1,350300,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-1.0,-4.0,0.0,-1.5,-4.0,0.0,2.0,-9.0
1,350300,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,0,sell_agg,0.0,0.0,-1.0,-4.0,0.0,-1.5,-4.0,0.0,2.0,-9.0
1,350900,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1256.0,1245.5,21.0,tight,0,buy_agg,3768.0,-2.0,-2.0,-8.0,-1.0,-1.0,-8.0,3.0,3.0,-11.0
1,351000,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9973.0,9965.0,16.0,tight,0,buy_agg,29919.0,-3.0,0.0,-3.0,-6.0,-1.0,-6.0,-8.0,4.0,-8.0
1,356800,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1234.0,1244.5,21.0,tight,0,sell_agg,2468.0,-1.0,-2.0,-3.0,4.0,1.0,-7.0,6.0,5.0,3.0
1,357100,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9963.0,9955.0,16.0,tight,0,buy_agg,59778.0,1.0,4.0,1.0,-3.0,5.0,-3.0,5.0,9.0,5.0
1,358100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5245.0,5247.5,5.0,tight,0,sell_agg,31470.0,0.0,0.0,-1.0,1.0,1.0,0.0,3.0,3.0,18.0
1,358300,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1237.0,1247.5,21.0,tight,0,sell_agg,3711.0,1.0,-1.0,-4.5,1.0,1.0,1.5,2.0,2.0,19.5
1,358500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9960.0,9952.0,16.0,tight,0,buy_agg,59760.0,-1.0,0.0,-1.0,6.0,0.0,6.0,23.0,2.0,23.0
1,360600,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9951.0,9959.0,16.0,tight,1,sell_agg,19902.0,-1.0,0.5,-1.0,11.0,2.5,11.0,10.0,2.5,10.0
1,362700,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9961.0,9969.0,16.0,tight,1,sell_agg,29883.0,4.0,1.5,4.0,0.0,1.5,0.0,-12.0,3.0,-12.0
1,363100,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9983.0,9975.0,16.0,tight,1,buy_agg,39932.0,-8.0,5.0,-8.0,-2.0,0.0,-2.0,-15.0,1.0,-15.0
1,364800,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9978.0,9970.0,16.0,tight,1,buy_agg,49890.0,1.5,-0.5,1.5,-8.0,-3.0,-8.0,-13.0,-1.0,-13.0
1,364900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5251.0,5253.5,5.0,tight,1,sell_agg,36757.0,0.0,0.0,-2.0,-2.0,-2.0,-15.5,-2.0,-2.0,-18.0
1,365000,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1242.0,1252.5,21.0,tight,1,sell_agg,2484.0,1.0,-0.5,-6.0,-2.0,-2.0,-13.0,-1.0,-0.5,-18.0
1,365600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5250.0,5252.5,5.0,tight,1,sell_agg,42000.0,-3.5,-3.5,-3.5,-2.5,-2.5,-1.5,-3.0,-3.0,-8.5
1,367900,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67|Mark 22,5248.0,5247.0,2.0,tight,1,buy_agg,26240.0,5.0,5.0,8.0,4.5,4.5,-2.0,1.5,1.5,-10.0
1,368500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9983.0,9975.0,16.0,tight,1,buy_agg,59898.0,-6.0,0.0,-6.0,-7.0,0.0,-7.0,-16.0,0.0,-16.0
1,371400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9953.0,9961.0,16.0,tight,1,sell_agg,19906.0,5.0,-2.0,5.0,1.0,4.0,1.0,-18.0,3.0,-18.0
1,373400,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9970.0,9962.0,16.0,tight,1,buy_agg,29910.0,1.0,-1.0,1.0,-6.0,-3.0,-6.0,-27.0,-7.0,-27.0
1,373700,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9954.0,9962.0,16.0,tight,1,sell_agg,49770.0,-1.0,1.0,-1.0,-1.0,-5.5,-1.0,-22.5,-6.0,-22.5
1,374100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5253.0,5255.5,5.0,tight,1,sell_agg,31518.0,-1.5,-1.5,1.0,-8.0,-8.0,0.0,-6.0,-6.0,-20.0
1,374400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5253.0,5255.5,5.0,tight,1,sell_agg,21012.0,-4.0,-4.0,-1.5,-8.0,-8.0,6.5,-7.0,-7.0,-16.0
