n,mean,median,t,pos_frac,mean_ci95_lo,mean_ci95_hi,pair,symbol,spread_bin,burst_stratum,horizon_k,forward
197,0.20304568527918782,0.5,1.3866654592306016,0.5126903553299492,-0.07106598984771574,0.5127538071065989,Mark 38|Mark 14,VEV_4000,all,isolated_print,5,extract
195,0.23846153846153847,0.0,0.8082821105799435,0.49230769230769234,-0.38237179487179485,0.8487820512820512,Mark 38|Mark 14,VEV_4000,all,isolated_print,20,self_mid
195,0.3717948717948718,0.5,1.3023089810106439,0.5025641025641026,-0.2153846153846154,0.8642948717948716,Mark 38|Mark 14,VEV_4000,all,isolated_print,20,extract
194,-0.21391752577319587,0.25,-0.33893476305506376,0.5,-1.497938144329897,1.094136597938143,Mark 38|Mark 14,VEV_4000,all,isolated_print,100,self_mid
194,-0.13917525773195877,0.25,-0.22191202583497138,0.5,-1.4519329896907216,0.8934278350515449,Mark 38|Mark 14,VEV_4000,all,isolated_print,100,extract
185,0.0891891891891892,0.0,0.5374928509756431,0.4702702702702703,-0.21668918918918917,0.4243243243243243,Mark 38|Mark 14,VEV_4000,tight,isolated_print,5,self_mid
185,0.1918918918918919,0.5,1.2767497581996494,0.5027027027027027,-0.07587837837837837,0.5000675675675675,Mark 38|Mark 14,VEV_4000,tight,isolated_print,5,extract
184,0.16576086956521738,0.0,0.5527903608932074,0.483695652173913,-0.3262228260869565,0.7720788043478257,Mark 38|Mark 14,VEV_4000,tight,isolated_print,20,self_mid
184,0.3125,0.0,1.0808418529856199,0.4945652173913043,-0.28804347826086957,0.9728940217391303,Mark 38|Mark 14,VEV_4000,tight,isolated_print,20,extract
183,-0.16393442622950818,0.0,-0.25245992981157495,0.4972677595628415,-1.4924180327868852,1.0510245901639328,Mark 38|Mark 14,VEV_4000,tight,isolated_print,100,self_mid
183,-0.06557377049180328,0.0,-0.10156188657442178,0.4972677595628415,-1.5253415300546447,1.1751366120218576,Mark 38|Mark 14,VEV_4000,tight,isolated_print,100,extract
231,-0.004329004329004329,0.0,-0.03064103832546605,0.41125541125541126,-0.2839285714285714,0.2620129870129869,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,all,isolated_print,5,self_mid
231,-0.004329004329004329,0.0,-0.03064103832546605,0.41125541125541126,-0.27299783549783546,0.25351731601731575,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,all,isolated_print,5,extract
231,-0.10606060606060606,-0.5,-0.37569967124526327,0.4588744588744589,-0.6108766233766233,0.4806277056277055,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,all,isolated_print,20,self_mid
231,-0.10606060606060606,-0.5,-0.37569967124526327,0.4588744588744589,-0.6564935064935065,0.42207792207792205,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,all,isolated_print,20,extract
231,-0.2878787878787879,-0.5,-0.4592009984933115,0.47186147186147187,-1.5219155844155845,0.9967532467532458,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,all,isolated_print,100,self_mid
231,-0.2878787878787879,-0.5,-0.4592009984933115,0.47186147186147187,-1.5330627705627706,0.948484848484848,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,all,isolated_print,100,extract
130,-0.1076923076923077,0.0,-0.5946657241333734,0.36923076923076925,-0.46923076923076923,0.21153846153846154,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,tight,isolated_print,5,self_mid
130,-0.1076923076923077,0.0,-0.5946657241333734,0.36923076923076925,-0.485,0.2232692307692306,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,tight,isolated_print,5,extract
130,-0.8615384615384616,-1.0,-2.3291445519657596,0.3769230769230769,-1.5694230769230768,-0.25740384615384637,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,tight,isolated_print,20,self_mid
130,-0.8615384615384616,-1.0,-2.3291445519657596,0.3769230769230769,-1.5003846153846154,-0.16153846153846155,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,tight,isolated_print,20,extract
130,-0.8153846153846154,-2.0,-0.9676481857045328,0.4230769230769231,-2.4165384615384613,0.823461538461538,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,tight,isolated_print,100,self_mid
130,-0.8153846153846154,-2.0,-0.9676481857045328,0.4230769230769231,-2.53125,0.8578846153846151,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,tight,isolated_print,100,extract
101,0.12871287128712872,0.0,0.5742999675877342,0.46534653465346537,-0.31695544554455446,0.5248762376237622,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,wide,isolated_print,5,self_mid
101,0.12871287128712872,0.0,0.5742999675877342,0.46534653465346537,-0.26732673267326734,0.5547029702970295,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,wide,isolated_print,5,extract
101,0.8663366336633663,0.5,2.069509449518457,0.5643564356435643,0.0,1.6986386138613856,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,wide,isolated_print,20,self_mid
101,0.8663366336633663,0.5,2.069509449518457,0.5643564356435643,0.1186881188118812,1.7772277227722773,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,wide,isolated_print,20,extract
101,0.3910891089108911,1.5,0.41683669129182327,0.5346534653465347,-1.372029702970297,2.02178217821782,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,wide,isolated_print,100,self_mid
101,0.3910891089108911,1.5,0.41683669129182327,0.5346534653465347,-1.5894801980198021,2.3373762376237615,Mark 55|Mark 01,VELVETFRUIT_EXTRACT,wide,isolated_print,100,extract
316,0.24525316455696203,0.0,1.9511226666390387,0.48417721518987344,-0.017800632911392382,0.5000395569620253,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,all,isolated_print,5,self_mid
316,0.24525316455696203,0.0,1.9511226666390387,0.48417721518987344,0.0015031645569620299,0.48579905063291134,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,all,isolated_print,5,extract
316,0.6044303797468354,1.0,2.7752533248692077,0.5221518987341772,0.17045094936708863,1.063805379746835,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,all,isolated_print,20,self_mid
316,0.6044303797468354,1.0,2.7752533248692077,0.5221518987341772,0.16435917721518986,1.0029272151898723,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,all,isolated_print,20,extract
314,0.9394904458598726,1.0,1.885269718380715,0.5191082802547771,0.026711783439490468,1.965366242038216,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,all,isolated_print,100,self_mid
314,0.9394904458598726,1.0,1.885269718380715,0.5191082802547771,0.13678343949044586,1.955652866242038,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,all,isolated_print,100,extract
316,0.24525316455696203,0.0,1.9511226666390387,0.48417721518987344,-0.0396756329113924,0.498655063291139,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,tight,isolated_print,5,self_mid
316,0.24525316455696203,0.0,1.9511226666390387,0.48417721518987344,-0.019026898734177213,0.504746835443038,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,tight,isolated_print,5,extract
316,0.6044303797468354,1.0,2.7752533248692077,0.5221518987341772,0.18662974683544303,1.0348496835443037,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,tight,isolated_print,20,self_mid
316,0.6044303797468354,1.0,2.7752533248692077,0.5221518987341772,0.2355221518987342,1.0459651898734177,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,tight,isolated_print,20,extract
314,0.9394904458598726,1.0,1.885269718380715,0.5191082802547771,0.015286624203821693,1.860987261146496,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,tight,isolated_print,100,self_mid
314,0.9394904458598726,1.0,1.885269718380715,0.5191082802547771,-0.01596337579617834,2.008001592356688,Mark 55|Mark 14,VELVETFRUIT_EXTRACT,tight,isolated_print,100,extract
70,2.142857142857143,2.0,9.288377952596196,0.8857142857142857,1.6998214285714286,2.5716071428571428,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,all,isolated_print,5,self_mid
70,2.142857142857143,2.0,9.288377952596196,0.8857142857142857,1.7426785714285715,2.57875,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,all,isolated_print,5,extract
70,2.0214285714285714,1.5,3.9294297144652397,0.6142857142857143,0.8639285714285715,2.985892857142857,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,all,isolated_print,20,self_mid
70,2.0214285714285714,1.5,3.9294297144652397,0.6142857142857143,1.042857142857143,3.0017857142857127,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,all,isolated_print,20,extract
70,0.8642857142857143,0.75,0.7796571797609594,0.5142857142857142,-1.4146428571428573,3.2955357142857116,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,all,isolated_print,100,self_mid
70,0.8642857142857143,0.75,0.7796571797609594,0.5142857142857142,-1.1585714285714286,2.8792857142857136,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,all,isolated_print,100,extract
70,2.142857142857143,2.0,9.288377952596196,0.8857142857142857,1.6714285714285715,2.6,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,tight,isolated_print,5,self_mid
70,2.142857142857143,2.0,9.288377952596196,0.8857142857142857,1.6782142857142857,2.5791071428571426,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,tight,isolated_print,5,extract
70,2.0214285714285714,1.5,3.9294297144652397,0.6142857142857143,0.8998214285714285,3.0149999999999992,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,tight,isolated_print,20,self_mid
70,2.0214285714285714,1.5,3.9294297144652397,0.6142857142857143,1.1139285714285714,2.9287499999999995,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,tight,isolated_print,20,extract
70,0.8642857142857143,0.75,0.7796571797609594,0.5142857142857142,-1.1805357142857142,3.021785714285714,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,tight,isolated_print,100,self_mid
70,0.8642857142857143,0.75,0.7796571797609594,0.5142857142857142,-1.4728571428571429,3.0073214285714283,Mark 67|Mark 22,VELVETFRUIT_EXTRACT,tight,isolated_print,100,extract
84,1.8392857142857142,2.0,8.665776798596735,0.8095238095238095,1.428422619047619,2.220535714285714,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,all,isolated_print,5,self_mid
84,1.8392857142857142,2.0,8.665776798596735,0.8095238095238095,1.4044642857142857,2.244047619047619,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,all,isolated_print,5,extract
84,1.5892857142857142,1.25,3.910511295370682,0.6666666666666666,0.75,2.339583333333333,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,all,isolated_print,20,self_mid
84,1.5892857142857142,1.25,3.910511295370682,0.6666666666666666,0.7436011904761906,2.417113095238095,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,all,isolated_print,20,extract
83,2.036144578313253,1.0,2.000898127330243,0.5662650602409639,0.15527108433734949,3.8926204819277097,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,all,isolated_print,100,self_mid
83,2.036144578313253,1.0,2.000898127330243,0.5662650602409639,-0.2067771084337348,4.12078313253012,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,all,isolated_print,100,extract
84,1.8392857142857142,2.0,8.665776798596735,0.8095238095238095,1.428422619047619,2.267857142857143,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,tight,isolated_print,5,self_mid
84,1.8392857142857142,2.0,8.665776798596735,0.8095238095238095,1.422470238095238,2.232142857142857,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,tight,isolated_print,5,extract
84,1.5892857142857142,1.25,3.910511295370682,0.6666666666666666,0.8561011904761905,2.434672619047619,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,tight,isolated_print,20,self_mid
84,1.5892857142857142,1.25,3.910511295370682,0.6666666666666666,0.7669642857142858,2.2622023809523806,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,tight,isolated_print,20,extract
83,2.036144578313253,1.0,2.000898127330243,0.5662650602409639,0.22289156626506024,3.832680722891565,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,tight,isolated_print,100,self_mid
83,2.036144578313253,1.0,2.000898127330243,0.5662650602409639,0.10165662650602414,3.760240963855421,Mark 67|Mark 49,VELVETFRUIT_EXTRACT,tight,isolated_print,100,extract
