mark,role,burst_iso,out_symbol,K,n,mean,median,frac_pos,t_stat,boot_mean_lo,boot_mean_hi
Mark 14,as_buyer,burst_multi_sym,VEV_4000,100,15,-1.4333333333333333,0.0,0.4666666666666667,-0.5384744627895384,-6.733333333333333,3.6
Mark 01,as_buyer,burst_multi_sym,VEV_5200,5,11,-0.18181818181818182,0.0,0.2727272727272727,-0.53644178078582,-0.8181818181818182,0.4090909090909091
Mark 14,as_buyer,burst_multi_sym,VELVETFRUIT_EXTRACT,20,15,-0.43333333333333335,-1.0,0.4,-0.502877568254213,-2.2,1.2333333333333334
Mark 38,as_buyer,burst_multi_sym,VEV_4000,20,12,0.625,-0.25,0.4166666666666667,0.4913653015078495,-1.5416666666666667,2.8333333333333335
Mark 38,as_seller,burst_multi_sym,VEV_4000,5,16,-0.34375,-0.5,0.375,-0.48044555182835447,-1.53125,1.0
Mark 22,as_seller,burst_multi_sym,VEV_5200,20,46,0.22826086956521738,-0.25,0.4782608695652174,0.4628925561670968,-0.8369565217391305,1.1956521739130435
Mark 01,as_seller,isolated,VELVETFRUIT_EXTRACT,100,231,-0.2878787878787879,-0.5,0.47186147186147187,-0.4592009984933115,-1.354978354978355,1.0324675324675325
Mark 01,as_seller,isolated,x,100,231,-0.2878787878787879,-0.5,0.47186147186147187,-0.4592009984933115,-1.354978354978355,1.0324675324675325
Mark 22,as_seller,burst_multi_sym,VEV_5400,20,276,0.021739130434782608,0.0,0.3079710144927536,0.4575053835183178,-0.06884057971014493,0.1105072463768116
Mark 49,as_seller,burst_single_sym,VELVETFRUIT_EXTRACT,100,12,0.9583333333333334,-0.25,0.3333333333333333,0.4516755453897452,-2.625,4.875
Mark 49,as_seller,burst_single_sym,x,100,12,0.9583333333333334,-0.25,0.3333333333333333,0.4516755453897452,-2.625,4.875
Mark 38,as_buyer,isolated,HYDROGEL_PACK,5,480,-0.08645833333333333,0.0,0.4625,-0.44788247843094525,-0.4166666666666667,0.30625
Mark 14,as_seller,burst_multi_sym,x,100,58,0.5689655172413793,-2.0,0.46551724137931033,0.43137723682818113,-1.8189655172413792,3.086206896551724
Mark 14,as_seller,isolated,x,100,978,0.12372188139059305,0.0,0.48568507157464214,0.42479815029262197,-0.41359918200408996,0.651840490797546
Mark 22,as_seller,burst_multi_sym,VEV_5400,100,273,-0.038461538461538464,0.0,0.4175824175824176,-0.4213093326287699,-0.22527472527472528,0.13186813186813187
Mark 14,as_buyer,burst_multi_sym,x,20,140,0.16428571428571428,0.0,0.45714285714285713,0.41377405770248604,-0.5178571428571429,0.9428571428571428
Mark 38,as_seller,burst_multi_sym,VEV_4000,20,16,0.375,0.75,0.5625,0.3950561531755324,-1.4375,2.125
Mark 14,as_seller,burst_multi_sym,x,5,60,0.09166666666666666,0.0,0.38333333333333336,0.3779417849311911,-0.39166666666666666,0.5583333333333333
Mark 01,as_seller,isolated,VELVETFRUIT_EXTRACT,20,231,-0.10606060606060606,-0.5,0.4588744588744589,-0.3756996712452633,-0.6645021645021645,0.47619047619047616
Mark 01,as_seller,isolated,x,20,231,-0.10606060606060606,-0.5,0.4588744588744589,-0.3756996712452633,-0.6645021645021645,0.47619047619047616
Mark 22,as_buyer,isolated,x,100,29,0.6724137931034483,2.0,0.5172413793103449,0.37511644924250065,-2.8275862068965516,4.172413793103448
Mark 14,as_buyer,burst_multi_sym,VEV_4000,5,15,-0.26666666666666666,0.0,0.4,-0.35067872702162367,-1.6666666666666667,1.1333333333333333
Mark 22,as_seller,isolated,VELVETFRUIT_EXTRACT,100,93,0.3279569892473118,-1.5,0.46236559139784944,0.3402644620555083,-1.413978494623656,1.935483870967742
Mark 38,as_buyer,isolated,VEV_4000,100,194,-0.21391752577319587,0.25,0.5,-0.33893476305506376,-1.5128865979381443,0.8608247422680413
Mark 14,as_seller,isolated,VEV_4000,100,194,-0.21391752577319587,0.25,0.5,-0.33893476305506376,-1.5128865979381443,0.8608247422680413
Mark 55,as_seller,isolated,VELVETFRUIT_EXTRACT,5,565,0.030973451327433628,0.0,0.4407079646017699,0.3367260246460478,-0.1433628318584071,0.23008849557522124
Mark 55,as_seller,isolated,x,5,565,0.030973451327433628,0.0,0.4407079646017699,0.3367260246460478,-0.1433628318584071,0.23008849557522124
Mark 14,as_buyer,burst_multi_sym,VEV_4000,20,15,0.3333333333333333,0.5,0.5333333333333333,0.3287979746107146,-1.6333333333333333,2.2333333333333334
Mark 38,as_seller,isolated,HYDROGEL_PACK,5,480,0.06770833333333333,0.0,0.4666666666666667,0.32696552515537747,-0.3375,0.47604166666666664
Mark 22,as_seller,burst_multi_sym,x,5,1437,-0.016701461377870562,0.0,0.430062630480167,-0.30831840285136425,-0.12073764787752261,0.09081419624217119
Mark 22,as_seller,isolated,x,100,100,-0.295,-1.5,0.45,-0.30351115121032896,-2.135,1.535
Mark 01,as_buyer,burst_multi_sym,VELVETFRUIT_EXTRACT,5,12,0.125,0.0,0.4166666666666667,0.29904998630487023,-0.6666666666666666,0.9166666666666666
Mark 38,as_buyer,burst_multi_sym,VEV_4000,100,11,-0.9090909090909091,-3.0,0.2727272727272727,-0.26455396763555317,-6.409090909090909,5.7272727272727275
Mark 38,as_buyer,isolated,x,20,675,-0.040740740740740744,0.0,0.45185185185185184,-0.25680062232469536,-0.36666666666666664,0.23407407407407407
Mark 38,as_buyer,burst_multi_sym,HYDROGEL_PACK,20,35,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126,-2.0428571428571427,3.1714285714285713
Mark 14,as_seller,burst_multi_sym,HYDROGEL_PACK,20,35,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126,-2.0428571428571427,3.1714285714285713
Mark 14,as_seller,burst_multi_sym,VEV_4000,20,10,-0.25,-0.5,0.4,-0.2291478812002774,-2.25,1.7
Mark 38,as_seller,burst_multi_sym,VEV_4000,100,16,-0.59375,1.0,0.5,-0.22596108755170416,-5.5625,4.21875
Mark 55,as_seller,burst_multi_sym,VELVETFRUIT_EXTRACT,5,29,0.08620689655172414,0.0,0.4482758620689655,0.2061214212570929,-0.6551724137931034,0.8275862068965517
Mark 55,as_seller,burst_multi_sym,x,5,29,0.08620689655172414,0.0,0.4482758620689655,0.2061214212570929,-0.6551724137931034,0.8275862068965517
Mark 01,as_buyer,burst_multi_sym,x,5,1351,0.008512213175425611,0.0,0.4359733530717987,0.1524434328089239,-0.11028867505551443,0.1228719467061436
Mark 01,as_seller,burst_multi_sym,VELVETFRUIT_EXTRACT,5,12,-0.041666666666666664,0.0,0.5,-0.09725377888004577,-0.9166666666666666,0.75
Mark 01,as_seller,burst_multi_sym,x,5,12,-0.041666666666666664,0.0,0.5,-0.09725377888004577,-0.9166666666666666,0.75
Mark 01,as_buyer,burst_multi_sym,VEV_5300,100,131,0.026717557251908396,0.0,0.48854961832061067,0.09438270074145173,-0.46946564885496184,0.5572519083969466
Mark 14,as_buyer,burst_multi_sym,VEV_5200,100,33,-0.09090909090909091,0.5,0.5151515151515151,-0.0820854689623841,-2.3636363636363638,2.0454545454545454
Mark 14,as_buyer,burst_multi_sym,x,100,138,0.050724637681159424,0.0,0.4927536231884058,0.05951275593890824,-1.539855072463768,1.6159420289855073
Mark 01,as_buyer,burst_multi_sym,VEV_5400,100,260,0.0038461538461538464,0.0,0.4153846153846154,0.042481044090478634,-0.1673076923076923,0.18269230769230768
Mark 38,as_buyer,isolated,x,5,677,-0.0029542097488921715,0.0,0.4460856720827179,-0.03610480864193624,-0.1499261447562777,0.14623338257016247
Mark 14,as_seller,burst_multi_sym,VELVETFRUIT_EXTRACT,20,15,-0.03333333333333333,0.0,0.4666666666666667,-0.0354440602504168,-1.9,1.8333333333333333
Mark 01,as_seller,isolated,VELVETFRUIT_EXTRACT,5,231,-0.004329004329004329,0.0,0.41125541125541126,-0.03064103832546605,-0.2683982683982684,0.2792207792207792
Mark 01,as_seller,isolated,x,5,231,-0.004329004329004329,0.0,0.41125541125541126,-0.03064103832546605,-0.2683982683982684,0.2792207792207792
Mark 01,as_buyer,isolated,VELVETFRUIT_EXTRACT,20,245,-0.00816326530612245,-0.5,0.45714285714285713,-0.029565096841560442,-0.5163265306122449,0.5979591836734693
Mark 01,as_buyer,isolated,x,20,245,-0.00816326530612245,-0.5,0.45714285714285713,-0.029565096841560442,-0.5163265306122449,0.5979591836734693
Mark 14,as_buyer,burst_multi_sym,VEV_5200,20,33,0.015151515151515152,-0.5,0.42424242424242425,0.02588739206762294,-1.196969696969697,1.0606060606060606
Mark 14,as_buyer,isolated,VEV_4000,100,216,-0.013888888888888888,-1.0,0.44907407407407407,-0.02280721948546175,-1.2106481481481481,1.0601851851851851
Mark 38,as_seller,isolated,VEV_4000,100,216,-0.013888888888888888,-1.0,0.44907407407407407,-0.02280721948546175,-1.2106481481481481,1.0601851851851851
Mark 01,as_buyer,burst_multi_sym,VEV_6000,5,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,as_seller,burst_multi_sym,VEV_6000,5,317,0.0,0.0,0.0,,0.0,0.0
Mark 01,as_buyer,burst_multi_sym,VEV_6000,20,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,as_seller,burst_multi_sym,VEV_6000,20,317,0.0,0.0,0.0,,0.0,0.0
Mark 01,as_buyer,burst_multi_sym,VEV_6500,5,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,as_seller,burst_multi_sym,VEV_6500,5,317,0.0,0.0,0.0,,0.0,0.0
Mark 01,as_buyer,burst_multi_sym,VEV_6500,20,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,as_seller,burst_multi_sym,VEV_6500,20,317,0.0,0.0,0.0,,0.0,0.0
Mark 01,as_buyer,burst_multi_sym,VEV_6000,100,314,0.0,0.0,0.0,,0.0,0.0
Mark 22,as_seller,burst_multi_sym,VEV_6000,100,314,0.0,0.0,0.0,,0.0,0.0
Mark 01,as_buyer,burst_multi_sym,VEV_6500,100,314,0.0,0.0,0.0,,0.0,0.0
Mark 22,as_seller,burst_multi_sym,VEV_6500,100,314,0.0,0.0,0.0,,0.0,0.0
