day,timestamp,n_prints,n_sym,buyer0,seller0,bu_n,se_n,burst_ge4,type_01_22_multi_vev
1,448100,1,1,Mark 55,Mark 01,1,1,False,False
1,448700,1,1,Mark 14,Mark 38,1,1,False,False
1,450000,1,1,Mark 14,Mark 38,1,1,False,False
1,453500,1,1,Mark 01,Mark 55,1,1,False,False
1,453600,1,1,Mark 55,Mark 01,1,1,False,False
1,454800,1,1,Mark 01,Mark 55,1,1,False,False
1,455200,1,1,Mark 01,Mark 55,1,1,False,False
1,455400,1,1,Mark 38,Mark 14,1,1,False,False
1,455700,4,4,Mark 01,Mark 22,1,1,True,True
1,457700,1,1,Mark 14,Mark 38,1,1,False,False
1,458400,1,1,Mark 55,Mark 14,1,1,False,False
1,459900,2,2,Mark 55,Mark 01,2,2,False,False
1,460400,5,5,Mark 01,Mark 22,2,1,True,True
1,460700,1,1,Mark 55,Mark 14,1,1,False,False
1,462300,1,1,Mark 55,Mark 01,1,1,False,False
1,462500,1,1,Mark 38,Mark 14,1,1,False,False
1,464200,1,1,Mark 14,Mark 38,1,1,False,False
1,465300,1,1,Mark 55,Mark 14,1,1,False,False
1,468000,1,1,Mark 01,Mark 55,1,1,False,False
1,469300,1,1,Mark 01,Mark 55,1,1,False,False
1,469600,1,1,Mark 14,Mark 55,1,1,False,False
1,470400,1,1,Mark 55,Mark 14,1,1,False,False
1,472600,1,1,Mark 14,Mark 55,1,1,False,False
1,475400,1,1,Mark 55,Mark 49,1,1,False,False
1,475500,1,1,Mark 14,Mark 38,1,1,False,False
1,476200,1,1,Mark 38,Mark 14,1,1,False,False
1,476500,4,4,Mark 01,Mark 22,1,1,True,True
1,477600,1,1,Mark 14,Mark 38,1,1,False,False
1,477900,1,1,Mark 55,Mark 01,1,1,False,False
1,478900,1,1,Mark 14,Mark 55,1,1,False,False
1,479100,1,1,Mark 38,Mark 14,1,1,False,False
1,480100,1,1,Mark 67,Mark 49,1,1,False,False
1,480700,1,1,Mark 38,Mark 14,1,1,False,False
1,480900,1,1,Mark 14,Mark 38,1,1,False,False
1,481300,1,1,Mark 38,Mark 14,1,1,False,False
1,483100,1,1,Mark 55,Mark 14,1,1,False,False
1,483200,1,1,Mark 38,Mark 14,1,1,False,False
1,483800,1,1,Mark 01,Mark 55,1,1,False,False
1,485300,1,1,Mark 14,Mark 38,1,1,False,False
1,486400,1,1,Mark 01,Mark 55,1,1,False,False
1,489600,1,1,Mark 14,Mark 38,1,1,False,False
1,489700,6,6,Mark 14,Mark 55,2,2,True,False
1,490900,1,1,Mark 55,Mark 14,1,1,False,False
1,491100,1,1,Mark 14,Mark 38,1,1,False,False
1,492100,1,1,Mark 14,Mark 55,1,1,False,False
1,493900,1,1,Mark 01,Mark 55,1,1,False,False
1,494500,1,1,Mark 38,Mark 14,1,1,False,False
1,494700,1,1,Mark 14,Mark 38,1,1,False,False
1,495300,1,1,Mark 14,Mark 38,1,1,False,False
1,496200,1,1,Mark 14,Mark 55,1,1,False,False
1,496300,1,1,Mark 14,Mark 38,1,1,False,False
1,498200,1,1,Mark 22,Mark 49,1,1,False,False
1,498400,1,1,Mark 14,Mark 55,1,1,False,False
1,499900,1,1,Mark 14,Mark 38,1,1,False,False
1,500800,1,1,Mark 14,Mark 38,1,1,False,False
1,501400,1,1,Mark 14,Mark 38,1,1,False,False
1,502000,1,1,Mark 14,Mark 38,1,1,False,False
1,502700,3,3,Mark 01,Mark 22,1,1,False,False
1,503500,2,2,Mark 14,Mark 38,1,1,False,False
1,505300,1,1,Mark 55,Mark 22,1,1,False,False
1,506200,1,1,Mark 14,Mark 55,1,1,False,False
1,507200,1,1,Mark 38,Mark 14,1,1,False,False
1,507800,1,1,Mark 14,Mark 38,1,1,False,False
1,509100,1,1,Mark 14,Mark 38,1,1,False,False
1,509700,1,1,Mark 67,Mark 49,1,1,False,False
1,509900,1,1,Mark 14,Mark 38,1,1,False,False
1,510100,1,1,Mark 14,Mark 38,1,1,False,False
1,513200,1,1,Mark 38,Mark 14,1,1,False,False
1,514100,1,1,Mark 49,Mark 22,1,1,False,False
1,514500,1,1,Mark 14,Mark 55,1,1,False,False
1,515200,1,1,Mark 14,Mark 38,1,1,False,False
1,516800,1,1,Mark 14,Mark 55,1,1,False,False
1,517900,1,1,Mark 14,Mark 38,1,1,False,False
1,518800,1,1,Mark 38,Mark 14,1,1,False,False
1,519000,1,1,Mark 14,Mark 38,1,1,False,False
1,519100,1,1,Mark 14,Mark 38,1,1,False,False
1,519400,1,1,Mark 38,Mark 14,1,1,False,False
1,519500,5,5,Mark 01,Mark 22,1,1,True,True
1,520400,1,1,Mark 38,Mark 14,1,1,False,False
1,520500,1,1,Mark 01,Mark 55,1,1,False,False
1,521100,1,1,Mark 14,Mark 38,1,1,False,False
1,521800,1,1,Mark 55,Mark 14,1,1,False,False
1,523300,1,1,Mark 55,Mark 01,1,1,False,False
1,524000,4,4,Mark 01,Mark 22,2,1,True,True
1,524500,1,1,Mark 67,Mark 22,1,1,False,False
1,525500,1,1,Mark 14,Mark 38,1,1,False,False
1,526200,1,1,Mark 01,Mark 55,1,1,False,False
1,526600,1,1,Mark 38,Mark 14,1,1,False,False
1,527700,2,2,Mark 38,Mark 14,2,1,False,False
1,528600,1,1,Mark 55,Mark 14,1,1,False,False
1,529400,1,1,Mark 55,Mark 14,1,1,False,False
1,530000,1,1,Mark 01,Mark 55,1,1,False,False
1,530300,1,1,Mark 14,Mark 38,1,1,False,False
1,530600,1,1,Mark 14,Mark 38,1,1,False,False
1,533100,1,1,Mark 38,Mark 14,1,1,False,False
1,533400,1,1,Mark 38,Mark 14,1,1,False,False
1,534100,1,1,Mark 14,Mark 55,1,1,False,False
1,534800,1,1,Mark 38,Mark 14,1,1,False,False
1,537500,2,2,Mark 14,Mark 38,2,2,False,False
1,537900,1,1,Mark 22,Mark 55,1,1,False,False
1,538000,1,1,Mark 38,Mark 14,1,1,False,False
1,538900,1,1,Mark 38,Mark 14,1,1,False,False
1,540700,1,1,Mark 14,Mark 55,1,1,False,False
1,542600,1,1,Mark 38,Mark 14,1,1,False,False
1,544300,1,1,Mark 14,Mark 55,1,1,False,False
1,544400,1,1,Mark 55,Mark 01,1,1,False,False
1,544500,1,1,Mark 38,Mark 14,1,1,False,False
1,545000,1,1,Mark 14,Mark 55,1,1,False,False
1,547600,3,3,Mark 01,Mark 22,1,1,False,False
1,547800,1,1,Mark 14,Mark 55,1,1,False,False
1,548400,3,3,Mark 01,Mark 22,1,1,False,False
1,549800,1,1,Mark 55,Mark 01,1,1,False,False
1,550300,1,1,Mark 38,Mark 14,1,1,False,False
1,550400,1,1,Mark 14,Mark 38,1,1,False,False
1,550900,1,1,Mark 14,Mark 38,1,1,False,False
1,551600,1,1,Mark 67,Mark 22,1,1,False,False
1,552600,1,1,Mark 38,Mark 14,1,1,False,False
1,553100,4,4,Mark 01,Mark 22,1,1,True,True
1,553300,1,1,Mark 38,Mark 14,1,1,False,False
1,556400,1,1,Mark 55,Mark 01,1,1,False,False
1,556900,1,1,Mark 14,Mark 38,1,1,False,False
1,557200,1,1,Mark 14,Mark 55,1,1,False,False
1,563500,1,1,Mark 01,Mark 55,1,1,False,False
1,563600,1,1,Mark 14,Mark 38,1,1,False,False
1,564000,1,1,Mark 67,Mark 49,1,1,False,False
1,564300,6,6,Mark 14,Mark 22,2,1,True,False
1,564900,1,1,Mark 55,Mark 01,1,1,False,False
1,565500,1,1,Mark 55,Mark 01,1,1,False,False
1,566100,1,1,Mark 22,Mark 38,1,1,False,False
1,567200,4,4,Mark 01,Mark 22,1,1,True,True
1,567700,1,1,Mark 38,Mark 14,1,1,False,False
1,568200,1,1,Mark 55,Mark 14,1,1,False,False
1,568700,1,1,Mark 14,Mark 38,1,1,False,False
1,568800,1,1,Mark 38,Mark 14,1,1,False,False
1,568900,5,5,Mark 01,Mark 22,1,1,True,True
1,569900,1,1,Mark 14,Mark 38,1,1,False,False
1,570200,1,1,Mark 67,Mark 22,1,1,False,False
1,571600,1,1,Mark 01,Mark 55,1,1,False,False
1,574000,1,1,Mark 55,Mark 01,1,1,False,False
1,574800,4,4,Mark 01,Mark 22,1,1,True,True
1,575800,4,4,Mark 67,Mark 22,2,1,True,False
1,576400,1,1,Mark 01,Mark 55,1,1,False,False
1,576700,1,1,Mark 38,Mark 14,1,1,False,False
1,578400,1,1,Mark 67,Mark 22,1,1,False,False
1,578600,1,1,Mark 38,Mark 14,1,1,False,False
1,578800,1,1,Mark 14,Mark 38,1,1,False,False
1,580600,1,1,Mark 14,Mark 38,1,1,False,False
1,581100,1,1,Mark 55,Mark 14,1,1,False,False
1,581700,1,1,Mark 55,Mark 01,1,1,False,False
1,582900,1,1,Mark 49,Mark 22,1,1,False,False
1,584800,1,1,Mark 14,Mark 55,1,1,False,False
1,584900,1,1,Mark 01,Mark 55,1,1,False,False
1,587200,1,1,Mark 01,Mark 55,1,1,False,False
1,588200,5,5,Mark 01,Mark 22,1,1,True,True
1,588600,1,1,Mark 49,Mark 22,1,1,False,False
1,589100,1,1,Mark 14,Mark 38,1,1,False,False
1,590100,1,1,Mark 14,Mark 38,1,1,False,False
1,594900,1,1,Mark 22,Mark 55,1,1,False,False
1,595300,1,1,Mark 01,Mark 55,1,1,False,False
1,596300,1,1,Mark 38,Mark 14,1,1,False,False
1,597200,1,1,Mark 14,Mark 55,1,1,False,False
1,597400,1,1,Mark 14,Mark 55,1,1,False,False
1,599600,1,1,Mark 14,Mark 38,1,1,False,False
1,600000,1,1,Mark 55,Mark 01,1,1,False,False
1,600100,1,1,Mark 14,Mark 38,1,1,False,False
1,600400,1,1,Mark 38,Mark 14,1,1,False,False
1,601200,1,1,Mark 14,Mark 38,1,1,False,False
1,601700,1,1,Mark 14,Mark 38,1,1,False,False
1,603000,1,1,Mark 55,Mark 01,1,1,False,False
1,604600,5,5,Mark 01,Mark 22,1,1,True,True
1,604700,1,1,Mark 14,Mark 38,1,1,False,False
1,605700,1,1,Mark 01,Mark 55,1,1,False,False
1,606400,1,1,Mark 14,Mark 38,1,1,False,False
1,608100,1,1,Mark 38,Mark 14,1,1,False,False
1,608500,1,1,Mark 67,Mark 22,1,1,False,False
1,609900,1,1,Mark 14,Mark 55,1,1,False,False
1,612500,1,1,Mark 14,Mark 55,1,1,False,False
1,612900,2,1,Mark 22,Mark 49,2,2,False,False
1,614100,1,1,Mark 14,Mark 38,1,1,False,False
1,616300,1,1,Mark 14,Mark 55,1,1,False,False
1,617400,1,1,Mark 14,Mark 55,1,1,False,False
1,617900,5,5,Mark 01,Mark 22,1,1,True,True
1,618300,5,5,Mark 01,Mark 22,1,1,True,True
1,618900,1,1,Mark 55,Mark 22,1,1,False,False
1,619800,1,1,Mark 55,Mark 14,1,1,False,False
1,620500,1,1,Mark 55,Mark 14,1,1,False,False
1,621700,1,1,Mark 38,Mark 14,1,1,False,False
1,621800,1,1,Mark 14,Mark 38,1,1,False,False
1,621900,1,1,Mark 55,Mark 14,1,1,False,False
1,622400,1,1,Mark 67,Mark 49,1,1,False,False
1,622800,1,1,Mark 14,Mark 38,1,1,False,False
1,624400,6,6,Mark 14,Mark 22,2,1,True,False
1,624700,1,1,Mark 55,Mark 01,1,1,False,False
1,625100,1,1,Mark 14,Mark 38,1,1,False,False
1,626000,1,1,Mark 14,Mark 55,1,1,False,False
1,628100,1,1,Mark 55,Mark 01,1,1,False,False
1,628300,1,1,Mark 14,Mark 55,1,1,False,False
1,630400,1,1,Mark 38,Mark 14,1,1,False,False
1,631500,1,1,Mark 38,Mark 14,1,1,False,False
1,631700,3,3,Mark 01,Mark 22,1,1,False,False
1,632800,1,1,Mark 67,Mark 22,1,1,False,False
1,634500,1,1,Mark 55,Mark 14,1,1,False,False
1,634800,2,1,Mark 01,Mark 55,2,2,False,False
1,634900,1,1,Mark 14,Mark 38,1,1,False,False
1,635700,1,1,Mark 38,Mark 14,1,1,False,False
1,636100,5,5,Mark 14,Mark 22,2,1,True,False
1,637500,1,1,Mark 14,Mark 38,1,1,False,False
1,640300,1,1,Mark 22,Mark 38,1,1,False,False
1,640500,1,1,Mark 01,Mark 55,1,1,False,False
1,640700,1,1,Mark 38,Mark 14,1,1,False,False
1,642100,6,6,Mark 14,Mark 22,2,1,True,False
1,644900,1,1,Mark 55,Mark 01,1,1,False,False
1,645000,1,1,Mark 38,Mark 14,1,1,False,False
1,646100,1,1,Mark 55,Mark 14,1,1,False,False
1,647000,1,1,Mark 38,Mark 14,1,1,False,False
1,647200,1,1,Mark 14,Mark 38,1,1,False,False
1,647400,1,1,Mark 14,Mark 38,1,1,False,False
1,647600,1,1,Mark 14,Mark 38,1,1,False,False
1,647900,1,1,Mark 14,Mark 38,1,1,False,False
1,648200,1,1,Mark 55,Mark 14,1,1,False,False
1,648400,1,1,Mark 38,Mark 14,1,1,False,False
1,650300,1,1,Mark 14,Mark 55,1,1,False,False
1,652100,1,1,Mark 01,Mark 55,1,1,False,False
1,652800,1,1,Mark 14,Mark 38,1,1,False,False
1,653200,1,1,Mark 14,Mark 38,1,1,False,False
1,653300,1,1,Mark 14,Mark 38,1,1,False,False
1,654200,4,4,Mark 01,Mark 22,1,1,True,True
1,654300,1,1,Mark 14,Mark 55,1,1,False,False
1,655100,1,1,Mark 55,Mark 14,1,1,False,False
1,657800,1,1,Mark 55,Mark 01,1,1,False,False
1,659200,1,1,Mark 55,Mark 01,1,1,False,False
1,661300,1,1,Mark 38,Mark 14,1,1,False,False
1,666100,1,1,Mark 38,Mark 14,1,1,False,False
1,666500,1,1,Mark 01,Mark 55,1,1,False,False
1,667400,1,1,Mark 55,Mark 01,1,1,False,False
1,669200,1,1,Mark 38,Mark 14,1,1,False,False
1,669900,1,1,Mark 01,Mark 55,1,1,False,False
1,671200,1,1,Mark 14,Mark 38,1,1,False,False
1,673800,1,1,Mark 14,Mark 38,1,1,False,False
1,674000,5,5,Mark 01,Mark 22,1,1,True,True
1,675700,1,1,Mark 14,Mark 38,1,1,False,False
1,679600,1,1,Mark 55,Mark 14,1,1,False,False
1,680600,1,1,Mark 14,Mark 38,1,1,False,False
1,680800,1,1,Mark 14,Mark 38,1,1,False,False
1,681500,1,1,Mark 38,Mark 14,1,1,False,False
1,682600,1,1,Mark 14,Mark 38,1,1,False,False
1,684000,4,4,Mark 01,Mark 22,1,1,True,True
1,684500,1,1,Mark 14,Mark 38,1,1,False,False
1,685200,1,1,Mark 55,Mark 01,1,1,False,False
1,688400,1,1,Mark 55,Mark 14,1,1,False,False
1,688600,1,1,Mark 55,Mark 14,1,1,False,False
1,688900,1,1,Mark 14,Mark 38,1,1,False,False
1,690500,1,1,Mark 38,Mark 14,1,1,False,False
1,693000,1,1,Mark 14,Mark 55,1,1,False,False
1,693600,1,1,Mark 67,Mark 22,1,1,False,False
1,694600,1,1,Mark 14,Mark 55,1,1,False,False
1,694900,1,1,Mark 14,Mark 38,1,1,False,False
1,695200,1,1,Mark 14,Mark 38,1,1,False,False
1,695900,1,1,Mark 38,Mark 14,1,1,False,False
1,696000,1,1,Mark 14,Mark 38,1,1,False,False
1,698300,1,1,Mark 38,Mark 14,1,1,False,False
1,699100,1,1,Mark 14,Mark 38,1,1,False,False
1,700400,1,1,Mark 38,Mark 14,1,1,False,False
1,701200,5,5,Mark 38,Mark 14,2,2,True,False
1,701500,1,1,Mark 38,Mark 14,1,1,False,False
1,702500,1,1,Mark 55,Mark 01,1,1,False,False
1,702700,1,1,Mark 55,Mark 14,1,1,False,False
1,703000,1,1,Mark 14,Mark 38,1,1,False,False
1,703100,1,1,Mark 67,Mark 22,1,1,False,False
1,703200,4,4,Mark 01,Mark 22,1,1,True,True
1,704700,1,1,Mark 55,Mark 01,1,1,False,False
1,707100,1,1,Mark 38,Mark 14,1,1,False,False
1,710500,5,5,Mark 14,Mark 22,2,1,True,False
1,713400,1,1,Mark 67,Mark 49,1,1,False,False
1,713900,1,1,Mark 55,Mark 14,1,1,False,False
1,715000,4,4,Mark 01,Mark 22,1,1,True,True
1,716000,1,1,Mark 14,Mark 55,1,1,False,False
1,716700,1,1,Mark 38,Mark 14,1,1,False,False
1,719600,1,1,Mark 14,Mark 38,1,1,False,False
1,720500,6,6,Mark 14,Mark 55,2,2,True,False
1,721200,1,1,Mark 14,Mark 55,1,1,False,False
1,721900,1,1,Mark 14,Mark 38,1,1,False,False
1,722300,1,1,Mark 55,Mark 14,1,1,False,False
1,724400,1,1,Mark 14,Mark 38,1,1,False,False
1,725000,5,5,Mark 01,Mark 22,1,1,True,True
1,725400,1,1,Mark 55,Mark 01,1,1,False,False
1,725800,2,2,Mark 14,Mark 38,2,2,False,False
1,726600,1,1,Mark 55,Mark 14,1,1,False,False
1,726700,1,1,Mark 38,Mark 14,1,1,False,False
1,727900,1,1,Mark 38,Mark 14,1,1,False,False
1,728300,1,1,Mark 55,Mark 14,1,1,False,False
1,729700,1,1,Mark 38,Mark 14,1,1,False,False
1,730800,1,1,Mark 14,Mark 38,1,1,False,False
1,731000,1,1,Mark 38,Mark 14,1,1,False,False
1,731200,1,1,Mark 55,Mark 01,1,1,False,False
1,732700,1,1,Mark 14,Mark 38,1,1,False,False
1,735100,4,4,Mark 14,Mark 22,2,1,True,False
1,738100,1,1,Mark 38,Mark 14,1,1,False,False
1,741200,1,1,Mark 38,Mark 14,1,1,False,False
1,741600,1,1,Mark 14,Mark 55,1,1,False,False
1,741900,4,4,Mark 01,Mark 22,1,1,True,True
1,742700,1,1,Mark 38,Mark 14,1,1,False,False
1,743600,1,1,Mark 14,Mark 38,1,1,False,False
1,743800,1,1,Mark 38,Mark 14,1,1,False,False
1,745000,1,1,Mark 14,Mark 38,1,1,False,False
1,746300,4,4,Mark 14,Mark 22,2,1,True,False
1,747400,1,1,Mark 14,Mark 38,1,1,False,False
1,747700,1,1,Mark 14,Mark 38,1,1,False,False
1,749700,1,1,Mark 55,Mark 01,1,1,False,False
1,749800,1,1,Mark 14,Mark 38,1,1,False,False
1,750500,1,1,Mark 55,Mark 01,1,1,False,False
1,752500,1,1,Mark 55,Mark 14,1,1,False,False
1,753400,1,1,Mark 14,Mark 38,1,1,False,False
1,754200,4,4,Mark 01,Mark 22,1,1,True,True
1,755800,1,1,Mark 14,Mark 55,1,1,False,False
1,756300,1,1,Mark 38,Mark 14,1,1,False,False
1,756600,1,1,Mark 14,Mark 38,1,1,False,False
1,759100,1,1,Mark 38,Mark 14,1,1,False,False
1,760000,4,4,Mark 01,Mark 22,1,1,True,True
1,760200,1,1,Mark 55,Mark 01,1,1,False,False
1,760900,1,1,Mark 38,Mark 14,1,1,False,False
1,762400,1,1,Mark 01,Mark 55,1,1,False,False
1,762700,1,1,Mark 14,Mark 38,1,1,False,False
1,764300,1,1,Mark 14,Mark 38,1,1,False,False
1,765100,1,1,Mark 14,Mark 55,1,1,False,False
1,765800,1,1,Mark 14,Mark 38,1,1,False,False
1,767100,1,1,Mark 38,Mark 14,1,1,False,False
1,767200,1,1,Mark 55,Mark 14,1,1,False,False
1,768100,1,1,Mark 14,Mark 38,1,1,False,False
1,768200,1,1,Mark 14,Mark 38,1,1,False,False
1,768700,1,1,Mark 14,Mark 55,1,1,False,False
1,768800,1,1,Mark 38,Mark 14,1,1,False,False
1,771700,1,1,Mark 55,Mark 14,1,1,False,False
1,772000,2,2,Mark 38,Mark 14,1,1,False,False
1,772500,1,1,Mark 01,Mark 55,1,1,False,False
1,772600,1,1,Mark 55,Mark 14,1,1,False,False
1,775000,1,1,Mark 55,Mark 01,1,1,False,False
1,775100,1,1,Mark 14,Mark 38,1,1,False,False
1,775300,1,1,Mark 14,Mark 38,1,1,False,False
1,777000,1,1,Mark 55,Mark 01,1,1,False,False
1,782100,1,1,Mark 38,Mark 14,1,1,False,False
1,782500,1,1,Mark 38,Mark 14,1,1,False,False
1,782700,1,1,Mark 38,Mark 14,1,1,False,False
1,783300,1,1,Mark 14,Mark 38,1,1,False,False
1,784400,1,1,Mark 38,Mark 14,1,1,False,False
1,785200,1,1,Mark 14,Mark 38,1,1,False,False
1,785800,5,5,Mark 14,Mark 38,2,2,True,False
1,786700,1,1,Mark 14,Mark 38,1,1,False,False
1,786900,1,1,Mark 14,Mark 38,1,1,False,False
1,787700,1,1,Mark 55,Mark 01,1,1,False,False
1,787800,1,1,Mark 55,Mark 14,1,1,False,False
1,789200,1,1,Mark 14,Mark 38,1,1,False,False
1,790700,1,1,Mark 38,Mark 14,1,1,False,False
1,792200,2,2,Mark 38,Mark 14,2,2,False,False
1,794800,1,1,Mark 55,Mark 01,1,1,False,False
1,794900,1,1,Mark 14,Mark 55,1,1,False,False
1,796600,1,1,Mark 14,Mark 55,1,1,False,False
1,797600,1,1,Mark 14,Mark 38,1,1,False,False
1,798100,4,4,Mark 01,Mark 22,1,1,True,True
1,799500,1,1,Mark 38,Mark 14,1,1,False,False
1,799900,1,1,Mark 14,Mark 55,1,1,False,False
1,800100,1,1,Mark 14,Mark 38,1,1,False,False
1,800400,4,4,Mark 01,Mark 22,1,1,True,True
1,800600,1,1,Mark 38,Mark 14,1,1,False,False
1,801000,1,1,Mark 38,Mark 14,1,1,False,False
1,801800,4,4,Mark 01,Mark 22,1,1,True,True
1,802800,1,1,Mark 55,Mark 14,1,1,False,False
1,803000,1,1,Mark 38,Mark 14,1,1,False,False
1,803400,1,1,Mark 67,Mark 22,1,1,False,False
1,804900,1,1,Mark 14,Mark 38,1,1,False,False
1,805300,1,1,Mark 14,Mark 38,1,1,False,False
1,807400,1,1,Mark 55,Mark 01,1,1,False,False
1,807800,5,5,Mark 01,Mark 22,1,1,True,True
1,809700,1,1,Mark 38,Mark 14,1,1,False,False
1,810100,1,1,Mark 55,Mark 14,1,1,False,False
1,810600,1,1,Mark 38,Mark 14,1,1,False,False
1,812400,1,1,Mark 14,Mark 55,1,1,False,False
1,812600,5,5,Mark 01,Mark 22,1,1,True,True
1,812900,1,1,Mark 67,Mark 22,1,1,False,False
1,813000,3,3,Mark 01,Mark 22,1,1,False,False
1,814500,1,1,Mark 14,Mark 38,1,1,False,False
1,815000,2,2,Mark 38,Mark 14,2,1,False,False
1,816800,1,1,Mark 14,Mark 38,1,1,False,False
1,817900,1,1,Mark 01,Mark 55,1,1,False,False
1,818100,1,1,Mark 55,Mark 14,1,1,False,False
1,818500,1,1,Mark 14,Mark 55,1,1,False,False
1,820600,1,1,Mark 38,Mark 14,1,1,False,False
1,821100,1,1,Mark 14,Mark 38,1,1,False,False
1,821300,1,1,Mark 14,Mark 38,1,1,False,False
1,822000,1,1,Mark 55,Mark 14,1,1,False,False
1,822200,1,1,Mark 14,Mark 55,1,1,False,False
1,824200,1,1,Mark 55,Mark 14,1,1,False,False
1,824800,3,3,Mark 01,Mark 22,1,1,False,False
1,827000,1,1,Mark 55,Mark 14,1,1,False,False
1,827500,1,1,Mark 55,Mark 01,1,1,False,False
1,832000,1,1,Mark 55,Mark 14,1,1,False,False
1,832100,1,1,Mark 14,Mark 55,1,1,False,False
1,832700,1,1,Mark 55,Mark 22,1,1,False,False
1,833600,1,1,Mark 14,Mark 38,1,1,False,False
1,834900,1,1,Mark 14,Mark 55,1,1,False,False
1,836000,1,1,Mark 01,Mark 55,1,1,False,False
1,837000,1,1,Mark 38,Mark 14,1,1,False,False
1,838700,1,1,Mark 67,Mark 49,1,1,False,False
1,839600,1,1,Mark 67,Mark 49,1,1,False,False
1,840400,1,1,Mark 14,Mark 55,1,1,False,False
1,843100,1,1,Mark 14,Mark 55,1,1,False,False
1,844200,1,1,Mark 38,Mark 14,1,1,False,False
1,844800,1,1,Mark 38,Mark 14,1,1,False,False
1,845400,1,1,Mark 67,Mark 49,1,1,False,False
1,845500,1,1,Mark 14,Mark 38,1,1,False,False
1,847200,1,1,Mark 14,Mark 38,1,1,False,False
1,848200,1,1,Mark 38,Mark 14,1,1,False,False
1,848400,1,1,Mark 38,Mark 14,1,1,False,False
1,848900,4,4,Mark 14,Mark 22,2,1,True,False
1,849200,1,1,Mark 14,Mark 38,1,1,False,False
1,849300,1,1,Mark 55,Mark 01,1,1,False,False
1,850300,1,1,Mark 14,Mark 55,1,1,False,False
1,850600,1,1,Mark 67,Mark 22,1,1,False,False
1,851200,4,4,Mark 01,Mark 22,1,1,True,True
1,851700,1,1,Mark 14,Mark 55,1,1,False,False
1,852200,1,1,Mark 55,Mark 01,1,1,False,False
1,852900,1,1,Mark 01,Mark 55,1,1,False,False
1,853500,1,1,Mark 14,Mark 38,1,1,False,False
1,853900,1,1,Mark 38,Mark 14,1,1,False,False
1,854900,1,1,Mark 38,Mark 14,1,1,False,False
1,855500,1,1,Mark 14,Mark 38,1,1,False,False
1,856600,1,1,Mark 14,Mark 55,1,1,False,False
1,860100,1,1,Mark 38,Mark 14,1,1,False,False
1,862900,1,1,Mark 14,Mark 38,1,1,False,False
1,863300,1,1,Mark 67,Mark 49,1,1,False,False
1,865400,4,4,Mark 01,Mark 22,1,1,True,True
1,866300,1,1,Mark 38,Mark 14,1,1,False,False
1,867100,1,1,Mark 14,Mark 38,1,1,False,False
1,867800,1,1,Mark 38,Mark 14,1,1,False,False
1,868700,1,1,Mark 01,Mark 55,1,1,False,False
1,868800,3,3,Mark 01,Mark 22,1,1,False,False
1,869600,1,1,Mark 14,Mark 55,1,1,False,False
1,870000,1,1,Mark 38,Mark 14,1,1,False,False
1,870100,1,1,Mark 14,Mark 38,1,1,False,False
1,870200,1,1,Mark 38,Mark 14,1,1,False,False
1,871500,1,1,Mark 01,Mark 55,1,1,False,False
1,871700,1,1,Mark 14,Mark 38,1,1,False,False
1,873600,1,1,Mark 14,Mark 55,1,1,False,False
1,874400,1,1,Mark 55,Mark 01,1,1,False,False
1,876000,1,1,Mark 38,Mark 14,1,1,False,False
1,876400,1,1,Mark 38,Mark 14,1,1,False,False
1,876500,1,1,Mark 55,Mark 01,1,1,False,False
1,876800,1,1,Mark 55,Mark 01,1,1,False,False
1,877600,1,1,Mark 55,Mark 14,1,1,False,False
1,878500,1,1,Mark 55,Mark 14,1,1,False,False
1,879700,1,1,Mark 67,Mark 49,1,1,False,False
1,881400,1,1,Mark 14,Mark 38,1,1,False,False
1,881800,1,1,Mark 14,Mark 55,1,1,False,False
1,882600,1,1,Mark 67,Mark 22,1,1,False,False
1,883800,1,1,Mark 14,Mark 55,1,1,False,False
1,883900,1,1,Mark 14,Mark 55,1,1,False,False
1,884200,1,1,Mark 14,Mark 55,1,1,False,False
1,884600,1,1,Mark 01,Mark 55,1,1,False,False
1,886300,1,1,Mark 14,Mark 38,1,1,False,False
1,886600,1,1,Mark 55,Mark 01,1,1,False,False
1,887200,1,1,Mark 38,Mark 14,1,1,False,False
1,887800,1,1,Mark 49,Mark 22,1,1,False,False
1,888300,1,1,Mark 38,Mark 14,1,1,False,False
1,890200,1,1,Mark 01,Mark 55,1,1,False,False
1,891000,1,1,Mark 14,Mark 55,1,1,False,False
1,892000,1,1,Mark 38,Mark 14,1,1,False,False
1,894300,1,1,Mark 14,Mark 38,1,1,False,False
1,896900,1,1,Mark 67,Mark 49,1,1,False,False
1,898200,1,1,Mark 22,Mark 38,1,1,False,False
1,899200,1,1,Mark 38,Mark 14,1,1,False,False
1,899700,1,1,Mark 01,Mark 55,1,1,False,False
1,900800,1,1,Mark 38,Mark 14,1,1,False,False
1,901000,1,1,Mark 55,Mark 01,1,1,False,False
1,901100,4,4,Mark 01,Mark 22,1,1,True,True
1,901400,1,1,Mark 14,Mark 38,1,1,False,False
1,901600,1,1,Mark 38,Mark 14,1,1,False,False
1,901800,1,1,Mark 38,Mark 14,1,1,False,False
1,901900,1,1,Mark 14,Mark 55,1,1,False,False
1,903400,1,1,Mark 38,Mark 14,1,1,False,False
1,904000,1,1,Mark 55,Mark 14,1,1,False,False
