day,timestamp,cum_net_Mark01
2,389000,582
2,389000,584
2,389600,584
2,389600,584
2,390200,584
2,390300,587
2,390300,590
2,390300,593
2,390300,596
2,390300,599
2,391600,599
2,391700,599
2,392400,599
2,394100,599
2,394300,599
2,397300,599
2,398200,601
2,398200,603
2,398200,605
2,398200,607
2,401000,607
2,401200,607
2,401500,600
2,406100,600
2,406300,600
2,407000,600
2,408000,600
2,409400,600
2,410100,600
2,410200,605
2,410200,610
2,410200,615
2,410200,620
2,413100,620
2,413500,620
2,414900,620
2,414900,623
2,414900,626
2,414900,629
2,414900,632
2,414900,635
2,415400,635
2,415500,639
2,415500,643
2,415500,647
2,415500,651
2,416600,651
2,419300,651
2,420200,651
2,421100,651
2,421400,651
2,422200,651
2,423800,651
2,423800,651
2,423800,656
2,423800,661
2,423800,661
2,423800,666
2,423800,671
2,424400,671
2,424600,671
2,425300,671
2,427400,671
2,428400,671
2,429500,671
2,430200,671
2,430700,671
2,432100,679
2,433000,679
2,433100,679
2,433100,681
2,433100,683
2,433100,685
2,433100,687
2,433100,689
2,433900,689
2,436100,684
2,436200,684
2,438300,684
2,438500,684
2,438900,684
2,441300,689
2,443400,689
2,443600,689
2,443600,693
2,443600,697
2,443600,701
2,443600,705
2,444200,699
2,445300,699
2,448600,692
2,448900,692
2,449000,692
2,449500,692
2,450900,692
2,452000,692
2,452800,692
2,453000,692
2,453800,692
2,454700,692
2,456200,692
2,456200,694
2,456200,696
2,456200,698
2,456200,700
2,457600,700
2,460100,700
2,461200,700
2,461200,703
2,461200,706
2,461200,709
2,461200,712
2,463600,712
2,464700,712
2,466000,715
2,466400,715
2,468600,711
2,472900,711
2,473000,707
2,473800,707
2,474000,702
2,477300,710
2,478900,710
2,480500,710
2,480900,710
2,481400,710
2,482400,710
2,483400,707
2,483400,707
2,483400,712
2,483400,717
2,483400,722
2,483400,727
2,486000,732
2,486200,724
2,486700,724
2,488200,724
2,488600,724
2,488700,724
2,490600,724
2,492000,724
2,493000,724
2,493500,730
2,493800,730
2,494300,724
2,495100,716
2,495700,716
2,495700,721
2,495700,726
2,495700,731
2,495700,736
2,498100,744
2,498500,744
2,499900,744
2,500000,744
2,500600,744
2,501300,737
2,501600,737
2,501900,740
2,501900,743
2,501900,746
2,501900,749
2,501900,752
2,503600,752
2,505100,759
2,508800,764
2,508800,769
2,508800,774
2,508800,779
2,511000,779
2,512800,779
2,513600,779
2,516500,779
2,519600,779
2,519600,784
2,519600,789
2,519600,794
2,519600,799
2,519600,804
2,519800,804
2,519800,809
2,521000,809
2,521700,809
2,524600,809
2,526300,809
2,527200,809
2,527300,809
2,529800,809
2,530600,809
2,530900,809
2,533300,809
2,534700,809
2,534900,809
2,535100,809
2,536500,809
2,538700,809
2,540500,809
2,540600,809
2,541400,809
2,543800,809
2,543900,809
2,544400,809
2,544700,801
2,545400,801
2,545900,801
2,547000,801
2,547100,801
2,548000,806
2,548500,806
2,548600,808
2,548600,810
2,548600,812
2,548900,805
2,551500,811
2,553400,811
2,554600,811
2,554600,811
2,554600,816
2,554600,821
2,554600,826
2,554600,831
2,555000,828
2,555700,828
2,555700,831
2,555700,834
2,555700,837
2,555700,840
2,556000,840
2,556100,840
2,556700,840
2,558800,840
2,558900,840
2,561000,840
2,561100,840
2,561300,840
2,563200,840
2,563700,840
2,564900,840
2,566100,840
2,566300,835
2,566700,837
2,566700,839
2,566700,841
2,566700,843
2,568500,843
2,569800,848
2,571300,848
2,573500,853
2,573500,853
2,573700,850
2,573800,850
2,574200,850
2,575100,854
2,575100,858
2,575100,862
2,575100,866
2,576500,866
2,576700,866
2,577700,866
2,578300,866
2,578300,866
2,581600,866
2,582600,866
2,585200,866
2,587100,866
2,587100,870
2,587100,874
2,587100,878
2,587100,882
2,587200,882
2,587500,882
2,587700,882
2,588400,882
2,588400,882
2,588500,886
2,588500,890
2,588500,894
2,588500,898
2,588500,902
2,588800,902
2,589300,902
2,589400,905
2,590700,905
2,592000,899
2,592200,899
2,593000,904
2,593000,909
2,593000,914
2,593000,919
2,596100,919
2,596600,919
2,597500,919
2,600300,919
2,601600,919
2,604100,921
2,604100,923
2,604100,925
2,604100,927
2,604100,929
2,604400,929
2,604500,929
2,605100,929
2,607400,929
2,608800,926
2,608900,926
2,610900,926
2,610900,926
2,611300,926
2,612300,926
2,614100,926
2,616700,926
2,617200,920
2,620000,920
2,620800,920
2,622600,924
2,622600,928
2,622600,932
2,622600,936
2,624000,936
2,624200,936
2,625900,936
2,626300,936
2,627100,936
2,627400,936
2,629200,941
2,630700,941
2,631400,941
2,633100,941
2,634300,941
2,634400,936
2,635100,936
2,637900,936
2,640000,936
2,641500,936
2,642400,938
2,642400,940
2,642400,942
2,642400,944
2,643000,944
2,643300,944
2,644500,948
2,644500,952
2,644500,956
2,644500,960
2,645000,960
2,648700,960
2,650000,960
2,650200,954
2,650600,954
2,651300,946
2,653800,946
2,655500,946
2,656600,946
2,658100,946
2,658300,946
2,659500,946
2,659800,952
2,661900,952
2,662600,946
2,663000,946
2,666500,946
2,666500,948
2,666500,950
2,666500,952
2,666500,954
2,666500,956
2,667800,951
2,669900,951
2,672600,951
2,672800,951
2,673000,956
2,673600,950
2,674000,950
2,674400,950
2,675300,950
2,675600,950
2,675600,950
2,676600,950
2,678700,950
2,679000,950
2,681000,950
2,682800,950
2,683900,947
2,684500,954
2,686100,954
2,686400,962
2,686700,962
2,687700,969
2,687700,969
2,688500,972
2,688600,974
2,688600,976
2,688600,978
2,688600,980
2,689700,980
2,690500,980
2,690600,980
2,690800,980
2,691100,985
2,691100,990
2,691100,995
2,691100,1000
2,691200,1000
2,691600,1000
2,692000,1000
2,692100,1000
2,692500,1006
2,693900,1006
2,694400,1006
2,694500,1006
2,695800,1011
2,695800,1016
2,695800,1021
2,696000,1021
2,697000,1021
2,697400,1021
2,698800,1021
2,699800,1021
2,700500,1021
2,701000,1021
2,702100,1021
2,702200,1021
2,704600,1013
2,705100,1006
2,705700,1010
2,705900,1010
2,707900,1010
2,711200,1010
2,711900,1013
2,711900,1016
2,711900,1019
2,711900,1022
2,711900,1025
2,713000,1017
2,715300,1017
2,715500,1017
2,716900,1017
2,717300,1017
2,719000,1017
2,720500,1017
2,721200,1017
2,722300,1013
2,726100,1013
2,726600,1015
2,726600,1017
2,726600,1019
2,726600,1021
2,727700,1021
2,727900,1021
2,730300,1021
2,733200,1025
2,733200,1029
2,733200,1033
2,733200,1037
2,734200,1037
2,735100,1037
2,736100,1037
2,736200,1037
2,737300,1037
2,737500,1037
2,737600,1042
2,738000,1050
2,738500,1054
2,738800,1057
2,739000,1057
2,739600,1057
2,739900,1057
2,740000,1057
2,740300,1057
2,742000,1057
2,743500,1057
2,744200,1057
2,746900,1057
2,747700,1057
2,748500,1059
2,748500,1061
2,748500,1063
2,748500,1065
2,749400,1065
2,750200,1065
2,751300,1070
2,752100,1070
2,752300,1070
2,752500,1070
2,753400,1070
2,755000,1070
2,756000,1070
2,757200,1070
2,758100,1070
2,759500,1070
2,761800,1070
2,762200,1070
2,762600,1076
2,762800,1076
2,763500,1081
2,763500,1086
2,763500,1091
2,763500,1096
2,764000,1096
2,764000,1099
2,764000,1102
2,764000,1105
2,764000,1108
2,766000,1108
2,766500,1108
2,767700,1108
2,771300,1108
2,771600,1108
2,771800,1102
2,773800,1102
2,774200,1102
2,775300,1102
2,775500,1102
2,777200,1102
2,779200,1106
2,779200,1110
2,779200,1114
2,779200,1118
2,779200,1122
2,779700,1122
2,780000,1122
2,781100,1122
2,781500,1129
2,781900,1129
2,783400,1135
2,784000,1135
2,787000,1129
2,787400,1129
2,791700,1135
2,793900,1135
2,793900,1137
2,793900,1139
2,793900,1141
2,793900,1143
2,795400,1143
2,796100,1138
2,796600,1131
2,796800,1131
2,798800,1131
2,798900,1123
2,800000,1123
2,802600,1123
2,802700,1123
2,803000,1120
2,804500,1120
2,805000,1120
2,805600,1120
2,807300,1120
2,808200,1120
2,808800,1120
2,808800,1124
2,808800,1128
2,808800,1132
2,808800,1136
2,809100,1136
2,810000,1131
2,810800,1136
2,812300,1136
2,812600,1131
2,812700,1131
2,813500,1135
2,815900,1135
2,816800,1135
2,818600,1135
2,819500,1142
2,819600,1142
2,822500,1137
2,823500,1137
2,823600,1137
2,824000,1137
2,825200,1137
2,825500,1137
2,825600,1137
2,825700,1131
2,825900,1133
2,825900,1135
2,825900,1137
2,825900,1139
2,826400,1143
2,826400,1147
2,826400,1151
2,826400,1155
2,826400,1159
2,827000,1159
2,827300,1159
2,827900,1156
2,828400,1153
2,829800,1153
2,830600,1153
2,831300,1153
2,833300,1153
2,833700,1153
2,834000,1153
2,836300,1153
2,836300,1157
2,836300,1161
2,836300,1165
2,836300,1169
2,836500,1169
2,840900,1169
2,840900,1169
2,841800,1169
2,842800,1169
2,843300,1169
2,844300,1169
2,844800,1174
2,845400,1181
2,848300,1181
2,848400,1181
2,849400,1181
2,850200,1181
2,855100,1181
2,856600,1181
2,860300,1181
2,861000,1181
2,861200,1181
2,861800,1181
2,862900,1181
2,863200,1181
2,863300,1181
2,864200,1181
2,864300,1181
2,866200,1181
2,866800,1181
2,866900,1181
2,867500,1181
2,869900,1181
2,870100,1181
2,870400,1181
2,872400,1181
2,872600,1183
2,872600,1185
2,872600,1187
2,872600,1189
2,872600,1191
2,874800,1191
2,875900,1191
2,876500,1191
2,876500,1194
2,876500,1197
2,876500,1200
2,876500,1203
2,876900,1203
2,878000,1207
2,879100,1207
2,880000,1207
2,880800,1207
2,881200,1207
2,883000,1211
2,884100,1211
2,886000,1211
2,887000,1211
2,887900,1211
2,889900,1214
2,890200,1214
2,891400,1214
2,891600,1214
2,891800,1214
2,892900,1214
2,894800,1214
2,894900,1214
2,898100,1214
2,898600,1216
2,898600,1218
2,898600,1220
2,898600,1222
2,899900,1222
2,900500,1222
2,901000,1222
2,901700,1218
2,901800,1226
2,902500,1226
2,902700,1226
2,903600,1226
2,904000,1226
2,906500,1219
2,910900,1223
2,910900,1227
2,910900,1231
2,912000,1231
2,913200,1231
2,914100,1231
2,914300,1231
2,914600,1223
2,915400,1223
2,915700,1223
2,918200,1223
2,918800,1223
2,921800,1223
2,922100,1223
2,923800,1223
2,924100,1223
2,924200,1228
2,924200,1233
2,924200,1238
2,925100,1238
2,927200,1235
2,927700,1235
2,928800,1235
2,929100,1235
2,929600,1235
2,929900,1235
2,933200,1241
2,934300,1241
2,934900,1246
2,934900,1251
2,934900,1256
2,934900,1261
2,935400,1261
2,936000,1268
2,936600,1268
2,940100,1268
2,940500,1268
2,941000,1268
2,941900,1268
2,942700,1271
2,942800,1271
2,944300,1271
2,945100,1263
2,945400,1263
2,947900,1263
2,947900,1263
2,948000,1267
2,948000,1271
2,948000,1275
2,948400,1275
2,948500,1275
2,948500,1280
2,948500,1285
2,948500,1290
2,948500,1295
2,948800,1288
2,948900,1283
2,949800,1283
2,955900,1289
2,956000,1289
2,957400,1294
2,958400,1294
2,958700,1294
2,959100,1294
2,959400,1294
2,960400,1298
2,961700,1298
2,961700,1298
2,963700,1298
2,964300,1302
2,965500,1302
2,965600,1302
2,967500,1302
2,967900,1302
2,968300,1302
2,968600,1302
2,970000,1302
2,970300,1302
2,970700,1298
2,972700,1298
2,972800,1298
2,972800,1300
2,972800,1302
2,972800,1304
2,974300,1304
2,975900,1304
2,976200,1304
2,976800,1304
2,977200,1309
2,977300,1309
2,977300,1313
2,977300,1317
2,977300,1321
2,977500,1323
2,977500,1325
2,977500,1327
2,977500,1329
2,978200,1329
2,978400,1329
2,978600,1329
2,978600,1329
2,978700,1329
2,981200,1329
2,982000,1329
2,982500,1329
2,983700,1329
2,984200,1329
2,984700,1329
2,985000,1333
2,986100,1333
2,988300,1333
2,992200,1333
2,992900,1333
2,993200,1333
2,993500,1333
2,993800,1338
2,993800,1343
2,993800,1348
2,993800,1353
2,993800,1358
2,994800,1358
2,995100,1358
2,996300,1358
2,996500,1358
2,996500,1358
2,998800,1358
3,1700,0
3,4400,0
3,4500,0
3,8100,0
3,8700,0
3,10600,0
3,14200,-5
3,17100,0
3,18600,3
3,18700,3
3,19200,3
3,19500,3
3,20100,3
3,22300,3
3,22500,3
3,22800,3
3,23900,3
3,24500,3
3,25600,3
3,28000,-2
3,28400,-2
3,28500,-2
3,31300,-2
3,31400,-2
3,32700,-2
3,32900,1
3,32900,4
3,32900,7
3,32900,10
3,32900,13
3,33400,13
3,33600,15
3,33600,15
3,33600,17
3,33600,19
3,33600,21
3,33900,21
3,34200,21
3,35100,21
3,35500,21
3,37000,26
3,37000,31
3,37000,36
3,37000,41
3,37100,41
3,38400,41
3,38600,41
3,39100,46
3,39500,46
3,39800,46
3,40200,49
3,40200,49
3,40200,52
3,40200,55
3,43200,55
3,43600,55
3,45600,59
3,45600,63
3,45600,67
3,45600,71
3,47200,74
3,47200,77
3,47200,80
3,47200,83
3,48200,83
3,49700,83
3,50000,79
3,50700,79
3,52300,79
3,54400,81
3,54400,83
3,54400,85
3,54400,87
3,55100,87
3,56200,87
3,56400,92
3,58300,92
3,60600,92
3,61300,92
3,62400,92
3,64800,92
3,67600,92
3,68000,92
3,69000,92
3,69400,92
3,69900,97
3,69900,102
3,69900,107
3,69900,112
3,70100,117
3,70100,122
3,70100,127
3,70100,132
3,70200,132
3,70300,136
3,70300,140
3,70300,144
3,70300,148
3,74300,151
3,74300,154
3,74300,157
3,74300,160
3,74900,160
3,76100,160
3,77100,160
3,77300,160
3,77300,160
3,77600,160
3,78900,160
3,79900,160
3,80000,168
3,83500,168
3,84100,171
3,84900,171
3,85000,171
3,86100,177
3,87100,177
3,87300,180
3,87300,183
3,87300,186
3,87300,189
3,87400,195
3,88200,195
3,88300,195
3,89600,195
3,89800,195
3,91700,201
3,92200,204
3,92200,207
3,92200,210
3,92200,213
3,92200,216
3,92700,216
3,93700,216
3,95200,216
3,95700,216
3,96600,220
3,98400,220
3,98900,220
3,98900,223
3,98900,226
3,98900,229
3,98900,232
3,98900,235
3,99400,235
3,100500,235
3,101300,231
3,101900,234
3,102200,238
3,103700,238
3,103800,238
3,104600,238
3,106800,238
3,108400,238
3,108800,238
3,109400,238
3,109500,238
3,110200,238
3,111400,238
3,111600,238
3,112400,238
3,115000,238
3,117400,238
3,117800,238
3,118500,238
3,118700,242
3,118700,246
3,118700,250
3,118700,254
3,119000,254
3,119700,248
3,119900,248
3,121500,248
3,121800,248
3,122400,248
3,122600,248
3,123100,248
3,123700,248
3,124700,248
3,125300,248
3,125700,248
3,126600,248
3,126600,253
3,126600,258
3,126600,263
3,126600,268
3,127100,268
3,128200,268
3,128700,271
3,128700,271
3,128700,274
3,128700,277
3,128700,280
3,128700,283
3,129000,275
3,129800,275
3,130000,275
3,130700,275
3,130800,275
3,131500,275
3,132100,279
3,132100,283
3,132100,287
3,132100,291
3,132500,291
3,135900,291
3,136100,291
3,137700,295
3,137700,299
3,137700,303
3,137700,307
3,137700,311
3,138200,311
3,139400,311
3,140700,311
3,141900,311
3,142700,311
3,142700,316
3,142700,321
3,142700,326
3,142700,331
3,143600,331
3,144500,324
3,144800,327
3,144800,330
3,144800,333
3,144800,336
3,145100,336
3,145500,336
3,148500,336
3,148800,336
3,150300,336
3,150700,336
3,151400,336
3,151600,329
3,152300,329
3,153500,329
3,153700,329
3,155400,329
3,155400,329
3,155400,329
3,155400,329
3,155400,329
3,155400,331
3,155400,333
3,155400,335
3,155400,337
3,155400,339
3,157500,339
3,158000,331
3,160000,331
3,160100,331
3,165300,331
3,165600,337
3,166000,342
3,166000,347
3,166000,352
3,166000,357
3,167900,357
3,170900,352
3,172300,354
3,172300,356
3,172300,358
3,173800,358
3,174100,358
3,174800,353
3,175100,353
3,175300,353
3,176700,353
3,177200,353
3,180300,353
3,180800,353
3,181200,353
3,182100,353
3,182100,353
3,182500,353
3,182600,353
3,183100,353
3,183400,353
3,186200,361
3,189100,361
3,190700,364
3,191300,364
3,191900,364
3,192600,370
3,194700,370
3,195800,363
3,196600,363
3,197500,363
3,198800,363
3,199000,366
3,200100,366
3,201600,370
3,202200,370
3,202500,370
3,203300,370
3,203500,370
3,203800,370
3,204800,370
3,205100,370
3,205400,370
3,206300,370
3,207500,370
3,207600,370
3,208400,370
3,209200,370
3,213400,370
3,214000,370
3,215100,370
3,215700,370
3,217100,370
3,218200,362
3,218300,367
3,218300,372
3,218300,377
3,218300,382
3,218300,387
3,220600,387
3,220800,391
3,220800,395
3,220800,399
3,220800,403
3,220800,407
3,221900,407
3,222300,407
3,222400,409
3,222400,411
3,222400,413
3,222400,415
3,222400,417
3,222400,419
3,224400,419
3,225000,419
3,229500,419
3,229500,419
3,230300,419
3,230900,419
3,231300,419
3,231300,426
3,233100,426
3,233900,426
3,234500,426
3,234700,426
3,235900,426
3,236100,434
3,236300,434
3,240100,434
3,240700,434
3,241200,434
3,243700,436
3,243700,438
3,243700,440
3,243700,442
3,243700,444
3,243900,444
3,245100,444
3,245700,444
3,247000,444
3,248100,444
3,250200,449
3,250200,454
3,250200,459
3,250200,464
3,251400,468
3,252100,465
3,252700,465
3,253400,465
3,253400,470
3,253400,475
3,253400,480
3,254000,480
3,254300,480
3,254800,480
3,254900,480
3,256400,480
3,258200,480
3,259200,480
3,259900,480
3,260600,480
3,261600,480
3,261700,476
3,262100,476
3,262500,476
3,263200,476
3,263400,473
3,263500,473
3,264000,473
3,265900,473
3,266300,473
3,268100,473
3,268500,473
3,268800,473
3,269000,473
3,269000,473
3,269000,475
3,269000,477
3,269000,479
3,269000,481
3,270900,481
3,272300,487
3,273400,492
3,273400,497
3,273400,502
3,276600,502
3,277600,502
3,277800,502
3,281100,502
3,281800,502
3,281900,502
3,282100,509
3,283900,515
3,284600,515
3,285600,515
3,285700,515
3,285900,515
3,287000,522
3,289400,524
3,289400,526
3,289400,528
3,289400,530
3,289400,532
3,289600,532
3,290900,536
3,290900,540
3,290900,544
3,290900,548
3,290900,552
3,292600,545
3,293300,545
3,293400,551
3,294300,551
3,295400,554
3,295600,546
3,296200,546
3,296500,546
3,298100,546
3,298800,553
3,302800,553
3,303900,553
3,305500,553
3,306100,553
3,306300,547
3,309000,547
3,310300,547
3,310600,547
3,310900,547
3,312000,547
3,312800,547
3,314800,547
3,315800,550
3,315800,553
3,315800,556
3,315800,559
3,315800,562
3,317100,562
3,317200,566
3,317200,570
3,317200,574
3,317200,578
3,317200,582
3,318600,578
3,319100,578
3,319400,578
3,319700,580
3,319700,582
3,319700,584
3,319700,586
3,319700,588
3,319800,588
3,320200,581
3,320200,585
3,320200,585
3,320200,589
3,320200,593
3,320200,597
3,321900,597
3,323300,590
3,323600,590
3,323600,590
3,326700,590
3,326800,598
3,328200,598
3,328700,598
3,328700,601
3,328700,604
3,328700,607
3,328700,610
3,328700,613
3,329200,613
3,329200,613
3,329200,618
3,329200,623
3,329200,628
3,329600,628
3,330100,628
3,330700,628
3,332000,628
3,332600,630
3,332600,632
3,332600,634
3,332600,636
3,332600,638
3,332700,638
3,332800,638
3,332900,638
3,333600,638
3,334800,638
3,334800,638
3,339000,638
3,339800,638
3,339900,641
3,344400,641
3,344800,641
3,345900,641
3,346200,641
3,346200,644
3,346200,647
3,346200,650
3,346200,653
3,346900,656
3,347100,656
3,349100,656
3,349700,656
3,350300,656
3,350300,660
3,350300,664
3,350300,668
3,350300,672
3,352000,672
3,357500,672
3,358100,672
3,358100,672
3,360100,672
3,360300,667
3,361700,667
3,362400,667
3,363100,669
3,363100,671
3,363100,673
3,363100,675
3,363100,677
3,363100,679
3,363400,679
3,363700,679
3,364600,679
3,364700,682
3,364700,685
3,364700,688
3,364700,691
3,364700,694
3,366200,694
3,366700,694
3,367300,694
3,367700,694
3,368400,694
3,368900,694
3,369300,694
3,369800,694
3,369800,699
3,369800,704
3,369800,709
3,369800,714
3,369800,719
3,370100,719
3,370100,719
3,370100,719
3,370100,719
3,370100,719
3,370100,719
3,370200,719
3,370900,719
3,371300,719
3,371900,723
3,372800,723
3,373000,729
3,373200,729
3,376000,737
3,376200,737
3,377800,737
3,378400,737
3,379400,737
3,380200,737
3,380200,732
3,380700,732
3,381000,732
3,382600,727
3,385400,731
3,385400,735
3,385400,739
3,385400,743
3,385400,747
3,386400,747
3,387000,747
3,389100,749
3,389100,751
3,389100,753
3,389100,755
3,389100,757
3,389200,757
3,389300,757
3,389800,762
3,390200,762
3,390600,762
3,391200,762
3,391400,766
3,391400,770
3,391400,774
3,391400,778
3,391400,782
3,391700,782
3,391900,782
3,392500,782
3,394800,782
3,395400,782
3,395500,782
3,396000,782
3,396000,786
3,396000,790
3,396000,794
3,396000,798
3,396500,798
3,396700,798
3,397000,798
3,397100,798
3,397200,793
3,397300,793
3,397900,793
3,398500,793
3,398900,793
3,399000,793
3,399000,793
3,399600,799
3,399800,799
3,400200,799
3,402000,799
3,404000,799
3,404300,799
3,405400,799
3,406500,799
3,406800,799
3,406900,799
3,409100,799
3,409700,799
3,410800,799
3,411800,799
3,417100,799
3,418200,793
3,419200,793
3,420300,793
3,422800,793
3,424000,793
3,426600,793
3,427800,793
3,428600,793
3,428900,793
3,428900,798
3,428900,803
3,428900,808
3,428900,813
3,428900,818
3,429300,818
3,429500,818
3,430100,812
3,431900,817
3,431900,822
3,431900,827
3,431900,832
3,431900,837
3,431900,842
3,432800,835
3,434200,835
3,434400,835
3,436000,835
3,437400,835
3,437500,835
3,438800,835
3,439100,835
3,439700,835
3,441900,835
3,442200,837
3,442200,839
3,442200,841
3,442200,843
3,442200,845
3,442400,851
3,442900,851
3,443100,851
3,444100,859
3,444500,851
3,445000,851
3,446100,851
3,446200,858
3,448000,858
3,450300,858
3,450700,864
3,451000,864
3,451300,864
3,451300,864
3,451300,867
3,451300,870
3,451300,873
3,451300,876
3,451600,876
3,452100,876
3,452800,876
3,453000,876
3,454000,872
3,454100,872
3,454500,872
3,454900,872
3,456100,872
3,456400,866
3,456600,868
3,456600,870
3,456600,872
3,456600,874
3,456600,876
3,457800,876
3,459700,876
3,459800,878
3,459800,880
3,459800,882
3,459800,884
3,459800,886
3,461400,886
3,462100,886
3,465000,886
3,465500,886
3,465600,886
3,466400,886
3,466900,886
3,467300,886
3,469100,889
3,471200,889
3,471700,889
3,473400,889
3,474600,889
3,476800,889
3,476900,889
3,477000,889
3,478700,889
3,480000,889
3,480200,889
3,481200,889
3,481700,889
3,483900,892
3,483900,895
3,483900,898
3,483900,901
3,485400,898
3,485500,900
3,485500,902
3,485500,904
3,485500,906
3,486800,906
3,489800,906
3,489900,906
3,490700,906
3,491400,906
3,491500,906
3,492500,906
3,493200,914
3,493700,914
3,494100,914
3,495400,914
3,496900,914
3,497300,914
3,497600,914
3,497700,914
3,498100,914
3,498100,919
3,498100,924
3,498100,924
3,498100,929
3,498100,934
3,498800,934
3,499000,940
3,499800,940
3,503300,940
3,504500,940
3,505300,940
3,506200,940
3,508300,940
3,508400,940
3,510600,940
3,511000,940
3,511400,940
3,511800,942
3,511800,944
3,511800,946
3,511800,948
3,511800,950
3,511800,952
3,512800,952
3,516400,952
3,516400,956
3,516400,960
3,516400,964
3,516400,968
3,516400,972
3,517800,972
3,518200,972
3,519500,972
3,519700,972
3,519700,972
3,521700,967
3,522900,967
3,523200,962
3,524000,964
3,524000,966
3,524000,968
3,524000,970
3,524000,972
3,524000,974
3,524900,982
3,527400,982
3,528200,978
3,529600,978
3,529600,980
3,529600,982
3,529600,984
3,529600,986
3,530300,990
3,531500,992
3,531500,994
3,531500,996
3,531500,998
3,531500,1000
3,531800,1000
3,532400,1004
3,532800,1004
3,533800,1004
3,534000,1000
3,534000,1000
3,534700,1000
3,534900,1000
3,535400,1003
3,535400,1006
3,535400,1009
3,535400,1012
3,535400,1015
3,535600,1015
3,535900,1018
3,535900,1021
3,535900,1024
3,535900,1027
3,535900,1030
3,535900,1033
3,536400,1033
3,539800,1030
3,540200,1030
3,540300,1030
3,541100,1030
3,542500,1030
3,544900,1030
3,545400,1030
3,547000,1030
3,547600,1026
3,547600,1030
3,547600,1034
3,547600,1038
3,547600,1042
3,551600,1046
3,551600,1050
3,551600,1054
3,551600,1058
3,551800,1058
3,552500,1058
3,552700,1058
3,553500,1058
3,554500,1058
3,555100,1058
3,555100,1063
3,555100,1068
3,555100,1073
3,555100,1078
3,555100,1083
3,555200,1083
3,555500,1083
3,556400,1088
3,556400,1093
3,556400,1098
3,556400,1103
3,558600,1103
3,559400,1106
3,560300,1106
3,560900,1106
3,561000,1112
3,562200,1112
3,562500,1105
3,562900,1102
3,565100,1102
3,565600,1106
3,565600,1110
3,565600,1114
3,565600,1118
3,565700,1118
3,566100,1122
3,566500,1122
3,567800,1122
3,568300,1122
3,569900,1118
3,570100,1118
3,572400,1118
3,572800,1118
3,575300,1118
3,577200,1118
3,578300,1118
3,578300,1110
3,578400,1113
3,578500,1113
3,579000,1113
3,580600,1118
3,580600,1123
3,580600,1128
3,580600,1133
3,580600,1138
3,583100,1140
3,583100,1142
3,583100,1144
3,583100,1146
3,584300,1148
3,584300,1150
3,584300,1152
3,584300,1154
3,584300,1156
3,584400,1156
3,587400,1162
3,587700,1162
3,588300,1162
3,589800,1162
3,590000,1162
3,590500,1162
3,591200,1162
3,591700,1166
3,594300,1166
3,595400,1166
3,601600,1166
3,602800,1171
3,604800,1171
3,605800,1175
3,607100,1175
3,607900,1175
3,610000,1170
3,610300,1170
3,612700,1172
3,612700,1174
3,612700,1176
3,612700,1178
3,612700,1180
3,614400,1177
3,614800,1179
3,614800,1181
3,614800,1183
3,614800,1185
3,615400,1185
3,616000,1185
3,616700,1185
3,618400,1185
3,618500,1185
3,620100,1185
3,621000,1190
3,621000,1195
3,621000,1200
3,621000,1205
3,621500,1205
3,621600,1205
3,622500,1205
3,622500,1207
3,622500,1209
3,622500,1211
3,622500,1213
3,622500,1215
3,624000,1215
3,624200,1215
3,624200,1220
3,624200,1225
3,624200,1230
3,624200,1235
3,624500,1239
3,624700,1239
3,626300,1239
3,627700,1241
3,627700,1243
3,627700,1245
3,627700,1247
3,627700,1249
3,630100,1255
3,630700,1255
3,630900,1255
3,631300,1260
3,631300,1265
3,631300,1270
3,631300,1275
3,631300,1280
3,631500,1282
3,631500,1284
3,631500,1286
3,631500,1288
3,631500,1290
3,632400,1290
3,632500,1294
3,633200,1294
3,633800,1294
3,634500,1294
3,634500,1296
3,634500,1298
3,634500,1300
3,634500,1302
3,636600,1302
3,641800,1302
3,642300,1302
3,642500,1305
3,642500,1305
3,642500,1308
3,642500,1311
3,642500,1314
3,644900,1314
3,647400,1314
3,647700,1314
3,648500,1318
3,649200,1318
3,649500,1318
3,651100,1318
3,653000,1318
3,653400,1318
3,654500,1318
3,656200,1318
3,658900,1318
3,660300,1318
3,662300,1318
3,663100,1318
3,663600,1318
3,664700,1318
3,666300,1318
3,666400,1318
3,666500,1321
3,666500,1324
3,666500,1327
3,666500,1330
3,666700,1333
3,666700,1336
3,666700,1339
3,667100,1339
3,668700,1339
3,670700,1339
3,671800,1343
3,671800,1347
3,671800,1351
3,671800,1355
3,671800,1359
3,671900,1363
3,671900,1367
3,671900,1371
3,671900,1375
3,671900,1379
3,672400,1379
3,672800,1379
3,676800,1379
3,677300,1379
3,678700,1382
3,678700,1385
3,678700,1388
3,678700,1391
3,680400,1391
3,680500,1391
3,682700,1391
3,684800,1391
3,685500,1391
3,686200,1391
3,686400,1391
3,686800,1391
3,687600,1391
3,688300,1395
3,688400,1395
3,689300,1395
3,689900,1400
3,689900,1405
3,689900,1410
3,689900,1415
3,689900,1420
3,690000,1426
3,692900,1426
3,694500,1426
3,698600,1426
3,699000,1426
3,699400,1426
3,699400,1426
3,699400,1430
3,699400,1434
3,699400,1438
3,699400,1442
3,699400,1446
3,700300,1446
3,700300,1450
3,700300,1454
3,700300,1458
3,700300,1462
