timestamp,buyer,seller,symbol,currency,price,quantity,day,mid,bid1,ask1,spread,mid0,aggr,fwd_5,fwd_20,fwd_100,pair,regime,baseline,residual
385900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,3,1,5247.5,5245,5250,5,5247.5,sell,-2.5,-1.0,-4.0,Mark 14->Mark 55,med,-0.3265993265993266,-0.6734006734006734
386000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,8,1,5246.5,5244,5249,5,5246.5,sell,-1.0,0.0,-3.0,Mark 14->Mark 55,med,-0.3265993265993266,0.3265993265993266
386800,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,2,1,1246.5,1236,1257,21,1246.5,buy,0.0,-1.0,-5.0,Mark 38->Mark 14,wide,0.17980295566502463,-1.1798029556650247
390100,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5244.0,10,1,5243.0,5242,5244,2,5243.0,buy,1.5,1.5,-0.5,Mark 67->Mark 49,tight,1.5738636363636365,-0.07386363636363646
390800,Mark 14,Mark 38,VEV_4000,XIRECS,1233.0,3,1,1243.5,1233,1254,21,1243.5,sell,1.0,0.0,2.0,Mark 14->Mark 38,wide,-0.17532467532467533,0.17532467532467533
392300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,5,1,5244.5,5242,5247,5,5244.5,sell,-1.0,-5.0,-4.0,Mark 14->Mark 55,med,-0.3265993265993266,-4.673400673400673
393000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,4,1,5244.5,5242,5247,5,5244.5,sell,-0.5,-3.5,-1.0,Mark 01->Mark 55,med,-0.09839357429718876,-3.4016064257028114
393900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,6,1,5242.0,5241,5243,2,5242.0,sell,-3.0,1.5,1.5,Mark 01->Mark 55,tight,2.3636363636363638,-0.8636363636363638
394700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,1,5239.5,5237,5242,5,5239.5,sell,0.0,3.0,4.0,Mark 14->Mark 55,med,-0.3265993265993266,3.3265993265993266
394800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9941.0,5,1,9949.0,9941,9957,16,9949.0,sell,-2.0,-2.0,-20.0,Mark 14->Mark 38,wide,0.23279352226720648,-2.2327935222672064
396000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,8,1,5243.5,5241,5246,5,5243.5,buy,-2.0,-3.0,-2.5,Mark 55->Mark 01,med,0.006147540983606557,-3.0061475409836067
396200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,7,1,5242.5,5240,5245,5,5242.5,sell,0.0,-4.0,0.0,Mark 01->Mark 55,med,-0.09839357429718876,-3.9016064257028114
396300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9956.0,4,1,9948.5,9941,9956,15,9948.5,buy,-1.5,-12.5,-10.5,Mark 38->Mark 14,wide,-0.36633663366336633,-12.133663366336634
397800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9950.0,4,1,9942.0,9934,9950,16,9942.0,buy,-6.0,1.0,-8.0,Mark 38->Mark 14,wide,-0.36633663366336633,1.3663366336633662
398400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,6,1,5237.5,5235,5240,5,5237.5,sell,1.0,6.0,1.0,Mark 14->Mark 55,med,-0.3265993265993266,6.326599326599327
399700,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,14.5,14,15,1,14.5,sell,0.0,1.0,-1.0,Mark 01->Mark 22,tight,0.028846153846153848,0.9711538461538461
399700,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,6.5,6,7,1,6.5,sell,0.0,0.0,-1.0,Mark 01->Mark 22,tight,0.021885521885521887,-0.021885521885521887
399700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
399700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
399900,Mark 14,Mark 38,VEV_4000,XIRECS,1231.0,1,1,1241.5,1231,1252,21,1241.5,sell,2.0,3.0,-7.0,Mark 14->Mark 38,wide,-0.17532467532467533,3.175324675324675
400100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,8,1,5242.5,5240,5245,5,5242.5,sell,1.0,1.0,-6.0,Mark 14->Mark 55,med,-0.3265993265993266,1.3265993265993266
401900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,8,1,5244.5,5242,5247,5,5244.5,sell,-2.0,-1.0,-11.0,Mark 01->Mark 55,med,-0.09839357429718876,-0.9016064257028112
402400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,6,1,5242.5,5240,5245,5,5242.5,sell,1.5,1.5,-7.0,Mark 14->Mark 55,med,-0.3265993265993266,1.8265993265993266
403500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,8,1,5241.5,5239,5244,5,5241.5,sell,1.5,1.5,-6.5,Mark 01->Mark 55,med,-0.09839357429718876,1.5983935742971886
403600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9922.0,6,1,9930.0,9922,9938,16,9930.0,sell,-2.0,0.0,20.0,Mark 14->Mark 38,wide,0.23279352226720648,-0.23279352226720648
404200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5247.0,4,1,5244.5,5242,5247,5,5244.5,buy,-1.0,-2.0,-8.5,Mark 55->Mark 14,med,0.5646153846153846,-2.5646153846153847
406400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5246.0,5,1,5243.5,5241,5246,5,5243.5,buy,-0.5,-5.0,-10.0,Mark 55->Mark 14,med,0.5646153846153846,-5.564615384615385
409300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9929.0,6,1,9937.0,9929,9945,16,9937.0,sell,6.0,5.0,10.0,Mark 14->Mark 38,wide,0.23279352226720648,4.767206477732794
410400,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,3,1,13.5,13,14,1,13.5,sell,0.0,0.0,-1.0,Mark 01->Mark 22,tight,0.028846153846153848,-0.028846153846153848
410400,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,3,1,5.5,5,6,1,5.5,sell,0.0,0.0,-0.5,Mark 01->Mark 22,tight,0.021885521885521887,-0.021885521885521887
410400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
410400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
410600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,6,1,5236.5,5234,5239,5,5236.5,buy,-1.5,-1.0,-11.0,Mark 55->Mark 14,med,0.5646153846153846,-1.5646153846153847
411000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9951.0,4,1,9943.0,9935,9951,16,9943.0,buy,2.0,8.0,5.0,Mark 38->Mark 14,wide,-0.36633663366336633,8.366336633663366
411200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5236.0,7,1,5233.5,5231,5236,5,5233.5,buy,0.0,0.5,-6.0,Mark 55->Mark 01,med,0.006147540983606557,0.49385245901639346
411300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5236.0,7,1,5233.5,5231,5236,5,5233.5,buy,-1.0,0.0,-4.5,Mark 55->Mark 01,med,0.006147540983606557,-0.006147540983606557
411400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9952.0,3,1,9944.0,9936,9952,16,9944.0,buy,-2.0,3.0,11.0,Mark 38->Mark 14,wide,-0.36633663366336633,3.366336633663366
412300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,2,1,9945.0,9937,9953,16,9945.0,buy,5.0,5.0,9.0,Mark 38->Mark 14,wide,-0.36633663366336633,5.366336633663367
414000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,2,1,9954.0,9946,9962,16,9954.0,buy,1.0,0.0,1.0,Mark 38->Mark 14,wide,-0.36633663366336633,0.36633663366336633
414400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9945.0,3,1,9953.0,9945,9961,16,9953.0,sell,-4.0,1.0,-3.5,Mark 14->Mark 38,wide,0.23279352226720648,0.7672064777327935
414800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9940.0,3,1,9948.0,9940,9956,16,9948.0,sell,8.5,13.0,7.5,Mark 14->Mark 38,wide,0.23279352226720648,12.767206477732794
415700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,3,1,5231.5,5229,5234,5,5231.5,buy,2.0,0.0,4.0,Mark 55->Mark 14,med,0.5646153846153846,-0.5646153846153846
419700,Mark 38,Mark 14,VEV_4000,XIRECS,1241.0,1,1,1230.5,1220,1241,21,1230.5,buy,-3.0,-2.0,0.0,Mark 38->Mark 14,wide,0.17980295566502463,-2.1798029556650245
419900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5231.0,6,1,5228.5,5226,5231,5,5228.5,buy,-1.5,0.5,2.0,Mark 55->Mark 01,med,0.006147540983606557,0.49385245901639346
421500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,3,1,9954.0,9946,9962,16,9954.0,sell,-3.0,2.0,-17.0,Mark 14->Mark 38,wide,0.23279352226720648,1.7672064777327936
424500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5235.0,7,1,5232.5,5230,5235,5,5232.5,buy,2.0,2.0,-2.0,Mark 55->Mark 14,med,0.5646153846153846,1.4353846153846153
425400,Mark 38,Mark 14,VEV_4000,XIRECS,1246.0,1,1,1236.0,1226,1246,20,1236.0,buy,-2.0,-1.0,-2.0,Mark 38->Mark 14,wide,0.17980295566502463,-1.1798029556650247
426800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,8,1,5234.5,5232,5237,5,5234.5,sell,0.0,-3.5,0.5,Mark 14->Mark 55,med,-0.3265993265993266,-3.1734006734006734
427000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9950.0,2,1,9958.0,9950,9966,16,9958.0,sell,-5.0,-16.0,-34.0,Mark 14->Mark 38,wide,0.23279352226720648,-16.232793522267208
427600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,1,5234.5,5232,5237,5,5234.5,buy,-3.0,-4.0,-3.0,Mark 55->Mark 14,med,0.5646153846153846,-4.564615384615385
428000,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,2,1,13.5,13,14,1,13.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.028846153846153848,-0.028846153846153848
428000,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,1,5.5,5,6,1,5.5,sell,-0.5,0.0,0.0,Mark 01->Mark 22,tight,0.021885521885521887,-0.021885521885521887
428000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
428000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
430200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5230.0,3,1,5227.5,5225,5230,5,5227.5,buy,0.0,2.0,7.0,Mark 55->Mark 14,med,0.5646153846153846,1.4353846153846153
431000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5233.0,5,1,5230.5,5228,5233,5,5230.5,buy,-1.5,1.0,5.0,Mark 55->Mark 01,med,0.006147540983606557,0.9938524590163934
431700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5233.0,4,1,5230.5,5228,5233,5,5230.5,buy,-1.0,1.0,2.0,Mark 55->Mark 14,med,0.5646153846153846,0.43538461538461537
432100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,3,1,5231.5,5229,5234,5,5231.5,buy,-2.5,-1.5,2.0,Mark 55->Mark 14,med,0.5646153846153846,-2.0646153846153847
435300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,8,1,5227.5,5225,5230,5,5227.5,sell,4.0,5.5,17.0,Mark 01->Mark 55,med,-0.09839357429718876,5.598393574297189
436200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9935.0,5,1,9927.0,9919,9935,16,9927.0,buy,-1.0,-0.5,-5.0,Mark 38->Mark 14,wide,-0.36633663366336633,-0.13366336633663367
437100,Mark 38,Mark 22,VEV_4000,XIRECS,1233.0,1,1,1228.0,1223,1233,10,1228.0,buy,4.0,10.5,24.5,Mark 38->Mark 22,wide,5.0,5.5
437100,Mark 38,Mark 22,VEV_4500,XIRECS,733.0,1,1,729.5,726,733,7,729.5,buy,2.5,9.0,22.5,Mark 38->Mark 22,wide,3.75,5.25
437100,Mark 38,Mark 22,VEV_5000,XIRECS,238.0,1,1,237.0,236,238,2,237.0,buy,0.5,7.0,20.0,Mark 38->Mark 22,tight,1.5,5.5
437100,Mark 38,Mark 22,VEV_5100,XIRECS,152.0,1,1,151.0,150,152,2,151.0,buy,0.0,5.5,17.0,Mark 38->Mark 22,tight,1.0,4.5
437100,Mark 38,Mark 22,VEV_5200,XIRECS,87.0,1,1,86.5,86,87,1,86.5,buy,0.0,3.5,12.0,Mark 38->Mark 22,tight,0.25,3.25
437100,Mark 38,Mark 22,VEV_5300,XIRECS,41.0,1,1,40.5,40,41,1,40.5,buy,0.5,2.5,8.0,Mark 38->Mark 22,tight,2.5,0.0
437100,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,4,1,13.5,13,14,1,13.5,sell,0.0,1.0,3.0,Mark 01->Mark 22,tight,0.028846153846153848,0.9711538461538461
437100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,5.5,5,6,1,5.5,sell,0.0,0.0,1.0,Mark 01->Mark 22,tight,0.021885521885521887,-0.021885521885521887
437100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
437100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
438000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5230.0,7,1,5233.0,5230,5236,6,5233.0,sell,3.5,2.5,18.5,Mark 01->Mark 55,med,-0.09839357429718876,2.5983935742971886
440300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9922.0,2,1,9914.0,9906,9922,16,9914.0,buy,2.0,5.0,26.0,Mark 38->Mark 14,wide,-0.36633663366336633,5.366336633663367
441300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9902.0,2,1,9910.0,9902,9918,16,9910.0,sell,3.0,7.0,33.0,Mark 14->Mark 38,wide,0.23279352226720648,6.767206477732794
443600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9908.0,2,1,9916.0,9908,9924,16,9916.0,sell,3.0,0.0,21.0,Mark 14->Mark 38,wide,0.23279352226720648,-0.23279352226720648
444000,Mark 14,Mark 38,VEV_4000,XIRECS,1230.0,3,1,1240.5,1230,1251,21,1240.5,sell,1.0,7.0,10.0,Mark 14->Mark 38,wide,-0.17532467532467533,7.175324675324675
444300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,5240.5,5238,5243,5,5240.5,sell,1.0,8.0,9.0,Mark 01->Mark 55,med,-0.09839357429718876,8.098393574297189
445900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5249.0,4,1,5246.5,5244,5249,5,5246.5,buy,2.0,7.0,0.0,Mark 55->Mark 14,med,0.5646153846153846,6.435384615384615
448100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5254.0,3,1,5251.5,5249,5254,5,5251.5,buy,-1.5,-5.0,-7.5,Mark 55->Mark 01,med,0.006147540983606557,-5.006147540983607
448700,Mark 14,Mark 38,VEV_4000,XIRECS,1238.0,3,1,1248.5,1238,1259,21,1248.5,sell,-3.0,0.0,-3.0,Mark 14->Mark 38,wide,-0.17532467532467533,0.17532467532467533
450000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9932.0,5,1,9940.0,9932,9948,16,9940.0,sell,2.0,-4.0,-16.0,Mark 14->Mark 38,wide,0.23279352226720648,-4.232793522267206
453500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,1,5248.0,5245,5251,6,5248.0,sell,3.5,-2.0,3.5,Mark 01->Mark 55,med,-0.09839357429718876,-1.9016064257028114
453600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5252.0,4,1,5249.5,5247,5252,5,5249.5,buy,0.0,-2.5,3.0,Mark 55->Mark 01,med,0.006147540983606557,-2.5061475409836067
454800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,3,1,5248.0,5245,5251,6,5248.0,sell,-1.5,-5.5,5.0,Mark 01->Mark 55,med,-0.09839357429718876,-5.401606425702811
455200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6,1,5247.0,5244,5250,6,5247.0,sell,0.5,-4.5,3.5,Mark 01->Mark 55,med,-0.09839357429718876,-4.401606425702811
455400,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,1,1,1246.5,1236,1257,21,1246.5,buy,0.0,-4.0,7.0,Mark 38->Mark 14,wide,0.17980295566502463,-4.179802955665025
455700,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,1,15.5,15,16,1,15.5,sell,0.0,-1.0,1.5,Mark 01->Mark 22,tight,0.028846153846153848,-1.0288461538461537
455700,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,1,6.5,6,7,1,6.5,sell,0.0,-0.5,0.5,Mark 01->Mark 22,tight,0.021885521885521887,-0.5218855218855218
455700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
455700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
457700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9914.0,4,1,9922.0,9914,9930,16,9922.0,sell,0.0,7.5,12.0,Mark 14->Mark 38,wide,0.23279352226720648,7.267206477732794
458400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,3,1,5245.5,5243,5248,5,5245.5,buy,0.5,5.0,4.0,Mark 55->Mark 14,med,0.5646153846153846,4.435384615384615
459900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5252.0,8,1,5249.5,5247,5252,5,5249.5,buy,1.0,6.0,2.0,Mark 55->Mark 01,med,0.006147540983606557,5.993852459016393
459900,Mark 14,Mark 38,VEV_4000,XIRECS,1239.0,2,1,1249.5,1239,1260,21,1249.5,sell,-4.5,6.0,2.0,Mark 14->Mark 38,wide,-0.17532467532467533,6.175324675324675
460400,Mark 01,Mark 22,VEV_5300,XIRECS,47.0,3,1,48.0,47,49,2,48.0,sell,1.0,2.0,1.5,Mark 01->Mark 22,tight,-0.15267175572519084,2.1526717557251906
460400,Mark 14,Mark 22,VEV_5400,XIRECS,16.0,3,1,16.5,16,17,1,16.5,sell,0.0,1.0,0.5,Mark 14->Mark 22,tight,-0.34615384615384615,1.3461538461538463
460400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,6.5,6,7,1,6.5,sell,0.0,1.0,0.5,Mark 01->Mark 22,tight,0.021885521885521887,0.9781144781144782
460400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
460400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
460700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,6,1,5251.5,5249,5254,5,5251.5,buy,0.5,4.0,2.5,Mark 55->Mark 14,med,0.5646153846153846,3.4353846153846153
462300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,8,1,5256.0,5253,5259,6,5256.0,buy,0.5,-3.0,-4.5,Mark 55->Mark 01,med,0.006147540983606557,-3.0061475409836067
462500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9932.0,2,1,9924.0,9916,9932,16,9924.0,buy,-2.0,-13.0,14.0,Mark 38->Mark 14,wide,-0.36633663366336633,-12.633663366336634
464200,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,1,1,1251.5,1241,1262,21,1251.5,sell,2.0,3.0,4.0,Mark 14->Mark 38,wide,-0.17532467532467533,3.175324675324675
465300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5255.0,8,1,5252.5,5250,5255,5,5252.5,buy,2.0,-2.0,1.0,Mark 55->Mark 14,med,0.5646153846153846,-2.5646153846153847
468000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,3,1,5249.5,5247,5252,5,5249.5,sell,1.0,4.5,6.0,Mark 01->Mark 55,med,-0.09839357429718876,4.598393574297189
469300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,6,1,5254.5,5252,5257,5,5254.5,sell,-2.0,-7.0,-5.0,Mark 01->Mark 55,med,-0.09839357429718876,-6.901606425702811
469600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,7,1,5254.5,5252,5257,5,5254.5,sell,0.0,-4.0,-5.0,Mark 14->Mark 55,med,-0.3265993265993266,-3.6734006734006734
470400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5257.0,4,1,5254.5,5252,5257,5,5254.5,buy,-4.0,-2.0,-5.0,Mark 55->Mark 14,med,0.5646153846153846,-2.5646153846153847
472600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,3,1,5251.5,5249,5254,5,5251.5,sell,0.0,2.0,-7.0,Mark 14->Mark 55,med,-0.3265993265993266,2.3265993265993266
475400,Mark 55,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5254.0,7,1,5253.0,5252,5254,2,5253.0,buy,3.5,5.5,-9.5,Mark 55->Mark 49,tight,2.6666666666666665,2.8333333333333335
475500,Mark 14,Mark 38,VEV_4000,XIRECS,1244.0,1,1,1254.5,1244,1265,21,1254.5,sell,2.0,4.0,-12.5,Mark 14->Mark 38,wide,-0.17532467532467533,4.175324675324675
476200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9959.0,3,1,9951.0,9943,9959,16,9951.0,buy,0.5,7.0,10.0,Mark 38->Mark 14,wide,-0.36633663366336633,7.366336633663367
476500,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,2,1,17.5,17,18,1,17.5,sell,0.0,-0.5,-3.0,Mark 01->Mark 22,tight,0.028846153846153848,-0.5288461538461539
476500,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,2,1,7.5,7,8,1,7.5,sell,-0.5,-1.0,-2.0,Mark 01->Mark 22,tight,0.021885521885521887,-1.0218855218855218
476500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
476500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0,1,1,0.5,sell,0.0,0.0,0.0,Mark 01->Mark 22,tight,0.0,0.0
477600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9941.0,5,1,9949.0,9941,9957,16,9949.0,sell,5.0,12.0,14.0,Mark 14->Mark 38,wide,0.23279352226720648,11.767206477732794
477900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,1,5255.0,5252,5258,6,5255.0,buy,-2.5,-4.5,-15.5,Mark 55->Mark 01,med,0.006147540983606557,-4.506147540983607
478900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4,1,5252.5,5250,5255,5,5252.5,sell,-3.0,-3.0,-11.0,Mark 14->Mark 55,med,-0.3265993265993266,-2.6734006734006734
479100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,5,1,9968.5,9964,9973,9,9968.5,buy,-7.5,-5.5,-9.5,Mark 38->Mark 14,wide,-0.36633663366336633,-5.133663366336633
480100,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5250.0,10,1,5249.0,5248,5250,2,5249.0,buy,-0.5,-5.5,-6.5,Mark 67->Mark 49,tight,1.5738636363636365,-7.073863636363637
480700,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,2,1,1248.5,1238,1259,21,1248.5,buy,-1.0,-3.0,-7.0,Mark 38->Mark 14,wide,0.17980295566502463,-3.1798029556650245
480900,Mark 14,Mark 38,VEV_4000,XIRECS,1239.0,2,1,1249.5,1239,1260,21,1249.5,sell,-4.0,-7.0,-6.0,Mark 14->Mark 38,wide,-0.17532467532467533,-6.824675324675325
481300,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,3,1,1246.5,1236,1257,21,1246.5,buy,-3.0,-6.0,-2.0,Mark 38->Mark 14,wide,0.17980295566502463,-6.179802955665025
483100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,1,5242.5,5240,5245,5,5242.5,buy,-4.0,-0.5,-1.0,Mark 55->Mark 14,med,0.5646153846153846,-1.0646153846153847
483200,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,3,1,1241.5,1231,1252,21,1241.5,buy,-2.0,0.0,0.0,Mark 38->Mark 14,wide,0.17980295566502463,-0.17980295566502463
483800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,5241.0,5238,5244,6,5241.0,sell,2.5,0.0,-1.0,Mark 01->Mark 55,med,-0.09839357429718876,0.09839357429718876
485300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,3,1,9960.0,9952,9968,16,9960.0,sell,2.0,1.0,12.0,Mark 14->Mark 38,wide,0.23279352226720648,0.7672064777327935
486400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,7,1,5242.0,5239,5245,6,5242.0,sell,-3.0,-1.5,-2.5,Mark 01->Mark 55,med,-0.09839357429718876,-1.4016064257028114
489600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,4,1,9956.0,9948,9964,16,9956.0,sell,7.0,11.0,47.0,Mark 14->Mark 38,wide,0.23279352226720648,10.767206477732794
489700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,6,1,5239.5,5237,5242,5,5239.5,sell,1.5,5.0,4.0,Mark 14->Mark 55,med,-0.3265993265993266,5.326599326599327
