day,symbol,tight,buyer,fwd20
3,VEV_5400,True,Mark 01,-1.0
3,VEV_5400,True,Mark 01,1.0
3,VEV_5400,True,Mark 01,0.0
3,VEV_5400,True,Mark 01,0.0
3,VEV_5400,True,Mark 01,0.0
3,VEV_5400,True,Mark 01,-1.0
3,VEV_5400,True,Mark 01,1.0
3,VEV_5400,True,Mark 01,-0.5
3,VEV_5400,True,Mark 01,1.0
3,VEV_5400,True,Mark 01,0.0
3,VEV_5400,True,Mark 01,0.0
3,VEV_5400,True,Mark 01,-1.0
3,VEV_5400,True,Mark 01,0.0
3,VEV_5400,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,-1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,-1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,-1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,-1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 14,-1.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.5
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.5
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,1.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.5
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,False,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
3,VEV_5500,True,Mark 01,0.0
