day,timestamp,symbol,buyer,seller,aggressor,price,qty,notional,mid0,spread0,spr_regime,session,fwd_5_sym,fwd_5_u,fwd_5_h,mark_5_sym,mark_5_u,mark_5_h,fwd_20_sym,fwd_20_u,fwd_20_h,mark_20_sym,mark_20_u,mark_20_h,fwd_100_sym,fwd_100_u,fwd_100_h,mark_100_sym,mark_100_u,mark_100_h,tight,s5200,s5300
1,813000,VEV_6500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,wide,late,0.5,5231.5,9995.0,0.0,0.0,-12.0,0.5,5227.5,9996.0,0.0,-4.0,-11.0,0.5,5246.5,10002.0,0.0,15.0,-5.0,True,1.0,1.0
1,814500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9989.0,3,29967.0,9997.0,16.0,wide,late,9996.0,5227.5,9996.0,-1.0,-2.0,-1.0,10007.0,5230.5,10007.0,10.0,1.0,10.0,10017.0,5250.5,10017.0,20.0,21.0,20.0,False,3.0,2.0
1,815000,HYDROGEL_PACK,Mark 38,Mark 14,buy,10004.0,3,30012.0,9996.0,16.0,wide,late,10001.0,5229.5,10001.0,5.0,2.0,5.0,10006.0,5232.5,10006.0,10.0,5.0,10.0,10019.0,5250.5,10019.0,23.0,23.0,23.0,False,3.0,2.0
1,815000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5230.0,5,26150.0,5227.5,5.0,wide,late,5229.5,5229.5,10001.0,2.0,2.0,5.0,5232.5,5232.5,10006.0,5.0,5.0,10.0,5250.5,5250.5,10019.0,23.0,23.0,23.0,False,3.0,2.0
1,816800,HYDROGEL_PACK,Mark 14,Mark 38,sell,9999.0,4,39996.0,10007.0,16.0,wide,late,10003.0,5233.5,10003.0,-4.0,1.5,-4.0,10006.0,5234.5,10006.0,-1.0,2.5,-1.0,10005.0,5246.5,10005.0,-2.0,14.5,-2.0,False,3.0,2.0
1,817900,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5228.0,5,26140.0,5231.0,6.0,wide,late,5232.5,5232.5,10007.0,1.5,1.5,1.0,5235.5,5235.5,10007.0,4.5,4.5,1.0,5242.0,5242.0,10004.0,11.0,11.0,-2.0,False,3.0,2.0
1,818100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5234.0,7,36638.0,5231.5,5.0,wide,late,5233.5,5233.5,10005.0,2.0,2.0,0.0,5236.5,5236.5,10008.0,5.0,5.0,3.0,5239.5,5239.5,10007.0,8.0,8.0,2.0,False,3.0,2.0
1,818500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5231.0,7,36617.0,5233.5,5.0,wide,late,5230.5,5230.5,10003.0,-3.0,-3.0,-2.0,5239.5,5239.5,10005.0,6.0,6.0,0.0,5236.5,5236.5,10006.0,3.0,3.0,1.0,False,3.0,2.0
1,820600,HYDROGEL_PACK,Mark 38,Mark 14,buy,10011.0,2,20022.0,10003.0,16.0,wide,late,10001.0,5240.5,10001.0,-2.0,-0.5,-2.0,10000.0,5242.5,10000.0,-3.0,1.5,-3.0,10011.0,5241.0,10011.0,8.0,0.0,8.0,True,2.0,2.0
1,821100,HYDROGEL_PACK,Mark 14,Mark 38,sell,9993.0,4,39972.0,10001.0,16.0,wide,late,10000.0,5245.0,10000.0,-1.0,4.5,-1.0,10005.0,5247.5,10005.0,4.0,7.0,4.0,10013.0,5241.5,10013.0,12.0,1.0,12.0,True,2.0,2.0
1,821300,VEV_4000,Mark 14,Mark 38,sell,1233.0,2,2466.0,1243.5,21.0,wide,late,1245.5,5245.5,9995.0,2.0,2.0,-2.0,1248.5,5248.5,10009.0,5.0,5.0,12.0,1242.5,5242.5,10012.0,-1.0,-1.0,15.0,False,3.0,2.0
1,822000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5245.0,8,41960.0,5242.5,5.0,wide,late,5241.0,5241.0,10001.0,-1.5,-1.5,4.0,5248.5,5248.5,10008.0,6.0,6.0,11.0,5241.5,5241.5,10017.0,-1.0,-1.0,20.0,True,2.0,2.0
1,822200,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5241.0,7,36687.0,5243.5,5.0,wide,late,5244.0,5244.0,9998.0,0.5,0.5,2.0,5248.5,5248.5,10008.0,5.0,5.0,12.0,5241.5,5241.5,10019.0,-2.0,-2.0,23.0,False,3.0,2.0
1,824200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5251.0,4,21004.0,5248.5,5.0,wide,late,5251.5,5251.5,10019.0,3.0,3.0,11.0,5248.5,5248.5,10005.0,0.0,0.0,-3.0,5245.5,5245.5,10040.0,-3.0,-3.0,32.0,False,3.0,2.0
1,824800,VEV_5500,Mark 01,Mark 22,sell,5.0,5,25.0,5.5,1.0,wide,late,5.5,5250.5,10015.0,0.0,0.0,-5.0,5.5,5246.5,10005.0,0.0,-4.0,-15.0,5.5,5245.5,10033.0,0.0,-5.0,13.0,True,1.0,1.0
1,824800,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,wide,late,0.5,5250.5,10015.0,0.0,0.0,-5.0,0.5,5246.5,10005.0,0.0,-4.0,-15.0,0.5,5245.5,10033.0,0.0,-5.0,13.0,True,1.0,1.0
1,824800,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,wide,late,0.5,5250.5,10015.0,0.0,0.0,-5.0,0.5,5246.5,10005.0,0.0,-4.0,-15.0,0.5,5245.5,10033.0,0.0,-5.0,13.0,True,1.0,1.0
1,827000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5247.0,7,36729.0,5244.5,5.0,wide,late,5244.5,5244.5,10006.0,0.0,0.0,2.0,5236.0,5236.0,10008.0,-8.5,-8.5,4.0,5251.5,5251.5,10039.0,7.0,7.0,35.0,False,3.0,2.0
1,827500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5247.0,8,41976.0,5244.5,5.0,wide,late,5240.5,5240.5,10005.5,-4.0,-4.0,-0.5,5238.5,5238.5,10013.0,-6.0,-6.0,7.0,5253.0,5253.0,10030.0,8.5,8.5,24.0,True,2.0,2.0
1,832000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5244.0,6,31464.0,5241.5,5.0,wide,late,5242.5,5242.5,10016.0,1.0,1.0,-1.0,5245.5,5245.5,10034.0,4.0,4.0,17.0,5258.0,5258.0,10025.0,16.5,16.5,8.0,False,3.0,2.0
1,832100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5239.0,8,41912.0,5241.5,5.0,wide,late,5242.5,5242.5,10016.0,1.0,1.0,-3.0,5244.5,5244.5,10038.0,3.0,3.0,19.0,5258.5,5258.5,10028.0,17.0,17.0,9.0,False,3.0,2.0
1,832700,VELVETFRUIT_EXTRACT,Mark 55,Mark 22,buy,5242.0,3,15726.0,5241.0,2.0,tight,late,5243.5,5243.5,10025.0,2.5,2.5,7.0,5245.5,5245.5,10035.0,4.5,4.5,17.0,5257.5,5257.5,10024.0,16.5,16.5,6.0,False,3.0,2.0
1,833600,HYDROGEL_PACK,Mark 14,Mark 38,sell,10025.0,2,20050.0,10033.0,16.0,wide,late,10038.0,5244.5,10038.0,5.0,-2.0,5.0,10035.0,5247.5,10035.0,2.0,1.0,2.0,10029.0,5257.5,10029.0,-4.0,11.0,-4.0,False,3.0,2.0
1,834900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5243.0,7,36701.0,5245.5,5.0,wide,late,5249.5,5249.5,10040.0,4.0,4.0,7.5,5249.5,5249.5,10042.0,4.0,4.0,9.5,5258.5,5258.5,10027.0,13.0,13.0,-5.5,False,3.0,2.0
1,836000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5244.0,6,31464.0,5246.5,5.0,wide,late,5248.5,5248.5,10046.0,2.0,2.0,2.0,5253.0,5253.0,10020.0,6.5,6.5,-24.0,5261.5,5261.5,10026.0,15.0,15.0,-18.0,False,3.0,2.0
1,837000,HYDROGEL_PACK,Mark 38,Mark 14,buy,10047.0,6,60282.0,10039.0,16.0,wide,late,10030.0,5253.0,10030.0,-9.0,1.5,-9.0,10030.0,5250.5,10030.0,-9.0,-1.0,-9.0,10027.0,5261.5,10027.0,-12.0,10.0,-12.0,False,3.0,2.0
1,838700,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5252.0,11,57772.0,5251.5,1.0,tight,late,5251.5,5251.5,10030.0,0.0,0.0,6.0,5255.0,5255.0,10024.0,3.5,3.5,0.0,5263.5,5263.5,10028.0,12.0,12.0,4.0,False,3.0,2.0
1,839600,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5253.0,8,42024.0,5252.0,2.0,tight,late,5253.5,5253.5,10024.0,1.5,1.5,-1.0,5257.5,5257.5,10028.0,5.5,5.5,3.0,5267.5,5267.5,10039.0,15.5,15.5,14.0,False,3.0,3.0
1,840400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5253.0,3,15759.0,5255.5,5.0,wide,late,5255.0,5255.0,10024.0,-0.5,-0.5,1.0,5257.0,5257.0,10023.0,1.5,1.5,0.0,5261.5,5261.5,10035.0,6.0,6.0,12.0,False,3.0,2.0
1,843100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5255.0,4,21020.0,5257.5,5.0,wide,late,5257.5,5257.5,10029.0,0.0,0.0,5.0,5258.0,5258.0,10022.0,0.5,0.5,-2.0,5267.5,5267.5,10038.0,10.0,10.0,14.0,False,3.0,2.0
1,844200,HYDROGEL_PACK,Mark 38,Mark 14,buy,10033.0,6,60198.0,10025.0,16.0,wide,late,10028.0,5257.5,10028.0,3.0,-2.0,3.0,10027.0,5261.5,10027.0,2.0,2.0,2.0,10041.0,5274.5,10041.0,16.0,15.0,16.0,False,3.0,2.0
1,844800,HYDROGEL_PACK,Mark 38,Mark 14,buy,10034.0,3,30102.0,10026.0,16.0,wide,late,10028.0,5257.5,10028.0,2.0,0.0,2.0,10027.0,5262.0,10027.0,1.0,4.5,1.0,10045.0,5272.5,10045.0,19.0,15.0,19.0,False,3.0,2.0
1,845400,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5256.0,8,42048.0,5255.5,1.0,tight,late,5259.5,5259.5,10024.0,4.0,4.0,0.0,5260.0,5260.0,10032.0,4.5,4.5,8.0,5275.5,5275.5,10044.5,20.0,20.0,20.5,False,3.0,2.0
1,845500,HYDROGEL_PACK,Mark 14,Mark 38,sell,10013.0,6,60078.0,10021.0,16.0,wide,late,10026.0,5261.5,10026.0,5.0,4.5,5.0,10031.0,5260.5,10031.0,10.0,3.5,10.0,10050.0,5274.5,10050.0,29.0,17.5,29.0,False,3.0,2.0
1,847200,HYDROGEL_PACK,Mark 14,Mark 38,sell,10022.0,5,50110.0,10030.0,16.0,wide,late,10034.0,5259.5,10034.0,4.0,-1.0,4.0,10032.0,5266.5,10032.0,2.0,6.0,2.0,10059.0,5270.5,10059.0,29.0,10.0,29.0,False,3.0,2.0
1,848200,VEV_4000,Mark 38,Mark 14,buy,1272.0,2,2544.0,1261.5,21.0,wide,late,1263.5,5263.5,10028.0,2.0,2.0,-2.0,1263.5,5263.5,10036.0,2.0,2.0,6.0,1264.0,5263.5,10063.0,2.5,2.0,33.0,False,3.0,3.0
1,848400,HYDROGEL_PACK,Mark 38,Mark 14,buy,10040.0,3,30120.0,10032.0,16.0,wide,late,10032.0,5264.5,10032.0,0.0,3.5,0.0,10035.0,5261.5,10035.0,3.0,0.5,3.0,10068.0,5263.0,10068.0,36.0,2.0,36.0,False,3.0,2.0
1,848900,VEV_5300,Mark 14,Mark 22,sell,51.0,5,255.0,52.0,2.0,wide,late,53.0,5267.5,10034.0,1.0,3.0,2.0,51.0,5262.5,10035.0,-1.0,-2.0,3.0,51.0,5263.5,10073.0,-1.0,-1.0,41.0,True,1.0,2.0
1,848900,VEV_5500,Mark 14,Mark 22,sell,7.0,5,35.0,7.5,1.0,wide,late,7.5,5267.5,10034.0,0.0,3.0,2.0,6.5,5262.5,10035.0,-1.0,-2.0,3.0,7.0,5263.5,10073.0,-0.5,-1.0,41.0,True,1.0,2.0
1,848900,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,wide,late,0.5,5267.5,10034.0,0.0,3.0,2.0,0.5,5262.5,10035.0,0.0,-2.0,3.0,0.5,5263.5,10073.0,0.0,-1.0,41.0,True,1.0,2.0
1,848900,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,wide,late,0.5,5267.5,10034.0,0.0,3.0,2.0,0.5,5262.5,10035.0,0.0,-2.0,3.0,0.5,5263.5,10073.0,0.0,-1.0,41.0,True,1.0,2.0
1,849200,VEV_4000,Mark 14,Mark 38,sell,1256.0,2,2512.0,1266.5,21.0,wide,late,1266.0,5266.0,10037.0,-0.5,-0.5,5.0,1255.0,5260.5,10038.0,-11.5,-6.0,6.0,1262.5,5262.5,10075.0,-4.0,-4.0,43.0,False,3.0,3.0
1,849300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5270.0,8,42160.0,5267.5,5.0,wide,late,5264.5,5264.5,10037.0,-3.0,-3.0,3.0,5260.0,5260.0,10034.0,-7.5,-7.5,0.0,5262.5,5262.5,10076.0,-5.0,-5.0,42.0,False,4.0,2.0
1,850300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5260.0,7,36820.0,5261.0,2.0,tight,late,5262.5,5262.5,10038.0,1.5,1.5,0.0,5265.5,5265.5,10043.0,4.5,4.5,5.0,5261.5,5261.5,10078.0,0.5,0.5,40.0,False,3.0,2.0
1,850600,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5261.0,5,26305.0,5260.0,2.0,tight,late,5261.5,5261.5,10035.0,1.5,1.5,-6.0,5266.5,5266.5,10040.5,6.5,6.5,-0.5,5258.0,5258.0,10079.0,-2.0,-2.0,38.0,False,3.0,3.0
1,851200,VEV_5400,Mark 01,Mark 22,sell,16.0,3,48.0,16.5,1.0,mid,late,16.5,5262.5,10042.0,0.0,2.0,4.0,18.0,5269.5,10037.0,1.5,9.0,-1.0,15.5,5257.5,10068.0,-1.0,-3.0,30.0,True,1.0,1.0
1,851200,VEV_5500,Mark 01,Mark 22,sell,6.0,3,18.0,6.5,1.0,wide,late,6.5,5262.5,10042.0,0.0,2.0,4.0,7.5,5269.5,10037.0,1.0,9.0,-1.0,6.5,5257.5,10068.0,0.0,-3.0,30.0,True,1.0,1.0
1,851200,VEV_6000,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,wide,late,0.5,5262.5,10042.0,0.0,2.0,4.0,0.5,5269.5,10037.0,0.0,9.0,-1.0,0.5,5257.5,10068.0,0.0,-3.0,30.0,True,1.0,1.0
1,851200,VEV_6500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,wide,late,0.5,5262.5,10042.0,0.0,2.0,4.0,0.5,5269.5,10037.0,0.0,9.0,-1.0,0.5,5257.5,10068.0,0.0,-3.0,30.0,True,1.0,1.0
1,851700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5260.0,6,31560.0,5262.5,5.0,wide,late,5267.0,5267.0,10044.0,4.5,4.5,2.0,5272.5,5272.5,10039.0,10.0,10.0,-3.0,5258.5,5258.5,10065.0,-4.0,-4.0,23.0,False,3.0,2.0
1,852200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5270.0,4,21080.0,5267.0,6.0,wide,late,5266.0,5266.0,10042.0,-1.0,-1.0,-2.0,5274.5,5274.5,10041.0,7.5,7.5,-3.0,5254.5,5254.5,10058.0,-12.5,-12.5,14.0,False,3.0,2.0
1,852900,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5265.0,7,36855.0,5266.0,2.0,tight,late,5270.0,5270.0,10040.0,4.0,4.0,0.0,5275.5,5275.5,10043.5,9.5,9.5,3.5,5254.5,5254.5,10041.5,-11.5,-11.5,1.5,False,3.0,2.0
1,853500,HYDROGEL_PACK,Mark 14,Mark 38,sell,10032.0,4,40128.0,10040.0,16.0,wide,late,10043.0,5274.5,10043.0,3.0,3.5,3.0,10050.0,5274.5,10050.0,10.0,3.5,10.0,10046.0,5254.5,10046.0,6.0,-16.5,6.0,False,3.0,3.0
1,853900,HYDROGEL_PACK,Mark 38,Mark 14,buy,10047.0,6,60282.0,10039.0,16.0,wide,late,10046.0,5276.0,10046.0,7.0,3.5,7.0,10050.0,5271.5,10050.0,11.0,-1.0,11.0,10049.0,5255.0,10049.0,10.0,-17.5,10.0,False,3.0,2.0
1,854900,HYDROGEL_PACK,Mark 38,Mark 14,buy,10052.0,2,20104.0,10043.5,17.0,wide,late,10044.5,5275.5,10044.5,1.0,0.0,1.0,10059.0,5272.5,10059.0,15.5,-3.0,15.5,10058.0,5255.5,10058.0,14.5,-20.0,14.5,False,3.0,3.0
1,855500,VEV_4000,Mark 14,Mark 38,sell,1264.0,3,3792.0,1274.5,21.0,wide,late,1272.0,5272.0,10048.0,-2.5,-2.5,-2.0,1265.5,5265.5,10060.0,-9.0,-9.0,10.0,1255.5,5255.0,10049.5,-19.0,-19.5,-0.5,False,3.0,2.0
1,856600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5269.0,3,15807.0,5271.5,5.0,wide,late,5271.5,5271.5,10058.0,0.0,0.0,-1.0,5264.5,5264.5,10069.0,-7.0,-7.0,10.0,5252.5,5252.5,10044.0,-19.0,-19.0,-15.0,False,3.0,2.0
1,860100,HYDROGEL_PACK,Mark 38,Mark 14,buy,10086.0,2,20172.0,10078.0,16.0,wide,late,10079.0,5258.0,10079.0,1.0,-5.0,1.0,10059.0,5255.5,10059.0,-19.0,-7.5,-19.0,10048.0,5246.5,10048.0,-30.0,-16.5,-30.0,False,3.0,2.0
1,862900,HYDROGEL_PACK,Mark 14,Mark 38,sell,10038.0,6,60228.0,10041.5,7.0,tight,late,10047.0,5255.5,10047.0,5.5,1.0,5.5,10058.0,5255.5,10058.0,16.5,1.0,16.5,10021.0,5242.5,10021.0,-20.5,-12.0,-20.5,False,3.0,2.0
1,863300,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5254.0,12,63048.0,5253.5,1.0,tight,late,5254.5,5254.5,10049.0,1.0,1.0,2.0,5254.5,5254.5,10052.5,1.0,1.0,5.5,5242.5,5242.5,10022.0,-11.0,-11.0,-25.0,False,3.0,2.0
1,865400,VEV_5400,Mark 01,Mark 22,sell,14.0,5,70.0,15.0,2.0,wide,late,14.5,5252.5,10054.0,-0.5,-1.5,1.0,14.0,5248.5,10046.0,-1.0,-5.5,-7.0,12.5,5239.5,10021.0,-2.5,-14.5,-32.0,True,1.0,1.0
1,865400,VEV_5500,Mark 01,Mark 22,sell,6.0,5,30.0,6.5,1.0,wide,late,6.0,5252.5,10054.0,-0.5,-1.5,1.0,5.5,5248.5,10046.0,-1.0,-5.5,-7.0,5.0,5239.5,10021.0,-1.5,-14.5,-32.0,True,1.0,1.0
1,865400,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,wide,late,0.5,5252.5,10054.0,0.0,-1.5,1.0,0.5,5248.5,10046.0,0.0,-5.5,-7.0,0.5,5239.5,10021.0,0.0,-14.5,-32.0,True,1.0,1.0
1,865400,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,wide,late,0.5,5252.5,10054.0,0.0,-1.5,1.0,0.5,5248.5,10046.0,0.0,-5.5,-7.0,0.5,5239.5,10021.0,0.0,-14.5,-32.0,True,1.0,1.0
1,866300,HYDROGEL_PACK,Mark 38,Mark 14,buy,10060.0,6,60360.0,10052.0,16.0,wide,late,10045.0,5251.0,10045.0,-7.0,-2.5,-7.0,10047.0,5250.5,10047.0,-5.0,-3.0,-5.0,10012.0,5239.5,10012.0,-40.0,-14.0,-40.0,False,3.0,2.0
1,867100,HYDROGEL_PACK,Mark 14,Mark 38,sell,10039.0,5,50195.0,10047.0,16.0,wide,late,10043.0,5248.0,10043.0,-4.0,-2.5,-4.0,10052.0,5245.5,10052.0,5.0,-5.0,5.0,10009.0,5237.5,10009.0,-38.0,-13.0,-38.0,False,3.0,2.0
1,867800,VEV_4000,Mark 38,Mark 14,buy,1261.0,2,2522.0,1250.5,21.0,wide,late,1250.5,5250.5,10047.0,0.0,0.0,3.0,1245.5,5245.5,10044.5,-5.0,-5.0,0.5,1238.5,5238.5,10010.0,-12.0,-12.0,-34.0,True,2.0,2.0
1,868700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5246.0,4,20984.0,5248.5,5.0,wide,late,5244.5,5244.5,10053.0,-4.0,-4.0,1.0,5245.5,5245.5,10042.0,-3.0,-3.0,-10.0,5238.5,5238.5,10004.0,-10.0,-10.0,-48.0,False,3.0,2.0
1,868800,VEV_5500,Mark 01,Mark 22,sell,5.0,2,10.0,5.5,1.0,wide,late,5.5,5245.0,10053.0,0.0,-3.5,2.0,5.5,5244.5,10041.0,0.0,-4.0,-10.0,4.5,5238.5,10004.0,-1.0,-10.0,-47.0,True,1.0,1.0
1,868800,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,wide,late,0.5,5245.0,10053.0,0.0,-3.5,2.0,0.5,5244.5,10041.0,0.0,-4.0,-10.0,0.5,5238.5,10004.0,0.0,-10.0,-47.0,True,1.0,1.0
1,868800,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,wide,late,0.5,5245.0,10053.0,0.0,-3.5,2.0,0.5,5244.5,10041.0,0.0,-4.0,-10.0,0.5,5238.5,10004.0,0.0,-10.0,-47.0,True,1.0,1.0
1,869600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5241.0,5,26205.0,5243.5,5.0,wide,late,5246.5,5246.5,10048.0,3.0,3.0,0.0,5244.5,5244.5,10035.0,1.0,1.0,-13.0,5239.5,5239.5,10001.0,-4.0,-4.0,-47.0,False,3.0,2.0
1,870000,HYDROGEL_PACK,Mark 38,Mark 14,buy,10058.0,3,30174.0,10050.0,16.0,wide,late,10046.0,5243.5,10046.0,-4.0,-3.0,-4.0,10032.0,5243.5,10032.0,-18.0,-3.0,-18.0,9994.0,5239.0,9994.0,-56.0,-7.5,-56.0,False,3.0,2.0
1,870100,VEV_4000,Mark 14,Mark 38,sell,1236.0,3,3708.0,1246.5,21.0,wide,late,1245.5,5245.5,10044.0,-1.0,-1.0,-4.0,1244.5,5244.5,10030.0,-2.0,-2.0,-18.0,1239.5,5239.5,9993.0,-7.0,-7.0,-55.0,False,3.0,2.0
1,870200,VEV_4000,Mark 38,Mark 14,buy,1257.0,3,3771.0,1246.5,21.0,wide,late,1245.5,5245.5,10042.0,-1.0,-1.0,-5.0,1244.0,5244.0,10028.0,-2.5,-2.5,-19.0,1239.5,5239.5,9988.0,-7.0,-7.0,-59.0,False,3.0,2.0
1,871500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5241.0,8,41928.0,5243.5,5.0,wide,late,5243.5,5243.5,10032.0,0.0,0.0,-7.0,5242.0,5242.0,10021.0,-1.5,-1.5,-18.0,5243.5,5243.5,9990.0,0.0,0.0,-49.0,False,3.0,2.0
1,871700,HYDROGEL_PACK,Mark 14,Mark 38,sell,10027.0,5,50135.0,10035.0,16.0,wide,late,10028.0,5244.0,10028.0,-7.0,-0.5,-7.0,10025.0,5241.5,10025.0,-10.0,-3.0,-10.0,9994.0,5244.5,9994.0,-41.0,0.0,-41.0,True,2.0,2.0
1,873600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5238.0,7,36666.0,5240.5,5.0,wide,late,5242.5,5242.5,10024.0,2.0,2.0,0.0,5238.5,5238.5,10018.5,-2.0,-2.0,-5.5,5250.0,5250.0,9988.5,9.5,9.5,-35.5,False,3.0,2.0
1,874400,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5246.0,3,15738.0,5243.5,5.0,wide,late,5244.5,5244.5,10019.0,1.0,1.0,-5.0,5239.5,5239.5,10012.0,-4.0,-4.0,-12.0,5256.5,5256.5,9999.0,13.0,13.0,-25.0,False,3.0,2.0
1,876000,HYDROGEL_PACK,Mark 38,Mark 14,buy,10025.0,4,40100.0,10017.0,16.0,wide,late,10009.0,5239.5,10009.0,-8.0,0.0,-8.0,10008.0,5237.5,10008.0,-9.0,-2.0,-9.0,10000.0,5254.0,10000.0,-17.0,14.5,-17.0,False,3.0,2.0
1,876400,HYDROGEL_PACK,Mark 38,Mark 14,buy,10020.0,3,30060.0,10012.0,16.0,wide,late,10010.0,5237.0,10010.0,-2.0,-2.5,-2.0,10002.0,5235.5,10002.0,-10.0,-4.0,-10.0,9997.0,5257.5,9997.0,-15.0,18.0,-15.0,True,2.0,2.0
1,876500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5242.0,6,31452.0,5239.5,5.0,wide,late,5237.5,5237.5,10010.0,-2.0,-2.0,1.0,5236.5,5236.5,10004.0,-3.0,-3.0,-5.0,5255.5,5255.5,9995.0,16.0,16.0,-14.0,False,3.0,2.0
1,876800,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5240.0,8,41920.0,5237.5,5.0,wide,late,5237.5,5237.5,10011.0,0.0,0.0,1.0,5238.5,5238.5,10004.0,1.0,1.0,-6.0,5255.5,5255.5,9996.0,18.0,18.0,-14.0,False,3.0,2.0
1,877600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5239.0,5,26195.0,5236.5,5.0,wide,late,5237.0,5237.0,10006.0,0.5,0.5,-4.0,5239.5,5239.5,10001.0,3.0,3.0,-9.0,5254.5,5254.5,10005.0,18.0,18.0,-5.0,True,2.0,2.0
1,878500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5239.0,4,20956.0,5236.5,5.0,wide,late,5236.5,5236.5,10001.0,0.0,0.0,-3.0,5238.5,5238.5,9992.0,2.0,2.0,-12.0,5248.5,5248.5,10011.0,12.0,12.0,7.0,False,3.0,2.0
1,879700,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5238.0,11,57618.0,5237.5,1.0,tight,late,5239.5,5239.5,9988.0,2.0,2.0,-13.0,5244.5,5244.5,9994.0,7.0,7.0,-7.0,5247.5,5247.5,10008.0,10.0,10.0,7.0,False,3.0,2.0
1,881400,VEV_4000,Mark 14,Mark 38,sell,1229.0,1,1229.0,1239.5,21.0,wide,late,1245.5,5246.0,9997.0,6.0,5.0,3.5,1248.5,5248.5,9997.0,9.0,7.5,3.5,1249.5,5249.5,9999.0,10.0,8.5,5.5,True,2.0,2.0
1,881800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5244.0,4,20976.0,5246.5,5.0,wide,late,5247.5,5247.5,9999.0,1.0,1.0,5.0,5252.0,5252.0,9992.0,5.5,5.5,-2.0,5251.0,5251.0,9993.0,4.5,4.5,-1.0,False,3.0,2.0
1,882600,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5248.0,10,52480.0,5247.0,2.0,tight,late,5247.0,5247.0,9998.0,0.0,0.0,-1.0,5256.5,5256.5,9997.0,9.5,9.5,-2.0,5250.5,5250.5,9996.0,3.5,3.5,-3.0,False,3.0,2.0
1,883800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5251.0,8,42008.0,5252.0,2.0,tight,late,5255.5,5255.5,9997.0,3.5,3.5,5.0,5252.5,5252.5,10001.0,0.5,0.5,9.0,5254.5,5254.5,9988.0,2.5,2.5,-4.0,False,3.0,2.0
