day,timestamp,iv_proxy,iv_res,n_marks
1,968800,0.006638217164532954,-0.0023133112613312494,1.0
1,968900,0.006829175756426065,-0.0021223526694381387,1.0
1,969000,0.006733687405159333,-0.002217841020704871,1.0
1,969100,0.00673496490229558,-0.0022165635235686237,1.0
1,969200,0.006926653382673878,-0.002024875043190325,1.0
1,969300,0.007021539045450232,-0.0019299893804139712,1.0
1,969400,0.0068304714922682854,-0.002121056933595918,1.0
1,969500,0.007022871785138085,-0.0019286566407261188,1.0
1,969600,0.007024205030849549,-0.0019273233950146546,1.0
1,969700,0.007120478496154941,-0.0018310499297092622,1.0
1,969800,0.0070255387828728755,-0.001925989642991328,1.0
1,969900,0.007216788529104548,-0.0017347398967596551,1.0
1,970000,0.007216788529104548,-0.0017347398967596551,1.0
1,970100,0.0070255387828728755,-0.001925989642991328,1.0
1,970200,0.007218159369360813,-0.0017333690565033907,1.0
1,970300,0.007024205030849549,-0.0019273233950146546,1.0
1,970400,0.006928625664388763,-0.002022902761475441,1.0
1,970500,0.006927310685139495,-0.002024217740724708,2.0
1,970600,0.007024205030849549,-0.0019273233950146546,1.0
1,970700,0.007024205030849549,-0.0019273233950146546,1.0
1,970800,0.007024205030849549,-0.0019273233950146546,1.0
1,970900,0.006925996204933586,-0.0020255322209306176,1.0
1,971000,0.006927310685139495,-0.002024217740724708,1.0
1,971100,0.006928625664388763,-0.002022902761475441,1.0
1,971200,0.007024205030849549,-0.0019273233950146546,1.0
1,971300,0.007024205030849549,-0.0019273233950146546,1.0
1,971400,0.007119802544142776,-0.0018317258817214278,1.0
1,971500,0.007216788529104548,-0.0017347398967596551,1.0
1,971600,0.0070255387828728755,-0.001925989642991328,1.0
1,971700,0.007119802544142776,-0.0018317258817214278,1.0
1,971800,0.007024205030849549,-0.0019273233950146546,1.0
1,971900,0.006928625664388763,-0.002022902761475441,2.0
1,972000,0.0070255387828728755,-0.001925989642991328,1.0
1,972100,0.0070255387828728755,-0.001925989642991328,1.0
1,972200,0.007121154576528675,-0.0018303738493355287,1.0
1,972300,0.007218159369360813,-0.0017333690565033907,1.0
1,972400,0.007313829787234043,-0.0016376986386301608,1.0
1,972500,0.007412334885488929,-0.0015391935403752744,1.0
1,972600,0.007509505703422053,-0.0014420227224421506,1.0
1,972700,0.007413743940690049,-0.0015377844851741547,1.0
1,972800,0.007510933637573683,-0.0014405947882905204,2.0
1,972900,0.007605285673543113,-0.001346242752321091,1.0
1,973000,0.007605285673543113,-0.001346242752321091,1.0
1,973100,0.007605285673543113,-0.001346242752321091,1.0
1,973200,0.007702548497527577,-0.0012489799283366262,1.0
1,973300,0.007606731957782637,-0.0013447964680815662,2.0
1,973400,0.007608178792201617,-0.0013433496336625866,1.0
1,973500,0.007608178792201617,-0.0013433496336625866,1.0
1,973600,0.007704013696024348,-0.0012475147298398551,1.0
1,973700,0.0076096261771140495,-0.001341902248750154,1.0
1,973800,0.0078013509656550285,-0.001150177460209175,1.0
1,973900,0.007704013696024348,-0.0012475147298398551,1.0
1,974000,0.007606731957782637,-0.0013447964680815662,1.0
1,974100,0.007510933637573683,-0.0014405947882905204,1.0
1,974200,0.007415153531704534,-0.0015363748941596691,1.0
1,974300,0.007415153531704534,-0.0015363748941596691,1.0
1,974400,0.007415153531704534,-0.0015363748941596691,1.0
1,974500,0.007605285673543113,-0.001346242752321091,1.0
1,974600,0.007413743940690049,-0.0015377844851741547,1.0
1,974700,0.007412334885488929,-0.0015391935403752744,1.0
1,974800,0.007316609654123907,-0.0016349187717402966,1.0
1,974900,0.007413743940690049,-0.0015377844851741547,1.0
1,975000,0.007606731957782637,-0.0013447964680815662,1.0
1,975100,0.0077998668315419,-0.0011516615943223032,1.0
1,975200,0.007704013696024348,-0.0012475147298398551,1.0
1,975300,0.007704013696024348,-0.0012475147298398551,1.0
1,975400,0.007608178792201617,-0.0013433496336625866,2.0
1,975500,0.0077998668315419,-0.0011516615943223032,1.0
1,975600,0.007608178792201617,-0.0013433496336625866,1.0
1,975700,0.007702548497527577,-0.0012489799283366262,1.0
1,975800,0.007606731957782637,-0.0013447964680815662,1.0
1,975900,0.007702548497527577,-0.0012489799283366262,1.0
1,976000,0.007608178792201617,-0.0013433496336625866,1.0
1,976100,0.0077998668315419,-0.0011516615943223032,1.0
1,976200,0.0078013509656550285,-0.001150177460209175,1.0
1,976300,0.007608178792201617,-0.0013433496336625866,1.0
1,976400,0.007605285673543113,-0.001346242752321091,1.0
1,976500,0.007510933637573683,-0.0014405947882905204,1.0
1,976600,0.007415153531704534,-0.0015363748941596691,1.0
1,976700,0.007605285673543113,-0.001346242752321091,1.0
1,976800,0.007702548497527577,-0.0012489799283366262,1.0
1,976900,0.007415153531704534,-0.0015363748941596691,1.0
1,977000,0.007608178792201617,-0.0013433496336625866,1.0
1,977100,0.007704013696024348,-0.0012475147298398551,1.0
1,977200,0.0077998668315419,-0.0011516615943223032,2.0
1,977300,0.007798383262006658,-0.001153145163857546,1.0
1,977400,0.007704013696024348,-0.0012475147298398551,1.0
1,977500,0.007606731957782637,-0.0013447964680815662,1.0
1,977600,0.0077998668315419,-0.0011516615943223032,2.0
1,977700,0.007608178792201617,-0.0013433496336625866,1.0
1,977800,0.007606731957782637,-0.0013447964680815662,1.0
1,977900,0.007509505703422053,-0.0014420227224421506,1.0
1,978000,0.007605285673543113,-0.001346242752321091,1.0
1,978100,0.007413743940690049,-0.0015377844851741547,1.0
1,978200,0.007603839939169281,-0.0013476884866949227,1.0
1,978300,0.007413743940690049,-0.0015377844851741547,1.0
1,978400,0.007412334885488929,-0.0015391935403752744,1.0
1,978500,0.007413743940690049,-0.0015377844851741547,1.0
1,978600,0.007413743940690049,-0.0015377844851741547,1.0
1,978700,0.007509505703422053,-0.0014420227224421506,1.0
1,978800,0.007412334885488929,-0.0015391935403752744,1.0
1,978900,0.007412334885488929,-0.0015391935403752744,1.0
1,979000,0.007508078312107964,-0.0014434501137562394,1.0
1,979100,0.007413743940690049,-0.0015377844851741547,1.0
1,979200,0.007606731957782637,-0.0013447964680815662,2.0
1,979300,0.007605285673543113,-0.001346242752321091,1.0
1,979400,0.007413743940690049,-0.0015377844851741547,1.0
1,979500,0.007413743940690049,-0.0015377844851741547,1.0
1,979600,0.007510933637573683,-0.0014405947882905204,1.0
1,979700,0.007605285673543113,-0.001346242752321091,2.0
1,979800,0.007413743940690049,-0.0015377844851741547,1.0
1,979900,0.007605285673543113,-0.001346242752321091,1.0
1,980000,0.007605285673543113,-0.001346242752321091,1.0
1,980100,0.007605285673543113,-0.001346242752321091,1.0
1,980200,0.007413743940690049,-0.0015377844851741547,1.0
1,980300,0.007606731957782637,-0.0013447964680815662,1.0
1,980400,0.007798383262006658,-0.001153145163857546,1.0
1,980500,0.007509505703422053,-0.0014420227224421506,1.0
1,980600,0.007606731957782637,-0.0013447964680815662,1.0
1,980700,0.007704013696024348,-0.0012475147298398551,1.0
1,980800,0.0077998668315419,-0.0011516615943223032,1.0
1,980900,0.007704013696024348,-0.0012475147298398551,1.0
1,981000,0.007608178792201617,-0.0013433496336625866,1.0
1,981100,0.007608178792201617,-0.0013433496336625866,1.0
1,981200,0.007608178792201617,-0.0013433496336625866,1.0
1,981300,0.0078013509656550285,-0.001150177460209175,1.0
1,981400,0.007897240723120837,-0.0010542877027433662,1.0
1,981500,0.0078013509656550285,-0.001150177460209175,1.0
1,981600,0.0078028356646683795,-0.001148692761195824,1.0
1,981700,0.008184240578606776,-0.0007672878472574276,1.0
1,981800,0.0078028356646683795,-0.001148692761195824,1.0
1,981900,0.007994670219853431,-0.0009568582060107723,1.0
1,982000,0.0078028356646683795,-0.001148692761195824,2.0
1,982100,0.0078028356646683795,-0.001148692761195824,1.0
1,982200,0.008090614886731391,-0.0008609135391328127,1.0
1,982300,0.007994670219853431,-0.0009568582060107723,1.0
1,982400,0.007898743814236771,-0.001052784611627432,1.0
1,982500,0.007994670219853431,-0.0009568582060107723,1.0
1,982600,0.007996192289386007,-0.0009553361364781961,1.0
1,982700,0.007994670219853431,-0.0009568582060107723,1.0
1,982800,0.007994670219853431,-0.0009568582060107723,1.0
1,982900,0.0078013509656550285,-0.001150177460209175,2.0
1,983000,0.008088305262156247,-0.0008632231637079567,1.0
1,983100,0.007898743814236771,-0.001052784611627432,1.0
1,983200,0.007994670219853431,-0.0009568582060107723,1.0
1,983300,0.0078013509656550285,-0.001150177460209175,1.0
1,983400,0.00799314872966029,-0.0009583796962039128,1.0
1,983500,0.0078028356646683795,-0.001148692761195824,1.0
1,983600,0.007897992197164335,-0.0010535362286998688,1.0
1,983700,0.007994670219853431,-0.0009568582060107723,1.0
1,983800,0.007994670219853431,-0.0009568582060107723,1.0
1,983900,0.007996192289386007,-0.0009553361364781961,1.0
1,984000,0.008189696219407676,-0.0007618322064565277,1.0
1,984100,0.008191256310124774,-0.0007602721157394295,1.0
1,984200,0.008191256310124774,-0.0007602721157394295,1.0
1,984300,0.008191256310124774,-0.0007602721157394295,1.0
1,984400,0.008092925830715034,-0.0008586025951491695,1.0
1,984500,0.007997714938588975,-0.0009538134872752284,1.0
1,984600,0.007996192289386007,-0.0009553361364781961,1.0
1,984700,0.008476190476190476,-0.00047533794967372783,2.0
1,984800,0.008188136722841093,-0.0007633917030231106,1.0
1,984900,0.008092925830715034,-0.0008586025951491695,2.0
1,985000,0.007997714938588975,-0.0009538134872752284,1.0
1,985100,0.008188136722841093,-0.0007633917030231106,1.0
1,985200,0.007994670219853431,-0.0009568582060107723,1.0
1,985300,0.007994670219853431,-0.0009568582060107723,1.0
1,985400,0.007996192289386007,-0.0009553361364781961,2.0
1,985500,0.007996192289386007,-0.0009553361364781961,1.0
1,985600,0.00837855850709321,-0.0005729699187709929,2.0
1,985700,0.007899495574378985,-0.0010520328514852188,1.0
1,985800,0.0078028356646683795,-0.001148692761195824,2.0
1,985900,0.007899495574378985,-0.0010520328514852188,1.0
1,986000,0.007898743814236771,-0.001052784611627432,1.0
1,986100,0.007898743814236771,-0.001052784611627432,1.0
1,986200,0.007898743814236771,-0.001052784611627432,1.0
1,986300,0.008280982295830954,-0.0006705461300332491,2.0
1,986400,0.007897240723120837,-0.0010542877027433662,1.0
1,986500,0.0078028356646683795,-0.001148692761195824,1.0
1,986600,0.0078028356646683795,-0.001148692761195824,1.0
1,986700,0.0078013509656550285,-0.001150177460209175,1.0
1,986800,0.0077047465043279745,-0.001246781921536229,1.0
1,986900,0.0077998668315419,-0.0011516615943223032,1.0
1,987000,0.0077998668315419,-0.0011516615943223032,1.0
1,987100,0.007705479452054794,-0.0012460489738094094,1.0
1,987200,0.0076096261771140495,-0.001341902248750154,1.0
1,987300,0.0077998668315419,-0.0011516615943223032,1.0
1,987400,0.0078013509656550285,-0.001150177460209175,1.0
1,987500,0.008282559025133283,-0.0006689694007309208,1.0
1,987600,0.007899495574378985,-0.0010520328514852188,1.0
1,987700,0.007898743814236771,-0.001052784611627432,1.0
1,987800,0.007899495574378985,-0.0010520328514852188,1.0
1,987900,0.007994670219853431,-0.0009568582060107723,1.0
1,988000,0.007899495574378985,-0.0010520328514852188,4.0
1,988100,0.007899495574378985,-0.0010520328514852188,3.0
1,988200,0.007897992197164335,-0.0010535362286998688,1.0
1,988300,0.007900247477631829,-0.0010512809482323745,1.0
1,988400,0.007996192289386007,-0.0009553361364781961,2.0
1,988500,0.007996192289386007,-0.0009553361364781961,1.0
1,988600,0.007900247477631829,-0.0010512809482323745,1.0
1,988700,0.007997714938588975,-0.0009538134872752284,1.0
1,988800,0.008092925830715034,-0.0008586025951491695,1.0
1,988900,0.008188136722841093,-0.0007633917030231106,1.0
1,989000,0.008090614886731391,-0.0008609135391328127,2.0
1,989100,0.0078013509656550285,-0.001150177460209175,1.0
1,989200,0.0078028356646683795,-0.001148692761195824,1.0
1,989300,0.007896489392065456,-0.0010550390337987475,1.0
1,989400,0.007897992197164335,-0.0010535362286998688,1.0
1,989500,0.0078028356646683795,-0.001148692761195824,1.0
1,989600,0.0078013509656550285,-0.001150177460209175,1.0
1,989700,0.007512362114872575,-0.0014391663109916287,1.0
1,989800,0.007608178792201617,-0.0013433496336625866,1.0
1,989900,0.007608178792201617,-0.0013433496336625866,1.0
1,990000,0.0077998668315419,-0.0011516615943223032,1.0
1,990100,0.007608178792201617,-0.0013433496336625866,1.0
1,990200,0.007608178792201617,-0.0013433496336625866,1.0
1,990300,0.007416563658838072,-0.0015349647670261316,2.0
1,990400,0.007606731957782637,-0.0013447964680815662,1.0
1,990500,0.007413743940690049,-0.0015377844851741547,1.0
1,990600,0.007030878859857482,-0.0019206495660067215,1.0
1,990700,0.007413743940690049,-0.0015377844851741547,1.0
1,990800,0.007412334885488929,-0.0015391935403752744,1.0
1,990900,0.007413743940690049,-0.0015377844851741547,1.0
1,991000,0.007508078312107964,-0.0014434501137562394,1.0
1,991100,0.007413743940690049,-0.0015377844851741547,1.0
1,991200,0.007701083856246435,-0.0012504445696177686,1.0
1,991300,0.007413743940690049,-0.0015377844851741547,1.0
1,991400,0.007413743940690049,-0.0015377844851741547,1.0
1,991500,0.007220902612826603,-0.0017306258130376003,2.0
1,991600,0.007220902612826603,-0.0017306258130376003,2.0
1,991700,0.007220902612826603,-0.0017306258130376003,1.0
1,991800,0.007412334885488929,-0.0015391935403752744,1.0
1,991900,0.007220902612826603,-0.0017306258130376003,1.0
1,992000,0.0073152194565836975,-0.001636308969280506,1.0
1,992100,0.007410926365795724,-0.0015406020600684791,1.0
1,992200,0.007316609654123907,-0.0016349187717402966,1.0
1,992300,0.0073152194565836975,-0.001636308969280506,1.0
1,992400,0.007219530730502517,-0.0017319976953616865,1.0
1,992500,0.007123860182370821,-0.0018276682434933827,1.0
1,992600,0.007219530730502517,-0.0017319976953616865,1.0
1,992700,0.007219530730502517,-0.0017319976953616865,1.0
1,992800,0.007218159369360813,-0.0017333690565033907,1.0
1,992900,0.007220902612826603,-0.0017306258130376003,1.0
1,993000,0.007508078312107964,-0.0014434501137562394,1.0
1,993100,0.007413743940690049,-0.0015377844851741547,1.0
1,993200,0.007412334885488929,-0.0015391935403752744,1.0
1,993300,0.007413743940690049,-0.0015377844851741547,1.0
1,993400,0.007412334885488929,-0.0015391935403752744,1.0
1,993500,0.007412334885488929,-0.0015391935403752744,1.0
1,993600,0.007410926365795724,-0.0015406020600684791,1.0
1,993700,0.0073152194565836975,-0.001636308969280506,1.0
1,993800,0.007220902612826603,-0.0017306258130376003,1.0
1,993900,0.0073152194565836975,-0.001636308969280506,1.0
1,994000,0.007218844984802432,-0.0017326834410617718,1.0
1,994100,0.007218159369360813,-0.0017333690565033907,1.0
1,994200,0.007026873041496534,-0.0019246553843676696,1.0
1,994300,0.007506651463321931,-0.0014448769625422728,1.0
1,994400,0.007219530730502517,-0.0017319976953616865,1.0
1,994500,0.007218159369360813,-0.0017333690565033907,1.0
1,994600,0.0070255387828728755,-0.001925989642991328,1.0
1,994700,0.007024871843554205,-0.0019266565823099985,1.0
1,994800,0.007024871843554205,-0.0019266565823099985,1.0
1,994900,0.007024205030849549,-0.0019273233950146546,1.0
1,995000,0.0070255387828728755,-0.001925989642991328,1.0
1,995100,0.007121830785300542,-0.001829697640563662,1.0
1,995200,0.0070255387828728755,-0.001925989642991328,1.0
1,995300,0.006834361651637399,-0.0021171667742268044,1.0
1,995400,0.0070255387828728755,-0.001925989642991328,1.0
1,995500,0.007216788529104548,-0.0017347398967596551,1.0
1,995600,0.007024871843554205,-0.0019266565823099985,1.0
1,995700,0.0070255387828728755,-0.001925989642991328,1.0
1,995800,0.007024205030849549,-0.0019273233950146546,1.0
1,995900,0.007024205030849549,-0.0019273233950146546,1.0
1,996000,0.007026873041496534,-0.0019246553843676696,1.0
1,996100,0.007218159369360813,-0.0017333690565033907,1.0
1,996200,0.007218159369360813,-0.0017333690565033907,1.0
1,996300,0.007121154576528675,-0.0018303738493355287,1.0
1,996400,0.007216788529104548,-0.0017347398967596551,1.0
1,996500,0.007216788529104548,-0.0017347398967596551,1.0
1,996600,0.0070255387828728755,-0.001925989642991328,1.0
1,996700,0.007216788529104548,-0.0017347398967596551,1.0
1,996800,0.007121154576528675,-0.0018303738493355287,1.0
1,996900,0.0068330644395938125,-0.002118463986270391,1.0
1,997000,0.006927968112365949,-0.002023560313498255,1.0
1,997100,0.00673496490229558,-0.0022165635235686237,1.0
1,997200,0.00673496490229558,-0.0022165635235686237,1.0
1,997300,0.006829175756426065,-0.0021223526694381387,2.0
1,997400,0.0068304714922682854,-0.002121056933595918,1.0
1,997500,0.0071184510250569474,-0.001833077400807256,1.0
1,997600,0.006831767719897523,-0.00211976070596668,1.0
1,997700,0.0068304714922682854,-0.002121056933595918,1.0
1,997800,0.006736242884250474,-0.0022152855416137296,1.0
1,997900,0.006927310685139495,-0.002024217740724708,1.0
1,998000,0.007022871785138085,-0.0019286566407261188,1.0
1,998100,0.007024205030849549,-0.0019273233950146546,1.0
1,998200,0.0068330644395938125,-0.002118463986270391,1.0
1,998300,0.007022871785138085,-0.0019286566407261188,1.0
1,998400,0.0068304714922682854,-0.002121056933595918,1.0
1,998500,0.006831767719897523,-0.00211976070596668,2.0
1,998600,0.006927310685139495,-0.002024217740724708,1.0
1,998700,0.0068330644395938125,-0.002118463986270391,1.0
1,998800,0.007024205030849549,-0.0019273233950146546,1.0
1,998900,0.007121154576528675,-0.0018303738493355287,1.0
1,999000,0.007024205030849549,-0.0019273233950146546,1.0
1,999100,0.006831767719897523,-0.00211976070596668,1.0
1,999200,0.006927310685139495,-0.002024217740724708,1.0
1,999300,0.0068304714922682854,-0.002121056933595918,1.0
1,999400,0.006736242884250474,-0.0022152855416137296,1.0
1,999500,0.006831767719897523,-0.00211976070596668,1.0
1,999600,0.006831767719897523,-0.00211976070596668,1.0
1,999700,0.0068330644395938125,-0.002118463986270391,1.0
1,999800,0.0070255387828728755,-0.001925989642991328,1.0
1,999900,0.007026873041496534,-0.0019246553843676696,1.0
2,0,0.006929283341243474,-0.00038454644599056863,1.0
2,100,0.007121830785300542,-0.0001919990019335011,1.0
2,200,0.007216788529104548,-9.704125812949431e-05,1.0
2,300,0.0070255387828728755,-0.0002882910043611672,1.0
2,400,0.007218159369360813,-9.56704178732299e-05,1.0
2,500,0.007219530730502517,-9.429905673152567e-05,1.0
2,600,0.007411630558722919,9.780077148887657e-05,1.0
2,700,0.007220902612826603,-9.292717440743947e-05,1.0
2,800,0.007410926365795724,9.709657856168171e-05,1.0
2,900,0.007698156244060065,0.00038432645682602226,2.0
2,1000,0.007410926365795724,9.709657856168171e-05,1.0
2,1100,0.007219530730502517,-9.429905673152567e-05,1.0
2,1200,0.007220902612826603,-9.292717440743947e-05,1.0
2,1300,0.007316609654123907,2.779866889864209e-06,2.0
2,1400,0.007123860182370821,-0.0001899696048632219,1.0
2,1500,0.007218159369360813,-9.56704178732299e-05,1.0
2,1600,0.007218159369360813,-9.56704178732299e-05,1.0
2,1700,0.007121154576528675,-0.00019267521070536787,1.0
2,1800,0.007216788529104548,-9.704125812949431e-05,1.0
2,1900,0.0070255387828728755,-0.0002882910043611672,1.0
2,2000,0.0068330644395938125,-0.00048076534764023016,1.0
2,2100,0.006831767719897523,-0.0004820620673365193,1.0
2,2200,0.0068330644395938125,-0.00048076534764023016,1.0
2,2300,0.006927310685139495,-0.0003865191020945473,1.0
2,2400,0.0068304714922682854,-0.00048335829496575725,1.0
2,2500,0.006638217164532954,-0.0006756126227010885,1.0
2,2600,0.006638217164532954,-0.0006756126227010885,1.0
2,2700,0.006733687405159333,-0.00058014238207471,2.0
2,2800,0.006829175756426065,-0.00048465403080797786,1.0
2,2900,0.006831767719897523,-0.0004820620673365193,2.0
2,3000,0.0068304714922682854,-0.00048335829496575725,1.0
2,3100,0.006638217164532954,-0.0006756126227010885,1.0
2,3200,0.006637587710980467,-0.000676242076253576,1.0
2,3300,0.006636958376789608,-0.0006768714104444344,1.0
2,3400,0.006635700066357001,-0.0006781297208770416,1.0
2,3500,0.006636958376789608,-0.0006768714104444344,1.0
2,3600,0.006541524459613196,-0.0007723053276208463,1.0
2,3700,0.006636958376789608,-0.0006768714104444344,1.0
2,3800,0.006636958376789608,-0.0006768714104444344,1.0
2,3900,0.006541524459613196,-0.0007723053276208463,1.0
2,4000,0.0068278805120910386,-0.00048594927514300414,1.0
2,4100,0.006636958376789608,-0.0006768714104444344,1.0
2,4200,0.006635700066357001,-0.0006781297208770416,1.0
2,4300,0.006635700066357001,-0.0006781297208770416,1.0
2,4400,0.006638217164532954,-0.0006756126227010885,1.0
2,4500,0.006638217164532954,-0.0006756126227010885,1.0
2,4600,0.0068304714922682854,-0.00048335829496575725,1.0
2,4700,0.00673496490229558,-0.0005788648849384629,1.0
2,4800,0.0068304714922682854,-0.00048335829496575725,2.0
2,4900,0.0068278805120910386,-0.00048594927514300414,1.0
2,5000,0.006732410392565902,-0.0005814193946681407,1.0
2,5100,0.006732410392565902,-0.0005814193946681407,1.0
2,5200,0.006732410392565902,-0.0005814193946681407,1.0
2,5300,0.006636958376789608,-0.0006768714104444344,1.0
2,5400,0.006732410392565902,-0.0005814193946681407,1.0
2,5500,0.0066344422329637,-0.0006793875542703423,1.0
2,5600,0.006539044730856709,-0.0007747850563773334,1.0
2,5700,0.006539044730856709,-0.0007747850563773334,2.0
2,5800,0.006635700066357001,-0.0006781297208770416,1.0
2,5900,0.00634950720242608,-0.0009643225848079626,1.0
2,6000,0.006444886740593308,-0.0008689430466407343,1.0
2,6100,0.006254145740547712,-0.001059684046686331,1.0
2,6200,0.006444886740593308,-0.0008689430466407343,1.0
2,6300,0.00634950720242608,-0.0009643225848079626,1.0
2,6400,0.006636958376789608,-0.0006768714104444344,1.0
2,6500,0.006636958376789608,-0.0006768714104444344,1.0
2,6600,0.006732410392565902,-0.0005814193946681407,1.0
2,6700,0.006638217164532954,-0.0006756126227010885,1.0
2,6800,0.006733048838311996,-0.0005807809489220463,1.0
2,6900,0.006636958376789608,-0.0006768714104444344,1.0
2,7000,0.007115749525616698,-0.00019808026161734476,1.0
2,7100,0.0068304714922682854,-0.00048335829496575725,1.0
2,7200,0.0068304714922682854,-0.00048335829496575725,1.0
2,7300,0.00673496490229558,-0.0005788648849384629,1.0
2,7400,0.0068278805120910386,-0.00048594927514300414,1.0
2,7500,0.006636329161926431,-0.0006775006253076114,1.0
2,7600,0.006638217164532954,-0.0006756126227010885,1.0
2,7700,0.006732410392565902,-0.0005814193946681407,1.0
2,7800,0.006829823562891292,-0.00048400622434275047,1.0
2,7900,0.006829175756426065,-0.00048465403080797786,1.0
2,8000,0.006544006069802731,-0.0007698237174313116,1.0
2,8100,0.0068304714922682854,-0.00048335829496575725,1.0
2,8200,0.006925996204933586,-0.00038783358230045674,1.0
2,8300,0.006926653382673878,-0.0003871764045601644,1.0
2,8400,0.006829823562891292,-0.00048400622434275047,1.0
2,8500,0.006544006069802731,-0.0007698237174313116,1.0
2,8600,0.0068304714922682854,-0.00048335829496575725,1.0
2,8700,0.007022871785138085,-0.00029095800209595797,1.0
2,8800,0.007024205030849549,-0.0002896247563844937,1.0
2,8900,0.007024205030849549,-0.0002896247563844937,1.0
2,9000,0.007024205030849549,-0.0002896247563844937,2.0
2,9100,0.007502374169040836,0.00018854438180679334,1.0
2,9200,0.007121154576528675,-0.00019267521070536787,1.0
2,9300,0.007216788529104548,-9.704125812949431e-05,1.0
2,9400,0.007218159369360813,-9.56704178732299e-05,1.0
2,9500,0.007219530730502517,-9.429905673152567e-05,1.0
2,9600,0.007410926365795724,9.709657856168171e-05,1.0
2,9700,0.007410926365795724,9.709657856168171e-05,1.0
2,9800,0.007410926365795724,9.709657856168171e-05,1.0
2,9900,0.007125213756412692,-0.00018861603082135064,2.0
2,10000,0.007410926365795724,9.709657856168171e-05,1.0
2,10100,0.0073152194565836975,1.3896693496547735e-06,1.0
2,10200,0.007316609654123907,2.779866889864209e-06,2.0
2,10300,0.007603839939169281,0.0002900101519352381,1.0
2,10400,0.007316609654123907,2.779866889864209e-06,1.0
2,10500,0.007412334885488929,9.850509825488647e-05,1.0
2,10600,0.007508078312107964,0.0001942485248739214,1.0
2,10700,0.007410926365795724,9.709657856168171e-05,2.0
2,10800,0.007508078312107964,0.0001942485248739214,1.0
2,10900,0.007412334885488929,9.850509825488647e-05,1.0
2,11000,0.007410926365795724,9.709657856168171e-05,1.0
2,11100,0.007313829787234043,0.0,1.0
2,11200,0.007218159369360813,-9.56704178732299e-05,2.0
2,11300,0.007121830785300542,-0.0001919990019335011,1.0
2,11400,0.007215418209437007,-9.841157779703555e-05,1.0
2,11500,0.007024205030849549,-0.0002896247563844937,1.0
2,11600,0.0070255387828728755,-0.0002882910043611672,1.0
2,11700,0.007215418209437007,-9.841157779703555e-05,1.0
2,11800,0.007216788529104548,-9.704125812949431e-05,1.0
2,11900,0.007024205030849549,-0.0002896247563844937,1.0
2,12000,0.007022871785138085,-0.00029095800209595797,1.0
2,12100,0.007309663945319916,-4.165841914126507e-06,2.0
2,12200,0.007022871785138085,-0.00029095800209595797,1.0
2,12300,0.007022871785138085,-0.00029095800209595797,1.0
2,12400,0.007215418209437007,-9.841157779703555e-05,1.0
2,12500,0.007024205030849549,-0.0002896247563844937,1.0
2,12600,0.007215418209437007,-9.841157779703555e-05,2.0
2,12700,0.007502374169040836,0.00018854438180679334,1.0
2,12800,0.007216788529104548,-9.704125812949431e-05,1.0
2,12900,0.0070255387828728755,-0.0002882910043611672,1.0
2,13000,0.007216788529104548,-9.704125812949431e-05,1.0
2,13100,0.0069312571211545765,-0.0003825726660794662,2.0
2,13200,0.007024205030849549,-0.0002896247563844937,1.0
2,13300,0.007024205030849549,-0.0002896247563844937,1.0
2,13400,0.007119802544142776,-0.000194027243091267,1.0
2,13500,0.007312440645773979,-1.389141460063359e-06,1.0
2,13600,0.007216788529104548,-9.704125812949431e-05,1.0
2,13700,0.007216788529104548,-9.704125812949431e-05,1.0
2,13800,0.007216788529104548,-9.704125812949431e-05,1.0
2,13900,0.007120478496154941,-0.0001933512910791014,2.0
2,14000,0.0070255387828728755,-0.0002882910043611672,1.0
2,14100,0.007120478496154941,-0.0001933512910791014,1.0
2,14200,0.0070255387828728755,-0.0002882910043611672,1.0
2,14300,0.007024205030849549,-0.0002896247563844937,1.0
2,14400,0.0070255387828728755,-0.0002882910043611672,1.0
2,14500,0.007216788529104548,-9.704125812949431e-05,1.0
2,14600,0.007313829787234043,0.0,1.0
2,14700,0.0070255387828728755,-0.0002882910043611672,1.0
2,14800,0.007119802544142776,-0.000194027243091267,1.0
2,14900,0.006834361651637399,-0.00047946813559664354,1.0
2,15000,0.0070255387828728755,-0.0002882910043611672,1.0
2,15100,0.006927968112365949,-0.00038586167486809406,1.0
2,15200,0.007022871785138085,-0.00029095800209595797,1.0
2,15300,0.006927310685139495,-0.0003865191020945473,1.0
2,15400,0.007022871785138085,-0.00029095800209595797,1.0
2,15500,0.006927968112365949,-0.00038586167486809406,1.0
2,15600,0.0068304714922682854,-0.00048335829496575725,1.0
2,15700,0.006925996204933586,-0.00038783358230045674,2.0
2,15800,0.006926653382673878,-0.0003871764045601644,1.0
2,15900,0.0068304714922682854,-0.00048335829496575725,1.0
2,16000,0.006544006069802731,-0.0007698237174313116,1.0
2,16100,0.006829175756426065,-0.00048465403080797786,1.0
2,16200,0.006829823562891292,-0.00048400622434275047,1.0
2,16300,0.006638217164532954,-0.0006756126227010885,2.0
2,16400,0.006732410392565902,-0.0005814193946681407,1.0
2,16500,0.00644733099459562,-0.000866498792638423,1.0
2,16600,0.006636958376789608,-0.0006768714104444344,1.0
2,16700,0.006732410392565902,-0.0005814193946681407,1.0
2,16800,0.006732410392565902,-0.0005814193946681407,1.0
2,16900,0.006636958376789608,-0.0006768714104444344,1.0
