day,timestamp,joint_tight,fwd20
1,279700,False,-1.5
1,279800,False,-3.0
1,279900,False,-2.5
1,280000,False,-4.5
1,280100,False,-1.5
1,280200,False,4.0
1,280300,False,1.5
1,280400,False,2.5
1,280500,False,6.0
1,280600,False,7.5
1,280700,False,4.0
1,280800,False,6.5
1,280900,False,3.5
1,281000,False,2.5
1,281100,False,4.0
1,281200,False,6.0
1,281300,False,4.0
1,281400,False,4.0
1,281500,False,0.0
1,281600,False,-1.0
1,281700,False,0.5
1,281800,False,3.0
1,281900,False,4.0
1,282000,False,4.5
1,282100,False,1.0
1,282200,False,-1.0
1,282300,False,1.0
1,282400,False,-1.0
1,282500,False,0.0
1,282600,False,0.0
1,282700,False,1.5
1,282800,False,1.5
1,282900,False,4.0
1,283000,False,6.5
1,283100,False,7.0
1,283200,False,5.0
1,283300,False,7.0
1,283400,False,8.0
1,283500,False,9.0
1,283600,False,7.5
1,283700,False,7.0
1,283800,False,4.0
1,283900,False,2.5
1,284000,False,2.5
1,284100,False,3.0
1,284200,False,1.0
1,284300,False,2.0
1,284400,False,4.0
1,284500,False,4.0
1,284600,False,5.0
1,284700,False,5.5
1,284800,False,3.0
1,284900,False,4.5
1,285000,False,0.5
1,285100,False,2.0
1,285200,False,4.0
1,285300,False,1.0
1,285400,False,2.0
1,285500,False,0.5
1,285600,False,2.0
1,285700,False,2.0
1,285800,False,3.5
1,285900,False,3.0
1,286000,True,3.0
1,286100,False,2.0
1,286200,False,4.0
1,286300,False,2.5
1,286400,False,3.0
1,286500,False,4.0
1,286600,False,0.0
1,286700,False,-0.5
1,286800,False,2.0
1,286900,False,0.0
1,287000,False,3.5
1,287100,False,1.0
1,287200,False,-2.0
1,287300,False,1.5
1,287400,False,-1.0
1,287500,False,0.5
1,287600,False,2.0
1,287700,False,3.0
1,287800,False,1.5
1,287900,False,3.5
1,288000,False,6.0
1,288100,False,6.5
1,288200,False,7.0
1,288300,False,7.0
1,288400,False,6.5
1,288500,False,1.5
1,288600,False,2.5
1,288700,False,4.5
1,288800,False,6.0
1,288900,False,5.0
1,289000,False,3.5
1,289100,False,5.0
1,289200,False,8.0
1,289300,False,7.5
1,289400,False,7.5
1,289500,False,8.0
1,289600,False,3.5
1,289700,False,2.0
1,289800,False,0.5
1,289900,False,2.0
1,290000,False,-0.5
1,290100,False,-0.5
1,290200,False,-1.0
1,290300,False,0.0
1,290400,False,-1.0
1,290500,False,0.5
1,290600,False,3.5
1,290700,False,2.5
1,290800,False,-1.0
1,290900,False,0.0
1,291000,False,0.5
1,291100,False,-1.0
1,291200,False,-1.0
1,291300,False,-3.0
1,291400,False,-2.0
1,291500,False,-3.0
1,291600,False,0.0
1,291700,False,-1.5
1,291800,False,1.5
1,291900,False,0.0
1,292000,True,1.0
1,292100,False,2.0
1,292200,False,-0.5
1,292300,False,2.0
1,292400,False,3.0
1,292500,False,6.0
1,292600,False,5.0
1,292700,False,4.0
1,292800,False,5.0
1,292900,False,4.0
1,293000,False,3.0
1,293100,False,3.0
1,293200,False,3.0
1,293300,False,4.0
1,293400,False,4.0
1,293500,False,2.5
1,293600,False,3.0
1,293700,False,4.5
1,293800,False,1.5
1,293900,False,4.0
1,294000,False,4.5
1,294100,False,2.0
1,294200,False,2.5
1,294300,False,0.0
1,294400,False,0.5
1,294500,False,-2.0
1,294600,False,-3.0
1,294700,False,-2.5
1,294800,False,-4.0
1,294900,False,-3.5
1,295000,False,-2.0
1,295100,False,-2.0
1,295200,False,-2.0
1,295300,False,-3.0
1,295400,False,-2.5
1,295500,False,-1.5
1,295600,True,-2.0
1,295700,False,-3.0
1,295800,False,-0.5
1,295900,False,-4.5
1,296000,False,-6.0
1,296100,False,-7.0
1,296200,False,-6.0
1,296300,False,-5.5
1,296400,False,-7.5
1,296500,False,-8.0
1,296600,False,-6.5
1,296700,False,-7.5
1,296800,False,-6.0
1,296900,False,-4.5
1,297000,False,-5.0
1,297100,False,-5.0
1,297200,False,-5.5
1,297300,False,-3.0
1,297400,False,-0.5
1,297500,False,-2.0
1,297600,False,-3.0
1,297700,False,-1.0
1,297800,False,-0.5
1,297900,False,-1.0
1,298000,False,-2.0
1,298100,False,-0.5
1,298200,False,-1.0
1,298300,False,-0.5
1,298400,False,0.5
1,298500,False,2.0
1,298600,False,2.0
1,298700,False,4.0
1,298800,False,4.0
1,298900,False,3.0
1,299000,False,2.0
1,299100,False,1.5
1,299200,False,2.5
1,299300,False,2.0
1,299400,False,-3.5
1,299500,False,0.0
1,299600,False,1.0
1,299700,False,0.0
1,299800,False,-2.5
1,299900,False,-1.0
1,300000,False,-0.5
1,300100,False,0.5
1,300200,False,-0.5
1,300300,False,0.0
1,300400,False,1.0
1,300500,False,0.0
1,300600,False,-1.5
1,300700,False,-2.0
1,300800,False,-1.0
1,300900,False,-4.0
1,301000,False,-2.0
1,301100,False,-3.5
1,301200,False,-5.0
1,301300,False,-5.0
1,301400,False,-4.0
1,301500,False,-6.0
1,301600,False,-4.5
1,301700,False,-4.5
1,301800,False,-4.0
1,301900,False,-5.5
1,302000,False,-2.0
1,302100,False,-1.0
1,302200,False,-0.5
1,302300,False,-3.0
1,302400,False,-4.0
1,302500,False,-3.5
1,302600,False,-1.5
1,302700,False,-1.5
1,302800,False,-3.0
1,302900,False,-2.5
1,303000,False,-5.0
1,303100,False,-4.0
1,303200,False,-3.0
1,303300,False,-4.0
1,303400,False,-1.5
1,303500,False,-1.0
1,303600,False,-1.5
1,303700,False,-0.5
1,303800,False,1.0
1,303900,False,2.0
1,304000,True,-1.5
1,304100,False,-1.0
1,304200,False,-1.0
1,304300,False,0.0
1,304400,False,0.5
1,304500,False,-1.0
1,304600,False,0.0
1,304700,False,-1.5
1,304800,True,-1.5
1,304900,False,1.5
1,305000,False,3.0
1,305100,False,6.0
1,305200,False,8.5
1,305300,False,9.0
1,305400,False,8.5
1,305500,False,9.0
1,305600,False,7.0
1,305700,False,5.0
1,305800,False,6.0
1,305900,False,4.5
1,306000,False,6.5
1,306100,False,3.5
1,306200,False,6.5
1,306300,False,6.0
1,306400,False,4.5
1,306500,False,5.5
1,306600,False,2.5
1,306700,False,3.0
1,306800,False,2.5
1,306900,False,0.5
1,307000,False,1.0
1,307100,False,-1.0
1,307200,False,-4.0
1,307300,False,-6.0
1,307400,False,-5.5
1,307500,False,-7.0
1,307600,False,-7.0
1,307700,False,-4.0
1,307800,False,-5.0
1,307900,False,-3.5
1,308000,False,-3.5
1,308100,False,-1.5
1,308200,False,-5.5
1,308300,False,-4.5
1,308400,False,-3.0
1,308500,False,-5.0
1,308600,False,-3.0
1,308700,False,-4.0
1,308800,False,-2.0
1,308900,False,-1.5
1,309000,False,-3.0
1,309100,False,-3.0
1,309200,False,-3.0
1,309300,False,-1.0
1,309400,False,-2.5
1,309500,False,-1.0
1,309600,False,1.0
1,309700,False,0.0
1,309800,False,0.0
1,309900,False,-1.0
1,310000,False,-2.0
1,310100,True,-4.0
1,310200,False,-0.5
1,310300,False,-0.5
1,310400,False,-1.0
1,310500,False,-1.0
1,310600,False,-2.5
1,310700,False,-1.0
1,310800,False,-2.0
1,310900,False,-1.5
1,311000,False,0.0
1,311100,False,-2.0
1,311200,False,-1.5
1,311300,False,-2.0
1,311400,False,-1.0
1,311500,False,-3.0
1,311600,False,-5.0
1,311700,False,-6.0
1,311800,False,-6.0
1,311900,False,-6.5
1,312000,False,-8.0
1,312100,False,-8.0
1,312200,False,-10.0
1,312300,False,-12.0
1,312400,False,-13.0
1,312500,False,-11.0
1,312600,False,-11.5
1,312700,False,-12.0
1,312800,False,-14.5
1,312900,False,-12.5
1,313000,False,-14.0
1,313100,False,-12.5
1,313200,False,-14.0
1,313300,False,-13.5
1,313400,False,-13.0
1,313500,False,-10.0
1,313600,False,-10.5
1,313700,False,-11.0
1,313800,False,-11.0
1,313900,False,-11.0
1,314000,False,-10.0
1,314100,False,-9.0
1,314200,False,-9.0
1,314300,False,-6.0
1,314400,True,-5.5
1,314500,False,-6.0
1,314600,False,-5.5
1,314700,False,-7.0
1,314800,False,-3.5
1,314900,False,-6.5
1,315000,False,-4.0
1,315100,False,-3.5
1,315200,True,-2.0
1,315300,False,-2.5
1,315400,False,-2.0
1,315500,False,-4.0
1,315600,False,-2.5
1,315700,False,-2.0
1,315800,False,-2.0
1,315900,False,0.5
1,316000,False,-1.0
1,316100,False,0.0
1,316200,True,1.5
1,316300,False,1.0
1,316400,False,1.5
1,316500,False,2.0
1,316600,False,2.0
1,316700,False,2.5
1,316800,False,1.0
1,316900,False,2.5
1,317000,False,1.0
1,317100,False,-1.0
1,317200,True,0.0
1,317300,False,-1.5
1,317400,False,1.0
1,317500,False,-0.5
1,317600,False,-2.0
1,317700,False,-3.0
1,317800,False,-2.5
1,317900,False,-5.0
1,318000,False,-3.5
1,318100,False,-4.0
1,318200,False,-5.0
1,318300,False,-6.0
1,318400,False,-5.0
1,318500,False,-4.5
1,318600,False,-2.5
1,318700,False,-0.5
1,318800,False,0.0
1,318900,False,1.0
1,319000,False,-2.0
1,319100,False,0.0
1,319200,True,-2.0
1,319300,False,0.5
1,319400,True,-3.0
1,319500,False,2.5
1,319600,False,3.0
1,319700,False,5.0
1,319800,False,5.0
1,319900,False,7.0
1,320000,False,9.5
1,320100,False,10.0
1,320200,False,9.0
1,320300,False,9.0
1,320400,False,9.0
1,320500,False,8.5
1,320600,True,7.0
1,320700,False,6.0
1,320800,False,6.0
1,320900,False,5.0
1,321000,True,8.0
1,321100,False,9.0
1,321200,False,8.0
1,321300,False,6.0
1,321400,False,7.0
1,321500,False,4.0
1,321600,False,4.5
1,321700,False,3.0
1,321800,False,2.5
1,321900,False,1.0
1,322000,True,2.0
1,322100,False,-2.0
1,322200,False,-1.0
1,322300,False,-1.0
1,322400,False,-3.0
1,322500,False,-3.0
1,322600,True,-4.0
1,322700,False,-3.0
1,322800,False,-3.0
1,322900,False,-3.5
1,323000,False,-3.0
1,323100,False,-4.0
1,323200,False,-3.0
1,323300,False,-4.0
1,323400,False,-4.0
1,323500,False,-4.0
1,323600,False,-3.5
1,323700,False,-3.0
1,323800,False,-2.0
1,323900,False,-1.0
1,324000,False,-3.5
1,324100,True,0.0
1,324200,False,-1.0
1,324300,False,-1.0
1,324400,False,-1.0
1,324500,False,0.0
1,324600,False,0.5
1,324700,True,2.0
1,324800,False,2.5
1,324900,False,3.5
1,325000,False,3.0
1,325100,False,2.0
1,325200,True,4.0
1,325300,False,5.0
1,325400,False,4.0
1,325500,False,2.5
1,325600,False,2.0
1,325700,False,0.5
1,325800,False,0.5
1,325900,False,2.0
1,326000,False,2.0
1,326100,False,1.0
1,326200,False,2.0
1,326300,False,0.5
1,326400,False,1.0
1,326500,False,1.0
1,326600,False,0.5
1,326700,False,-1.0
1,326800,False,-2.5
1,326900,False,-5.0
1,327000,False,-4.0
1,327100,False,-4.0
1,327200,False,-6.0
1,327300,False,-6.0
1,327400,False,-8.0
1,327500,False,-7.5
1,327600,False,-6.5
1,327700,False,-3.5
1,327800,False,-4.5
1,327900,False,-6.0
1,328000,False,-6.5
1,328100,False,-6.0
1,328200,False,-6.5
1,328300,False,-5.5
1,328400,False,-6.0
1,328500,False,-6.0
1,328600,False,-3.5
1,328700,False,-5.0
1,328800,False,-4.0
1,328900,False,-4.0
1,329000,False,-4.0
1,329100,False,-2.5
1,329200,False,-5.0
1,329300,False,-3.0
1,329400,False,-2.0
1,329500,False,-3.0
1,329600,True,-4.5
1,329700,False,-5.5
1,329800,False,-5.0
1,329900,False,-5.0
1,330000,True,-5.0
1,330100,False,-5.0
1,330200,False,-5.5
1,330300,False,-4.0
1,330400,True,-4.0
1,330500,False,-5.0
1,330600,False,-6.5
1,330700,False,-8.0
1,330800,False,-8.0
1,330900,False,-6.0
1,331000,False,-9.0
1,331100,False,-7.5
1,331200,False,-3.0
1,331300,True,-3.0
1,331400,False,-1.0
1,331500,False,3.0
1,331600,False,4.0
1,331700,False,3.5
1,331800,False,3.5
1,331900,True,5.0
1,332000,False,4.0
1,332100,False,6.0
1,332200,False,4.0
1,332300,False,2.5
1,332400,False,4.5
1,332500,False,4.0
1,332600,False,5.0
1,332700,False,9.0
1,332800,False,8.5
1,332900,False,7.5
1,333000,False,12.0
1,333100,False,11.0
1,333200,True,9.0
1,333300,False,7.0
1,333400,False,8.5
1,333500,False,1.5
1,333600,False,3.5
1,333700,False,4.0
1,333800,False,3.5
1,333900,False,4.0
1,334000,False,4.0
1,334100,True,3.0
1,334200,False,7.0
1,334300,False,7.5
1,334400,False,7.5
1,334500,True,7.0
1,334600,False,9.0
1,334700,False,7.0
1,334800,False,7.5
1,334900,False,6.5
1,335000,False,5.0
1,335100,False,5.0
1,335200,False,4.0
1,335300,False,4.0
1,335400,False,0.5
1,335500,False,6.5
1,335600,False,4.0
1,335700,True,2.0
1,335800,False,3.5
1,335900,False,2.0
1,336000,False,3.0
1,336100,False,1.0
1,336200,False,0.0
1,336300,False,-0.5
1,336400,False,-3.0
1,336500,False,-3.0
1,336600,False,-6.0
1,336700,False,-6.0
1,336800,False,-6.0
1,336900,False,-4.0
1,337000,False,-6.0
1,337100,False,-6.0
1,337200,False,-4.0
1,337300,False,-1.5
1,337400,False,-2.0
1,337500,False,-3.0
1,337600,False,-4.0
1,337700,False,-4.5
1,337800,False,-5.0
1,337900,False,-4.0
1,338000,False,-2.5
1,338100,False,-1.5
1,338200,False,-2.0
1,338300,False,0.5
1,338400,False,1.5
1,338500,False,0.0
1,338600,False,2.0
1,338700,False,2.5
1,338800,False,2.5
1,338900,False,4.0
1,339000,False,3.0
1,339100,False,1.0
1,339200,False,2.0
1,339300,False,0.5
1,339400,False,1.0
1,339500,False,-1.0
1,339600,False,2.0
1,339700,False,3.5
1,339800,False,2.5
1,339900,False,1.0
1,340000,False,1.5
1,340100,True,1.5
1,340200,False,2.0
1,340300,False,0.0
1,340400,False,-1.0
1,340500,False,1.0
1,340600,False,0.0
1,340700,False,0.0
1,340800,False,1.5
1,340900,False,-1.0
1,341000,False,1.0
1,341100,False,1.0
1,341200,False,1.0
1,341300,False,1.0
1,341400,False,1.0
1,341500,True,3.0
1,341600,False,1.5
1,341700,False,2.5
1,341800,False,4.0
1,341900,False,2.0
1,342000,False,-1.5
1,342100,False,-2.0
1,342200,False,-1.0
1,342300,False,-3.0
1,342400,False,-3.0
1,342500,False,-2.0
1,342600,False,-3.0
1,342700,False,-3.5
1,342800,False,-6.5
1,342900,True,-6.0
1,343000,False,-6.0
1,343100,False,-3.5
1,343200,False,-6.0
1,343300,False,-6.0
1,343400,False,-5.0
1,343500,False,-5.0
1,343600,False,-3.0
1,343700,False,-4.5
1,343800,False,-7.0
1,343900,False,-5.0
1,344000,False,-2.5
1,344100,False,-3.0
1,344200,False,-4.0
1,344300,False,-1.0
1,344400,False,0.5
1,344500,False,-1.0
1,344600,False,0.0
1,344700,False,-1.0
1,344800,False,1.5
1,344900,False,1.5
1,345000,False,1.0
1,345100,False,0.5
1,345200,False,3.0
1,345300,False,2.0
1,345400,False,0.5
1,345500,False,1.0
1,345600,False,0.0
1,345700,False,0.0
1,345800,False,0.0
1,345900,False,-1.5
1,346000,False,-1.0
1,346100,False,1.0
1,346200,False,3.0
1,346300,False,2.0
1,346400,False,2.5
1,346500,True,3.5
1,346600,False,3.0
1,346700,False,2.0
1,346800,False,-0.5
1,346900,False,-2.0
1,347000,False,-2.0
1,347100,False,-2.0
1,347200,False,-3.0
1,347300,False,-3.0
1,347400,False,-1.5
1,347500,False,-3.0
1,347600,False,-2.5
1,347700,False,0.0
1,347800,True,1.0
1,347900,False,3.5
1,348000,False,2.5
1,348100,False,1.0
1,348200,True,-2.0
1,348300,False,-3.0
1,348400,False,-2.0
1,348500,False,-3.5
1,348600,False,-4.5
1,348700,False,-1.0
1,348800,False,-1.5
1,348900,False,0.5
1,349000,False,0.0
1,349100,False,0.0
1,349200,False,0.0
1,349300,True,0.5
1,349400,False,-1.0
1,349500,False,0.0
1,349600,False,-1.5
1,349700,True,-3.0
1,349800,False,-2.0
1,349900,False,-4.0
1,350000,False,-4.5
1,350100,False,-4.0
1,350200,False,-2.0
1,350300,True,-1.5
1,350400,False,-2.5
1,350500,False,-1.0
1,350600,False,-0.5
1,350700,False,-3.0
1,350800,False,-1.0
1,350900,False,-1.0
1,351000,False,-1.0
1,351100,False,-1.0
1,351200,False,-1.0
1,351300,False,-0.5
1,351400,False,1.5
1,351500,False,0.0
1,351600,True,0.0
1,351700,False,0.5
1,351800,False,0.0
1,351900,False,1.0
1,352000,False,1.0
1,352100,False,-1.0
1,352200,False,-2.0
1,352300,False,-1.5
1,352400,False,-2.5
1,352500,False,-2.0
1,352600,False,-3.0
1,352700,True,-1.5
1,352800,False,0.0
1,352900,False,-2.0
1,353000,False,-0.5
1,353100,True,-2.0
1,353200,False,-2.5
1,353300,False,-3.0
1,353400,False,-4.5
1,353500,False,-2.5
1,353600,True,-3.0
1,353700,False,-4.5
1,353800,False,-6.0
1,353900,False,-6.0
1,354000,False,-4.0
1,354100,False,-2.0
1,354200,False,-1.0
1,354300,False,-0.5
1,354400,False,0.5
1,354500,False,-1.0
1,354600,False,1.0
1,354700,False,1.5
1,354800,True,1.0
1,354900,True,2.5
1,355000,False,2.5
1,355100,False,0.0
1,355200,False,1.5
1,355300,True,2.0
1,355400,False,3.0
1,355500,False,2.5
1,355600,False,5.0
1,355700,False,6.0
1,355800,True,6.0
1,355900,False,7.0
1,356000,False,5.0
1,356100,False,6.0
1,356200,False,5.0
1,356300,False,4.5
1,356400,False,4.5
1,356500,True,6.0
1,356600,False,4.0
1,356700,False,3.0
1,356800,True,1.0
1,356900,False,1.0
1,357000,False,3.0
1,357100,True,5.0
1,357200,False,6.0
1,357300,False,5.0
1,357400,False,4.5
1,357500,False,4.0
1,357600,False,2.0
1,357700,False,3.0
1,357800,False,4.0
1,357900,False,2.0
1,358000,False,1.0
1,358100,False,1.0
1,358200,False,1.0
1,358300,False,1.0
1,358400,True,1.5
1,358500,False,0.0
1,358600,False,0.5
1,358700,False,1.0
1,358800,False,3.0
1,358900,False,2.5
1,359000,False,0.0
1,359100,True,1.0
1,359200,True,-1.0
1,359300,False,-1.0
1,359400,False,0.5
1,359500,False,0.5
1,359600,False,0.5
1,359700,False,1.5
1,359800,False,2.0
1,359900,False,2.5
1,360000,False,3.0
1,360100,False,2.0
1,360200,False,2.5
1,360300,False,3.5
1,360400,False,3.0
1,360500,False,3.0
1,360600,False,2.5
1,360700,False,2.0
1,360800,False,0.0
1,360900,False,3.0
1,361000,False,3.0
1,361100,False,4.0
1,361200,False,3.5
1,361300,False,6.0
1,361400,False,6.0
1,361500,False,5.5
1,361600,False,8.5
1,361700,False,6.0
1,361800,False,5.0
1,361900,False,5.5
1,362000,True,2.0
1,362100,False,4.0
1,362200,False,3.0
1,362300,False,2.5
1,362400,False,1.0
1,362500,False,0.5
1,362600,False,1.0
1,362700,False,1.5
1,362800,False,4.0
1,362900,False,2.0
1,363000,False,1.0
1,363100,False,0.0
1,363200,False,0.5
1,363300,False,-0.5
1,363400,False,-1.0
1,363500,False,-2.5
1,363600,False,-5.0
1,363700,False,-5.5
1,363800,False,-4.0
1,363900,False,-4.0
1,364000,False,-1.0
1,364100,False,-5.5
1,364200,False,-0.5
1,364300,False,-2.0
1,364400,False,-2.5
1,364500,False,-1.0
1,364600,False,-0.5
1,364700,False,-1.5
1,364800,False,-3.0
1,364900,False,-2.0
1,365000,False,-2.0
1,365100,False,-1.0
1,365200,False,-1.0
1,365300,False,-1.5
1,365400,False,-2.5
1,365500,False,-0.5
1,365600,False,-2.5
1,365700,False,-1.0
1,365800,False,-3.5
1,365900,False,-5.5
1,366000,False,-1.5
1,366100,False,1.5
1,366200,False,-4.0
1,366300,False,-3.0
1,366400,False,1.0
1,366500,False,-0.5
1,366600,False,-1.0
1,366700,True,1.0
1,366800,False,0.0
1,366900,False,-0.5
1,367000,False,0.0
1,367100,False,-2.0
1,367200,False,-2.0
1,367300,False,-3.0
1,367400,False,-2.5
1,367500,False,-3.0
1,367600,False,1.0
1,367700,False,0.0
1,367800,False,2.0
1,367900,False,4.5
1,368000,False,3.5
1,368100,False,2.5
1,368200,False,3.0
1,368300,False,2.0
1,368400,False,-2.5
1,368500,True,0.0
1,368600,False,0.5
1,368700,False,0.0
1,368800,False,-1.5
1,368900,False,0.5
1,369000,False,2.0
1,369100,False,4.0
1,369200,False,2.0
1,369300,True,3.0
1,369400,False,3.0
1,369500,False,3.0
1,369600,False,-0.5
1,369700,False,-1.0
1,369800,False,-1.5
1,369900,False,-2.0
1,370000,False,-2.0
1,370100,False,0.0
1,370200,False,1.0
1,370300,False,2.5
1,370400,False,3.0
1,370500,False,1.0
1,370600,False,3.0
1,370700,True,2.0
1,370800,False,5.0
1,370900,True,2.0
1,371000,False,2.0
1,371100,False,0.0
1,371200,False,2.0
1,371300,False,3.0
1,371400,False,4.0
1,371500,False,3.0
1,371600,False,5.5
1,371700,False,5.0
1,371800,False,4.5
1,371900,False,5.0
1,372000,False,3.0
1,372100,False,2.5
1,372200,False,2.0
1,372300,False,0.5
1,372400,True,3.0
1,372500,False,2.5
1,372600,False,0.5
1,372700,False,0.0
1,372800,False,-1.5
1,372900,False,-2.0
1,373000,False,-2.5
1,373100,False,-2.5
1,373200,False,-2.0
1,373300,False,-2.5
1,373400,False,-3.0
1,373500,False,-3.0
1,373600,False,-6.5
1,373700,False,-5.5
1,373800,False,-6.5
1,373900,False,-7.0
1,374000,False,-7.0
1,374100,False,-8.0
1,374200,False,-9.5
1,374300,False,-8.0
1,374400,False,-8.0
1,374500,False,-8.5
1,374600,False,-7.5
1,374700,False,-6.0
1,374800,False,-7.5
1,374900,False,-3.0
1,375000,False,-3.5
1,375100,False,-1.0
1,375200,False,-3.5
1,375300,False,-4.5
1,375400,False,-4.5
1,375500,False,-3.0
1,375600,False,-0.5
1,375700,False,0.5
1,375800,False,1.5
1,375900,False,1.0
1,376000,True,1.5
1,376100,False,2.5
1,376200,True,3.5
1,376300,False,3.0
1,376400,False,2.0
1,376500,False,5.0
1,376600,True,2.0
1,376700,False,2.0
1,376800,False,4.5
1,376900,False,0.5
1,377000,False,-0.5
1,377100,False,-2.5
1,377200,False,3.0
1,377300,False,4.0
1,377400,False,4.0
1,377500,False,4.0
1,377600,False,2.5
1,377700,False,0.5
1,377800,False,1.5
1,377900,True,3.0
1,378000,False,2.0
1,378100,False,1.5
1,378200,False,3.0
1,378300,False,4.0
1,378400,False,3.5
1,378500,False,1.0
1,378600,False,3.5
1,378700,True,3.5
1,378800,True,4.0
1,378900,False,4.0
1,379000,False,6.0
1,379100,False,6.0
1,379200,False,1.5
1,379300,False,2.0
1,379400,True,2.5
1,379500,False,0.0
1,379600,False,0.0
1,379700,False,2.5
1,379800,False,1.0
1,379900,False,-0.5
1,380000,False,0.0
1,380100,False,-1.0
1,380200,False,0.0
1,380300,False,-1.0
1,380400,False,0.5
1,380500,False,0.0
1,380600,False,-2.5
1,380700,False,-3.5
1,380800,False,-3.0
1,380900,False,-2.5
1,381000,False,-3.5
1,381100,False,-3.0
1,381200,False,-3.0
1,381300,False,-4.0
1,381400,False,-6.0
1,381500,True,-5.0
1,381600,False,-3.0
1,381700,False,-4.0
1,381800,False,-2.0
1,381900,False,-0.5
1,382000,False,-0.5
1,382100,False,-1.0
1,382200,False,-3.0
1,382300,False,-3.5
1,382400,False,-5.0
1,382500,False,-3.0
1,382600,False,-1.0
1,382700,False,-1.5
1,382800,False,-1.0
1,382900,False,-2.0
1,383000,False,-2.0
1,383100,False,-2.0
1,383200,False,-1.5
1,383300,False,-1.0
1,383400,False,0.0
1,383500,False,2.0
1,383600,False,1.0
1,383700,False,1.0
1,383800,True,-1.0
1,383900,False,-3.0
1,384000,False,-4.0
1,384100,True,-4.0
1,384200,False,-3.5
1,384300,False,-4.5
1,384400,False,-3.5
1,384500,False,-3.0
1,384600,False,-3.0
1,384700,False,-2.5
1,384800,False,-3.0
1,384900,True,-3.0
1,385000,False,-4.0
1,385100,False,-3.0
1,385200,False,-1.5
1,385300,False,-2.0
1,385400,False,-3.0
1,385500,False,-5.5
1,385600,False,-2.0
1,385700,False,-2.0
1,385800,False,-2.0
1,385900,False,-1.0
1,386000,False,0.0
1,386100,False,1.0
1,386200,False,2.5
1,386300,False,5.0
1,386400,False,3.0
1,386500,False,2.5
1,386600,False,2.0
1,386700,False,0.0
1,386800,False,-1.0
1,386900,False,-1.0
1,387000,False,-1.0
1,387100,False,-3.0
1,387200,False,-3.0
1,387300,False,-5.0
1,387400,True,-3.5
1,387500,False,-0.5
1,387600,False,-4.0
1,387700,False,-2.0
1,387800,False,-1.5
1,387900,False,-2.5
1,388000,False,-3.0
1,388100,False,-3.5
1,388200,False,-3.5
1,388300,False,-4.5
1,388400,False,-2.5
1,388500,False,-4.5
1,388600,True,-3.0
1,388700,False,-2.5
1,388800,False,-2.0
1,388900,True,1.0
1,389000,False,1.0
1,389100,False,1.5
1,389200,False,1.0
1,389300,False,3.0
1,389400,False,4.0
1,389500,False,-1.5
1,389600,False,-1.0
1,389700,False,-3.0
1,389800,False,-1.0
1,389900,False,-1.0
1,390000,False,1.5
1,390100,False,1.5
1,390200,False,0.5
1,390300,False,-0.5
1,390400,False,-1.0
1,390500,False,0.0
1,390600,True,0.0
1,390700,False,1.5
1,390800,False,0.0
1,390900,False,-1.0
1,391000,False,0.0
1,391100,False,0.0
1,391200,False,0.0
1,391300,False,2.0
1,391400,False,1.5
1,391500,False,2.0
1,391600,False,2.5
1,391700,False,1.0
1,391800,False,-0.5
1,391900,False,-1.0
1,392000,False,-2.5
1,392100,False,-3.0
1,392200,False,-5.0
1,392300,False,-5.0
1,392400,False,-5.5
1,392500,False,-3.5
1,392600,False,-5.0
1,392700,False,-5.0
1,392800,False,-3.0
1,392900,False,-4.0
1,393000,False,-3.5
1,393100,True,-5.0
1,393200,False,-5.0
1,393300,False,-7.5
1,393400,True,-7.5
1,393500,False,-2.5
1,393600,True,-3.5
1,393700,True,-1.0
1,393800,False,-1.0
1,393900,True,1.5
1,394000,False,1.0
1,394100,False,2.0
1,394200,True,2.0
1,394300,False,3.0
1,394400,True,2.5
1,394500,False,1.5
1,394600,False,2.0
1,394700,True,3.0
1,394800,True,1.0
1,394900,True,0.0
1,395000,False,0.0
1,395100,False,4.0
1,395200,False,3.0
1,395300,False,1.5
1,395400,False,0.5
1,395500,False,0.0
1,395600,False,-1.0
1,395700,True,-2.0
1,395800,True,-3.0
1,395900,False,-4.0
1,396000,False,-3.0
1,396100,False,-4.5
1,396200,False,-4.0
1,396300,False,-4.0
1,396400,False,-4.0
1,396500,False,-3.0
1,396600,False,-3.0
1,396700,True,-4.0
1,396800,False,-3.0
1,396900,False,-2.0
1,397000,False,-1.5
1,397100,False,-2.5
1,397200,True,-1.5
1,397300,False,0.0
1,397400,False,-1.0
1,397500,False,-2.0
1,397600,False,0.0
1,397700,True,0.0
1,397800,False,2.0
1,397900,False,2.0
1,398000,False,1.0
1,398100,True,3.5
1,398200,False,3.0
1,398300,False,5.0
1,398400,False,6.0
1,398500,False,5.0
1,398600,False,5.0
1,398700,False,8.0
1,398800,False,7.0
1,398900,False,7.0
1,399000,False,4.0
1,399100,False,2.0
1,399200,False,2.0
1,399300,False,1.5
1,399400,False,4.0
1,399500,False,4.0
1,399600,False,3.0
1,399700,True,5.0
1,399800,False,3.0
1,399900,False,3.0
1,400000,True,2.0
1,400100,True,1.0
1,400200,False,-1.5
1,400300,False,-3.0
1,400400,False,-1.0
1,400500,False,-2.0
1,400600,False,-2.0
1,400700,False,-5.0
1,400800,False,-4.5
1,400900,False,-1.5
1,401000,False,0.0
1,401100,True,1.0
1,401200,False,0.0
