sample,corr_kind,x,y,pearson_r,n_pair
joint_tight_only,mid,mid_VEV_4000,mid_VEV_5300,0.7801999995161001,7722
joint_tight_only,mid,mid_VEV_4000,mid_VEV_5400,0.6977424536770557,7722
joint_tight_only,mid,mid_VEV_4000,mid_VEV_5500,0.5335140343358686,7722
joint_tight_only,mid,mid_VEV_4000,mid_VEV_6000,,7722
joint_tight_only,mid,mid_VEV_4000,mid_VEV_6500,,7722
joint_tight_only,mid,mid_VEV_4500,mid_VEV_5000,0.9952451453973788,7722
joint_tight_only,mid,mid_VEV_4500,mid_VEV_5100,0.9749072322332358,7722
joint_tight_only,mid,mid_VEV_4500,mid_VEV_5200,0.8999722574119386,7722
joint_tight_only,mid,mid_VEV_4500,mid_VEV_5300,0.7814300568665702,7722
joint_tight_only,mid,mid_VEV_4500,mid_VEV_5400,0.6990211787958835,7722
joint_tight_only,mid,mid_VEV_4500,mid_VEV_5500,0.5346207708691318,7722
joint_tight_only,mid,mid_VEV_4500,mid_VEV_6000,,7722
joint_tight_only,mid,mid_VEV_4500,mid_VEV_6500,,7722
joint_tight_only,mid,mid_VEV_5000,mid_VEV_5100,0.9904988708691564,7722
joint_tight_only,mid,mid_VEV_5000,mid_VEV_5200,0.9338057209769667,7722
joint_tight_only,mid,mid_VEV_5000,mid_VEV_5300,0.8307475289787556,7722
joint_tight_only,mid,mid_VEV_5000,mid_VEV_5400,0.7553658339652726,7722
joint_tight_only,mid,mid_VEV_5000,mid_VEV_5500,0.6008999334965157,7722
joint_tight_only,mid,mid_VEV_5000,mid_VEV_6000,,7722
joint_tight_only,mid,mid_VEV_5000,mid_VEV_6500,,7722
joint_tight_only,mid,mid_VEV_5100,mid_VEV_5200,0.9722148299732501,7722
joint_tight_only,mid,mid_VEV_5100,mid_VEV_5300,0.895583322146643,7722
joint_tight_only,mid,mid_VEV_5100,mid_VEV_5400,0.8328235304595762,7722
joint_tight_only,mid,mid_VEV_5100,mid_VEV_5500,0.6962220247184153,7722
joint_tight_only,mid,mid_VEV_5100,mid_VEV_6000,,7722
joint_tight_only,mid,mid_VEV_5100,mid_VEV_6500,,7722
joint_tight_only,mid,mid_VEV_5200,mid_VEV_5300,0.9723156574619218,7722
joint_tight_only,mid,mid_VEV_5200,mid_VEV_5400,0.9305557159180244,7722
joint_tight_only,mid,mid_VEV_5200,mid_VEV_5500,0.8331594888612837,7722
joint_tight_only,mid,mid_VEV_5200,mid_VEV_6000,,7722
joint_tight_only,mid,mid_VEV_5200,mid_VEV_6500,,7722
joint_tight_only,mid,mid_VEV_5300,mid_VEV_5400,0.9794050024793228,7722
joint_tight_only,mid,mid_VEV_5300,mid_VEV_5500,0.9232882005853551,7722
joint_tight_only,mid,mid_VEV_5300,mid_VEV_6000,,7722
joint_tight_only,mid,mid_VEV_5300,mid_VEV_6500,,7722
joint_tight_only,mid,mid_VEV_5400,mid_VEV_5500,0.9522172014463407,7722
joint_tight_only,mid,mid_VEV_5400,mid_VEV_6000,,7722
joint_tight_only,mid,mid_VEV_5400,mid_VEV_6500,,7722
joint_tight_only,mid,mid_VEV_5500,mid_VEV_6000,,7722
joint_tight_only,mid,mid_VEV_5500,mid_VEV_6500,,7722
joint_tight_only,mid,mid_VEV_6000,mid_VEV_6500,,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_HYDROGEL_PACK,0.007438065235404764,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_4000,-0.03584499890157872,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_4500,0.019667101120215805,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_5000,0.010393265105980884,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_5100,-0.0013203599973798043,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_5200,-0.013629731073542402,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_5300,0.011876135931927849,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_5400,-0.003352133621095457,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_5500,-0.0019225012837439568,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VELVETFRUIT_EXTRACT,sp_VEV_6500,,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_4000,-0.0002465041026612594,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_4500,-0.005769105501901852,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_5000,-0.001491929243000582,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_5100,-0.008093987927445935,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_5200,0.010102389474530267,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_5300,-0.0027600134065602776,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_5400,-0.011950140156165983,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_5500,0.005259039001675488,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_6000,,7722
joint_tight_only,spread,sp_HYDROGEL_PACK,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_4500,0.95800477310553,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_5000,0.8383390450147391,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_5100,0.7446181447440906,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_5200,0.714436695151623,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_5300,0.21932665240084231,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_5400,0.044109371726165865,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_5500,0.023310139768898334,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VEV_4000,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_4500,sp_VEV_5000,0.8489538363428333,7722
joint_tight_only,spread,sp_VEV_4500,sp_VEV_5100,0.7570665000990915,7722
joint_tight_only,spread,sp_VEV_4500,sp_VEV_5200,0.7098061433477642,7722
joint_tight_only,spread,sp_VEV_4500,sp_VEV_5300,0.22656453069638227,7722
joint_tight_only,spread,sp_VEV_4500,sp_VEV_5400,0.05136919402222711,7722
joint_tight_only,spread,sp_VEV_4500,sp_VEV_5500,0.02837254557597334,7722
joint_tight_only,spread,sp_VEV_4500,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VEV_4500,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_5000,sp_VEV_5100,0.7214846103809943,7722
joint_tight_only,spread,sp_VEV_5000,sp_VEV_5200,0.6534564370150439,7722
joint_tight_only,spread,sp_VEV_5000,sp_VEV_5300,0.24813979686502075,7722
joint_tight_only,spread,sp_VEV_5000,sp_VEV_5400,0.07312791239980314,7722
joint_tight_only,spread,sp_VEV_5000,sp_VEV_5500,0.04347014444706361,7722
joint_tight_only,spread,sp_VEV_5000,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VEV_5000,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_5100,sp_VEV_5200,0.6050459441146661,7722
joint_tight_only,spread,sp_VEV_5100,sp_VEV_5300,0.2598874521291023,7722
joint_tight_only,spread,sp_VEV_5100,sp_VEV_5400,0.08003467759880734,7722
joint_tight_only,spread,sp_VEV_5100,sp_VEV_5500,0.042256348932416844,7722
joint_tight_only,spread,sp_VEV_5100,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VEV_5100,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_5200,sp_VEV_5300,0.17170831867680103,7722
joint_tight_only,spread,sp_VEV_5200,sp_VEV_5400,0.014977201630848964,7722
joint_tight_only,spread,sp_VEV_5200,sp_VEV_5500,0.005293210253304902,7722
joint_tight_only,spread,sp_VEV_5200,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VEV_5200,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_5300,sp_VEV_5400,0.07889733505514655,7722
joint_tight_only,spread,sp_VEV_5300,sp_VEV_5500,0.030493380025349247,7722
joint_tight_only,spread,sp_VEV_5300,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VEV_5300,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_5400,sp_VEV_5500,0.030425795282773067,7722
joint_tight_only,spread,sp_VEV_5400,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VEV_5400,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_5500,sp_VEV_6000,,7722
joint_tight_only,spread,sp_VEV_5500,sp_VEV_6500,,7722
joint_tight_only,spread,sp_VEV_6000,sp_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_HYDROGEL_PACK,-0.003488935139776834,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_4000,0.021998574866754005,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_4500,0.022342201785644132,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_5000,0.021924342334114645,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_5100,0.01968272566872768,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_5200,0.014405502763733409,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_5300,0.008030782468237244,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_5400,0.007115576688780196,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_5500,0.0009652446786022842,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VELVETFRUIT_EXTRACT,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VELVETFRUIT_EXTRACT,-0.012327083655876092,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_4000,-0.012523196403547106,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_4500,-0.012468506033540324,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_5000,-0.012432377929712964,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_5100,-0.011398473233245778,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_5200,-0.009681692243008078,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_5300,-0.006286928753253899,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_5400,-0.008207216476669008,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_5500,-0.006614853285043829,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_HYDROGEL_PACK,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VELVETFRUIT_EXTRACT,-0.15295421248969215,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_HYDROGEL_PACK,0.03722126800619468,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_4500,-0.1404567475348288,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_5000,-0.15348107634217903,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_5100,-0.17077614676639427,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_5200,-0.19055839381407813,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_5300,-0.20576290596275162,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_5400,-0.2160168048467261,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_5500,-0.21307807830018635,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_4000,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VELVETFRUIT_EXTRACT,-0.10105723409115559,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_HYDROGEL_PACK,0.015709801026595267,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_4000,-0.0851210737715402,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_5000,-0.10144330231147285,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_5100,-0.12019063334586474,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_5200,-0.14427826555526663,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_5300,-0.166068030872011,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_5400,-0.17963621242452052,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_5500,-0.1861873764038351,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_4500,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VELVETFRUIT_EXTRACT,0.10945164669387568,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_HYDROGEL_PACK,-0.06969941779645047,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_4000,0.13143535000821494,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_4500,0.12688834427274834,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_5100,0.09420752380999266,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_5200,0.06243608829257763,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_5300,0.023578137937338955,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_5400,-0.005621541362611183,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_5500,-0.039795960692403834,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5000,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VELVETFRUIT_EXTRACT,0.1745865653602361,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_HYDROGEL_PACK,-0.09898220982889136,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_4000,0.1998463898160071,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_4500,0.19455679796424558,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_5000,0.18417355757260323,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_5200,0.15179412689479277,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_5300,0.11695923325099886,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_5400,0.09000787688095277,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_5500,0.04892502406257719,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5100,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VELVETFRUIT_EXTRACT,-0.14874341045491893,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_HYDROGEL_PACK,0.04768635557528385,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_4000,-0.09304293184315011,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_4500,-0.1056399017512218,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_5000,-0.13594155526790364,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_5100,-0.15006505331455927,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_5300,-0.1701250176865313,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_5400,-0.1772319705382429,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_5500,-0.17041981991925992,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5200,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VELVETFRUIT_EXTRACT,0.20788861523533367,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_HYDROGEL_PACK,-0.11500763430993437,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_4000,0.21354312339255208,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_4500,0.21244972271257287,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_5000,0.22539178298771875,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_5100,0.2420975824446161,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_5200,0.26397776706504356,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_5400,0.25487667038689826,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_5500,0.23832026175997656,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5300,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VELVETFRUIT_EXTRACT,0.12045016038323285,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_HYDROGEL_PACK,-0.05533127287186937,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_4000,0.12040820178272896,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_4500,0.12030618369161228,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_5000,0.13019183491092773,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_5100,0.14299016642595222,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_5200,0.15805049584622174,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_5300,0.16504742590319732,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_5500,0.14793401770151585,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5400,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VELVETFRUIT_EXTRACT,0.07905772049833303,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_HYDROGEL_PACK,-0.07804933018174083,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_4000,0.07827682867664847,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_4500,0.07892089002322047,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_5000,0.08808982374224293,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_5100,0.09977987767895113,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_5200,0.11795597066046322,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_5300,0.1298567689052479,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_5400,0.13535353792513735,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_6000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_5500,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VELVETFRUIT_EXTRACT,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_HYDROGEL_PACK,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_4000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_4500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_5000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_5100,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_5200,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_5300,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_5400,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_5500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6000,mid_VEV_6500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VELVETFRUIT_EXTRACT,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_HYDROGEL_PACK,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_4000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_4500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_5000,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_5100,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_5200,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_5300,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_5400,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_5500,,7722
joint_tight_only,spread_vs_mid,sp_VEV_6500,mid_VEV_6000,,7722
