mark,role,traded_symbol,spread_regime,horizon_K,fwd_target,n,mean_fwd,median_fwd,frac_pos,t_vs_zero,ci95_low,ci95_high
Mark 22,seller_agg,VEV_6000,wide_spread,100,VELVETFRUIT_EXTRACT,316,0.21677215189873417,0.75,0.5158227848101266,0.41373949604117033,-0.8039161392405063,1.2025712025316455
Mark 22,seller_agg,VEV_6000,wide_spread,100,HYDROGEL_PACK,316,-0.28955696202531644,0.0,0.4810126582278481,-0.27863466835794454,-2.351621835443038,1.768196202531645
Mark 22,seller_agg,VEV_6500,all,5,same_symbol,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,all,5,VELVETFRUIT_EXTRACT,317,0.014195583596214511,0.0,0.4353312302839117,0.1223633893942703,-0.20666403785488957,0.23190063091482646
Mark 22,seller_agg,VEV_6500,all,5,HYDROGEL_PACK,317,-0.14511041009463724,0.0,0.43217665615141954,-0.5882412818376108,-0.6410488958990536,0.3565851735015772
Mark 22,seller_agg,VEV_6500,all,20,same_symbol,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,all,20,VELVETFRUIT_EXTRACT,317,0.2807570977917981,0.0,0.47003154574132494,1.0940325903191777,-0.21474763406940062,0.8019716088328069
Mark 22,seller_agg,VEV_6500,all,20,HYDROGEL_PACK,317,-0.5,0.0,0.45110410094637227,-1.037954704086357,-1.44641167192429,0.5018138801261828
Mark 22,seller_agg,VEV_6500,all,100,same_symbol,316,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,all,100,VELVETFRUIT_EXTRACT,316,0.21677215189873417,0.75,0.5158227848101266,0.41373949604117033,-0.758742088607595,1.232911392405063
Mark 22,seller_agg,VEV_6500,all,100,HYDROGEL_PACK,316,-0.28955696202531644,0.0,0.4810126582278481,-0.27863466835794454,-2.395727848101266,1.7169699367088591
Mark 22,seller_agg,VEV_6500,tight_spread,5,same_symbol,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,tight_spread,5,VELVETFRUIT_EXTRACT,317,0.014195583596214511,0.0,0.4353312302839117,0.1223633893942703,-0.21458990536277603,0.23974763406940064
Mark 22,seller_agg,VEV_6500,tight_spread,5,HYDROGEL_PACK,317,-0.14511041009463724,0.0,0.43217665615141954,-0.5882412818376108,-0.6246056782334385,0.3442429022082016
Mark 22,seller_agg,VEV_6500,tight_spread,20,same_symbol,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,tight_spread,20,VELVETFRUIT_EXTRACT,317,0.2807570977917981,0.0,0.47003154574132494,1.0940325903191777,-0.22712933753943218,0.7449921135646683
Mark 22,seller_agg,VEV_6500,tight_spread,20,HYDROGEL_PACK,317,-0.5,0.0,0.45110410094637227,-1.037954704086357,-1.4607649842271293,0.43264984227129294
Mark 22,seller_agg,VEV_6500,tight_spread,100,same_symbol,316,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,tight_spread,100,VELVETFRUIT_EXTRACT,316,0.21677215189873417,0.75,0.5158227848101266,0.41373949604117033,-0.796123417721519,1.2612341772151898
Mark 22,seller_agg,VEV_6500,tight_spread,100,HYDROGEL_PACK,316,-0.28955696202531644,0.0,0.4810126582278481,-0.27863466835794454,-2.3828322784810125,1.7504746835443035
Mark 22,seller_agg,VEV_6500,wide_spread,5,same_symbol,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,wide_spread,5,VELVETFRUIT_EXTRACT,317,0.014195583596214511,0.0,0.4353312302839117,0.1223633893942703,-0.21297318611987381,0.24921135646687698
Mark 22,seller_agg,VEV_6500,wide_spread,5,HYDROGEL_PACK,317,-0.14511041009463724,0.0,0.43217665615141954,-0.5882412818376108,-0.6168375394321767,0.34542586750788645
Mark 22,seller_agg,VEV_6500,wide_spread,20,same_symbol,317,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,wide_spread,20,VELVETFRUIT_EXTRACT,317,0.2807570977917981,0.0,0.47003154574132494,1.0940325903191777,-0.23667192429022083,0.7902602523659306
Mark 22,seller_agg,VEV_6500,wide_spread,20,HYDROGEL_PACK,317,-0.5,0.0,0.45110410094637227,-1.037954704086357,-1.4496845425867508,0.5066246056782331
Mark 22,seller_agg,VEV_6500,wide_spread,100,same_symbol,316,0.0,0.0,0.0,,0.0,0.0
Mark 22,seller_agg,VEV_6500,wide_spread,100,VELVETFRUIT_EXTRACT,316,0.21677215189873417,0.75,0.5158227848101266,0.41373949604117033,-1.011352848101266,1.1854034810126581
Mark 22,seller_agg,VEV_6500,wide_spread,100,HYDROGEL_PACK,316,-0.28955696202531644,0.0,0.4810126582278481,-0.27863466835794454,-2.198496835443038,1.791693037974683
Mark 38,buyer_agg,HYDROGEL_PACK,all,5,same_symbol,515,-0.11941747572815534,0.0,0.458252427184466,-0.6418893189351539,-0.4855097087378641,0.24470873786407762
Mark 38,buyer_agg,HYDROGEL_PACK,all,5,VELVETFRUIT_EXTRACT,515,-0.09611650485436893,0.0,0.4155339805825243,-1.017306915650969,-0.275752427184466,0.0835436893203883
Mark 38,buyer_agg,HYDROGEL_PACK,all,5,HYDROGEL_PACK,515,-0.11941747572815534,0.0,0.458252427184466,-0.6418893189351539,-0.4437135922330097,0.24669902912621353
Mark 38,buyer_agg,HYDROGEL_PACK,all,20,same_symbol,515,-0.3271844660194175,0.0,0.49514563106796117,-0.8696490053528438,-1.07873786407767,0.375898058252427
Mark 38,buyer_agg,HYDROGEL_PACK,all,20,VELVETFRUIT_EXTRACT,515,-0.23009708737864076,-0.5,0.42718446601941745,-1.2624547448386818,-0.5641504854368932,0.13699029126213585
Mark 38,buyer_agg,HYDROGEL_PACK,all,20,HYDROGEL_PACK,515,-0.3271844660194175,0.0,0.49514563106796117,-0.8696490053528438,-1.052621359223301,0.3981067961165048
Mark 38,buyer_agg,HYDROGEL_PACK,all,100,same_symbol,514,-0.5749027237354085,0.0,0.48443579766536965,-0.7114381000419165,-2.1470087548638133,0.9844114785992208
Mark 38,buyer_agg,HYDROGEL_PACK,all,100,VELVETFRUIT_EXTRACT,514,-0.33657587548638135,-1.0,0.4591439688715953,-0.8020070482715513,-1.191658560311284,0.43582198443579767
Mark 38,buyer_agg,HYDROGEL_PACK,all,100,HYDROGEL_PACK,514,-0.5749027237354085,0.0,0.48443579766536965,-0.7114381000419165,-1.9741245136186771,0.9424367704280148
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,same_symbol,509,-0.12770137524557956,0.0,0.45579567779960706,-0.6792726446297173,-0.4668222003929273,0.24386051080550075
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,VELVETFRUIT_EXTRACT,509,-0.09430255402750491,0.0,0.41846758349705304,-0.9870988393639747,-0.2799852652259332,0.10316797642436147
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,HYDROGEL_PACK,509,-0.12770137524557956,0.0,0.45579567779960706,-0.6792726446297173,-0.5059921414538311,0.2603388998035363
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,same_symbol,509,-0.3555992141453831,0.0,0.4950884086444008,-0.9391723645084857,-1.0866159135559923,0.4127455795677798
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,VELVETFRUIT_EXTRACT,509,-0.24361493123772102,-0.5,0.42829076620825146,-1.3286253139954234,-0.5915275049115913,0.129911591355599
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,HYDROGEL_PACK,509,-0.3555992141453831,0.0,0.4950884086444008,-0.9391723645084857,-1.0975196463654224,0.4039783889980352
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,same_symbol,508,-0.53248031496063,0.0,0.484251968503937,-0.6543528304427999,-2.07121062992126,1.047244094488189
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,VELVETFRUIT_EXTRACT,508,-0.33366141732283466,-1.0,0.45866141732283466,-0.8010238042208732,-1.2207185039370079,0.5375984251968503
Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,HYDROGEL_PACK,508,-0.53248031496063,0.0,0.484251968503937,-0.6543528304427999,-2.1312253937007872,0.9667076771653523
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,same_symbol,486,-0.10390946502057613,0.0,0.46296296296296297,-0.5487370731773394,-0.4794238683127572,0.2820216049382715
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,VELVETFRUIT_EXTRACT,486,-0.06893004115226338,0.0,0.41975308641975306,-0.7043513518879955,-0.26134259259259257,0.11936728395061726
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,HYDROGEL_PACK,486,-0.10390946502057613,0.0,0.46296296296296297,-0.5487370731773394,-0.4775462962962963,0.26134259259259257
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,same_symbol,486,-0.30864197530864196,0.0,0.49588477366255146,-0.7886205967573207,-1.0323045267489712,0.41388888888888864
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,VELVETFRUIT_EXTRACT,486,-0.20267489711934156,-0.5,0.43004115226337447,-1.0701960083943378,-0.5629372427983539,0.12962962962962962
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,HYDROGEL_PACK,486,-0.30864197530864196,0.0,0.49588477366255146,-0.7886205967573207,-1.0483796296296295,0.47242798353909443
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,same_symbol,485,-0.6618556701030928,0.0,0.4824742268041237,-0.787858014618007,-2.1535051546391752,0.9361340206185558
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,VELVETFRUIT_EXTRACT,485,-0.15979381443298968,-0.5,0.4618556701030928,-0.3696052988472359,-0.9980412371134021,0.6519587628865976
Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,HYDROGEL_PACK,485,-0.6618556701030928,0.0,0.4824742268041237,-0.787858014618007,-2.3692525773195876,0.9300257731958762
Mark 38,buyer_agg,VEV_4000,all,5,same_symbol,209,0.17464114832535885,0.0,0.4784688995215311,1.1213823487176247,-0.12440191387559808,0.4713516746411483
Mark 38,buyer_agg,VEV_4000,all,5,VELVETFRUIT_EXTRACT,209,0.20095693779904306,0.5,0.5023923444976076,1.4295393499047764,-0.08139952153110047,0.4617822966507177
Mark 38,buyer_agg,VEV_4000,all,5,HYDROGEL_PACK,209,-0.5909090909090909,-1.0,0.41148325358851673,-1.8972972832699682,-1.1727272727272726,-0.023863636363636417
Mark 38,buyer_agg,VEV_4000,all,20,same_symbol,209,0.23444976076555024,0.0,0.4880382775119617,0.8207155654405361,-0.2561004784688995,0.7991626794258372
Mark 38,buyer_agg,VEV_4000,all,20,VELVETFRUIT_EXTRACT,209,0.28708133971291866,0.0,0.49282296650717705,1.0453313116863712,-0.2635167464114832,0.8038875598086124
Mark 38,buyer_agg,VEV_4000,all,20,HYDROGEL_PACK,209,-0.5980861244019139,0.0,0.48325358851674644,-0.9760199913429094,-1.8207535885167465,0.6559210526315785
Mark 38,buyer_agg,VEV_4000,all,100,same_symbol,207,-0.22946859903381642,0.0,0.4927536231884058,-0.37193873680397155,-1.5514492753623188,0.893719806763285
Mark 38,buyer_agg,VEV_4000,all,100,VELVETFRUIT_EXTRACT,207,-0.21256038647342995,0.0,0.4927536231884058,-0.34980639870209745,-1.430072463768116,1.017149758454106
Mark 38,buyer_agg,VEV_4000,all,100,HYDROGEL_PACK,207,0.3188405797101449,0.0,0.48792270531400966,0.24627049596096162,-2.183816425120773,2.814009661835749
Mark 38,buyer_agg,VEV_4000,tight_spread,5,same_symbol,197,0.1598984771573604,0.0,0.47715736040609136,0.9914995329620299,-0.17519035532994923,0.46199238578680196
Mark 38,buyer_agg,VEV_4000,tight_spread,5,VELVETFRUIT_EXTRACT,197,0.19035532994923857,0.0,0.49238578680203043,1.3223636011511217,-0.08375634517766498,0.4593908629441624
Mark 38,buyer_agg,VEV_4000,tight_spread,5,HYDROGEL_PACK,197,-0.5812182741116751,-1.0,0.4213197969543147,-1.7941342872237072,-1.218527918781726,0.0077411167512689205
Mark 38,buyer_agg,VEV_4000,tight_spread,20,same_symbol,197,0.16243654822335024,0.0,0.47715736040609136,0.5571712659931618,-0.4366116751269035,0.723477157360406
Mark 38,buyer_agg,VEV_4000,tight_spread,20,VELVETFRUIT_EXTRACT,197,0.2131979695431472,0.0,0.48223350253807107,0.7647933291936911,-0.3223984771573604,0.7565989847715734
Mark 38,buyer_agg,VEV_4000,tight_spread,20,HYDROGEL_PACK,197,-0.26649746192893403,0.5,0.5025380710659898,-0.42537557219321426,-1.4366751269035534,0.9163071065989847
Mark 38,buyer_agg,VEV_4000,tight_spread,100,same_symbol,195,-0.2,0.0,0.48717948717948717,-0.31397727822096777,-1.4594871794871793,0.9717948717948718
Mark 38,buyer_agg,VEV_4000,tight_spread,100,VELVETFRUIT_EXTRACT,195,-0.1717948717948718,0.0,0.48717948717948717,-0.27389903082572326,-1.397628205128205,0.9904487179487174
Mark 38,buyer_agg,VEV_4000,tight_spread,100,HYDROGEL_PACK,195,-0.002564102564102564,0.0,0.48205128205128206,-0.001918356031606378,-2.685705128205128,2.728269230769231
Mark 38,buyer_agg,VEV_4000,wide_spread,5,same_symbol,179,0.19832402234636873,0.0,0.4748603351955307,1.245616188934998,-0.11180167597765361,0.5251396648044693
Mark 38,buyer_agg,VEV_4000,wide_spread,5,VELVETFRUIT_EXTRACT,179,0.19553072625698323,0.0,0.49162011173184356,1.330478759507848,-0.0922486033519553,0.4972067039106145
Mark 38,buyer_agg,VEV_4000,wide_spread,5,HYDROGEL_PACK,179,-0.30446927374301674,-0.5,0.441340782122905,-0.892244496324966,-1.0085893854748604,0.3856843575418992
Mark 38,buyer_agg,VEV_4000,wide_spread,20,same_symbol,179,0.3324022346368715,0.0,0.4972067039106145,1.1378842296465148,-0.2011173184357542,0.8715782122905027
Mark 38,buyer_agg,VEV_4000,wide_spread,20,VELVETFRUIT_EXTRACT,179,0.3268156424581006,0.0,0.4972067039106145,1.1377142959218578,-0.2152234636871508,0.8800279329608938
Mark 38,buyer_agg,VEV_4000,wide_spread,20,HYDROGEL_PACK,179,-0.5446927374301676,0.0,0.4972067039106145,-0.8354343825840347,-1.8296787709497206,0.6342178770949719
Mark 38,buyer_agg,VEV_4000,wide_spread,100,same_symbol,177,-0.005649717514124294,0.5,0.5084745762711864,-0.008728833695109857,-1.246539548022599,1.2458333333333333
Mark 38,buyer_agg,VEV_4000,wide_spread,100,VELVETFRUIT_EXTRACT,177,-0.005649717514124294,0.5,0.5084745762711864,-0.008753686918716204,-1.336581920903955,1.2631355932203385
Mark 38,buyer_agg,VEV_4000,wide_spread,100,HYDROGEL_PACK,177,0.07344632768361582,0.0,0.4745762711864407,0.05221441132288131,-2.6366525423728815,2.680861581920904
Mark 38,seller_agg,HYDROGEL_PACK,all,5,same_symbol,507,0.011834319526627219,0.0,0.4635108481262327,0.0591147406905954,-0.3698224852071006,0.3918885601577906
Mark 38,seller_agg,HYDROGEL_PACK,all,5,VELVETFRUIT_EXTRACT,507,-0.08086785009861933,0.0,0.42998027613412226,-0.8001827884190772,-0.28205128205128205,0.11351084812623265
Mark 38,seller_agg,HYDROGEL_PACK,all,5,HYDROGEL_PACK,507,0.011834319526627219,0.0,0.4635108481262327,0.0591147406905954,-0.37879684418145954,0.4251232741617356
Mark 38,seller_agg,HYDROGEL_PACK,all,20,same_symbol,507,0.10157790927021697,0.0,0.4990138067061144,0.2624804099548992,-0.6501232741617357,0.8639792899408283
Mark 38,seller_agg,HYDROGEL_PACK,all,20,VELVETFRUIT_EXTRACT,507,-0.10946745562130178,-0.5,0.4477317554240631,-0.5460750261855786,-0.49711538461538457,0.2733727810650886
Mark 38,seller_agg,HYDROGEL_PACK,all,20,HYDROGEL_PACK,507,0.10157790927021697,0.0,0.4990138067061144,0.2624804099548992,-0.6697978303747534,0.8244575936883629
Mark 38,seller_agg,HYDROGEL_PACK,all,100,same_symbol,507,0.5818540433925049,0.0,0.4832347140039448,0.7230986631030637,-0.9234467455621302,2.1362426035502957
Mark 38,seller_agg,HYDROGEL_PACK,all,100,VELVETFRUIT_EXTRACT,507,-0.35502958579881655,-1.0,0.4556213017751479,-0.8152918442438163,-1.155843195266272,0.47840236686390525
Mark 38,seller_agg,HYDROGEL_PACK,all,100,HYDROGEL_PACK,507,0.5818540433925049,0.0,0.4832347140039448,0.7230986631030637,-1.0027120315581854,2.032716962524655
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,5,same_symbol,498,0.013052208835341365,0.0,0.4598393574297189,0.06462631760401491,-0.39369979919678716,0.42484939759036133
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,5,VELVETFRUIT_EXTRACT,498,-0.0823293172690763,0.0,0.43373493975903615,-0.8016322397283473,-0.28822791164658634,0.12359437751004007
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,5,HYDROGEL_PACK,498,0.013052208835341365,0.0,0.4598393574297189,0.06462631760401491,-0.35642570281124497,0.4108182730923693
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,20,same_symbol,498,0.11044176706827309,0.0,0.4979919678714859,0.28296701055528756,-0.753062248995984,0.8858935742971884
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,20,VELVETFRUIT_EXTRACT,498,-0.09538152610441768,-0.5,0.4497991967871486,-0.46908440018681813,-0.47494979919678715,0.28732429718875485
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,20,HYDROGEL_PACK,498,0.11044176706827309,0.0,0.4979919678714859,0.28296701055528756,-0.7059236947791164,0.856676706827309
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,100,same_symbol,498,0.7168674698795181,0.0,0.4859437751004016,0.8881957824802572,-0.8795682730923694,2.243172690763051
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,100,VELVETFRUIT_EXTRACT,498,-0.41164658634538154,-1.0,0.4497991967871486,-0.9346299964846132,-1.2293172690763052,0.45906124497991946
Mark 38,seller_agg,HYDROGEL_PACK,tight_spread,100,HYDROGEL_PACK,498,0.7168674698795181,0.0,0.4859437751004016,0.8881957824802572,-1.0596385542168676,2.375326305220883
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,5,same_symbol,483,0.06418219461697723,0.0,0.4658385093167702,0.31368822256798135,-0.31379399585921325,0.4721014492753623
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,5,VELVETFRUIT_EXTRACT,483,-0.08592132505175984,0.0,0.42857142857142855,-0.8255677060479558,-0.31262939958592134,0.10872153209109728
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,5,HYDROGEL_PACK,483,0.06418219461697723,0.0,0.4658385093167702,0.31368822256798135,-0.2878105590062112,0.4578933747412005
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,20,same_symbol,483,0.13043478260869565,0.0,0.4989648033126294,0.33016589360835036,-0.5942805383022775,0.9576345755693582
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,20,VELVETFRUIT_EXTRACT,483,-0.13146997929606624,-0.5,0.4451345755693582,-0.6385902386056829,-0.5549948240165631,0.24855072463768108
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,20,HYDROGEL_PACK,483,0.13043478260869565,0.0,0.4989648033126294,0.33016589360835036,-0.6402173913043477,0.9350931677018631
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,100,same_symbol,483,0.7163561076604554,0.0,0.4865424430641822,0.8773149164525637,-0.8159679089026916,2.4832298136645954
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,100,VELVETFRUIT_EXTRACT,483,-0.33540372670807456,-1.0,0.4554865424430642,-0.7479764527764761,-1.1886645962732918,0.5094461697722565
Mark 38,seller_agg,HYDROGEL_PACK,wide_spread,100,HYDROGEL_PACK,483,0.7163561076604554,0.0,0.4865424430641822,0.8773149164525637,-0.7269151138716357,2.313017598343685
Mark 38,seller_agg,VEV_4000,all,5,same_symbol,233,-0.16952789699570817,0.0,0.4248927038626609,-1.1630208076407231,-0.44855150214592276,0.11593347639484973
Mark 38,seller_agg,VEV_4000,all,5,VELVETFRUIT_EXTRACT,233,-0.05150214592274678,0.0,0.4248927038626609,-0.3622101753732248,-0.3434549356223176,0.2210836909871244
Mark 38,seller_agg,VEV_4000,all,5,HYDROGEL_PACK,233,-0.02575107296137339,0.0,0.44635193133047213,-0.09209473105860985,-0.5559549356223176,0.5343884120171674
Mark 38,seller_agg,VEV_4000,all,20,same_symbol,233,-0.17381974248927037,0.0,0.44635193133047213,-0.594263133536499,-0.7297746781115879,0.42950643776824005
Mark 38,seller_agg,VEV_4000,all,20,VELVETFRUIT_EXTRACT,233,-0.18240343347639484,-0.5,0.4248927038626609,-0.629261990375912,-0.7382510729613734,0.3778969957081543
Mark 38,seller_agg,VEV_4000,all,20,HYDROGEL_PACK,233,0.38626609442060084,0.0,0.47639484978540775,0.7284704652410501,-0.6290236051502146,1.3778969957081544
Mark 38,seller_agg,VEV_4000,all,100,same_symbol,233,-0.055793991416309016,-1.0,0.45064377682403434,-0.09439722551043324,-1.271030042918455,1.1375536480686694
Mark 38,seller_agg,VEV_4000,all,100,VELVETFRUIT_EXTRACT,233,-0.1609442060085837,-1.0,0.44206008583690987,-0.2705684233615836,-1.3907725321888411,0.9527896995708155
Mark 38,seller_agg,VEV_4000,all,100,HYDROGEL_PACK,233,0.9785407725321889,0.0,0.4978540772532189,0.8531915693946034,-1.2777896995708153,3.2024678111587974
Mark 38,seller_agg,VEV_4000,tight_spread,5,same_symbol,211,-0.11137440758293839,0.0,0.43601895734597157,-0.7336605882857299,-0.40527251184834123,0.1801540284360189
Mark 38,seller_agg,VEV_4000,tight_spread,5,VELVETFRUIT_EXTRACT,211,0.030805687203791468,0.0,0.44075829383886256,0.21016091553622915,-0.2607227488151659,0.3199644549763032
Mark 38,seller_agg,VEV_4000,tight_spread,5,HYDROGEL_PACK,211,-0.030805687203791468,0.0,0.44075829383886256,-0.10610444551628179,-0.556872037914692,0.5263033175355448
Mark 38,seller_agg,VEV_4000,tight_spread,20,same_symbol,211,-0.0995260663507109,0.0,0.4597156398104265,-0.3217052800247593,-0.7275473933649289,0.5165876777251185
Mark 38,seller_agg,VEV_4000,tight_spread,20,VELVETFRUIT_EXTRACT,211,-0.08767772511848342,-0.5,0.44075829383886256,-0.28662812143673894,-0.7062203791469194,0.504739336492891
Mark 38,seller_agg,VEV_4000,tight_spread,20,HYDROGEL_PACK,211,0.16350710900473933,0.0,0.4597156398104265,0.28971845920511813,-0.8886255924170616,1.260781990521327
Mark 38,seller_agg,VEV_4000,tight_spread,100,same_symbol,211,0.06635071090047394,-0.5,0.4597156398104265,0.10653113842594948,-1.175888625592417,1.2802132701421793
Mark 38,seller_agg,VEV_4000,tight_spread,100,VELVETFRUIT_EXTRACT,211,-0.045023696682464455,-0.5,0.45023696682464454,-0.07190876608098906,-1.18489336492891,1.1329976303317533
Mark 38,seller_agg,VEV_4000,tight_spread,100,HYDROGEL_PACK,211,1.1635071090047393,1.0,0.5023696682464455,0.9592954414266953,-1.2916469194312796,3.6785545023696655
Mark 38,seller_agg,VEV_4000,wide_spread,5,same_symbol,204,-0.23529411764705882,0.0,0.4215686274509804,-1.5436191893541362,-0.5172794117647059,0.07113970588235288
Mark 38,seller_agg,VEV_4000,wide_spread,5,VELVETFRUIT_EXTRACT,204,-0.12990196078431374,0.0,0.4117647058823529,-0.8572993360711688,-0.4363970588235294,0.16666666666666666
Mark 38,seller_agg,VEV_4000,wide_spread,5,HYDROGEL_PACK,204,-0.09068627450980392,0.0,0.4411764705882353,-0.30340931074331373,-0.6868259803921568,0.4930759803921565
Mark 38,seller_agg,VEV_4000,wide_spread,20,same_symbol,204,-0.31862745098039214,0.0,0.4362745098039216,-1.016077851699039,-0.9387254901960784,0.27450980392156865
Mark 38,seller_agg,VEV_4000,wide_spread,20,VELVETFRUIT_EXTRACT,204,-0.3112745098039216,-0.5,0.4166666666666667,-1.0103774394999356,-0.9117647058823529,0.3284313725490196
Mark 38,seller_agg,VEV_4000,wide_spread,20,HYDROGEL_PACK,204,0.5171568627450981,0.0,0.4852941176470588,0.8927496957094965,-0.6130514705882353,1.5127450980392152
Mark 38,seller_agg,VEV_4000,wide_spread,100,same_symbol,204,-0.3480392156862745,-1.0,0.43137254901960786,-0.5486696250740628,-1.5838235294117646,0.8872549019607843
Mark 38,seller_agg,VEV_4000,wide_spread,100,VELVETFRUIT_EXTRACT,204,-0.47549019607843135,-1.0,0.4215686274509804,-0.7479411907278168,-1.7020220588235293,0.8997549019607841
Mark 38,seller_agg,VEV_4000,wide_spread,100,HYDROGEL_PACK,204,1.2107843137254901,1.0,0.5147058823529411,0.9660243902800086,-1.2674019607843137,3.672487745098038
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,5,same_symbol,598,0.19899665551839466,0.0,0.46488294314381273,2.2464782628170425,0.030100334448160536,0.3746028428093645
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,5,VELVETFRUIT_EXTRACT,598,0.19899665551839466,0.0,0.46488294314381273,2.2464782628170425,0.02502090301003345,0.3854933110367893
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,5,HYDROGEL_PACK,598,0.205685618729097,0.0,0.46488294314381273,1.1834714155303692,-0.12063127090301003,0.5326295986622074
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,20,same_symbol,598,0.4088628762541806,0.5,0.5100334448160535,2.4788758254472882,0.09111622073578594,0.7332984949832776
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,20,VELVETFRUIT_EXTRACT,598,0.4088628762541806,0.5,0.5100334448160535,2.4788758254472882,0.12017140468227426,0.7342182274247491
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,20,HYDROGEL_PACK,598,0.2491638795986622,0.0,0.4983277591973244,0.7089634754121247,-0.46089046822742474,0.9265677257525082
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,100,same_symbol,596,0.5453020134228188,0.25,0.5,1.4428363811462162,-0.2517827181208054,1.2575922818791947
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,100,VELVETFRUIT_EXTRACT,596,0.5453020134228188,0.25,0.5,1.4428363811462162,-0.17397231543624161,1.2684983221476511
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,all,100,HYDROGEL_PACK,596,0.1761744966442953,0.0,0.46812080536912754,0.24129885571097992,-1.198846476510067,1.5752516778523484
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,tight_spread,5,same_symbol,493,0.22008113590263692,0.0,0.4665314401622718,2.267803870296648,0.04051724137931035,0.4057302231237322
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,tight_spread,5,VELVETFRUIT_EXTRACT,493,0.22008113590263692,0.0,0.4665314401622718,2.267803870296648,0.03339249492900609,0.40674442190669363
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,tight_spread,5,HYDROGEL_PACK,493,0.3509127789046653,0.0,0.48073022312373226,1.8518839462832528,0.02129817444219067,0.6989604462474643
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,tight_spread,20,same_symbol,493,0.31135902636916835,0.0,0.4969574036511156,1.727559934052485,-0.07213488843813387,0.6371450304259633
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,tight_spread,20,VELVETFRUIT_EXTRACT,493,0.31135902636916835,0.0,0.4969574036511156,1.727559934052485,-0.057961460446247455,0.6704361054766734
Mark 55,buyer_agg,VELVETFRUIT_EXTRACT,tight_spread,20,HYDROGEL_PACK,493,0.4634888438133874,0.5,0.5050709939148073,1.1907983797858415,-0.3144523326572008,1.2475405679513185
