day,timestamp,vev_mid,S,iv,vev5300_signed,iv_mean_day,iv_res
1,263100,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,263200,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,263300,50.5,5256.5,0.31808182921713934,,0.3153293761785734,0.002752453038565972
1,263400,50.0,5255.5,0.3176489056785148,,0.3153293761785734,0.0023195294999414084
1,263500,50.0,5254.5,0.3195503850816465,,0.3153293761785734,0.004221008903073142
1,263600,50.0,5253.5,0.3214467053798017,,0.3153293761785734,0.0061173292012283165
1,263700,50.0,5255.5,0.3176489056785148,,0.3153293761785734,0.0023195294999414084
1,263800,49.5,5253.5,0.31909774045263734,,0.3153293761785734,0.0037683642740639622
1,263900,50.0,5254.5,0.3195503850816465,,0.3153293761785734,0.004221008903073142
1,264000,49.0,5251.0,0.32145229021506094,,0.3153293761785734,0.00612291403648757
1,264100,49.0,5253.5,0.3167475763148292,,0.3153293761785734,0.0014182001362558205
1,264200,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,264300,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,264400,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,264500,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,264600,49.5,5253.5,0.31909774045263734,,0.3153293761785734,0.0037683642740639622
1,264700,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,264800,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,264900,50.0,5253.5,0.3214467053798017,,0.3153293761785734,0.0061173292012283165
1,265000,49.5,5253.5,0.31909774045263734,,0.3153293761785734,0.0037683642740639622
1,265100,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,265200,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,265300,49.0,5251.0,0.32145229021506094,,0.3153293761785734,0.00612291403648757
1,265400,49.0,5249.0,0.3251939091636168,,0.3153293761785734,0.009864532985043417
1,265500,48.5,5250.5,0.32002952484465397,,0.3153293761785734,0.004700148666080595
1,265600,48.0,5250.5,0.3176681765976706,,0.3153293761785734,0.002338800419097231
1,265700,48.0,5246.5,0.32509943730371976,,0.3153293761785734,0.00977006112514639
1,265800,48.0,5249.5,0.3195331516091785,,0.3153293761785734,0.004203775430605128
1,265900,48.0,5250.5,0.3176681765976706,,0.3153293761785734,0.002338800419097231
1,266000,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,266100,49.0,5251.0,0.32145229021506094,,0.3153293761785734,0.00612291403648757
1,266200,48.5,5251.0,0.31909374531565027,,0.3153293761785734,0.003764369137076895
1,266300,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,266400,48.0,5250.5,0.3176681765976706,,0.3153293761785734,0.002338800419097231
1,266500,48.0,5250.0,0.3186012717124878,,0.3153293761785734,0.0032718955339144373
1,266600,48.0,5248.5,0.3213933037847095,,0.3153293761785734,0.00606392760613611
1,266700,48.0,5249.0,0.32046382582620525,,0.3153293761785734,0.005134449647631878
1,266800,48.0,5249.5,0.3195331516091785,,0.3153293761785734,0.004203775430605128
1,266900,48.0,5249.0,0.32046382582620525,,0.3153293761785734,0.005134449647631878
1,267000,48.0,5250.5,0.3176681765976706,,0.3153293761785734,0.002338800419097231
1,267100,49.0,5251.0,0.32145229021506094,,0.3153293761785734,0.00612291403648757
1,267200,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,267300,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,267400,48.5,5250.5,0.32002952484465397,,0.3153293761785734,0.004700148666080595
1,267500,48.0,5250.0,0.3186012717124878,,0.3153293761785734,0.0032718955339144373
1,267600,48.0,5249.0,0.32046382582620525,,0.3153293761785734,0.005134449647631878
1,267700,47.5,5248.5,0.3190246170823338,,0.3153293761785734,0.003695240903760444
1,267800,47.0,5247.5,0.3185038131979241,,0.3153293761785734,0.0031744370193507176
1,267900,47.0,5247.5,0.3185038131979241,,0.3153293761785734,0.0031744370193507176
1,268000,47.0,5246.5,0.3203484949395334,,0.3153293761785734,0.005019118760960006
1,268100,47.0,5246.0,0.32126909573531276,,0.3153293761785734,0.005939719556739387
1,268200,46.5,5245.5,0.31980759057348535,,0.3153293761785734,0.004478214394911972
1,268300,47.0,5246.5,0.3203484949395334,,0.3153293761785734,0.005019118760960006
1,268400,47.0,5246.5,0.3203484949395334,,0.3153293761785734,0.005019118760960006
1,268500,47.0,5246.5,0.3203484949395334,,0.3153293761785734,0.005019118760960006
1,268600,47.0,5247.5,0.3185038131979241,,0.3153293761785734,0.0031744370193507176
1,268700,47.5,5248.5,0.3190246170823338,,0.3153293761785734,0.003695240903760444
1,268800,47.0,5246.5,0.3203484949395334,,0.3153293761785734,0.005019118760960006
1,268900,47.0,5247.5,0.3185038131979241,,0.3153293761785734,0.0031744370193507176
1,269000,48.0,5249.5,0.3195331516091785,,0.3153293761785734,0.004203775430605128
1,269100,48.0,5250.0,0.3186012717124878,,0.3153293761785734,0.0032718955339144373
1,269200,48.0,5250.0,0.3186012717124878,,0.3153293761785734,0.0032718955339144373
1,269300,48.0,5249.5,0.3195331516091785,,0.3153293761785734,0.004203775430605128
1,269400,48.0,5250.5,0.3176681765976706,,0.3153293761785734,0.002338800419097231
1,269500,48.0,5250.0,0.3186012717124878,,0.3153293761785734,0.0032718955339144373
1,269600,48.0,5250.5,0.3176681765976706,,0.3153293761785734,0.002338800419097231
1,269700,48.0,5250.5,0.3176681765976706,,0.3153293761785734,0.002338800419097231
1,269800,48.5,5251.0,0.31909374531565027,,0.3153293761785734,0.003764369137076895
1,269900,49.0,5250.0,0.3233255159092992,,0.3153293761785734,0.007996139730725826
1,270000,49.0,5253.5,0.3167475763148292,,0.3153293761785734,0.0014182001362558205
1,270100,49.5,5253.5,0.31909774045263734,,0.3153293761785734,0.0037683642740639622
1,270200,49.5,5253.5,0.31909774045263734,,0.3153293761785734,0.0037683642740639622
1,270300,50.0,5254.0,0.32049918490932044,,0.3153293761785734,0.005169808730747072
1,270400,50.5,5255.5,0.31999125036704434,,0.3153293761785734,0.004661874188470971
1,270500,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,270600,51.5,5258.5,0.3189126430796382,,0.3153293761785734,0.0035832669010648077
1,270700,52.0,5259.0,0.3202780677591614,,0.3153293761785734,0.004948691580588027
1,270800,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,270900,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,271000,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,271100,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,271200,51.5,5258.5,0.3189126430796382,,0.3153293761785734,0.0035832669010648077
1,271300,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,271400,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,271500,51.5,5258.0,0.3198759987320086,,0.3153293761785734,0.004546622553435242
1,271600,52.0,5259.0,0.3202780677591614,,0.3153293761785734,0.004948691580588027
1,271700,52.5,5260.5,0.3196973100789646,,0.3153293761785734,0.004367933900391252
1,271800,52.0,5259.0,0.3202780677591614,,0.3153293761785734,0.004948691580588027
1,271900,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,272000,52.0,5259.0,0.3202780677591614,,0.3153293761785734,0.004948691580588027
1,272100,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,272200,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,272300,52.0,5260.5,0.31737182260384494,,0.3153293761785734,0.0020424464252715713
1,272400,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,272500,52.5,5259.0,0.3226073066493644,,0.3153293761785734,0.007277930470791005
1,272600,53.0,5260.0,0.3229945702093038,,0.3153293761785734,0.0076651940307304045
1,272700,53.0,5261.5,0.3200725394060758,,0.3153293761785734,0.0047431632275024005
1,272800,53.0,5262.5,0.31811745252603296,,0.3153293761785734,0.0027880763474595893
1,272900,53.0,5261.5,0.3200725394060758,,0.3153293761785734,0.0047431632275024005
1,273000,53.0,5261.5,0.3200725394060758,,0.3153293761785734,0.0047431632275024005
1,273100,52.5,5260.5,0.3196973100789646,,0.3153293761785734,0.004367933900391252
1,273200,52.5,5260.5,0.3196973100789646,,0.3153293761785734,0.004367933900391252
1,273300,52.5,5260.5,0.3196973100789646,,0.3153293761785734,0.004367933900391252
1,273400,53.0,5261.5,0.3200725394060758,,0.3153293761785734,0.0047431632275024005
1,273500,52.0,5260.5,0.31737182260384494,,0.3153293761785734,0.0020424464252715713
1,273600,52.5,5261.0,0.3187245289987215,,0.3153293761785734,0.0033951528201481285
1,273700,52.5,5260.5,0.3196973100789646,,0.3153293761785734,0.004367933900391252
1,273800,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,273900,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,274000,52.0,5259.0,0.3202780677591614,,0.3153293761785734,0.004948691580588027
1,274100,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,274200,51.5,5258.5,0.3189126430796382,,0.3153293761785734,0.0035832669010648077
1,274300,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,274400,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,274500,51.0,5258.5,0.3165802833987757,,0.3153293761785734,0.0012509072202023241
1,274600,51.0,5258.5,0.3165802833987757,,0.3153293761785734,0.0012509072202023241
1,274700,51.0,5258.0,0.31754234305075507,,0.3153293761785734,0.0022129668721816986
1,274800,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,274900,51.0,5255.5,0.3223325140089095,,0.3153293761785734,0.007003137830336126
1,275000,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,275100,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,275200,50.5,5256.5,0.31808182921713934,,0.3153293761785734,0.002752453038565972
1,275300,50.5,5257.5,0.3161670957084143,,0.3153293761785734,0.0008377195298409079
1,275400,51.0,5258.5,0.3165802833987757,,0.3153293761785734,0.0012509072202023241
1,275500,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,275600,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,275700,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,275800,51.0,5258.5,0.3165802833987757,,0.3153293761785734,0.0012509072202023241
1,275900,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,276000,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,276100,50.0,5255.5,0.3176489056785148,,0.3153293761785734,0.0023195294999414084
1,276200,50.0,5254.0,0.32049918490932044,,0.3153293761785734,0.005169808730747072
1,276300,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,276400,49.0,5253.5,0.3167475763148292,,0.3153293761785734,0.0014182001362558205
1,276500,49.0,5254.0,0.31580284227042615,,0.3153293761785734,0.0004734660918527811
1,276600,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,276700,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,276800,48.5,5251.5,0.3181567348311484,,0.3153293761785734,0.0028273586525750516
1,276900,48.0,5249.5,0.3195331516091785,,0.3153293761785734,0.004203775430605128
1,277000,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,277100,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,277200,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,277300,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,277400,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,277500,48.5,5251.0,0.31909374531565027,,0.3153293761785734,0.003764369137076895
1,277600,49.0,5251.5,0.32051384133260097,,0.3153293761785734,0.0051844651540275954
1,277700,48.5,5251.5,0.3181567348311484,,0.3153293761785734,0.0028273586525750516
1,277800,49.0,5252.0,0.31957415545670875,,0.3153293761785734,0.00424477927813538
1,277900,49.0,5253.0,0.31769103302923546,,0.3153293761785734,0.002361656850662086
1,278000,50.0,5255.0,0.3186002955125154,,0.3153293761785734,0.003270919333942024
1,278100,50.5,5256.0,0.3190371983907307,,0.3153293761785734,0.003707822212157319
1,278200,50.0,5256.5,0.31574218242924373,,0.3153293761785734,0.00041280625067036114
1,278300,50.0,5255.5,0.3176489056785148,,0.3153293761785734,0.0023195294999414084
1,278400,50.0,5254.5,0.3195503850816465,,0.3153293761785734,0.004221008903073142
1,278500,50.0,5255.5,0.3176489056785148,,0.3153293761785734,0.0023195294999414084
1,278600,50.0,5255.0,0.3186002955125154,,0.3153293761785734,0.003270919333942024
1,278700,51.0,5255.0,0.3232865991352001,,0.3153293761785734,0.007957222956626708
1,278800,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,278900,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,279000,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,279100,51.0,5255.0,0.3232865991352001,,0.3153293761785734,0.007957222956626708
1,279200,50.5,5256.0,0.3190371983907307,,0.3153293761785734,0.003707822212157319
1,279300,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,279400,51.5,5258.5,0.3189126430796382,,0.3153293761785734,0.0035832669010648077
1,279500,51.0,5256.0,0.32137712683610836,,0.3153293761785734,0.006047750657534989
1,279600,51.0,5257.0,0.3194624037171045,,0.3153293761785734,0.00413302753853112
1,279700,51.0,5258.5,0.3165802833987757,,0.3153293761785734,0.0012509072202023241
1,279800,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,279900,52.0,5259.0,0.3202780677591614,,0.3153293761785734,0.004948691580588027
1,280000,52.0,5260.0,0.3183419595546265,,0.3153293761785734,0.003012583376053146
1,280100,52.5,5261.0,0.3187245289987215,,0.3153293761785734,0.0033951528201481285
1,280200,51.5,5258.5,0.3189126430796382,,0.3153293761785734,0.0035832669010648077
1,280300,51.5,5258.5,0.3189126430796382,,0.3153293761785734,0.0035832669010648077
1,280400,51.0,5258.0,0.31754234305075507,,0.3153293761785734,0.0022129668721816986
1,280500,50.0,5255.5,0.3176489056785148,,0.3153293761785734,0.0023195294999414084
1,280600,50.0,5254.0,0.32049918490932044,,0.3153293761785734,0.005169808730747072
1,280700,50.5,5256.0,0.3190371983907307,,0.3153293761785734,0.003707822212157319
1,280800,50.0,5254.5,0.3195503850816465,,0.3153293761785734,0.004221008903073142
1,280900,50.0,5255.5,0.3176489056785148,,0.3153293761785734,0.0023195294999414084
1,281000,50.0,5255.5,0.3176489056785148,,0.3153293761785734,0.0023195294999414084
1,281100,50.0,5254.5,0.3195503850816465,,0.3153293761785734,0.004221008903073142
1,281200,49.0,5252.5,0.3186332226942306,,0.3153293761785734,0.0033038465156572383
1,281300,49.5,5253.5,0.31909774045263734,,0.3153293761785734,0.0037683642740639622
1,281400,50.0,5252.5,0.3233379491150587,,0.3153293761785734,0.008008572936485325
1,281500,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,281600,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,281700,51.0,5257.0,0.3194624037171045,,0.3153293761785734,0.00413302753853112
1,281800,50.5,5256.5,0.31808182921713934,,0.3153293761785734,0.002752453038565972
1,281900,50.5,5256.5,0.31808182921713934,,0.3153293761785734,0.002752453038565972
1,282000,51.0,5255.5,0.3223325140089095,,0.3153293761785734,0.007003137830336126
1,282100,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,282200,53.0,5262.5,0.31811745252603296,,0.3153293761785734,0.0027880763474595893
1,282300,52.5,5260.0,0.3206686922847531,,0.3153293761785734,0.0053393161061797145
1,282400,52.0,5260.5,0.31737182260384494,,0.3153293761785734,0.0020424464252715713
1,282500,53.0,5261.5,0.3200725394060758,,0.3153293761785734,0.0047431632275024005
1,282600,52.5,5261.5,0.3177503372000687,,0.3153293761785734,0.002420961021495305
1,282700,52.0,5260.0,0.3183419595546265,,0.3153293761785734,0.003012583376053146
1,282800,52.0,5261.0,0.31640028142822946,,0.3153293761785734,0.0010709052496560845
1,282900,52.0,5259.0,0.3202780677591614,,0.3153293761785734,0.004948691580588027
1,283000,51.0,5258.0,0.31754234305075507,,0.3153293761785734,0.0022129668721816986
1,283100,51.5,5258.5,0.3189126430796382,,0.3153293761785734,0.0035832669010648077
1,283200,51.5,5258.5,0.3189126430796382,,0.3153293761785734,0.0035832669010648077
1,283300,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,283400,51.0,5256.5,0.32042042699516265,,0.3153293761785734,0.005091050816589282
1,283500,50.5,5256.5,0.31808182921713934,,0.3153293761785734,0.002752453038565972
1,283600,50.5,5256.5,0.31808182921713934,,0.3153293761785734,0.002752453038565972
1,283700,51.0,5257.5,0.31850304608836116,,0.3153293761785734,0.0031736699097877907
1,283800,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,283900,52.0,5260.5,0.31737182260384494,,0.3153293761785734,0.0020424464252715713
1,284000,52.0,5260.0,0.3183419595546265,,0.3153293761785734,0.003012583376053146
1,284100,52.0,5260.5,0.31737182260384494,,0.3153293761785734,0.0020424464252715713
1,284200,52.5,5261.5,0.3177503372000687,,0.3153293761785734,0.002420961021495305
1,284300,52.5,5261.0,0.3187245289987215,,0.3153293761785734,0.0033951528201481285
1,284400,52.0,5259.5,0.31931070406177603,,0.3153293761785734,0.003981327883202657
1,284500,53.0,5261.5,0.3200725394060758,,0.3153293761785734,0.0047431632275024005
1,284600,53.0,5261.5,0.3200725394060758,,0.3153293761785734,0.0047431632275024005
1,284700,53.0,5261.5,0.3200725394060758,,0.3153293761785734,0.0047431632275024005
1,284800,53.0,5262.5,0.31811745252603296,,0.3153293761785734,0.0027880763474595893
1,284900,53.0,5263.0,0.31713775298286945,,0.3153293761785734,0.0018083768042960746
1,285000,54.0,5264.5,0.3188177814660506,,0.3153293761785734,0.0034884052874772364
1,285100,54.0,5265.5,0.31684047588360204,,0.3153293761785734,0.0015110997050286623
1,285200,54.0,5263.5,0.32078916778317695,,0.3153293761785734,0.005459791604603581
1,285300,54.0,5264.5,0.3188177814660506,,0.3153293761785734,0.0034884052874772364
1,285400,54.0,5264.5,0.3188177814660506,,0.3153293761785734,0.0034884052874772364
1,285500,54.0,5265.5,0.31684047588360204,,0.3153293761785734,0.0015110997050286623
1,285600,54.0,5264.0,0.3198042081626629,,0.3153293761785734,0.0044748319840895445
1,285700,54.0,5264.5,0.3188177814660506,,0.3153293761785734,0.0034884052874772364
1,285800,53.5,5263.5,0.31847324326058685,,0.3153293761785734,0.003143867082013474
1,285900,54.0,5263.0,0.3217726728481883,,0.3153293761785734,0.006443296669614906
1,286000,53.5,5262.5,0.3204364676468839,,0.3153293761785734,0.0051070914683105095
1,286100,54.0,5263.5,0.32078916778317695,,0.3153293761785734,0.005459791604603581
1,286200,53.0,5262.5,0.31811745252603296,,0.3153293761785734,0.0027880763474595893
1,286300,53.0,5263.0,0.31713775298286945,,0.3153293761785734,0.0018083768042960746
1,286400,54.0,5263.5,0.32078916778317695,,0.3153293761785734,0.005459791604603581
1,286500,54.5,5265.5,0.319151136659153,,0.3153293761785734,0.003821760480579639
1,286600,55.0,5266.5,0.31947337586832897,,0.3153293761785734,0.004143999689755595
1,286700,55.0,5267.0,0.31847721014233443,,0.3153293761785734,0.0031478339637610597
1,286800,54.5,5265.5,0.319151136659153,,0.3153293761785734,0.003821760480579639
1,286900,55.0,5267.5,0.3174795118942745,,0.3153293761785734,0.002150135715701107
1,287000,55.0,5265.0,0.3224528106666185,,0.3153293761785734,0.007123434488045144
1,287100,55.0,5267.5,0.3174795118942745,,0.3153293761785734,0.002150135715701107
1,287200,55.0,5267.5,0.3174795118942745,,0.3153293761785734,0.002150135715701107
1,287300,54.5,5265.5,0.319151136659153,,0.3153293761785734,0.003821760480579639
1,287400,55.0,5266.5,0.31947337586832897,,0.3153293761785734,0.004143999689755595
1,287500,55.0,5266.0,0.3204680224413848,,0.3153293761785734,0.005138646262811408
1,287600,55.0,5266.0,0.3204680224413848,,0.3153293761785734,0.005138646262811408
1,287700,55.0,5266.5,0.31947337586832897,,0.3153293761785734,0.004143999689755595
1,287800,55.0,5267.0,0.31847721014233443,,0.3153293761785734,0.0031478339637610597
1,287900,55.0,5266.0,0.3204680224413848,,0.3153293761785734,0.005138646262811408
1,288000,54.5,5265.5,0.319151136659153,,0.3153293761785734,0.003821760480579639
1,288100,55.0,5265.5,0.3214611630423692,,0.3153293761785734,0.006131786863795841
1,288200,55.0,5266.5,0.31947337586832897,,0.3153293761785734,0.004143999689755595
1,288300,55.0,5265.5,0.3214611630423692,,0.3153293761785734,0.006131786863795841
1,288400,55.0,5266.5,0.31947337586832897,,0.3153293761785734,0.004143999689755595
1,288500,55.5,5269.5,0.3157739262004399,,0.3153293761785734,0.0004445500218665521
1,288600,55.0,5266.5,0.31947337586832897,,0.3153293761785734,0.004143999689755595
1,288700,55.0,5266.5,0.31947337586832897,,0.3153293761785734,0.004143999689755595
1,288800,55.5,5267.5,0.3197845637019286,,0.3153293761785734,0.00445518752335522
1,288900,55.5,5267.5,0.3197845637019286,,0.3153293761785734,0.00445518752335522
1,289000,56.0,5268.5,0.32008476240278466,,0.3153293761785734,0.004755386224211289
1,289100,56.0,5268.5,0.32008476240278466,,0.3153293761785734,0.004755386224211289
1,289200,55.0,5265.5,0.3214611630423692,,0.3153293761785734,0.006131786863795841
1,289300,55.0,5267.0,0.31847721014233443,,0.3153293761785734,0.0031478339637610597
1,289400,54.5,5265.5,0.319151136659153,,0.3153293761785734,0.003821760480579639
1,289500,55.0,5266.5,0.31947337586832897,,0.3153293761785734,0.004143999689755595
1,289600,55.5,5268.0,0.3187842475333517,,0.3153293761785734,0.003454871354778344
1,289700,56.0,5269.5,0.3180742265905364,,0.3153293761785734,0.00274485041196304
1,289800,56.0,5268.5,0.32008476240278466,,0.3153293761785734,0.004755386224211289
1,289900,56.0,5269.5,0.3180742265905364,,0.3153293761785734,0.00274485041196304
1,290000,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,290100,57.5,5272.0,0.3199029438080507,,0.3153293761785734,0.004573567629477304
1,290200,58.0,5273.5,0.31913257987507865,,0.3153293761785734,0.003803203696505275
1,290300,57.5,5272.5,0.3188842384524057,,0.3153293761785734,0.0035548622738323377
1,290400,58.0,5273.0,0.3201555350495696,,0.3153293761785734,0.004826158870996244
1,290500,57.0,5271.0,0.3196395733318021,,0.3153293761785734,0.004310197153228723
1,290600,57.0,5269.0,0.32368144792277925,,0.3153293761785734,0.00835207174420588
1,290700,57.0,5271.0,0.3196395733318021,,0.3153293761785734,0.004310197153228723
1,290800,58.0,5273.5,0.31913257987507865,,0.3153293761785734,0.003803203696505275
1,290900,58.0,5272.5,0.3211768309326643,,0.3153293761785734,0.0058474547540909305
1,291000,57.5,5272.0,0.3199029438080507,,0.3153293761785734,0.004573567629477304
1,291100,57.5,5273.5,0.3168418557056876,,0.3153293761785734,0.0015124795271142522
1,291200,58.0,5273.5,0.31913257987507865,,0.3153293761785734,0.003803203696505275
1,291300,58.5,5274.5,0.3193701754394553,,0.3153293761785734,0.004040799260881911
1,291400,58.5,5273.0,0.3224468130227464,,0.3153293761785734,0.007117436844173042
1,291500,58.5,5274.5,0.3193701754394553,,0.3153293761785734,0.004040799260881911
1,291600,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,291700,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,291800,57.0,5269.0,0.32368144792277925,,0.3153293761785734,0.00835207174420588
1,291900,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,292000,58.0,5271.0,0.32423091155828015,,0.3153293761785734,0.008901535379706782
1,292100,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,292200,57.5,5272.5,0.3188842384524057,,0.3153293761785734,0.0035548622738323377
1,292300,57.5,5272.5,0.3188842384524057,,0.3153293761785734,0.0035548622738323377
1,292400,57.5,5272.0,0.3199029438080507,,0.3153293761785734,0.004573567629477304
1,292500,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,292600,57.5,5272.5,0.3188842384524057,,0.3153293761785734,0.0035548622738323377
1,292700,58.0,5273.5,0.31913257987507865,,0.3153293761785734,0.003803203696505275
1,292800,58.0,5272.5,0.3211768309326643,,0.3153293761785734,0.0058474547540909305
1,292900,57.5,5272.5,0.3188842384524057,,0.3153293761785734,0.0035548622738323377
1,293000,57.5,5272.5,0.3188842384524057,,0.3153293761785734,0.0035548622738323377
1,293100,58.0,5272.5,0.3211768309326643,,0.3153293761785734,0.0058474547540909305
1,293200,57.5,5272.5,0.3188842384524057,,0.3153293761785734,0.0035548622738323377
1,293300,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,293400,57.0,5271.0,0.3196395733318021,,0.3153293761785734,0.004310197153228723
1,293500,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,293600,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,293700,56.5,5270.0,0.31936537081004596,,0.3153293761785734,0.004035994631472584
1,293800,56.5,5270.5,0.3183551152006962,,0.3153293761785734,0.003025739022122831
1,293900,57.0,5271.5,0.31862510099628666,,0.3153293761785734,0.003295724817713286
1,294000,57.0,5272.0,0.3176089982385027,,0.3153293761785734,0.0022796220599293204
1,294100,58.0,5273.5,0.31913257987507865,,0.3153293761785734,0.003803203696505275
1,294200,57.0,5272.0,0.3176089982385027,,0.3153293761785734,0.0022796220599293204
1,294300,58.0,5274.5,0.3170816305850113,,0.3153293761785734,0.0017522544064379475
1,294400,58.5,5275.0,0.31834125609574754,,0.3153293761785734,0.003011879917174165
1,294500,59.5,5277.5,0.31773645243185417,,0.3153293761785734,0.0024070762532807932
1,294600,60.0,5277.5,0.3200189577943317,,0.3153293761785734,0.0046895816157583314
1,294700,60.0,5277.5,0.3200189577943317,,0.3153293761785734,0.0046895816157583314
1,294800,59.5,5277.5,0.31773645243185417,,0.3153293761785734,0.0024070762532807932
1,294900,59.0,5276.5,0.3175288829269229,,0.3153293761785734,0.002199506748349511
1,295000,59.0,5275.5,0.3195970732471071,,0.3153293761785734,0.004267697068533749
1,295100,59.0,5275.5,0.3195970732471071,,0.3153293761785734,0.004267697068533749
1,295200,59.0,5275.5,0.3195970732471071,,0.3153293761785734,0.004267697068533749
1,295300,59.0,5275.5,0.3195970732471071,,0.3153293761785734,0.004267697068533749
1,295400,59.0,5275.0,0.3206285805017354,,0.3153293761785734,0.0052992043231620545
1,295500,58.0,5274.0,0.3181079501956708,,0.3153293761785734,0.0027785740170974127
1,295600,59.0,5274.5,0.32165838364565297,,0.3153293761785734,0.006329007467079595
1,295700,58.5,5274.5,0.3193701754394553,,0.3153293761785734,0.004040799260881911
1,295800,58.0,5272.0,0.3221964825059693,,0.3153293761785734,0.0068671063273959
1,295900,59.0,5275.5,0.3195970732471071,,0.3153293761785734,0.004267697068533749
