cross_target,name,role,symbol,k,spread_regime,burst,n_days_nonzero,n,mean,median,t_stat,frac_pos
HYDROGEL_PACK,Mark 22,seller_any,VELVETFRUIT_EXTRACT,20,tight,1,2,2,-4.0,-4.0,,0.0
HYDROGEL_PACK,Mark 22,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,98,-2.8877551020408165,-5.0,-2.0838724732575282,0.32653061224489793
HYDROGEL_PACK,Mark 22,seller_any,VELVETFRUIT_EXTRACT,100,tight,1,2,2,8.0,8.0,0.5,0.5
HYDROGEL_PACK,Mark 22,seller_any,VEV_4000,5,tight,1,2,2,-2.0,-2.0,-1.3333333333333335,0.0
HYDROGEL_PACK,Mark 22,seller_any,VEV_4000,20,tight,1,2,2,-0.5,-0.5,-0.25,0.5
HYDROGEL_PACK,Mark 22,seller_any,VEV_4000,100,tight,1,2,2,19.0,19.0,1.8095238095238098,1.0
HYDROGEL_PACK,Mark 22,seller_any,VEV_4500,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_4500,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_4500,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_4500,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_4500,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_4500,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5000,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5000,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5000,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5000,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5000,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5000,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5100,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5100,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5100,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5100,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5100,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5100,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5200,5,tight,1,2,2,-2.0,-2.0,-1.3333333333333335,0.0
HYDROGEL_PACK,Mark 22,seller_any,VEV_5200,5,wide,1,3,44,-1.0,-0.5,-1.5619591262439416,0.4090909090909091
HYDROGEL_PACK,Mark 22,seller_any,VEV_5200,20,tight,1,2,2,-0.5,-0.5,-0.25,0.5
HYDROGEL_PACK,Mark 22,seller_any,VEV_5200,20,wide,1,3,44,0.07954545454545454,0.5,0.05986039007089727,0.5
HYDROGEL_PACK,Mark 22,seller_any,VEV_5200,100,tight,1,2,2,19.0,19.0,1.8095238095238098,1.0
HYDROGEL_PACK,Mark 22,seller_any,VEV_5200,100,wide,1,3,44,-4.2272727272727275,-2.5,-1.3157312360827726,0.4090909090909091
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,5,tight,1,3,37,0.5,0.0,0.8893671186489676,0.4594594594594595
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,5,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,5,wide,1,3,125,-0.688,-1.0,-1.6163301088522861,0.416
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,20,tight,1,3,37,-0.43243243243243246,0.0,-0.3400867856041171,0.43243243243243246
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,20,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,20,wide,1,3,125,-0.08,0.0,-0.10719076221408498,0.48
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,100,tight,1,3,37,-1.8513513513513513,-1.0,-0.5236029922424497,0.4594594594594595
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,100,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 22,seller_any,VEV_5300,100,wide,1,3,124,1.2459677419354838,1.0,0.7744216948183272,0.5161290322580645
HYDROGEL_PACK,Mark 22,seller_any,VEV_5400,5,wide,0,1,5,-1.8,-1.0,-1.0157987663695807,0.2
HYDROGEL_PACK,Mark 22,seller_any,VEV_5400,5,wide,1,3,271,-0.09040590405904059,0.0,-0.3419147122439885,0.42435424354243545
HYDROGEL_PACK,Mark 22,seller_any,VEV_5400,20,wide,0,1,5,-3.2,-1.0,-1.536049154359422,0.2
HYDROGEL_PACK,Mark 22,seller_any,VEV_5400,20,wide,1,3,271,-0.3247232472324723,0.0,-0.6279005787814363,0.45387453874538747
HYDROGEL_PACK,Mark 22,seller_any,VEV_5400,100,wide,0,1,4,-10.5,-15.0,-1.84894690328381,0.25
HYDROGEL_PACK,Mark 22,seller_any,VEV_5400,100,wide,1,3,269,-0.29182156133828996,-1.0,-0.2573955744776365,0.4721189591078067
HYDROGEL_PACK,Mark 22,seller_any,VEV_5500,5,wide,0,3,19,-1.2894736842105263,1.0,-1.051153684343353,0.5263157894736842
HYDROGEL_PACK,Mark 22,seller_any,VEV_5500,5,wide,1,3,287,-0.047038327526132406,0.0,-0.18257979045002715,0.42857142857142855
HYDROGEL_PACK,Mark 22,seller_any,VEV_5500,20,wide,0,3,19,-3.710526315789474,-8.0,-1.5890918011383315,0.3684210526315789
HYDROGEL_PACK,Mark 22,seller_any,VEV_5500,20,wide,1,3,287,-0.156794425087108,0.0,-0.3121098365913384,0.4634146341463415
HYDROGEL_PACK,Mark 22,seller_any,VEV_5500,100,wide,0,3,19,0.3157894736842105,5.0,0.0745316056795547,0.5789473684210527
HYDROGEL_PACK,Mark 22,seller_any,VEV_5500,100,wide,1,3,285,0.03508771929824561,0.0,0.03172849887614383,0.4807017543859649
HYDROGEL_PACK,Mark 22,seller_any,VEV_6000,5,wide,0,3,25,-1.34,-1.0,-1.3624848677392305,0.44
HYDROGEL_PACK,Mark 22,seller_any,VEV_6000,5,wide,1,3,292,-0.04280821917808219,0.0,-0.16861841983654596,0.4315068493150685
HYDROGEL_PACK,Mark 22,seller_any,VEV_6000,20,wide,0,3,25,-3.78,-6.0,-2.0855456770750647,0.32
HYDROGEL_PACK,Mark 22,seller_any,VEV_6000,20,wide,1,3,292,-0.2191780821917808,0.0,-0.44107443344363884,0.4623287671232877
HYDROGEL_PACK,Mark 22,seller_any,VEV_6000,100,wide,0,3,24,-1.4583333333333333,3.0,-0.411898577633922,0.5416666666666666
HYDROGEL_PACK,Mark 22,seller_any,VEV_6000,100,wide,1,3,290,-0.07413793103448275,0.0,-0.0678940018358721,0.4793103448275862
HYDROGEL_PACK,Mark 22,seller_any,VEV_6500,5,wide,0,3,25,-1.34,-1.0,-1.3624848677392305,0.44
HYDROGEL_PACK,Mark 22,seller_any,VEV_6500,5,wide,1,3,292,-0.04280821917808219,0.0,-0.16861841983654596,0.4315068493150685
HYDROGEL_PACK,Mark 22,seller_any,VEV_6500,20,wide,0,3,25,-3.78,-6.0,-2.0855456770750647,0.32
HYDROGEL_PACK,Mark 22,seller_any,VEV_6500,20,wide,1,3,292,-0.2191780821917808,0.0,-0.44107443344363884,0.4623287671232877
HYDROGEL_PACK,Mark 22,seller_any,VEV_6500,100,wide,0,3,24,-1.4583333333333333,3.0,-0.411898577633922,0.5416666666666666
HYDROGEL_PACK,Mark 22,seller_any,VEV_6500,100,wide,1,3,290,-0.07413793103448275,0.0,-0.0678940018358721,0.4793103448275862
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,5,tight,0,3,29,-0.3793103448275862,-1.5,-0.4062645795038724,0.3793103448275862
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,0,3,479,-0.07620041753653445,0.0,-0.39920113141990116,0.46764091858037576
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,1,3,7,-2.0,-2.0,-1.4142135623730951,0.14285714285714285
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,20,tight,0,3,29,-0.6379310344827587,-0.5,-0.49257394746085065,0.4827586206896552
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,0,3,479,-0.31106471816283926,0.0,-0.7899767311431537,0.4968684759916493
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,1,3,7,-0.14285714285714285,-1.0,-0.03770677588799258,0.42857142857142855
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,100,tight,0,3,28,1.1785714285714286,1.75,0.40547558173783704,0.5357142857142857
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,0,3,477,-0.5932914046121593,0.0,-0.7001238154012456,0.4863731656184486
HYDROGEL_PACK,Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,1,3,7,-4.428571428571429,-3.0,-0.5772835273514525,0.2857142857142857
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,5,tight,0,3,28,-2.3214285714285716,-3.0,-3.19300502342727,0.25
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,5,tight,1,2,2,-2.0,-2.0,-1.3333333333333335,0.0
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,5,wide,0,3,179,-0.30446927374301674,-0.5,-0.892244496324966,0.441340782122905
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,20,tight,0,3,28,-0.9464285714285714,-2.5,-0.4946427126975256,0.39285714285714285
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,20,tight,1,2,2,-0.5,-0.5,-0.25,0.5
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,20,wide,0,3,177,-0.4265536723163842,0.5,-0.6526922789965987,0.5028248587570622
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,100,tight,0,3,28,0.5357142857142857,1.25,0.1560647754691631,0.5357142857142857
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,100,tight,1,2,2,19.0,19.0,1.8095238095238098,1.0
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4000,100,wide,0,3,175,0.10857142857142857,0.0,0.07633387399831412,0.48
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4500,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4500,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4500,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4500,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4500,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_4500,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5000,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5000,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5000,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5000,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5000,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5000,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5100,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5100,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5100,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5100,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5100,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5100,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5200,5,tight,1,2,2,-2.0,-2.0,-1.3333333333333335,0.0
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5200,20,tight,1,2,2,-0.5,-0.5,-0.25,0.5
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5200,100,tight,1,2,2,19.0,19.0,1.8095238095238098,1.0
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5300,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5300,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buy_aggr,VEV_5300,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,3,29,-0.3793103448275862,-1.5,-0.4062645795038724,0.3793103448275862
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,3,479,-0.07620041753653445,0.0,-0.39920113141990116,0.46764091858037576
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,5,wide,1,3,7,-2.0,-2.0,-1.4142135623730951,0.14285714285714285
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,3,29,-0.6379310344827587,-0.5,-0.49257394746085065,0.4827586206896552
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,3,479,-0.31106471816283926,0.0,-0.7899767311431537,0.4968684759916493
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,20,wide,1,3,7,-0.14285714285714285,-1.0,-0.03770677588799258,0.42857142857142855
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,100,tight,0,3,28,1.1785714285714286,1.75,0.40547558173783704,0.5357142857142857
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,100,wide,0,3,477,-0.5932914046121593,0.0,-0.7001238154012456,0.4863731656184486
HYDROGEL_PACK,Mark 38,buyer_any,HYDROGEL_PACK,100,wide,1,3,7,-4.428571428571429,-3.0,-0.5772835273514525,0.2857142857142857
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,5,tight,0,3,28,-2.3214285714285716,-3.0,-3.19300502342727,0.25
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,5,tight,1,2,2,-2.0,-2.0,-1.3333333333333335,0.0
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,5,wide,0,3,179,-0.30446927374301674,-0.5,-0.892244496324966,0.441340782122905
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,20,tight,0,3,28,-0.9464285714285714,-2.5,-0.4946427126975256,0.39285714285714285
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,20,tight,1,2,2,-0.5,-0.5,-0.25,0.5
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,20,wide,0,3,177,-0.4265536723163842,0.5,-0.6526922789965987,0.5028248587570622
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,100,tight,0,3,28,0.5357142857142857,1.25,0.1560647754691631,0.5357142857142857
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,100,tight,1,2,2,19.0,19.0,1.8095238095238098,1.0
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4000,100,wide,0,3,175,0.10857142857142857,0.0,0.07633387399831412,0.48
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4500,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4500,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4500,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4500,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4500,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_4500,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5000,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5000,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5000,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5000,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5000,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5000,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5100,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5100,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5100,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5100,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5100,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5100,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5200,5,tight,1,2,2,-2.0,-2.0,-1.3333333333333335,0.0
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5200,20,tight,1,2,2,-0.5,-0.5,-0.25,0.5
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5200,100,tight,1,2,2,19.0,19.0,1.8095238095238098,1.0
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5300,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5300,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,buyer_any,VEV_5300,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,5,tight,0,3,24,-1.0416666666666667,-1.25,-1.0864208992418865,0.4166666666666667
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,0,3,474,0.043248945147679324,0.0,0.208110195930869,0.46624472573839665
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,1,3,9,1.1666666666666667,0.0,1.3728129459672884,0.4444444444444444
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,20,tight,0,3,24,-0.4791666666666667,-0.25,-0.24697931437458928,0.5
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,0,3,474,0.1940928270042194,0.75,0.4854904739975976,0.5021097046413502
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,1,3,9,-3.2222222222222223,-4.0,-1.3721326488923835,0.3333333333333333
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,100,tight,0,3,24,-2.125,-7.5,-0.48251666604409577,0.4166666666666667
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,0,3,472,0.8040254237288136,0.0,0.9665057200295974,0.4915254237288136
HYDROGEL_PACK,Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,1,3,9,-3.5,-4.0,-0.8582158509163599,0.3333333333333333
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,5,tight,0,3,27,0.6481481481481481,0.0,0.7999005522984962,0.48148148148148145
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,5,tight,1,2,2,-2.5,-2.5,-0.5555555555555556,0.5
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,5,wide,0,3,204,-0.09068627450980392,0.0,-0.30340931074331373,0.4411764705882353
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,20,tight,0,3,27,-0.6481481481481481,-1.0,-0.4919790111556566,0.4074074074074074
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,20,tight,1,2,2,1.0,1.0,0.2,0.5
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,20,wide,0,3,204,0.5171568627450981,0.0,0.8927496957094965,0.4852941176470588
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,100,tight,0,3,27,0.2222222222222222,-4.0,0.07853479730272377,0.4074074074074074
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,100,tight,1,2,2,-12.5,-12.5,-2.7777777777777777,0.0
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4000,100,wide,0,3,203,1.2167487684729064,1.0,0.9660236073333198,0.5172413793103449
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4500,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4500,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_4500,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5000,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5000,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5000,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5100,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5100,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5100,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5200,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5200,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5200,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5300,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5300,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,sell_aggr,VEV_5300,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,5,tight,0,3,24,-1.0416666666666667,-1.25,-1.0864208992418865,0.4166666666666667
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,5,wide,0,3,474,0.043248945147679324,0.0,0.208110195930869,0.46624472573839665
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,5,wide,1,3,9,1.1666666666666667,0.0,1.3728129459672884,0.4444444444444444
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,20,tight,0,3,24,-0.4791666666666667,-0.25,-0.24697931437458928,0.5
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,20,wide,0,3,474,0.1940928270042194,0.75,0.4854904739975976,0.5021097046413502
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,20,wide,1,3,9,-3.2222222222222223,-4.0,-1.3721326488923835,0.3333333333333333
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,100,tight,0,3,24,-2.125,-7.5,-0.48251666604409577,0.4166666666666667
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,100,wide,0,3,472,0.8040254237288136,0.0,0.9665057200295974,0.4915254237288136
HYDROGEL_PACK,Mark 38,seller_any,HYDROGEL_PACK,100,wide,1,3,9,-3.5,-4.0,-0.8582158509163599,0.3333333333333333
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,5,tight,0,3,27,0.6481481481481481,0.0,0.7999005522984962,0.48148148148148145
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,5,tight,1,2,2,-2.5,-2.5,-0.5555555555555556,0.5
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,5,wide,0,3,204,-0.09068627450980392,0.0,-0.30340931074331373,0.4411764705882353
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,20,tight,0,3,27,-0.6481481481481481,-1.0,-0.4919790111556566,0.4074074074074074
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,20,tight,1,2,2,1.0,1.0,0.2,0.5
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,20,wide,0,3,204,0.5171568627450981,0.0,0.8927496957094965,0.4852941176470588
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,100,tight,0,3,27,0.2222222222222222,-4.0,0.07853479730272377,0.4074074074074074
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,100,tight,1,2,2,-12.5,-12.5,-2.7777777777777777,0.0
HYDROGEL_PACK,Mark 38,seller_any,VEV_4000,100,wide,0,3,203,1.2167487684729064,1.0,0.9660236073333198,0.5172413793103449
HYDROGEL_PACK,Mark 38,seller_any,VEV_4500,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_4500,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_4500,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5000,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5000,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5000,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5100,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5100,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5100,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5200,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5200,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5200,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5300,5,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5300,20,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 38,seller_any,VEV_5300,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1,1,,,,
HYDROGEL_PACK,Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1,1,,,,
HYDROGEL_PACK,Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1,1,,,,
HYDROGEL_PACK,Mark 49,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,17,2.235294117647059,1.0,2.155323810908305,0.5294117647058824
HYDROGEL_PACK,Mark 49,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,17,3.4411764705882355,3.0,2.6711040891703846,0.7647058823529411
HYDROGEL_PACK,Mark 49,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,16,6.53125,3.5,1.6721997840686846,0.5625
HYDROGEL_PACK,Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1,1,,,,
HYDROGEL_PACK,Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1,1,,,,
HYDROGEL_PACK,Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1,1,,,,
HYDROGEL_PACK,Mark 49,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,3,105,0.7,0.0,1.5703610208573653,0.4857142857142857
HYDROGEL_PACK,Mark 49,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,3,105,0.7619047619047619,0.0,0.9823376783185562,0.4857142857142857
HYDROGEL_PACK,Mark 49,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,104,-0.3798076923076923,-1.0,-0.24868438622249278,0.4326923076923077
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,41,0.8780487804878049,1.0,1.2878103258665599,0.5365853658536586
