name,role,symbol,k,spread_regime,burst,n,mean,median,t_stat,frac_pos
Mark 38,buy_aggr,VEV_5100,20,tight,1,1.0,,,,
Mark 38,buy_aggr,VEV_5100,20,wide,1,1.0,,,,
Mark 38,buy_aggr,VEV_5100,100,tight,1,1.0,,,,
Mark 38,buy_aggr,VEV_5100,100,wide,1,1.0,,,,
Mark 38,buy_aggr,VEV_5200,5,tight,1,2.0,,,,
Mark 38,buy_aggr,VEV_5200,20,tight,1,2.0,,,,
Mark 38,buy_aggr,VEV_5200,100,tight,1,2.0,,,,
Mark 38,buy_aggr,VEV_5300,5,tight,1,1.0,,,,
Mark 38,buy_aggr,VEV_5300,20,tight,1,1.0,,,,
Mark 38,buy_aggr,VEV_5300,100,tight,1,1.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,29.0,-0.3793103448275862,-1.5,-0.4062645795038724,0.3793103448275862
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,479.0,-0.07620041753653445,0.0,-0.39920113141990116,0.46764091858037576
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,1,7.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,29.0,-0.6379310344827587,-0.5,-0.49257394746085065,0.4827586206896552
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,479.0,-0.31106471816283926,0.0,-0.7899767311431537,0.4968684759916493
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,1,7.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,100,tight,0,28.0,1.1785714285714286,1.75,0.40547558173783704,0.5357142857142857
Mark 38,buyer_any,HYDROGEL_PACK,100,wide,0,477.0,-0.5932914046121593,0.0,-0.7001238154012456,0.4863731656184486
Mark 38,buyer_any,HYDROGEL_PACK,100,wide,1,7.0,,,,
Mark 38,buyer_any,VEV_4000,5,tight,0,28.0,-0.30357142857142855,0.0,-0.594431434054549,0.4642857142857143
Mark 38,buyer_any,VEV_4000,5,tight,1,2.0,,,,
Mark 38,buyer_any,VEV_4000,5,wide,0,179.0,0.19832402234636873,0.0,1.245616188934998,0.4748603351955307
Mark 38,buyer_any,VEV_4000,20,tight,0,28.0,-0.7321428571428571,-0.25,-0.763739478674881,0.42857142857142855
Mark 38,buyer_any,VEV_4000,20,tight,1,2.0,,,,
Mark 38,buyer_any,VEV_4000,20,wide,0,177.0,0.3644067796610169,0.0,1.2428084634742032,0.4971751412429379
Mark 38,buyer_any,VEV_4000,100,tight,0,28.0,-2.767857142857143,-1.75,-1.5751855377876753,0.35714285714285715
Mark 38,buyer_any,VEV_4000,100,tight,1,2.0,,,,
Mark 38,buyer_any,VEV_4000,100,wide,0,175.0,-0.02857142857142857,0.5,-0.04365971146332979,0.5028571428571429
Mark 38,buyer_any,VEV_4500,5,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_4500,5,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_4500,20,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_4500,20,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_4500,100,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_4500,100,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,5,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,5,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,20,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,20,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,100,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,100,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,5,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,5,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,20,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,20,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,100,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,100,wide,1,1.0,,,,
Mark 38,buyer_any,VEV_5200,5,tight,1,2.0,,,,
Mark 38,buyer_any,VEV_5200,20,tight,1,2.0,,,,
Mark 38,buyer_any,VEV_5200,100,tight,1,2.0,,,,
Mark 38,buyer_any,VEV_5300,5,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_5300,20,tight,1,1.0,,,,
Mark 38,buyer_any,VEV_5300,100,tight,1,1.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,5,tight,0,24.0,-1.0416666666666667,-1.25,-1.0864208992418865,0.4166666666666667
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,0,474.0,0.043248945147679324,0.0,0.208110195930869,0.46624472573839665
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,1,9.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,20,tight,0,24.0,-0.4791666666666667,-0.25,-0.24697931437458928,0.5
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,0,474.0,0.1940928270042194,0.75,0.4854904739975976,0.5021097046413502
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,1,9.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,100,tight,0,24.0,-2.125,-7.5,-0.48251666604409577,0.4166666666666667
Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,0,472.0,0.8040254237288136,0.0,0.9665057200295974,0.4915254237288136
Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,1,9.0,,,,
Mark 38,sell_aggr,VEV_4000,5,tight,0,27.0,0.12962962962962962,-0.5,0.2936538280567234,0.4444444444444444
Mark 38,sell_aggr,VEV_4000,5,tight,1,2.0,,,,
Mark 38,sell_aggr,VEV_4000,5,wide,0,204.0,-0.23529411764705882,0.0,-1.5436191893541362,0.4215686274509804
Mark 38,sell_aggr,VEV_4000,20,tight,0,27.0,0.7962962962962963,-0.5,0.9282257173191428,0.48148148148148145
Mark 38,sell_aggr,VEV_4000,20,tight,1,2.0,,,,
Mark 38,sell_aggr,VEV_4000,20,wide,0,204.0,-0.31862745098039214,0.0,-1.016077851699039,0.4362745098039216
Mark 38,sell_aggr,VEV_4000,100,tight,0,27.0,1.537037037037037,3.0,0.917770544666346,0.5555555555555556
Mark 38,sell_aggr,VEV_4000,100,tight,1,2.0,,,,
Mark 38,sell_aggr,VEV_4000,100,wide,0,203.0,-0.3472906403940887,-1.0,-0.544799523511345,0.43349753694581283
Mark 38,sell_aggr,VEV_4500,5,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_4500,20,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_4500,100,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5000,5,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5000,20,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5000,100,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5100,5,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5100,20,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5100,100,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5200,5,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5200,20,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5200,100,wide,1,1.0,,,,
Mark 38,sell_aggr,VEV_5300,5,tight,1,1.0,,,,
Mark 38,sell_aggr,VEV_5300,20,tight,1,1.0,,,,
Mark 38,sell_aggr,VEV_5300,100,tight,1,1.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,5,tight,0,24.0,-1.0416666666666667,-1.25,-1.0864208992418865,0.4166666666666667
Mark 38,seller_any,HYDROGEL_PACK,5,wide,0,474.0,0.043248945147679324,0.0,0.208110195930869,0.46624472573839665
Mark 38,seller_any,HYDROGEL_PACK,5,wide,1,9.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,20,tight,0,24.0,-0.4791666666666667,-0.25,-0.24697931437458928,0.5
Mark 38,seller_any,HYDROGEL_PACK,20,wide,0,474.0,0.1940928270042194,0.75,0.4854904739975976,0.5021097046413502
Mark 38,seller_any,HYDROGEL_PACK,20,wide,1,9.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,100,tight,0,24.0,-2.125,-7.5,-0.48251666604409577,0.4166666666666667
Mark 38,seller_any,HYDROGEL_PACK,100,wide,0,472.0,0.8040254237288136,0.0,0.9665057200295974,0.4915254237288136
Mark 38,seller_any,HYDROGEL_PACK,100,wide,1,9.0,,,,
Mark 38,seller_any,VEV_4000,5,tight,0,27.0,0.12962962962962962,-0.5,0.2936538280567234,0.4444444444444444
Mark 38,seller_any,VEV_4000,5,tight,1,2.0,,,,
Mark 38,seller_any,VEV_4000,5,wide,0,204.0,-0.23529411764705882,0.0,-1.5436191893541362,0.4215686274509804
Mark 38,seller_any,VEV_4000,20,tight,0,27.0,0.7962962962962963,-0.5,0.9282257173191428,0.48148148148148145
Mark 38,seller_any,VEV_4000,20,tight,1,2.0,,,,
Mark 38,seller_any,VEV_4000,20,wide,0,204.0,-0.31862745098039214,0.0,-1.016077851699039,0.4362745098039216
Mark 38,seller_any,VEV_4000,100,tight,0,27.0,1.537037037037037,3.0,0.917770544666346,0.5555555555555556
Mark 38,seller_any,VEV_4000,100,tight,1,2.0,,,,
Mark 38,seller_any,VEV_4000,100,wide,0,203.0,-0.3472906403940887,-1.0,-0.544799523511345,0.43349753694581283
Mark 38,seller_any,VEV_4500,5,wide,1,1.0,,,,
Mark 38,seller_any,VEV_4500,20,wide,1,1.0,,,,
Mark 38,seller_any,VEV_4500,100,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5000,5,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5000,20,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5000,100,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5100,5,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5100,20,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5100,100,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5200,5,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5200,20,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5200,100,wide,1,1.0,,,,
Mark 38,seller_any,VEV_5300,5,tight,1,1.0,,,,
Mark 38,seller_any,VEV_5300,20,tight,1,1.0,,,,
Mark 38,seller_any,VEV_5300,100,tight,1,1.0,,,,
Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1.0,,,,
Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1.0,,,,
Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,17.0,-1.8235294117647058,-2.0,-2.6229071768107897,0.17647058823529413
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,17.0,-2.2941176470588234,-1.0,-1.8384776310850233,0.47058823529411764
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,16.0,-3.8125,-4.25,-3.148347783623802,0.1875
Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1.0,,,,
Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1.0,,,,
Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1.0,,,,
Mark 49,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,105.0,1.819047619047619,2.0,9.63090606602775,0.780952380952381
Mark 49,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,105.0,1.7952380952380953,2.0,4.876686926034512,0.6761904761904762
Mark 49,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,104.0,1.7836538461538463,0.75,1.9798235804630602,0.5288461538461539
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,41.0,0.524390243902439,1.0,1.5873752400205015,0.6097560975609756
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,0,550.0,0.17636363636363636,0.0,1.9024657955212894,0.45636363636363636
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,1,7.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,41.0,1.2560975609756098,1.5,2.0193361322183527,0.6341463414634146
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,0,550.0,0.3390909090909091,0.0,1.9671559923156479,0.49818181818181817
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,1,7.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,41.0,0.5,0.0,0.3287979746107145,0.4878048780487805
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,0,547.0,0.49725776965265084,0.0,1.2619646217614453,0.4990859232175503
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,1,7.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,41.0,0.524390243902439,1.0,1.5873752400205015,0.6097560975609756
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,550.0,0.17636363636363636,0.0,1.9024657955212894,0.45636363636363636
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,1,7.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,41.0,1.2560975609756098,1.5,2.0193361322183527,0.6341463414634146
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,550.0,0.3390909090909091,0.0,1.9671559923156479,0.49818181818181817
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,1,7.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,41.0,0.5,0.0,0.3287979746107145,0.4878048780487805
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,547.0,0.49725776965265084,0.0,1.2619646217614453,0.4990859232175503
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,7.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,49.0,0.08163265306122448,0.0,0.20251271801016518,0.46938775510204084
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,0,546.0,0.04487179487179487,0.0,0.4905182881283251,0.43956043956043955
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,1,5.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,49.0,1.0204081632653061,1.5,1.50446832441579,0.6122448979591837
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,0,546.0,-0.19688644688644688,-0.25,-1.112053786473028,0.4249084249084249
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,1,5.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,49.0,0.5918367346938775,0.5,0.4502486825075617,0.5102040816326531
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,0,541.0,-1.0536044362292052,-1.5,-2.737472850017115,0.43068391866913125
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,1,5.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,49.0,0.08163265306122448,0.0,0.20251271801016518,0.46938775510204084
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,546.0,0.04487179487179487,0.0,0.4905182881283251,0.43956043956043955
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,5.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,49.0,1.0204081632653061,1.5,1.50446832441579,0.6122448979591837
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,546.0,-0.19688644688644688,-0.25,-1.112053786473028,0.4249084249084249
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,5.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,49.0,0.5918367346938775,0.5,0.4502486825075617,0.5102040816326531
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,541.0,-1.0536044362292052,-1.5,-2.737472850017115,0.43068391866913125
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,5.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,162.0,1.9753086419753085,2.0,13.030065309864778,0.8395061728395061
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,1,2.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,162.0,1.8209876543209877,1.5,5.822888939968094,0.6481481481481481
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,1,2.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,161.0,1.2608695652173914,1.0,1.7157247970667557,0.5341614906832298
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,1,2.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,163.0,1.960122699386503,2.0,12.944366298754689,0.8343558282208589
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,1,2.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,163.0,1.852760736196319,1.5,5.930265724683843,0.6503067484662577
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,1,2.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,162.0,1.3703703703703705,1.0,1.8556055378442637,0.5370370370370371
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,1,2.0,,,,
