timestamp;true_fv;side;depth_slot;price;volume;offset_fv;offset_rf;offset_int;cross_label
21200;10000.4765625000;bid;2;9990;29;-10.4765625000;-10;-10;bid_passive
21300;10000.5664062500;bid;1;9993;11;-7.5664062500;-8;-8;bid_passive
21300;10000.5664062500;bid;2;9990;22;-10.5664062500;-11;-11;bid_passive
21300;10000.5664062500;ask;1;10009;11;8.4335937500;8;8;ask_passive
21300;10000.5664062500;ask;2;10011;22;10.4335937500;10;10;ask_passive
21400;10000.3349609375;bid;1;9990;29;-10.3349609375;-10;-10;bid_passive
21400;10000.3349609375;ask;1;10008;14;7.6650390625;8;8;ask_passive
21500;10000.5458984375;bid;1;9993;11;-7.5458984375;-8;-8;bid_passive
21500;10000.5458984375;ask;1;10009;11;8.4541015625;8;8;ask_passive
21600;10000.6835937500;bid;1;9990;20;-10.6835937500;-11;-11;bid_passive
21600;10000.6835937500;ask;1;10009;14;8.3164062500;8;8;ask_passive
21600;10000.6835937500;ask;2;10011;20;10.3164062500;10;10;ask_passive
21700;10000.6640625000;bid;1;9993;11;-7.6640625000;-8;-8;bid_passive
21700;10000.6640625000;bid;2;9990;25;-10.6640625000;-11;-11;bid_passive
21800;10001.1679687500;bid;1;9991;25;-10.1679687500;-10;-10;bid_passive
21800;10001.1679687500;ask;1;10009;14;7.8320312500;8;8;ask_passive
21800;10001.1679687500;ask;2;10012;25;10.8320312500;11;11;ask_passive
21900;10001.4970703125;bid;1;9993;13;-8.4970703125;-8;-8;bid_passive
21900;10001.4970703125;bid;2;9991;27;-10.4970703125;-10;-10;bid_passive
21900;10001.4970703125;ask;1;10009;13;7.5029296875;8;8;ask_passive
22000;10001.1152343750;bid;1;10003;6;1.8847656250;2;2;bid_cross
22000;10001.1152343750;bid;2;9993;15;-8.1152343750;-8;-8;bid_passive
22000;10001.1152343750;bid;3;9991;20;-10.1152343750;-10;-10;bid_passive
22000;10001.1152343750;ask;1;10009;15;7.8847656250;8;8;ask_passive
22000;10001.1152343750;ask;2;10012;20;10.8847656250;11;11;ask_passive
22100;10001.2294921875;bid;1;9993;10;-8.2294921875;-8;-8;bid_passive
22100;10001.2294921875;bid;2;9991;22;-10.2294921875;-10;-10;bid_passive
22100;10001.2294921875;ask;1;10009;10;7.7705078125;8;8;ask_passive
22100;10001.2294921875;ask;2;10012;22;10.7705078125;11;11;ask_passive
22200;10001.5244140625;bid;1;9994;13;-7.5244140625;-8;-8;bid_passive
22200;10001.5244140625;bid;2;9991;23;-10.5244140625;-11;-11;bid_passive
22200;10001.5244140625;ask;1;10010;13;8.4755859375;8;8;ask_passive
22200;10001.5244140625;ask;2;10012;23;10.4755859375;10;10;ask_passive
22300;10001.7832031250;bid;1;9994;13;-7.7832031250;-8;-8;bid_passive
22300;10001.7832031250;bid;2;9991;28;-10.7832031250;-11;-11;bid_passive
22300;10001.7832031250;ask;1;10012;28;10.2167968750;10;10;ask_passive
22400;10001.0927734375;bid;1;9993;10;-8.0927734375;-8;-8;bid_passive
22400;10001.0927734375;ask;1;10012;23;10.9072265625;11;11;ask_passive
22500;10001.9648437500;bid;1;9994;10;-7.9648437500;-8;-8;bid_passive
22500;10001.9648437500;bid;2;9991;27;-10.9648437500;-11;-11;bid_passive
22500;10001.9648437500;ask;1;10010;10;8.0351562500;8;8;ask_passive
22600;10002.1923828125;bid;1;9992;25;-10.1923828125;-10;-10;bid_passive
22600;10002.1923828125;ask;1;10010;15;7.8076171875;8;8;ask_passive
22600;10002.1923828125;ask;2;10013;25;10.8076171875;11;11;ask_passive
22700;10001.8837890625;bid;1;9994;14;-7.8837890625;-8;-8;bid_passive
22700;10001.8837890625;ask;1;10010;14;8.1162109375;8;8;ask_passive
22800;10001.2363281250;bid;1;9993;12;-8.2363281250;-8;-8;bid_passive
22800;10001.2363281250;ask;1;10012;26;10.7636718750;11;11;ask_passive
22900;10001.2607421875;ask;1;10009;11;7.7392578125;8;8;ask_passive
22900;10001.2607421875;ask;2;10012;22;10.7392578125;11;11;ask_passive
23000;10001.4833984375;bid;1;9991;20;-10.4833984375;-10;-10;bid_passive
23000;10001.4833984375;ask;1;10009;12;7.5166015625;8;8;ask_passive
23100;10001.0634765625;bid;1;9993;13;-8.0634765625;-8;-8;bid_passive
23100;10001.0634765625;bid;2;9991;26;-10.0634765625;-10;-10;bid_passive
23100;10001.0634765625;ask;1;10009;13;7.9365234375;8;8;ask_passive
23200;10000.7109375000;bid;1;9993;14;-7.7109375000;-8;-8;bid_passive
23200;10000.7109375000;bid;2;9990;24;-10.7109375000;-11;-11;bid_passive
23200;10000.7109375000;ask;1;10009;14;8.2890625000;8;8;ask_passive
23200;10000.7109375000;ask;2;10011;24;10.2890625000;10;10;ask_passive
23300;10000.4951171875;bid;1;9992;10;-8.4951171875;-8;-8;bid_passive
23300;10000.4951171875;bid;2;9990;21;-10.4951171875;-10;-10;bid_passive
23300;10000.4951171875;ask;1;10008;10;7.5048828125;8;8;ask_passive
23300;10000.4951171875;ask;2;10011;21;10.5048828125;11;11;ask_passive
23400;10000.9599609375;bid;1;9990;29;-10.9599609375;-11;-11;bid_passive
23400;10000.9599609375;ask;1;10009;15;8.0400390625;8;8;ask_passive
23400;10000.9599609375;ask;2;10011;29;10.0400390625;10;10;ask_passive
23500;10000.8886718750;bid;1;9993;10;-7.8886718750;-8;-8;bid_passive
23500;10000.8886718750;ask;1;10011;30;10.1113281250;10;10;ask_passive
23600;10000.5937500000;bid;1;9993;10;-7.5937500000;-8;-8;bid_passive
23600;10000.5937500000;bid;2;9990;25;-10.5937500000;-11;-11;bid_passive
23600;10000.5937500000;ask;1;10009;10;8.4062500000;8;8;ask_passive
23600;10000.5937500000;ask;2;10011;25;10.4062500000;10;10;ask_passive
23700;10000.3867187500;bid;1;9990;20;-10.3867187500;-10;-10;bid_passive
23700;10000.3867187500;ask;1;10008;15;7.6132812500;8;8;ask_passive
23700;10000.3867187500;ask;2;10011;20;10.6132812500;11;11;ask_passive
23800;10000.3935546875;bid;1;9992;11;-8.3935546875;-8;-8;bid_passive
23800;10000.3935546875;bid;2;9990;22;-10.3935546875;-10;-10;bid_passive
23800;10000.3935546875;ask;1;10008;11;7.6064453125;8;8;ask_passive
23800;10000.3935546875;ask;2;10011;22;10.6064453125;11;11;ask_passive
23900;10000.8339843750;bid;1;9993;14;-7.8339843750;-8;-8;bid_passive
23900;10000.8339843750;bid;2;9990;27;-10.8339843750;-11;-11;bid_passive
24000;10000.9716796875;bid;1;9990;29;-10.9716796875;-11;-11;bid_passive
24100;10000.9453125000;bid;1;9993;10;-7.9453125000;-8;-8;bid_passive
24100;10000.9453125000;bid;2;9990;20;-10.9453125000;-11;-11;bid_passive
24100;10000.9453125000;ask;1;10011;20;10.0546875000;10;10;ask_passive
24200;10000.3876953125;bid;1;9992;14;-8.3876953125;-8;-8;bid_passive
24200;10000.3876953125;bid;2;9990;23;-10.3876953125;-10;-10;bid_passive
24200;10000.3876953125;ask;1;10008;14;7.6123046875;8;8;ask_passive
24300;10000.7441406250;bid;1;9993;14;-7.7441406250;-8;-8;bid_passive
24300;10000.7441406250;bid;2;9990;27;-10.7441406250;-11;-11;bid_passive
24300;10000.7441406250;ask;1;10009;14;8.2558593750;8;8;ask_passive
24300;10000.7441406250;ask;2;10011;27;10.2558593750;10;10;ask_passive
24400;10000.3476562500;bid;1;9992;14;-8.3476562500;-8;-8;bid_passive
24400;10000.3476562500;bid;2;9990;28;-10.3476562500;-10;-10;bid_passive
24400;10000.3476562500;ask;1;10008;14;7.6523437500;8;8;ask_passive
24400;10000.3476562500;ask;2;10011;28;10.6523437500;11;11;ask_passive
24500;10000.2314453125;bid;1;9992;14;-8.2314453125;-8;-8;bid_passive
24500;10000.2314453125;bid;2;9990;24;-10.2314453125;-10;-10;bid_passive
24500;10000.2314453125;ask;1;10008;14;7.7685546875;8;8;ask_passive
24500;10000.2314453125;ask;2;10011;24;10.7685546875;11;11;ask_passive
24600;10000.1152343750;bid;1;9992;12;-8.1152343750;-8;-8;bid_passive
24600;10000.1152343750;bid;2;9990;22;-10.1152343750;-10;-10;bid_passive
24600;10000.1152343750;ask;1;10008;12;7.8847656250;8;8;ask_passive
24600;10000.1152343750;ask;2;10011;22;10.8847656250;11;11;ask_passive
24700;10000.7451171875;ask;1;10009;15;8.2548828125;8;8;ask_passive
24700;10000.7451171875;ask;2;10011;20;10.2548828125;10;10;ask_passive
24800;10000.8271484375;bid;1;9993;10;-7.8271484375;-8;-8;bid_passive
24800;10000.8271484375;ask;1;10009;10;8.1728515625;8;8;ask_passive
24800;10000.8271484375;ask;2;10011;28;10.1728515625;10;10;ask_passive
24900;10000.8076171875;bid;1;9993;13;-7.8076171875;-8;-8;bid_passive
24900;10000.8076171875;bid;2;9990;24;-10.8076171875;-11;-11;bid_passive
25000;10000.6582031250;ask;1;10009;13;8.3417968750;8;8;ask_passive
25100;10001.3359375000;bid;1;9999;5;-2.3359375000;-2;-2;bid_passive
25100;10001.3359375000;bid;2;9993;13;-8.3359375000;-8;-8;bid_passive
25100;10001.3359375000;bid;3;9991;26;-10.3359375000;-10;-10;bid_passive
25100;10001.3359375000;ask;1;10009;13;7.6640625000;8;8;ask_passive
25100;10001.3359375000;ask;2;10012;26;10.6640625000;11;11;ask_passive
25200;10000.9130859375;bid;1;9993;13;-7.9130859375;-8;-8;bid_passive
25200;10000.9130859375;bid;2;9990;24;-10.9130859375;-11;-11;bid_passive
25200;10000.9130859375;ask;1;10009;13;8.0869140625;8;8;ask_passive
25300;10000.8896484375;bid;1;9993;12;-7.8896484375;-8;-8;bid_passive
25300;10000.8896484375;bid;2;9990;21;-10.8896484375;-11;-11;bid_passive
25300;10000.8896484375;ask;1;10009;12;8.1103515625;8;8;ask_passive
25300;10000.8896484375;ask;2;10011;21;10.1103515625;10;10;ask_passive
25400;10000.8623046875;ask;1;10009;11;8.1376953125;8;8;ask_passive
25400;10000.8623046875;ask;2;10011;27;10.1376953125;10;10;ask_passive
25500;10000.8398437500;bid;1;9993;14;-7.8398437500;-8;-8;bid_passive
25500;10000.8398437500;bid;2;9990;23;-10.8398437500;-11;-11;bid_passive
25500;10000.8398437500;ask;1;10009;14;8.1601562500;8;8;ask_passive
25500;10000.8398437500;ask;2;10011;23;10.1601562500;10;10;ask_passive
25600;10000.8144531250;bid;1;9993;14;-7.8144531250;-8;-8;bid_passive
25600;10000.8144531250;bid;2;9990;24;-10.8144531250;-11;-11;bid_passive
25600;10000.8144531250;ask;1;10009;14;8.1855468750;8;8;ask_passive
25600;10000.8144531250;ask;2;10011;24;10.1855468750;10;10;ask_passive
25700;10000.5986328125;bid;1;9993;10;-7.5986328125;-8;-8;bid_passive
25700;10000.5986328125;bid;2;9990;24;-10.5986328125;-11;-11;bid_passive
25700;10000.5986328125;ask;1;10009;10;8.4013671875;8;8;ask_passive
25700;10000.5986328125;ask;2;10011;24;10.4013671875;10;10;ask_passive
25800;10000.4482421875;bid;1;9990;27;-10.4482421875;-10;-10;bid_passive
25800;10000.4482421875;ask;1;10008;10;7.5517578125;8;8;ask_passive
25800;10000.4482421875;ask;2;10011;27;10.5517578125;11;11;ask_passive
25900;10000.6923828125;bid;1;9993;12;-7.6923828125;-8;-8;bid_passive
25900;10000.6923828125;bid;2;9990;27;-10.6923828125;-11;-11;bid_passive
25900;10000.6923828125;ask;1;10009;12;8.3076171875;8;8;ask_passive
25900;10000.6923828125;ask;2;10011;27;10.3076171875;10;10;ask_passive
26000;10000.7929687500;bid;1;9993;15;-7.7929687500;-8;-8;bid_passive
26000;10000.7929687500;bid;2;9990;27;-10.7929687500;-11;-11;bid_passive
26000;10000.7929687500;ask;1;10009;15;8.2070312500;8;8;ask_passive
26000;10000.7929687500;ask;2;10011;27;10.2070312500;10;10;ask_passive
26100;10000.5908203125;bid;1;9993;14;-7.5908203125;-8;-8;bid_passive
26100;10000.5908203125;bid;2;9990;24;-10.5908203125;-11;-11;bid_passive
26100;10000.5908203125;ask;1;10009;14;8.4091796875;8;8;ask_passive
26100;10000.5908203125;ask;2;10011;24;10.4091796875;10;10;ask_passive
26200;10001.3583984375;bid;1;9991;27;-10.3583984375;-10;-10;bid_passive
26200;10001.3583984375;ask;1;10009;14;7.6416015625;8;8;ask_passive
26200;10001.3583984375;ask;2;10012;27;10.6416015625;11;11;ask_passive
26300;10001.3203125000;ask;1;10009;11;7.6796875000;8;8;ask_passive
26300;10001.3203125000;ask;2;10012;25;10.6796875000;11;11;ask_passive
26400;10001.9755859375;bid;1;9994;14;-7.9755859375;-8;-8;bid_passive
26400;10001.9755859375;bid;2;9991;27;-10.9755859375;-11;-11;bid_passive
26400;10001.9755859375;ask;1;9999;10;-2.9755859375;-3;-3;ask_cross
26400;10001.9755859375;ask;2;10010;14;8.0244140625;8;8;ask_passive
26400;10001.9755859375;ask;3;10012;27;10.0244140625;10;10;ask_passive
26500;10001.9951171875;bid;1;9994;13;-7.9951171875;-8;-8;bid_passive
26500;10001.9951171875;bid;2;9991;21;-10.9951171875;-11;-11;bid_passive
26500;10001.9951171875;ask;1;9999;5;-2.9951171875;-3;-3;ask_cross
26500;10001.9951171875;ask;2;10010;13;8.0048828125;8;8;ask_passive
26500;10001.9951171875;ask;3;10012;21;10.0048828125;10;10;ask_passive
26600;10002.0810546875;bid;1;9994;14;-8.0810546875;-8;-8;bid_passive
26600;10002.0810546875;ask;1;10010;14;7.9189453125;8;8;ask_passive
26600;10002.0810546875;ask;2;10013;29;10.9189453125;11;11;ask_passive
26700;10002.1992187500;bid;1;9994;10;-8.1992187500;-8;-8;bid_passive
26700;10002.1992187500;bid;2;9992;26;-10.1992187500;-10;-10;bid_passive
26700;10002.1992187500;ask;1;10010;10;7.8007812500;8;8;ask_passive
26700;10002.1992187500;ask;2;10013;26;10.8007812500;11;11;ask_passive
26800;10001.9453125000;bid;1;9991;20;-10.9453125000;-11;-11;bid_passive
26800;10001.9453125000;ask;1;10010;10;8.0546875000;8;8;ask_passive
26800;10001.9453125000;ask;2;10012;20;10.0546875000;10;10;ask_passive
26900;10001.2363281250;bid;1;9993;11;-8.2363281250;-8;-8;bid_passive
26900;10001.2363281250;bid;2;9991;22;-10.2363281250;-10;-10;bid_passive
26900;10001.2363281250;ask;1;10009;11;7.7636718750;8;8;ask_passive
27000;10000.9541015625;bid;1;9990;26;-10.9541015625;-11;-11;bid_passive
27000;10000.9541015625;ask;1;10009;10;8.0458984375;8;8;ask_passive
27000;10000.9541015625;ask;2;10011;26;10.0458984375;10;10;ask_passive
27100;10001.2353515625;bid;1;9991;27;-10.2353515625;-10;-10;bid_passive
27100;10001.2353515625;ask;1;10012;27;10.7646484375;11;11;ask_passive
27200;10000.8027343750;ask;1;10009;10;8.1972656250;8;8;ask_passive
27200;10000.8027343750;ask;2;10011;23;10.1972656250;10;10;ask_passive
27300;10000.8134765625;bid;1;10002;10;1.1865234375;1;1;bid_cross
27300;10000.8134765625;ask;1;10009;15;8.1865234375;8;8;ask_passive
27300;10000.8134765625;ask;2;10011;25;10.1865234375;10;10;ask_passive
27400;10001.4345703125;bid;1;9993;10;-8.4345703125;-8;-8;bid_passive
27400;10001.4345703125;bid;2;9991;22;-10.4345703125;-10;-10;bid_passive
27400;10001.4345703125;ask;1;10009;10;7.5654296875;8;8;ask_passive
27500;10001.2734375000;bid;1;9993;11;-8.2734375000;-8;-8;bid_passive
27500;10001.2734375000;ask;1;10009;11;7.7265625000;8;8;ask_passive
27500;10001.2734375000;ask;2;10012;30;10.7265625000;11;11;ask_passive
27600;10001.0136718750;bid;1;9993;14;-8.0136718750;-8;-8;bid_passive
27600;10001.0136718750;bid;2;9991;26;-10.0136718750;-10;-10;bid_passive
27600;10001.0136718750;ask;1;10009;14;7.9863281250;8;8;ask_passive
27600;10001.0136718750;ask;2;10012;26;10.9863281250;11;11;ask_passive
27700;10001.0068359375;bid;1;9993;12;-8.0068359375;-8;-8;bid_passive
27700;10001.0068359375;bid;2;9991;30;-10.0068359375;-10;-10;bid_passive
27700;10001.0068359375;ask;1;10009;12;7.9931640625;8;8;ask_passive
27700;10001.0068359375;ask;2;10012;30;10.9931640625;11;11;ask_passive
27800;10000.4794921875;bid;1;9992;14;-8.4794921875;-8;-8;bid_passive
27800;10000.4794921875;bid;2;9990;20;-10.4794921875;-10;-10;bid_passive
27800;10000.4794921875;ask;1;10008;14;7.5205078125;8;8;ask_passive
27900;10000.2617187500;bid;1;9992;14;-8.2617187500;-8;-8;bid_passive
27900;10000.2617187500;bid;2;9990;29;-10.2617187500;-10;-10;bid_passive
27900;10000.2617187500;ask;1;10008;14;7.7382812500;8;8;ask_passive
27900;10000.2617187500;ask;2;10011;29;10.7382812500;11;11;ask_passive
28000;10000.0800781250;bid;1;9992;13;-8.0800781250;-8;-8;bid_passive
28000;10000.0800781250;bid;2;9990;22;-10.0800781250;-10;-10;bid_passive
28000;10000.0800781250;ask;1;10008;13;7.9199218750;8;8;ask_passive
28000;10000.0800781250;ask;2;10011;22;10.9199218750;11;11;ask_passive
28100;9999.8671875000;ask;1;10008;15;8.1328125000;8;8;ask_passive
28200;10000.5166015625;bid;1;9990;23;-10.5166015625;-11;-11;bid_passive
28200;10000.5166015625;ask;1;10009;10;8.4833984375;8;8;ask_passive
28200;10000.5166015625;ask;2;10011;23;10.4833984375;10;10;ask_passive
28300;10000.8906250000;bid;1;9993;12;-7.8906250000;-8;-8;bid_passive
28300;10000.8906250000;bid;2;9990;28;-10.8906250000;-11;-11;bid_passive
28300;10000.8906250000;ask;1;10009;12;8.1093750000;8;8;ask_passive
28300;10000.8906250000;ask;2;10011;28;10.1093750000;10;10;ask_passive
28400;10000.6406250000;bid;1;9993;15;-7.6406250000;-8;-8;bid_passive
28400;10000.6406250000;ask;1;10009;15;8.3593750000;8;8;ask_passive
28400;10000.6406250000;ask;2;10011;20;10.3593750000;10;10;ask_passive
28500;10000.7509765625;bid;1;9993;14;-7.7509765625;-8;-8;bid_passive
28500;10000.7509765625;bid;2;9990;28;-10.7509765625;-11;-11;bid_passive
28500;10000.7509765625;ask;1;10009;14;8.2490234375;8;8;ask_passive
28500;10000.7509765625;ask;2;10011;28;10.2490234375;10;10;ask_passive
28600;10000.8740234375;bid;1;9990;26;-10.8740234375;-11;-11;bid_passive
28600;10000.8740234375;ask;1;10009;12;8.1259765625;8;8;ask_passive
28600;10000.8740234375;ask;2;10011;26;10.1259765625;10;10;ask_passive
28700;10001.6044921875;bid;1;9991;22;-10.6044921875;-11;-11;bid_passive
28700;10001.6044921875;ask;1;10010;14;8.3955078125;8;8;ask_passive
28700;10001.6044921875;ask;2;10012;22;10.3955078125;10;10;ask_passive
28800;10001.4082031250;bid;1;9993;14;-8.4082031250;-8;-8;bid_passive
28800;10001.4082031250;bid;2;9991;21;-10.4082031250;-10;-10;bid_passive
28800;10001.4082031250;ask;1;10009;14;7.5917968750;8;8;ask_passive
28900;10001.0986328125;bid;1;9993;11;-8.0986328125;-8;-8;bid_passive
28900;10001.0986328125;bid;2;9991;22;-10.0986328125;-10;-10;bid_passive
28900;10001.0986328125;ask;1;10009;11;7.9013671875;8;8;ask_passive
29000;10001.0810546875;bid;1;9991;24;-10.0810546875;-10;-10;bid_passive
29000;10001.0810546875;ask;1;10009;11;7.9189453125;8;8;ask_passive
29000;10001.0810546875;ask;2;10012;24;10.9189453125;11;11;ask_passive
29100;10000.9218750000;bid;1;9993;12;-7.9218750000;-8;-8;bid_passive
29100;10000.9218750000;bid;2;9990;23;-10.9218750000;-11;-11;bid_passive
29100;10000.9218750000;ask;1;10009;12;8.0781250000;8;8;ask_passive
29100;10000.9218750000;ask;2;10011;23;10.0781250000;10;10;ask_passive
29200;10000.6816406250;bid;1;9993;12;-7.6816406250;-8;-8;bid_passive
29200;10000.6816406250;ask;1;10009;12;8.3183593750;8;8;ask_passive
29200;10000.6816406250;ask;2;10011;22;10.3183593750;10;10;ask_passive
29300;10000.8251953125;bid;1;9993;10;-7.8251953125;-8;-8;bid_passive
29300;10000.8251953125;ask;1;10009;10;8.1748046875;8;8;ask_passive
29300;10000.8251953125;ask;2;10011;22;10.1748046875;10;10;ask_passive
29400;10000.8251953125;bid;1;9990;23;-10.8251953125;-11;-11;bid_passive
29400;10000.8251953125;ask;1;10011;23;10.1748046875;10;10;ask_passive
29500;10000.8779296875;bid;1;9998;2;-2.8779296875;-3;-3;bid_passive
29500;10000.8779296875;bid;2;9990;20;-10.8779296875;-11;-11;bid_passive
29500;10000.8779296875;ask;1;10011;20;10.1220703125;10;10;ask_passive
29600;10000.5244140625;bid;1;9993;12;-7.5244140625;-8;-8;bid_passive
29600;10000.5244140625;bid;2;9990;26;-10.5244140625;-11;-11;bid_passive
29600;10000.5244140625;ask;1;10009;12;8.4755859375;8;8;ask_passive
29700;10000.3759765625;bid;1;9990;22;-10.3759765625;-10;-10;bid_passive
29700;10000.3759765625;ask;1;10008;15;7.6240234375;8;8;ask_passive
29700;10000.3759765625;ask;2;10011;22;10.6240234375;11;11;ask_passive
29800;10000.7451171875;bid;1;9993;13;-7.7451171875;-8;-8;bid_passive
29800;10000.7451171875;bid;2;9990;25;-10.7451171875;-11;-11;bid_passive
29800;10000.7451171875;ask;1;10011;25;10.2548828125;10;10;ask_passive
29900;10000.8740234375;bid;1;9993;10;-7.8740234375;-8;-8;bid_passive
29900;10000.8740234375;bid;2;9990;30;-10.8740234375;-11;-11;bid_passive
29900;10000.8740234375;ask;1;10009;10;8.1259765625;8;8;ask_passive
30000;10000.6982421875;bid;1;9993;11;-7.6982421875;-8;-8;bid_passive
30000;10000.6982421875;ask;1;10009;11;8.3017578125;8;8;ask_passive
30100;10001.0371093750;bid;1;9993;15;-8.0371093750;-8;-8;bid_passive
30100;10001.0371093750;ask;1;10009;15;7.9628906250;8;8;ask_passive
30200;10001.1884765625;bid;1;9993;11;-8.1884765625;-8;-8;bid_passive
30200;10001.1884765625;bid;2;9991;28;-10.1884765625;-10;-10;bid_passive
30200;10001.1884765625;ask;1;10009;11;7.8115234375;8;8;ask_passive
30300;10001.2041015625;bid;1;9993;14;-8.2041015625;-8;-8;bid_passive
30300;10001.2041015625;bid;2;9991;29;-10.2041015625;-10;-10;bid_passive
30300;10001.2041015625;ask;1;10009;14;7.7958984375;8;8;ask_passive
30300;10001.2041015625;ask;2;10012;29;10.7958984375;11;11;ask_passive
30400;10000.5849609375;bid;1;9993;10;-7.5849609375;-8;-8;bid_passive
30400;10000.5849609375;bid;2;9990;30;-10.5849609375;-11;-11;bid_passive
30400;10000.5849609375;ask;1;10009;10;8.4150390625;8;8;ask_passive
30500;10000.5156250000;bid;1;9990;28;-10.5156250000;-11;-11;bid_passive
30500;10000.5156250000;ask;1;10009;11;8.4843750000;8;8;ask_passive
30500;10000.5156250000;ask;2;10011;28;10.4843750000;10;10;ask_passive
30600;10000.7050781250;bid;1;9993;11;-7.7050781250;-8;-8;bid_passive
30600;10000.7050781250;bid;2;9990;30;-10.7050781250;-11;-11;bid_passive
30600;10000.7050781250;ask;1;10009;11;8.2949218750;8;8;ask_passive
30600;10000.7050781250;ask;2;10011;30;10.2949218750;10;10;ask_passive
30700;10000.6132812500;ask;1;10009;12;8.3867187500;8;8;ask_passive
30700;10000.6132812500;ask;2;10011;27;10.3867187500;10;10;ask_passive
30800;10000.7861328125;bid;1;9990;29;-10.7861328125;-11;-11;bid_passive
30800;10000.7861328125;ask;1;10009;10;8.2138671875;8;8;ask_passive
30900;10000.6962890625;bid;1;9993;11;-7.6962890625;-8;-8;bid_passive
30900;10000.6962890625;ask;1;10009;11;8.3037109375;8;8;ask_passive
30900;10000.6962890625;ask;2;10011;21;10.3037109375;10;10;ask_passive
31000;10000.7529296875;bid;1;9990;26;-10.7529296875;-11;-11;bid_passive
31000;10000.7529296875;ask;1;10009;12;8.2470703125;8;8;ask_passive
31000;10000.7529296875;ask;2;10011;26;10.2470703125;10;10;ask_passive
31100;10000.2998046875;bid;1;9990;23;-10.2998046875;-10;-10;bid_passive
31100;10000.2998046875;ask;1;10008;13;7.7001953125;8;8;ask_passive
31200;10000.9560546875;bid;1;9993;15;-7.9560546875;-8;-8;bid_passive
31200;10000.9560546875;bid;2;9990;21;-10.9560546875;-11;-11;bid_passive
31200;10000.9560546875;ask;1;10009;15;8.0439453125;8;8;ask_passive
31300;10000.6982421875;bid;1;9993;14;-7.6982421875;-8;-8;bid_passive
31300;10000.6982421875;ask;1;10009;14;8.3017578125;8;8;ask_passive
31300;10000.6982421875;ask;2;10011;20;10.3017578125;10;10;ask_passive
31400;10000.9101562500;bid;1;9998;5;-2.9101562500;-3;-3;bid_passive
31400;10000.9101562500;bid;2;9993;11;-7.9101562500;-8;-8;bid_passive
31400;10000.9101562500;bid;3;9990;22;-10.9101562500;-11;-11;bid_passive
31400;10000.9101562500;ask;1;10011;22;10.0898437500;10;10;ask_passive
31500;10000.9873046875;bid;1;9993;11;-7.9873046875;-8;-8;bid_passive
31500;10000.9873046875;bid;2;9990;21;-10.9873046875;-11;-11;bid_passive
31500;10000.9873046875;ask;1;10009;11;8.0126953125;8;8;ask_passive
31600;10000.9306640625;bid;1;9993;13;-7.9306640625;-8;-8;bid_passive
31600;10000.9306640625;bid;2;9990;24;-10.9306640625;-11;-11;bid_passive
31600;10000.9306640625;ask;1;10009;13;8.0693359375;8;8;ask_passive
31600;10000.9306640625;ask;2;10011;24;10.0693359375;10;10;ask_passive
31700;10000.9833984375;bid;1;9993;10;-7.9833984375;-8;-8;bid_passive
31700;10000.9833984375;bid;2;9990;29;-10.9833984375;-11;-11;bid_passive
31700;10000.9833984375;ask;1;10009;10;8.0166015625;8;8;ask_passive
31700;10000.9833984375;ask;2;10011;29;10.0166015625;10;10;ask_passive
31800;10000.6738281250;bid;1;9993;13;-7.6738281250;-8;-8;bid_passive
31800;10000.6738281250;bid;2;9990;22;-10.6738281250;-11;-11;bid_passive
31800;10000.6738281250;ask;1;10009;13;8.3261718750;8;8;ask_passive
31800;10000.6738281250;ask;2;10011;22;10.3261718750;10;10;ask_passive
31900;10000.8837890625;bid;1;9993;11;-7.8837890625;-8;-8;bid_passive
31900;10000.8837890625;bid;2;9990;26;-10.8837890625;-11;-11;bid_passive
31900;10000.8837890625;ask;1;10009;11;8.1162109375;8;8;ask_passive
31900;10000.8837890625;ask;2;10011;26;10.1162109375;10;10;ask_passive
32000;10000.9765625000;bid;1;9993;15;-7.9765625000;-8;-8;bid_passive
32000;10000.9765625000;bid;2;9990;20;-10.9765625000;-11;-11;bid_passive
32000;10000.9765625000;ask;1;10009;15;8.0234375000;8;8;ask_passive
32000;10000.9765625000;ask;2;10011;20;10.0234375000;10;10;ask_passive
32100;10001.2753906250;bid;1;9991;25;-10.2753906250;-10;-10;bid_passive
32100;10001.2753906250;ask;1;10009;12;7.7246093750;8;8;ask_passive
32100;10001.2753906250;ask;2;10012;25;10.7246093750;11;11;ask_passive
32200;10001.5175781250;bid;1;9999;2;-2.5175781250;-3;-3;bid_passive
32200;10001.5175781250;bid;2;9994;13;-7.5175781250;-8;-8;bid_passive
32200;10001.5175781250;bid;3;9991;24;-10.5175781250;-11;-11;bid_passive
32200;10001.5175781250;ask;1;10010;13;8.4824218750;8;8;ask_passive
32200;10001.5175781250;ask;2;10012;24;10.4824218750;10;10;ask_passive
32300;10001.3583984375;bid;1;9993;13;-8.3583984375;-8;-8;bid_passive
32300;10001.3583984375;bid;2;9991;30;-10.3583984375;-10;-10;bid_passive
32300;10001.3583984375;ask;1;10009;13;7.6416015625;8;8;ask_passive
32300;10001.3583984375;ask;2;10012;30;10.6416015625;11;11;ask_passive
32400;10001.0898437500;bid;1;9993;15;-8.0898437500;-8;-8;bid_passive
32400;10001.0898437500;bid;2;9991;29;-10.0898437500;-10;-10;bid_passive
