timestamp,day,dte,dte_eff,t_years,voucher,K,S,mid,intrinsic,time_value,moneyness_K_over_S,log_moneyness,log_S_over_K,iv
500000,1,7,6.5,0.01780821917808219,VEV_6500,6500,5243.5,0.5,0.0,0.5,1.2396300181176696,0.21481296260926874,-0.21481296260926863,0.5971648511288562
134000,0,8,7.866,0.021550684931506848,VEV_5300,5300,5240.5,47.0,0.0,47.0,1.011353878446713,0.01128990692998116,-0.011289906929981181,0.23626698265733787
428000,0,8,7.572,0.020745205479452054,VEV_5100,5100,5258.0,178.0,158.0,20.0,0.9699505515405097,-0.030510186577409393,0.030510186577409403,0.2470865233952675
28000,0,8,7.972,0.02184109589041096,VEV_5000,5000,5233.5,242.0,233.5,8.5,0.9553835865099838,-0.045642357878701044,0.04564235787870104,0.2400477242582874
868000,0,8,7.132,0.01953972602739726,VEV_5400,5400,5264.5,20.5,0.0,20.5,1.025738436698642,0.025412779255551826,-0.025412779255551684,0.2279064937230344
224000,1,7,6.776,0.018564383561643836,VEV_6000,6000,5247.5,0.5,0.0,0.5,1.1434016198189614,0.13400769651540398,-0.13400769651540395,0.38523435356166713
368000,0,8,7.632,0.02090958904109589,VEV_5200,5200,5276.5,117.0,76.5,40.5,0.9855017530560031,-0.014604373541626125,0.01460437354162609,0.23964708369527177
782000,1,7,6.218,0.017035616438356164,VEV_5100,5100,5259.0,172.5,159.0,13.5,0.9697661152310325,-0.030700354876927054,0.030700354876927113,0.23676489153998242
820000,2,6,5.18,0.014191780821917807,VEV_5200,5200,5251.5,89.5,51.5,38.0,0.9901932781110159,-0.009855124493311362,0.009855124493311277,0.2427344750360769
538000,1,7,6.462,0.017704109589041096,VEV_4500,4500,5239.5,739.5,739.5,0.0,0.8588605782994561,-0.15214867715658523,0.1521486771565853,
666000,2,6,5.334,0.014613698630136986,VEV_5100,5100,5257.0,168.0,157.0,11.0,0.9701350580178809,-0.030319982107030918,0.03031998210703089,0.23666977267556366
78000,0,8,7.922,0.021704109589041096,VEV_5500,5500,5244.5,8.5,0.0,8.5,1.0487177042616074,0.04756818381890368,-0.04756818381890366,0.24504318097848657
810000,2,6,5.1899999999999995,0.01421917808219178,VEV_5400,5400,5254.5,11.5,0.0,11.5,1.0276905509563232,0.027314101246714625,-0.02731410124671455,0.22498064550972802
604000,2,6,5.396,0.014783561643835616,VEV_6500,6500,5243.5,0.5,0.0,0.5,1.2396300181176696,0.21481296260926874,-0.21481296260926863,0.6554128402032966
712000,1,7,6.288,0.017227397260273974,VEV_5200,5200,5263.0,103.5,63.0,40.5,0.9880296408892266,-0.012042580784260291,0.01204258078426015,0.24593085724646863
316000,2,6,5.684,0.015572602739726028,VEV_6500,6500,5275.5,0.5,0.0,0.5,1.2321107004075442,0.20872871530158157,-0.20872871530158163,0.6221343865935154
38000,1,7,6.962,0.019073972602739724,VEV_5400,5400,5231.5,14.0,0.0,14.0,1.032208735544299,0.031700909731263834,-0.03170090973126379,0.2293280329065625
774000,0,8,7.226,0.019797260273972602,VEV_5100,5100,5262.5,180.0,162.5,17.5,0.9691211401425178,-0.03136565927821971,0.031365659278219826,0.24441921103519276
262000,1,7,6.7379999999999995,0.018460273972602737,VEV_5000,5000,5255.0,260.0,255.0,5.0,0.9514747859181731,-0.04974209189481411,0.04974209189481401,0.24427845851497093
816000,1,7,6.184,0.016942465753424656,VEV_6500,6500,5232.5,0.5,0.0,0.5,1.2422360248447204,0.2169130015635736,-0.21691300156357363,0.6176716756559619
530000,2,6,5.47,0.014986301369863012,VEV_6500,6500,5248.5,0.5,0.0,0.5,1.2384490806897208,0.21385985540787603,-0.21385985540787608,0.6483383258904714
200000,0,8,7.8,0.02136986301369863,VEV_4500,4500,5230.5,730.5,730.5,0.0,0.8603383997705765,-0.15042947902540438,0.15042947902540452,
800000,2,6,5.2,0.014246575342465755,VEV_4000,4000,5249.5,1249.5,1249.5,0.0,0.7619773311743976,-0.27183847285296825,0.27183847285296836,
558000,0,8,7.442,0.02038904109589041,VEV_6500,6500,5235.5,0.5,0.0,0.5,1.2415242097220895,0.2163398261562117,-0.21633982615621172,0.5616977888902891
494000,1,7,6.506,0.017824657534246575,VEV_6500,6500,5239.5,0.5,0.0,0.5,1.240576390876992,0.21557610296873206,-0.2155761029687322,0.5988169418412193
158000,0,8,7.842,0.021484931506849315,VEV_4500,4500,5245.5,745.0,745.5,-0.5,0.8578781812982557,-0.1532931694131291,0.15329316941312907,
524000,1,7,6.476,0.01774246575342466,VEV_5100,5100,5259.5,172.0,159.5,12.5,0.9696739233767468,-0.030795425466911656,0.030795425466911646,0.2264286640428595
528000,0,8,7.4719999999999995,0.020471232876712327,VEV_4500,4500,5257.5,757.0,757.5,-0.5,0.8559201141226819,-0.15557823181844374,0.15557823181844363,
980000,1,7,6.02,0.016493150684931505,VEV_5500,5500,5259.5,6.5,0.0,6.5,1.045726780112178,0.04471212704123342,-0.04471212704123348,0.2506216034352375
32000,0,8,7.968,0.02183013698630137,VEV_5500,5500,5228.5,6.5,0.0,6.5,1.0519269388926078,0.05062366218191882,-0.05062366218191886,0.23948663979274942
898000,0,8,7.102,0.019457534246575342,VEV_5000,5000,5260.5,265.5,260.5,5.0,0.9504799923961601,-0.05078816683210502,0.050788166832105096,0.24177220878285188
880000,1,7,6.12,0.016767123287671232,VEV_5300,5300,5239.0,41.0,0.0,41.0,1.01164344340523,0.011576180131993415,-0.011576180131993448,0.24664800844070742
500000,2,6,5.5,0.015068493150684932,VEV_5400,5400,5245.5,12.5,0.0,12.5,1.0294538175579069,0.029028387380825627,-0.02902838738082556,0.2341180249140447
422000,0,8,7.578,0.02076164383561644,VEV_6500,6500,5268.5,0.5,0.0,0.5,1.2337477460377717,0.2100564848441462,-0.21005648484414619,0.5419207941194666
726000,0,8,7.274,0.019928767123287672,VEV_5200,5200,5268.5,110.5,68.5,42.0,0.9869981968302173,-0.013087066470063621,0.013087066470063545,0.24106932394079447
510000,1,7,6.49,0.01778082191780822,VEV_6000,6000,5261.0,0.5,0.0,0.5,1.1404675917126021,0.13143834647938482,-0.1314383464793848,0.38685852488524797
60000,2,6,5.94,0.016273972602739727,VEV_5200,5200,5243.5,89.5,43.5,46.0,0.9917040144941356,-0.008330588704941098,0.008330588704941083,0.2463453167719757
728000,2,6,5.272,0.014443835616438357,VEV_6000,6000,5232.0,0.5,0.0,0.5,1.146788990825688,0.13696585507315742,-0.13696585507315742,0.44537869177902245
746000,2,6,5.254,0.014394520547945204,VEV_5000,5000,5214.5,220.0,214.5,5.5,0.9588647041902387,-0.04200529414503016,0.04200529414503007,0.24879450482048085
310000,0,8,7.69,0.021068493150684934,VEV_5200,5200,5255.5,102.5,55.5,47.0,0.9894396346684425,-0.010616521693890405,0.010616521693890386,0.23568159733620794
642000,2,6,5.358,0.01467945205479452,VEV_5300,5300,5245.5,39.0,0.0,39.0,1.0103898579735011,0.010336254368672996,-0.010336254368672936,0.24526796527112268
672000,0,8,7.328,0.020076712328767125,VEV_6000,6000,5245.0,0.5,0.0,0.5,1.1439466158245948,0.13448422737979443,-0.1344842273797945,0.37162198374006666
114000,0,8,7.886,0.021605479452054793,VEV_5300,5300,5219.5,40.0,0.0,40.0,1.0154229332311524,0.015305208691860096,-0.015305208691860082,0.23776158169297343
184000,0,8,7.816,0.021413698630136986,VEV_4000,4000,5237.5,1237.5,1237.5,0.0,0.7637231503579952,-0.26954992412836554,0.2695499241283655,
296000,2,6,5.704,0.01562739726027397,VEV_5200,5200,5272.5,106.5,72.5,34.0,0.9862494073020389,-0.013846007783410903,0.013846007783410998,0.244343226120857
150000,2,6,5.85,0.01602739726027397,VEV_6500,6500,5267.5,0.5,0.0,0.5,1.233981964878975,0.21024631020538445,-0.2102463102053844,0.6172933575571777
648000,0,8,7.352,0.020142465753424658,VEV_5300,5300,5226.5,41.0,0.0,41.0,1.0140629484358556,0.01396498256745128,-0.013964982567451356,0.2411150053944322
292000,0,8,7.708,0.021117808219178084,VEV_5000,5000,5241.5,249.0,241.5,7.5,0.9539254030334828,-0.04716980447638987,0.04716980447638993,0.24198415410693425
304000,1,7,6.696,0.018345205479452054,VEV_5400,5400,5266.0,20.0,0.0,20.0,1.0254462590201292,0.02512789249611111,-0.02512789249611107,0.23126722468389532
246000,2,6,5.754,0.015764383561643835,VEV_4000,4000,5273.0,1273.0,1273.0,0.0,0.7585814526834819,-0.2763050994284421,0.27630509942844206,
736000,1,7,6.264,0.017161643835616438,VEV_5000,5000,5278.5,281.5,278.5,3.0,0.947238798901203,-0.05420405401351211,0.054204054013512186,0.24346432770245446
828000,0,8,7.172,0.01964931506849315,VEV_6500,6500,5254.5,0.5,0.0,0.5,1.237034922447426,0.21271732457807724,-0.2127173245780773,0.5634568821229755
924000,0,8,7.076,0.019386301369863013,VEV_5400,5400,5270.5,22.0,0.0,22.0,1.0245707238402428,0.024273718857121842,-0.024273718857121877,0.22955081342616912
244000,1,7,6.756,0.01850958904109589,VEV_5400,5400,5256.5,18.5,0.0,18.5,1.0272995339103967,0.02693354753648025,-0.02693354753648017,0.2325865399421198
80000,2,6,5.92,0.016219178082191782,VEV_4500,4500,5259.5,759.5,759.5,0.0,0.8555946382736002,-0.15595856842091768,0.1559585684209176,
476000,0,8,7.524,0.020613698630136987,VEV_5300,5300,5233.5,44.0,0.0,44.0,1.0127066017005828,0.012626550245274717,-0.012626550245274707,0.24016567481938356
176000,0,8,7.824,0.021435616438356165,VEV_6000,6000,5241.5,0.5,0.0,0.5,1.1447104836401794,0.1351517523175647,-0.13515175231756466,0.3612502866277808
830000,1,7,6.17,0.016904109589041094,VEV_5300,5300,5239.0,43.0,0.0,43.0,1.01164344340523,0.011576180131993415,-0.011576180131993448,0.2534461233746143
610000,1,7,6.39,0.017506849315068494,VEV_5000,5000,5223.5,229.5,223.5,6.0,0.9572125969177755,-0.043729762861325176,0.0437297628613252,0.2375174137308249
408000,0,8,7.592,0.0208,VEV_6500,6500,5270.5,0.5,0.0,0.5,1.2332795749928849,0.20967694218848454,-0.20967694218848454,0.5405320215073912
398000,0,8,7.602,0.020827397260273973,VEV_5000,5000,5260.0,265.5,260.0,5.5,0.9505703422053232,-0.050693114315518095,0.050693114315518165,0.2384810916838031
2000,0,8,7.998,0.021912328767123287,VEV_6000,6000,5247.5,0.5,0.0,0.5,1.1434016198189614,0.13400769651540398,-0.13400769651540395,0.3545855288811537
202000,1,7,6.798,0.018624657534246577,VEV_5100,5100,5241.5,160.5,141.5,19.0,0.9730039110941524,-0.02736717718021024,0.027367177180210284,0.23944582459477576
146000,2,6,5.854,0.016038356164383562,VEV_5000,5000,5268.5,271.0,268.5,2.5,0.9490367277213628,-0.052307779623344854,0.052307779623344944,0.23635730794890558
348000,1,7,6.652,0.018224657534246576,VEV_5100,5100,5246.5,164.0,146.5,17.5,0.972076622510245,-0.028320647885548524,0.028320647885548632,0.23924005027670434
910000,2,6,5.09,0.013945205479452055,VEV_5100,5100,5276.5,184.5,176.5,8.0,0.9665497962664645,-0.03402245939872772,0.0340224593987278,0.23796692466492753
510000,2,6,5.49,0.01504109589041096,VEV_5000,5000,5235.5,240.0,235.5,4.5,0.9550186228631459,-0.04602443831127929,0.04602443831127925,0.24894073694463248
222000,0,8,7.778,0.02130958904109589,VEV_5100,5100,5228.0,155.0,128.0,27.0,0.9755164498852333,-0.024788256031695446,0.02478825603169547,0.24629369605155121
922000,0,8,7.078,0.01939178082191781,VEV_4000,4000,5262.5,1262.5,1262.5,0.0,0.7600950118764845,-0.2743118378886092,0.27431183788860924,
712000,1,7,6.288,0.017227397260273974,VEV_5000,5000,5263.0,267.5,263.0,4.5,0.9500285008550257,-0.051263293937541525,0.05126329393754151,0.25282038732458556
148000,2,6,5.852,0.016032876712328767,VEV_6500,6500,5266.5,0.5,0.0,0.5,1.2342162726668566,0.21043617160713193,-0.2104361716071319,0.6176942453692317
412000,2,6,5.588,0.01530958904109589,VEV_5100,5100,5222.0,140.0,122.0,18.0,0.9766373037150518,-0.023639930546656966,0.023639930546657018,0.23703358737012475
506000,2,6,5.494,0.015052054794520547,VEV_5400,5400,5236.5,11.0,0.0,11.0,1.0312231452305929,0.03074561733916527,-0.030745617339165292,0.2333807770514276
374000,1,7,6.626,0.018153424657534247,VEV_6000,6000,5254.5,0.5,0.0,0.5,1.1418783899514702,0.13267461690454085,-0.13267461690454083,0.3860940780332229
256000,1,7,6.744,0.018476712328767124,VEV_5500,5500,5265.5,9.0,0.0,9.0,1.0445351818440793,0.04357198439991038,-0.04357198439991036,0.2527418461688264
720000,0,8,7.28,0.019945205479452055,VEV_4000,4000,5252.5,1252.5,1252.5,0.0,0.7615421227986673,-0.27240979261712783,0.2724097926171279,
888000,2,6,5.112,0.014005479452054794,VEV_4000,4000,5271.5,1271.5,1271.5,0.0,0.7587973062695628,-0.27602059091497666,0.2760205909149766,
8000,0,8,7.992,0.021895890410958904,VEV_5300,5300,5233.5,46.0,0.0,46.0,1.0127066017005828,0.012626550245274717,-0.012626550245274707,0.2398945214472303
502000,2,6,5.498,0.015063013698630138,VEV_6500,6500,5244.0,0.5,0.0,0.5,1.2395118230358504,0.21471761100013792,-0.21471761100013798,0.6490426838565176
670000,1,7,6.33,0.017342465753424657,VEV_6500,6500,5219.5,0.5,0.0,0.5,1.2453300124533002,0.21940056503537544,-0.21940056503537533,0.6168710458109332
784000,0,8,7.216,0.01976986301369863,VEV_5100,5100,5244.5,166.0,144.5,21.5,0.9724473257698542,-0.027939368689241423,0.027939368689241434,0.24738742023342622
902000,1,7,6.098,0.01670684931506849,VEV_5200,5200,5255.5,96.5,55.5,41.0,0.9894396346684425,-0.010616521693890405,0.010616521693890386,0.24119538806820162
192000,2,6,5.808,0.01591232876712329,VEV_5400,5400,5259.0,14.5,0.0,14.5,1.026811180832858,0.026458058963021544,-0.026458058963021534,0.2260708011427022
920000,0,8,7.08,0.019397260273972605,VEV_5100,5100,5257.5,176.5,157.5,19.0,0.9700427960057061,-0.030415088864437757,0.0304150888644376,0.24999585138717018
600000,0,8,7.4,0.020273972602739727,VEV_5000,5000,5246.0,253.0,246.0,7.0,0.9531071292413267,-0.0480279690105816,0.04802796901058147,0.24594471498504894
998000,2,6,5.002,0.013704109589041094,VEV_4500,4500,5299.5,799.5,799.5,0.0,0.8491367110104727,-0.16353507970889844,0.16353507970889844,
380000,2,6,5.62,0.015397260273972603,VEV_5300,5300,5251.5,43.0,0.0,43.0,1.0092354565362278,0.009193070477383214,-0.009193070477383193,0.2464581676124455
518000,1,7,6.482,0.01775890410958904,VEV_5100,5100,5258.5,173.0,158.5,14.5,0.9698583246172863,-0.030605275247666004,0.030605275247665913,0.23729918844211384
744000,1,7,6.256,0.017139726027397263,VEV_5500,5500,5271.5,8.5,0.0,8.5,1.0433462961206488,0.04243314020355794,-0.04243314020355794,0.2533962883417826
332000,2,6,5.668,0.015528767123287672,VEV_5500,5500,5269.5,7.5,0.0,7.5,1.0437422905398994,0.04281261084657087,-0.042812610846570856,0.25922694464408164
86000,0,8,7.914,0.021682191780821918,VEV_4500,4500,5241.0,741.0,741.0,0.0,0.8586147681740126,-0.1524349230437551,0.1524349230437552,
78000,1,7,6.922,0.018964383561643833,VEV_5500,5500,5238.5,6.5,0.0,6.5,1.0499188699055073,0.04871289442754268,-0.04871289442754269,0.24948459247548377
794000,1,7,6.2059999999999995,0.017002739726027397,VEV_5200,5200,5254.0,96.5,54.0,42.5,0.9897221164826798,-0.01033106567596649,0.010331065675966504,0.24279965651091215
698000,2,6,5.302,0.014526027397260274,VEV_5200,5200,5275.0,104.5,75.0,29.5,0.985781990521327,-0.014320053774748558,0.014320053774748471,0.23687507623758292
128000,0,8,7.872,0.02156712328767123,VEV_5100,5100,5240.5,163.0,140.5,22.5,0.9731895811468372,-0.02717637389781485,0.02717637389781493,0.23758820543290968
60000,1,7,6.94,0.019013698630136987,VEV_5400,5400,5246.0,16.5,0.0,16.5,1.0293556995806328,0.028933072125546685,-0.02893307212554675,0.2296217590793878
938000,0,8,7.062,0.01934794520547945,VEV_6500,6500,5258.5,0.5,0.0,0.5,1.2360939431396787,0.21195636192364542,-0.2119563619236453,0.5659818197326427
652000,0,8,7.348,0.020131506849315067,VEV_4000,4000,5232.5,1232.5,1232.5,0.0,0.7644529383659818,-0.26859481421812714,0.2685948142181271,
488000,2,6,5.5120000000000005,0.0151013698630137,VEV_5400,5400,5234.5,10.5,0.0,10.5,1.0316171554112141,0.031127624792956176,-0.03112762479295617,0.23151361791293681
424000,2,6,5.576,0.015276712328767122,VEV_5400,5400,5233.5,10.5,0.0,10.5,1.0318142734307825,0.03131868325742726,-0.0313186832574273,0.23115316541766703
830000,0,8,7.17,0.019643835616438357,VEV_6500,6500,5260.0,0.5,0.0,0.5,1.2357414448669202,0.21167115015197294,-0.21167115015197296,0.5610161054525613
300000,2,6,5.7,0.015616438356164384,VEV_5400,5400,5270.5,17.0,0.0,17.0,1.0245707238402428,0.024273718857121842,-0.024273718857121877,0.22985087861963213
664000,1,7,6.336,0.01735890410958904,VEV_4500,4500,5215.5,715.5,715.5,0.0,0.8628127696289906,-0.1475575643576146,0.1475575643576147,
298000,0,8,7.702,0.021101369863013697,VEV_5300,5300,5249.5,50.5,0.0,50.5,1.0096199638060768,0.009573986585217227,-0.009573986585217208,0.2387829330933036
110000,1,7,6.89,0.01887671232876712,VEV_5500,5500,5270.0,9.5,0.0,9.5,1.0436432637571158,0.042717729685154325,-0.042717729685154325,0.2501610798813705
870000,1,7,6.13,0.016794520547945207,VEV_5500,5500,5246.5,5.5,0.0,5.5,1.0483179262365387,0.047186904622596684,-0.047186904622596566,0.24866078694393548
490000,2,6,5.51,0.015095890410958903,VEV_5400,5400,5239.0,11.5,0.0,11.5,1.0307310555449514,0.030268313144146075,-0.030268313144146068,0.2339352022318898
876000,0,8,7.124,0.019517808219178083,VEV_5200,5200,5259.0,103.5,59.0,44.5,0.9887811370983076,-0.011282269019825514,0.011282269019825516,0.24046922581834682
480000,1,7,6.52,0.017863013698630137,VEV_4500,4500,5251.0,751.0,751.0,0.0,0.8569796229289659,-0.15434113787944817,0.15434113787944814,
776000,2,6,5.224,0.014312328767123288,VEV_4000,4000,5242.0,1242.5,1242.0,0.5,0.7630675314765357,-0.2704087437813239,0.27040874378132396,0.8396368902526746
414000,1,7,6.586,0.018043835616438356,VEV_5400,5400,5235.5,13.5,0.0,13.5,1.0314201126921976,0.030936602824849068,-0.030936602824848943,0.22912509063895756
322000,2,6,5.678,0.015556164383561643,VEV_5200,5200,5271.5,106.0,71.5,34.5,0.9864364981504316,-0.01365632644748564,0.013656326447485555,0.24566204597337274
330000,1,7,6.67,0.018273972602739726,VEV_6500,6500,5246.5,0.5,0.0,0.5,1.238921185552273,0.21424098928576285,-0.21424098928576282,0.5880786008895234
174000,0,8,7.826,0.021441095890410957,VEV_5200,5200,5246.5,97.5,46.5,51.0,0.9911369484418183,-0.00890256202844701,0.008902562028446923,0.23555474956333572
888000,2,6,5.112,0.014005479452054794,VEV_6000,6000,5271.5,0.5,0.0,0.5,1.138195959404344,0.12944451719318764,-0.12944451719318764,0.4299626018469209
958000,1,7,6.042,0.016553424657534246,VEV_5500,5500,5265.0,6.5,0.0,6.5,1.0446343779677112,0.043666946652486306,-0.04366694665248641,0.2457214815814801
172000,1,7,6.828,0.018706849315068493,VEV_6500,6500,5250.0,0.5,0.0,0.5,1.2380952380952381,0.2135741002980591,-0.21357410029805904,0.5795898570968114
796000,2,6,5.204,0.014257534246575342,VEV_6000,6000,5242.5,0.5,0.0,0.5,1.1444921316165952,0.13496098543411714,-0.134960985434117,0.44238846893596906
686000,2,6,5.314,0.014558904109589042,VEV_5500,5500,5274.5,6.5,0.0,6.5,1.0427528675703859,0.04186420409869889,-0.04186420409869887,0.25380064023394944
800000,1,7,6.2,0.016986301369863014,VEV_5500,5500,5250.5,6.0,0.0,6.0,1.0475192838777259,0.04642478207451416,-0.04642478207451425,0.249239023247229
274000,0,8,7.726,0.021167123287671234,VEV_6500,6500,5249.5,0.5,0.0,0.5,1.2382131631583961,0.21366934292873258,-0.2136693429287325,0.5450874492125095
110000,2,6,5.89,0.016136986301369862,VEV_5500,5500,5261.5,6.5,0.0,6.5,1.0453292787227977,0.044331935039695416,-0.04433193503969543,0.251737056233133
882000,1,7,6.118,0.01676164383561644,VEV_5500,5500,5244.5,5.5,0.0,5.5,1.0487177042616074,0.04756818381890368,-0.04756818381890366,0.2504579494324756
16000,1,7,6.984,0.019134246575342465,VEV_5200,5200,5233.5,88.5,33.5,55.0,0.9935989299703831,-0.006421644725419757,0.006421644725419774,0.2448579676117264
876000,0,8,7.124,0.019517808219178083,VEV_5000,5000,5259.0,264.0,259.0,5.0,0.9507510933637574,-0.050502982173106725,0.05050298217310683,0.24035564789882227
418000,1,7,6.582,0.018032876712328765,VEV_5500,5500,5233.5,5.5,0.0,5.5,1.0509219451609821,0.049667821925623794,-0.04966782192562375,0.2496857455972301
942000,0,8,7.058,0.019336986301369864,VEV_6500,6500,5249.5,0.5,0.0,0.5,1.2382131631583961,0.21366934292873258,-0.2136693429287325,0.5702991276805256
908000,1,7,6.092,0.016690410958904108,VEV_5100,5100,5256.0,169.5,156.0,13.5,0.9703196347031964,-0.03012974145202927,0.03012974145202924,0.23631324698324938
64000,0,8,7.936,0.02174246575342466,VEV_5300,5300,5241.5,49.0,0.0,49.0,1.0111609272154918,0.011099103647585885,-0.011099103647585904,0.24071647621667477
338000,1,7,6.662,0.018252054794520547,VEV_5400,5400,5252.5,17.0,0.0,17.0,1.028081865778201,0.027694799833210344,-0.027694799833210246,0.23059000527256182
896000,1,7,6.104,0.016723287671232878,VEV_5100,5100,5249.5,164.0,149.5,14.5,0.9715210972473569,-0.028892294242578814,0.02889229424257882,0.23572833169823482
54000,0,8,7.946,0.02176986301369863,VEV_6000,6000,5239.5,0.5,0.0,0.5,1.145147437732608,0.1355333952951957,-0.13553339529519573,0.3593740876377752
52000,2,6,5.948,0.016295890410958906,VEV_5200,5200,5261.5,100.5,61.5,39.0,0.9883113180651906,-0.011757531611348116,0.011757531611348087,0.2447187639895616
74000,1,7,6.926,0.018975342465753425,VEV_5400,5400,5236.5,15.0,0.0,15.0,1.0312231452305929,0.03074561733916527,-0.030745617339165292,0.23085251365880116
614000,0,8,7.386,0.020235616438356165,VEV_6000,6000,5231.5,0.5,0.0,0.5,1.146898595049221,0.13706142538909,-0.13706142538909005,0.3765167316008587
318000,2,6,5.682,0.015567123287671234,VEV_5500,5500,5273.5,7.5,0.0,7.5,1.0429506020669386,0.042053813503893464,-0.042053813503893395,0.25548217442097354
54000,0,8,7.946,0.02176986301369863,VEV_5000,5000,5239.5,247.5,239.5,8.0,0.9542895314438401,-0.04678816149875888,0.04678816149875898,0.24091541416154402
898000,2,6,5.102,0.013978082191780823,VEV_5300,5300,5277.5,51.0,0.0,51.0,1.004263382283278,0.00425431981773751,-0.004254319817737554,0.24693898159218491
162000,1,7,6.838,0.018734246575342468,VEV_4000,4000,5254.5,1254.5,1254.5,0.0,0.7612522599676468,-0.27279049120362353,0.27279049120362353,
768000,0,8,7.232,0.019813698630136985,VEV_6500,6500,5256.5,0.5,0.0,0.5,1.236564253781033,0.21233677086784294,-0.21233677086784286,0.5602022602033064
488000,0,8,7.5120000000000005,0.02058082191780822,VEV_5200,5200,5243.5,95.5,43.5,52.0,0.9917040144941356,-0.008330588704941098,0.008330588704941083,0.23979289580145097
312000,0,8,7.688,0.021063013698630135,VEV_6500,6500,5255.5,0.5,0.0,0.5,1.2367995433355532,0.21252702962031939,-0.21252702962031939,0.5437770570097202
290000,1,7,6.71,0.018383561643835616,VEV_6000,6000,5271.5,0.5,0.0,0.5,1.138195959404344,0.12944451719318764,-0.12944451719318764,0.3752881443660863
842000,2,6,5.158,0.01413150684931507,VEV_5300,5300,5258.0,44.0,0.0,44.0,1.00798782807151,0.007956094250386597,-0.007956094250386724,0.2507631147995294
78000,0,8,7.922,0.021704109589041096,VEV_6500,6500,5244.5,0.5,0.0,0.5,1.2393936504909906,0.21462226848206992,-0.21462226848206986,0.5404840251411411
980000,2,6,5.02,0.013753424657534246,VEV_4500,4500,5273.0,774.5,773.0,1.5,0.8534041342689171,-0.15852206377205863,0.15852206377205869,0.6033505691763017
996000,0,8,7.004,0.01918904109589041,VEV_4500,4500,5241.5,741.5,741.5,0.0,0.8585328627301345,-0.15253032013421622,0.15253032013421614,
314000,1,7,6.686,0.018317808219178083,VEV_5400,5400,5257.5,18.0,0.0,18.0,1.0271041369472182,0.026743324975510893,-0.02674332497551092,0.23029097731501771
750000,2,6,5.25,0.014383561643835616,VEV_5100,5100,5215.5,133.5,115.5,18.0,0.9778544722461893,-0.02239442140360862,0.022394421403608693,0.23699908053594385
104000,2,6,5.896,0.016153424657534245,VEV_5100,5100,5259.0,173.0,159.0,14.0,0.9697661152310325,-0.030700354876927054,0.030700354876927113,0.24624416405587446
6000,0,8,7.994,0.0219013698630137,VEV_4500,4500,5239.5,739.0,739.5,-0.5,0.8588605782994561,-0.15214867715658523,0.1521486771565853,
966000,0,8,7.034,0.019271232876712327,VEV_5000,5000,5240.5,247.0,240.5,6.5,0.9541074324968991,-0.04697900119399465,0.04697900119399464,0.24361047907013553
96000,0,8,7.904,0.021654794520547947,VEV_6500,6500,5238.5,0.5,0.0,0.5,1.2408132098883269,0.21576697909070894,-0.21576697909070883,0.543722247535952
642000,0,8,7.358,0.02015890410958904,VEV_5100,5100,5231.5,156.0,131.5,24.5,0.974863805791838,-0.0254575041086848,0.02545750410868494,0.24582903917847673
362000,0,8,7.638,0.020926027397260273,VEV_5500,5500,5280.5,11.5,0.0,11.5,1.0415680333301771,0.04072730203403319,-0.04072730203403313,0.24261488726739883
348000,1,7,6.652,0.018224657534246576,VEV_5500,5500,5246.5,6.5,0.0,6.5,1.0483179262365387,0.047186904622596684,-0.047186904622596566,0.24838844009481087
854000,2,6,5.146,0.014098630136986302,VEV_5000,5000,5257.5,260.0,257.5,2.5,0.9510223490252021,-0.050217716160617404,0.050217716160617515,0.24393771240343595
294000,0,8,7.706,0.021112328767123288,VEV_5400,5400,5243.0,18.5,0.0,18.5,1.029944688155636,0.029505099979832885,-0.029505099979832923,0.2303611771969795
660000,1,7,6.34,0.01736986301369863,VEV_5500,5500,5211.5,3.5,0.0,3.5,1.0553583421279862,0.0538803700411853,-0.05388037004118527,0.24626668862807247
670000,2,6,5.33,0.014602739726027398,VEV_5200,5200,5265.5,98.5,65.5,33.0,0.987560535561675,-0.0125174822511332,0.012517482251133166,0.238501855954064
746000,1,7,6.254,0.017134246575342463,VEV_6500,6500,5275.5,0.5,0.0,0.5,1.2321107004075442,0.20872871530158157,-0.20872871530158163,0.5931059804275383
972000,1,7,6.0280000000000005,0.016515068493150688,VEV_6500,6500,5266.5,0.5,0.0,0.5,1.2342162726668566,0.21043617160713193,-0.2104361716071319,0.608610011628352
828000,2,6,5.172,0.014169863013698629,VEV_5000,5000,5253.0,255.5,253.0,2.5,0.9518370454978108,-0.04936142953772411,0.04936142953772409,0.23997741986666904
862000,2,6,5.138,0.014076712328767123,VEV_6000,6000,5254.5,0.5,0.0,0.5,1.1418783899514702,0.13267461690454085,-0.13267461690454083,0.43845174826291017
702000,0,8,7.298,0.019994520547945205,VEV_5300,5300,5257.5,52.0,0.0,52.0,1.0080836899667143,0.008051191963358406,-0.008051191963358382,0.2392554150138917
84000,2,6,5.916,0.016208219178082194,VEV_5000,5000,5268.5,271.0,268.5,2.5,0.9490367277213628,-0.052307779623344854,0.052307779623344944,0.2351155272064618
178000,1,7,6.822,0.01869041095890411,VEV_6500,6500,5247.5,0.5,0.0,0.5,1.2386850881372082,0.21405040418894045,-0.21405040418894045,0.5810200069225756
