timestamp,buyer,seller,symbol,currency,price,quantity,day,product,is_burst,n_trades,ex_mid,fwd20_ex
631700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,3,5220.5,-3.0
631700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,3,5220.5,-3.0
636100,Mark 01,Mark 22,VEV_5300,XIRECS,37.0,4,1,VEV_5300,True,5,5223.5,-11.0
636100,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,1,VEV_5500,True,5,5223.5,-11.0
636100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,5,5223.5,-11.0
636100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,5,5223.5,-11.0
642100,Mark 01,Mark 22,VEV_5300,XIRECS,34.0,4,1,VEV_5300,True,6,5214.5,-2.0
642100,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,4,1,VEV_5400,True,6,5214.5,-2.0
642100,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,1,VEV_5500,True,6,5214.5,-2.0
642100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,6,5214.5,-2.0
642100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,6,5214.5,-2.0
654200,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,2,1,VEV_5400,True,4,5206.5,-1.0
654200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,1,VEV_5500,True,4,5206.5,-1.0
654200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,True,4,5206.5,-1.0
654200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,True,4,5206.5,-1.0
674000,Mark 01,Mark 22,VEV_5300,XIRECS,37.0,3,1,VEV_5300,True,5,5223.5,5.0
674000,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,3,1,VEV_5400,True,5,5223.5,5.0
674000,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,3,1,VEV_5500,True,5,5223.5,5.0
674000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,5,5223.5,5.0
674000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,5,5223.5,5.0
684000,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,5,1,VEV_5400,True,4,5229.0,2.5
684000,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,5,1,VEV_5500,True,4,5229.0,2.5
684000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,4,5229.0,2.5
684000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,4,5229.0,2.5
701200,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,2,1,VEV_5400,True,5,5242.5,8.0
701200,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,1,VEV_5500,True,5,5242.5,8.0
701200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,True,5,5242.5,8.0
701200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,True,5,5242.5,8.0
703200,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,VEV_5400,True,4,5250.5,3.5
703200,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,VEV_5500,True,4,5250.5,3.5
703200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,4,5250.5,3.5
703200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,4,5250.5,3.5
710500,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,1,VEV_5400,True,5,5256.5,6.0
710500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,VEV_5500,True,5,5256.5,6.0
710500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,5,5256.5,6.0
710500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,5,5256.5,6.0
715000,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,5,1,VEV_5400,True,4,5269.5,2.0
715000,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,1,VEV_5500,True,4,5269.5,2.0
715000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,4,5269.5,2.0
715000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,4,5269.5,2.0
720500,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,2,1,VEV_5400,True,6,5266.5,-3.0
720500,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,2,1,VEV_5500,True,6,5266.5,-3.0
720500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,True,6,5266.5,-3.0
720500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,True,6,5266.5,-3.0
725000,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,4,1,VEV_5300,True,5,5266.5,-8.0
725000,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,4,1,VEV_5400,True,5,5266.5,-8.0
725000,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,1,VEV_5500,True,5,5266.5,-8.0
725000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,5,5266.5,-8.0
725000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,5,5266.5,-8.0
735100,Mark 01,Mark 22,VEV_5500,XIRECS,9.0,4,1,VEV_5500,True,4,5281.5,-8.0
735100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,4,5281.5,-8.0
735100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,4,5281.5,-8.0
741900,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,4,1,VEV_5400,True,4,5265.5,4.0
741900,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,1,VEV_5500,True,4,5265.5,4.0
741900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,4,5265.5,4.0
741900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,4,5265.5,4.0
746300,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,4,1,VEV_5500,True,4,5277.0,-4.5
746300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,4,5277.0,-4.5
746300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,4,5277.0,-4.5
754200,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,1,VEV_5400,True,4,5260.5,5.0
754200,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,VEV_5500,True,4,5260.5,5.0
754200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,4,5260.5,5.0
754200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,4,5260.5,5.0
760000,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,2,1,VEV_5400,True,4,5276.5,-4.0
760000,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,VEV_5500,True,4,5276.5,-4.0
760000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,True,4,5276.5,-4.0
760000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,True,4,5276.5,-4.0
785800,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,3,1,VEV_5400,True,5,5254.5,4.0
785800,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,VEV_5500,True,5,5254.5,4.0
785800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,5,5254.5,4.0
785800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,5,5254.5,4.0
798100,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,1,VEV_5400,True,4,5255.5,-4.0
798100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,1,VEV_5500,True,4,5255.5,-4.0
798100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,4,5255.5,-4.0
798100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,4,5255.5,-4.0
800400,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,3,1,VEV_5300,True,4,5249.5,-5.5
800400,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,3,1,VEV_5500,True,4,5249.5,-5.5
800400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,4,5249.5,-5.5
800400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,4,5249.5,-5.5
801800,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,2,1,VEV_5400,True,4,5247.5,-6.0
801800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,1,VEV_5500,True,4,5247.5,-6.0
801800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,True,4,5247.5,-6.0
801800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,True,4,5247.5,-6.0
807800,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,3,1,VEV_5300,True,5,5249.0,-4.5
807800,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,3,1,VEV_5400,True,5,5249.0,-4.5
807800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,3,1,VEV_5500,True,5,5249.0,-4.5
807800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,5,5249.0,-4.5
807800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,5,5249.0,-4.5
812600,Mark 01,Mark 22,VEV_5300,XIRECS,40.0,4,1,VEV_5300,True,5,5235.0,-6.0
812600,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,4,1,VEV_5400,True,5,5235.0,-6.0
812600,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,1,VEV_5500,True,5,5235.0,-6.0
812600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,5,5235.0,-6.0
812600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,5,5235.0,-6.0
813000,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,3,1,VEV_5500,True,3,5231.5,-4.0
813000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,3,5231.5,-4.0
813000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,3,5231.5,-4.0
824800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,1,VEV_5500,True,3,5250.5,-4.0
824800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,3,5250.5,-4.0
824800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,3,5250.5,-4.0
848900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,4,5264.5,-2.0
848900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,4,5264.5,-2.0
851200,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,1,VEV_5400,True,4,5260.5,9.0
851200,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,VEV_5500,True,4,5260.5,9.0
851200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,4,5260.5,9.0
851200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,4,5260.5,9.0
865400,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,VEV_5400,True,4,5254.0,-5.5
865400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,VEV_5500,True,4,5254.0,-5.5
865400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,4,5254.0,-5.5
865400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,4,5254.0,-5.5
868800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,1,VEV_5500,True,3,5248.5,-4.0
868800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,True,3,5248.5,-4.0
868800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,True,3,5248.5,-4.0
901100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,1,VEV_5400,True,4,5251.0,7.5
901100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,VEV_5500,True,4,5251.0,7.5
901100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,4,5251.0,7.5
901100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,4,5251.0,7.5
921000,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,4,1,VEV_5400,True,4,5269.5,3.0
921000,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,1,VEV_5500,True,4,5269.5,3.0
921000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,4,5269.5,3.0
921000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,4,5269.5,3.0
928400,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,VEV_5500,True,3,5280.5,-9.0
928400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,True,3,5280.5,-9.0
928400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,True,3,5280.5,-9.0
937300,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,1,VEV_5400,True,4,5260.0,4.0
937300,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,1,VEV_5500,True,4,5260.0,4.0
937300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,4,5260.0,4.0
937300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,4,5260.0,4.0
943100,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,4,1,VEV_5400,True,4,5246.5,-1.0
943100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,VEV_5500,True,4,5246.5,-1.0
943100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,4,5246.5,-1.0
943100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,4,5246.5,-1.0
948500,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,4,1,VEV_5300,True,5,5249.5,4.0
948500,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,4,1,VEV_5400,True,5,5249.5,4.0
948500,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,VEV_5500,True,5,5249.5,4.0
948500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,True,5,5249.5,4.0
948500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,True,5,5249.5,4.0
950300,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,VEV_5400,True,5,5253.5,7.0
950300,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,1,VEV_5500,True,5,5253.5,7.0
950300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,5,5253.5,7.0
950300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,5,5253.5,7.0
988100,Mark 01,Mark 22,VEV_5300,XIRECS,46.0,5,1,VEV_5300,True,6,5253.5,4.0
988100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,VEV_5400,True,6,5253.5,4.0
988100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,1,VEV_5500,True,6,5253.5,4.0
988100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,6,5253.5,4.0
988100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,6,5253.5,4.0
990300,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,1,VEV_5400,True,3,5258.5,4.5
990300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,True,3,5258.5,4.5
990300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,True,3,5258.5,4.5
13100,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,2,VEV_5400,True,4,5266.0,2.5
13100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,2,VEV_5500,True,4,5266.0,2.5
13100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,4,5266.0,2.5
13100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,4,5266.0,2.5
20900,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,5,2,VEV_5300,True,5,5270.5,-2.5
20900,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,5,2,VEV_5400,True,5,5270.5,-2.5
20900,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,2,VEV_5500,True,5,5270.5,-2.5
20900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,5,5270.5,-2.5
20900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,5,5270.5,-2.5
23500,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,VEV_5400,True,4,5264.0,2.5
23500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,True,4,5264.0,2.5
23500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5264.0,2.5
23500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5264.0,2.5
29500,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,VEV_5400,True,4,5266.5,-5.0
29500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,True,4,5266.5,-5.0
29500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5266.5,-5.0
29500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5266.5,-5.0
41900,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,2,2,VEV_5400,True,4,5250.5,0.0
41900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,2,VEV_5500,True,4,5250.5,0.0
41900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5250.5,0.0
41900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5250.5,0.0
42900,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,2,VEV_5400,True,4,5253.5,3.0
42900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,VEV_5500,True,4,5253.5,3.0
42900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5253.5,3.0
42900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5253.5,3.0
45100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,True,5,5258.0,1.5
45100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,5,5258.0,1.5
45100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,5,5258.0,1.5
52900,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,VEV_5500,True,3,5261.0,-3.5
52900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,3,5261.0,-3.5
52900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,3,5261.0,-3.5
75200,Mark 01,Mark 22,VEV_5300,XIRECS,46.0,4,2,VEV_5300,True,5,5255.5,-3.0
75200,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,2,VEV_5400,True,5,5255.5,-3.0
75200,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,VEV_5500,True,5,5255.5,-3.0
75200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5255.5,-3.0
75200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5255.5,-3.0
79300,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,2,VEV_5400,True,5,5257.5,7.0
79300,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,True,5,5257.5,7.0
79300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,5,5257.5,7.0
79300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,5,5257.5,7.0
102600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,True,4,5265.0,-3.5
102600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5265.0,-3.5
102600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5265.0,-3.5
105500,Mark 01,Mark 22,VEV_5300,XIRECS,47.0,5,2,VEV_5300,True,4,5258.5,3.5
105500,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,True,4,5258.5,3.5
105500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5258.5,3.5
105500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5258.5,3.5
129700,Mark 01,Mark 22,VEV_5300,XIRECS,46.0,4,2,VEV_5300,True,5,5255.0,2.5
129700,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,2,VEV_5400,True,5,5255.0,2.5
129700,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,VEV_5500,True,5,5255.0,2.5
129700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5255.0,2.5
129700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5255.0,2.5
169000,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,3,2,VEV_5300,True,6,5271.5,-1.0
169000,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,2,VEV_5400,True,6,5271.5,-1.0
169000,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,2,VEV_5500,True,6,5271.5,-1.0
169000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,6,5271.5,-1.0
169000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,6,5271.5,-1.0
171800,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,5,2,VEV_5400,True,4,5272.5,3.0
171800,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,2,VEV_5500,True,4,5272.5,3.0
171800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5272.5,3.0
171800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5272.5,3.0
189100,Mark 01,Mark 22,VEV_5300,XIRECS,47.0,4,2,VEV_5300,True,5,5259.0,2.0
189100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,2,VEV_5400,True,5,5259.0,2.0
189100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,2,VEV_5500,True,5,5259.0,2.0
189100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5259.0,2.0
189100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5259.0,2.0
204400,Mark 01,Mark 22,VEV_5300,XIRECS,47.0,5,2,VEV_5300,True,5,5260.5,6.0
204400,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,2,VEV_5400,True,5,5260.5,6.0
204400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,VEV_5500,True,5,5260.5,6.0
204400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,5,5260.5,6.0
204400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,5,5260.5,6.0
225500,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,5,2,VEV_5400,True,5,5267.5,-4.0
225500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,VEV_5500,True,5,5267.5,-4.0
225500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,5,5267.5,-4.0
225500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,5,5267.5,-4.0
239400,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,2,2,VEV_5400,True,5,5261.5,11.0
239400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,True,5,5261.5,11.0
239400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,5,5261.5,11.0
239400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,5,5261.5,11.0
253000,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,2,VEV_5400,True,4,5267.5,-2.0
253000,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,2,VEV_5500,True,4,5267.5,-2.0
253000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,4,5267.5,-2.0
253000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,4,5267.5,-2.0
268900,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,4,2,VEV_5400,True,4,5280.5,-2.5
268900,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,4,2,VEV_5500,True,4,5280.5,-2.5
268900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5280.5,-2.5
268900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5280.5,-2.5
272000,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,2,VEV_5500,True,3,5279.5,0.0
272000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,3,5279.5,0.0
272000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,3,5279.5,0.0
275200,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,5,2,VEV_5400,True,4,5276.5,-5.0
275200,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,2,VEV_5500,True,4,5276.5,-5.0
275200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5276.5,-5.0
275200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5276.5,-5.0
287100,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,2,2,VEV_5400,True,4,5276.5,-3.0
287100,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,2,2,VEV_5500,True,4,5276.5,-3.0
287100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5276.5,-3.0
287100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5276.5,-3.0
