participant,side_role,aggressor_filter,K,symbol,spread_regime,burst_only,n,mean,median,frac_pos,t_stat
Mark 14,seller,aggr_buy,5,VEV_4000,all,False,197.0,0.10913705583756345,0.0,0.4720812182741117,0.6823011586201727
Mark 38,buyer,all,5,VEV_4000,all,False,197.0,0.10913705583756345,0.0,0.4720812182741117,0.6823011586201727
Mark 38,buyer,aggr_buy,5,VEV_4000,all,False,197.0,0.10913705583756345,0.0,0.4720812182741117,0.6823011586201727
Mark 14,buyer,all,100,VEV_4000,tight,False,197.0,0.08629441624365482,-1.0,0.45685279187817257,0.13522866972487832
Mark 14,buyer,aggr_sell,100,VEV_4000,tight,False,197.0,0.08629441624365482,-1.0,0.45685279187817257,0.13522866972487832
Mark 38,seller,all,100,VEV_4000,tight,False,197.0,0.08629441624365482,-1.0,0.45685279187817257,0.13522866972487832
Mark 38,seller,aggr_sell,100,VEV_4000,tight,False,197.0,0.08629441624365482,-1.0,0.45685279187817257,0.13522866972487832
Mark 14,seller,all,100,VEV_4000,all,False,197.0,-0.25380710659898476,0.0,0.49238578680203043,-0.4080234537689381
Mark 14,seller,aggr_buy,100,VEV_4000,all,False,197.0,-0.25380710659898476,0.0,0.49238578680203043,-0.4080234537689381
Mark 38,buyer,all,100,VEV_4000,all,False,197.0,-0.25380710659898476,0.0,0.49238578680203043,-0.4080234537689381
Mark 38,buyer,aggr_buy,100,VEV_4000,all,False,197.0,-0.25380710659898476,0.0,0.49238578680203043,-0.4080234537689381
Mark 14,buyer,all,20,VEV_4000,tight,False,197.0,-0.15228426395939088,0.0,0.4517766497461929,-0.47122972686192166
Mark 14,buyer,aggr_sell,20,VEV_4000,tight,False,197.0,-0.15228426395939088,0.0,0.4517766497461929,-0.47122972686192166
Mark 38,seller,all,20,VEV_4000,tight,False,197.0,-0.15228426395939088,0.0,0.4517766497461929,-0.47122972686192166
Mark 38,seller,aggr_sell,20,VEV_4000,tight,False,197.0,-0.15228426395939088,0.0,0.4517766497461929,-0.47122972686192166
Mark 14,buyer,all,5,VEV_4000,tight,False,197.0,-0.09137055837563451,0.0,0.4416243654822335,-0.5986896790350235
Mark 14,buyer,aggr_sell,5,VEV_4000,tight,False,197.0,-0.09137055837563451,0.0,0.4416243654822335,-0.5986896790350235
Mark 38,seller,all,5,VEV_4000,tight,False,197.0,-0.09137055837563451,0.0,0.4416243654822335,-0.5986896790350235
Mark 38,seller,aggr_sell,5,VEV_4000,tight,False,197.0,-0.09137055837563451,0.0,0.4416243654822335,-0.5986896790350235
Mark 14,seller,all,5,VEV_4000,tight,False,185.0,0.0891891891891892,0.0,0.4702702702702703,0.5374928509756431
Mark 14,seller,aggr_buy,5,VEV_4000,tight,False,185.0,0.0891891891891892,0.0,0.4702702702702703,0.5374928509756431
Mark 38,buyer,all,5,VEV_4000,tight,False,185.0,0.0891891891891892,0.0,0.4702702702702703,0.5374928509756431
Mark 38,buyer,aggr_buy,5,VEV_4000,tight,False,185.0,0.0891891891891892,0.0,0.4702702702702703,0.5374928509756431
Mark 14,seller,all,20,VEV_4000,tight,False,185.0,0.14324324324324325,0.0,0.4810810810810811,0.478937176230814
Mark 14,seller,aggr_buy,20,VEV_4000,tight,False,185.0,0.14324324324324325,0.0,0.4810810810810811,0.478937176230814
Mark 38,buyer,all,20,VEV_4000,tight,False,185.0,0.14324324324324325,0.0,0.4810810810810811,0.478937176230814
Mark 38,buyer,aggr_buy,20,VEV_4000,tight,False,185.0,0.14324324324324325,0.0,0.4810810810810811,0.478937176230814
Mark 14,seller,all,100,VEV_4000,tight,False,185.0,-0.20270270270270271,0.0,0.4918918918918919,-0.3152974119237572
Mark 14,seller,aggr_buy,100,VEV_4000,tight,False,185.0,-0.20270270270270271,0.0,0.4918918918918919,-0.3152974119237572
Mark 38,buyer,all,100,VEV_4000,tight,False,185.0,-0.20270270270270271,0.0,0.4918918918918919,-0.3152974119237572
Mark 38,buyer,aggr_buy,100,VEV_4000,tight,False,185.0,-0.20270270270270271,0.0,0.4918918918918919,-0.3152974119237572
Mark 01,buyer,all,5,VELVETFRUIT_EXTRACT,tight,False,166.0,0.37349397590361444,0.0,0.4939759036144578,2.15160370372589
Mark 01,buyer,aggr_sell,5,VELVETFRUIT_EXTRACT,tight,False,166.0,0.37349397590361444,0.0,0.4939759036144578,2.15160370372589
Mark 01,buyer,all,20,VELVETFRUIT_EXTRACT,tight,False,166.0,0.4457831325301205,0.0,0.463855421686747,1.3164956119572484
Mark 01,buyer,aggr_sell,20,VELVETFRUIT_EXTRACT,tight,False,166.0,0.4457831325301205,0.0,0.463855421686747,1.3164956119572484
Mark 01,buyer,all,100,VELVETFRUIT_EXTRACT,tight,False,166.0,-0.18674698795180722,0.0,0.4939759036144578,-0.2595195010847077
Mark 01,buyer,aggr_sell,100,VELVETFRUIT_EXTRACT,tight,False,166.0,-0.18674698795180722,0.0,0.4939759036144578,-0.2595195010847077
Mark 22,seller,all,100,VEV_5300,all,True,163.0,0.2331288343558282,0.5,0.5030674846625767,0.903740994243002
Mark 22,seller,all,20,VEV_5300,all,True,163.0,-0.12269938650306748,0.0,0.38650306748466257,-0.9542862978215048
Mark 22,seller,all,5,VEV_5300,all,True,163.0,-0.19325153374233128,0.0,0.24539877300613497,-3.1776800666829024
Mark 67,buyer,all,5,VELVETFRUIT_EXTRACT,all,False,162.0,1.9753086419753085,2.0,0.8395061728395061,13.030065309864778
Mark 67,buyer,all,5,VELVETFRUIT_EXTRACT,tight,False,162.0,1.9753086419753085,2.0,0.8395061728395061,13.030065309864778
Mark 67,buyer,all,20,VELVETFRUIT_EXTRACT,all,False,162.0,1.873456790123457,1.5,0.654320987654321,5.972726257208577
Mark 67,buyer,all,20,VELVETFRUIT_EXTRACT,tight,False,162.0,1.873456790123457,1.5,0.654320987654321,5.972726257208577
Mark 67,buyer,all,100,VELVETFRUIT_EXTRACT,all,False,162.0,1.6080246913580247,1.0,0.5432098765432098,2.205889449046839
Mark 67,buyer,all,100,VELVETFRUIT_EXTRACT,tight,False,162.0,1.6080246913580247,1.0,0.5432098765432098,2.205889449046839
Mark 22,seller,all,100,VEV_5300,tight,True,162.0,0.22530864197530864,0.25,0.5,0.8684496275141674
Mark 22,seller,all,20,VEV_5300,tight,True,162.0,-0.12654320987654322,0.0,0.38271604938271603,-0.9785621955223406
Mark 22,seller,all,5,VEV_5300,tight,True,162.0,-0.19135802469135801,0.0,0.24691358024691357,-3.1286979891281437
Mark 67,buyer,aggr_buy,5,VELVETFRUIT_EXTRACT,all,False,161.0,1.9906832298136645,2.0,0.84472049689441,13.11780978467523
Mark 67,buyer,aggr_buy,5,VELVETFRUIT_EXTRACT,tight,False,161.0,1.9906832298136645,2.0,0.84472049689441,13.11780978467523
Mark 67,buyer,aggr_buy,20,VELVETFRUIT_EXTRACT,all,False,161.0,1.8416149068322982,1.5,0.6521739130434783,5.865156239755291
Mark 67,buyer,aggr_buy,20,VELVETFRUIT_EXTRACT,tight,False,161.0,1.8416149068322982,1.5,0.6521739130434783,5.865156239755291
Mark 67,buyer,aggr_buy,100,VELVETFRUIT_EXTRACT,all,False,161.0,1.5,1.0,0.5403726708074534,2.0677899381961007
Mark 67,buyer,aggr_buy,100,VELVETFRUIT_EXTRACT,tight,False,161.0,1.5,1.0,0.5403726708074534,2.0677899381961007
Mark 22,seller,aggr_sell,100,VEV_5300,all,True,160.0,0.190625,0.25,0.5,0.7396108769177279
Mark 22,seller,aggr_sell,100,VEV_5300,tight,True,160.0,0.190625,0.25,0.5,0.7396108769177279
Mark 22,seller,aggr_sell,20,VEV_5300,all,True,160.0,-0.14375,0.0,0.38125,-1.1067249793822498
Mark 22,seller,aggr_sell,20,VEV_5300,tight,True,160.0,-0.14375,0.0,0.38125,-1.1067249793822498
Mark 22,seller,aggr_sell,5,VEV_5300,all,True,160.0,-0.203125,0.0,0.2375,-3.3127067443445664
Mark 22,seller,aggr_sell,5,VEV_5300,tight,True,160.0,-0.203125,0.0,0.2375,-3.3127067443445664
Mark 01,buyer,all,100,VEV_5300,all,True,132.0,0.07954545454545454,0.0,0.49242424242424243,0.2782787208153046
Mark 01,buyer,all,100,VEV_5300,tight,True,132.0,0.07954545454545454,0.0,0.49242424242424243,0.2782787208153046
Mark 01,buyer,aggr_sell,100,VEV_5300,all,True,132.0,0.07954545454545454,0.0,0.49242424242424243,0.2782787208153046
Mark 01,buyer,aggr_sell,100,VEV_5300,tight,True,132.0,0.07954545454545454,0.0,0.49242424242424243,0.2782787208153046
Mark 01,buyer,all,20,VEV_5300,all,True,132.0,-0.12121212121212122,0.0,0.3939393939393939,-0.8405868912188258
Mark 01,buyer,all,20,VEV_5300,tight,True,132.0,-0.12121212121212122,0.0,0.3939393939393939,-0.8405868912188258
Mark 01,buyer,aggr_sell,20,VEV_5300,all,True,132.0,-0.12121212121212122,0.0,0.3939393939393939,-0.8405868912188258
Mark 01,buyer,aggr_sell,20,VEV_5300,tight,True,132.0,-0.12121212121212122,0.0,0.3939393939393939,-0.8405868912188258
Mark 01,buyer,all,5,VEV_5300,all,True,132.0,-0.14772727272727273,0.0,0.25,-2.2914560462557185
Mark 01,buyer,all,5,VEV_5300,tight,True,132.0,-0.14772727272727273,0.0,0.25,-2.2914560462557185
Mark 01,buyer,aggr_sell,5,VEV_5300,all,True,132.0,-0.14772727272727273,0.0,0.25,-2.2914560462557185
Mark 01,buyer,aggr_sell,5,VEV_5300,tight,True,132.0,-0.14772727272727273,0.0,0.25,-2.2914560462557185
Mark 01,seller,all,5,VELVETFRUIT_EXTRACT,tight,False,131.0,-0.09923664122137404,0.0,0.37404580152671757,-0.5515956934056927
Mark 01,seller,aggr_buy,5,VELVETFRUIT_EXTRACT,tight,False,131.0,-0.09923664122137404,0.0,0.37404580152671757,-0.5515956934056927
Mark 01,seller,all,100,VELVETFRUIT_EXTRACT,tight,False,131.0,-0.7938931297709924,-2.0,0.42748091603053434,-0.9491053349771964
Mark 01,seller,aggr_buy,100,VELVETFRUIT_EXTRACT,tight,False,131.0,-0.7938931297709924,-2.0,0.42748091603053434,-0.9491053349771964
Mark 01,seller,all,20,VELVETFRUIT_EXTRACT,tight,False,131.0,-0.8206106870229007,-1.0,0.3816793893129771,-2.2218599294101162
Mark 01,seller,aggr_buy,20,VELVETFRUIT_EXTRACT,tight,False,131.0,-0.8206106870229007,-1.0,0.3816793893129771,-2.2218599294101162
Mark 49,seller,all,5,VELVETFRUIT_EXTRACT,all,False,105.0,1.819047619047619,2.0,0.780952380952381,9.63090606602775
Mark 49,seller,all,5,VELVETFRUIT_EXTRACT,tight,False,105.0,1.819047619047619,2.0,0.780952380952381,9.63090606602775
Mark 49,seller,all,20,VELVETFRUIT_EXTRACT,all,False,105.0,1.7952380952380953,2.0,0.6761904761904762,4.876686926034512
Mark 49,seller,all,20,VELVETFRUIT_EXTRACT,tight,False,105.0,1.7952380952380953,2.0,0.6761904761904762,4.876686926034512
Mark 49,seller,all,100,VELVETFRUIT_EXTRACT,all,False,105.0,1.9190476190476191,1.0,0.5333333333333333,2.1263501862296157
Mark 49,seller,all,100,VELVETFRUIT_EXTRACT,tight,False,105.0,1.9190476190476191,1.0,0.5333333333333333,2.1263501862296157
Mark 49,seller,aggr_buy,5,VELVETFRUIT_EXTRACT,all,False,104.0,1.8461538461538463,2.0,0.7884615384615384,9.782143046421124
Mark 49,seller,aggr_buy,5,VELVETFRUIT_EXTRACT,tight,False,104.0,1.8461538461538463,2.0,0.7884615384615384,9.782143046421124
Mark 49,seller,aggr_buy,20,VELVETFRUIT_EXTRACT,all,False,104.0,1.8317307692307692,2.0,0.6826923076923077,4.9525955625564935
Mark 49,seller,aggr_buy,20,VELVETFRUIT_EXTRACT,tight,False,104.0,1.8317307692307692,2.0,0.6826923076923077,4.9525955625564935
Mark 49,seller,aggr_buy,100,VELVETFRUIT_EXTRACT,all,False,104.0,1.9759615384615385,1.0,0.5384615384615384,2.1727850443995993
Mark 49,seller,aggr_buy,100,VELVETFRUIT_EXTRACT,tight,False,104.0,1.9759615384615385,1.0,0.5384615384615384,2.1727850443995993
Mark 01,seller,all,20,VELVETFRUIT_EXTRACT,wide,False,101.0,0.8663366336633663,0.5,0.5643564356435643,2.069509449518457
Mark 01,seller,aggr_buy,20,VELVETFRUIT_EXTRACT,wide,False,101.0,0.8663366336633663,0.5,0.5643564356435643,2.069509449518457
Mark 55,buyer,all,20,VELVETFRUIT_EXTRACT,wide,False,101.0,0.8663366336633663,0.5,0.5643564356435643,2.069509449518457
Mark 55,buyer,aggr_buy,20,VELVETFRUIT_EXTRACT,wide,False,101.0,0.8663366336633663,0.5,0.5643564356435643,2.069509449518457
Mark 01,seller,all,5,VELVETFRUIT_EXTRACT,wide,False,101.0,0.12871287128712872,0.0,0.46534653465346537,0.5742999675877342
Mark 01,seller,aggr_buy,5,VELVETFRUIT_EXTRACT,wide,False,101.0,0.12871287128712872,0.0,0.46534653465346537,0.5742999675877342
Mark 55,buyer,all,5,VELVETFRUIT_EXTRACT,wide,False,101.0,0.12871287128712872,0.0,0.46534653465346537,0.5742999675877342
Mark 55,buyer,aggr_buy,5,VELVETFRUIT_EXTRACT,wide,False,101.0,0.12871287128712872,0.0,0.46534653465346537,0.5742999675877342
Mark 01,seller,all,100,VELVETFRUIT_EXTRACT,wide,False,101.0,0.3910891089108911,1.5,0.5346534653465347,0.41683669129182327
Mark 01,seller,aggr_buy,100,VELVETFRUIT_EXTRACT,wide,False,101.0,0.3910891089108911,1.5,0.5346534653465347,0.41683669129182327
Mark 55,buyer,all,100,VELVETFRUIT_EXTRACT,wide,False,101.0,0.3910891089108911,1.5,0.5346534653465347,0.41683669129182327
Mark 55,buyer,aggr_buy,100,VELVETFRUIT_EXTRACT,wide,False,101.0,0.3910891089108911,1.5,0.5346534653465347,0.41683669129182327
Mark 22,seller,all,5,VELVETFRUIT_EXTRACT,all,False,97.0,1.5824742268041236,1.5,0.8041237113402062,6.3581441149482645
Mark 22,seller,all,5,VELVETFRUIT_EXTRACT,tight,False,97.0,1.5824742268041236,1.5,0.8041237113402062,6.3581441149482645
Mark 22,seller,all,20,VELVETFRUIT_EXTRACT,all,False,97.0,1.4536082474226804,1.5,0.6288659793814433,3.1392775893484672
Mark 22,seller,all,20,VELVETFRUIT_EXTRACT,tight,False,97.0,1.4536082474226804,1.5,0.6288659793814433,3.1392775893484672
Mark 22,seller,all,100,VELVETFRUIT_EXTRACT,all,False,97.0,0.3917525773195876,-0.5,0.4742268041237113,0.41988175952431345
Mark 22,seller,all,100,VELVETFRUIT_EXTRACT,tight,False,97.0,0.3917525773195876,-0.5,0.4742268041237113,0.41988175952431345
Mark 22,seller,aggr_buy,5,VELVETFRUIT_EXTRACT,all,False,86.0,2.0872093023255816,2.0,0.8837209302325582,10.353241364679736
Mark 22,seller,aggr_buy,5,VELVETFRUIT_EXTRACT,tight,False,86.0,2.0872093023255816,2.0,0.8837209302325582,10.353241364679736
Mark 22,seller,aggr_buy,20,VELVETFRUIT_EXTRACT,all,False,86.0,2.0348837209302326,1.5,0.6511627906976745,4.55419693859998
Mark 22,seller,aggr_buy,20,VELVETFRUIT_EXTRACT,tight,False,86.0,2.0348837209302326,1.5,0.6511627906976745,4.55419693859998
Mark 22,seller,aggr_buy,100,VELVETFRUIT_EXTRACT,all,False,86.0,0.8372093023255814,0.0,0.5,0.8206101906790026
Mark 22,seller,aggr_buy,100,VELVETFRUIT_EXTRACT,tight,False,86.0,0.8372093023255814,0.0,0.5,0.8206101906790026
Mark 01,buyer,all,5,VELVETFRUIT_EXTRACT,wide,False,82.0,0.14634146341463414,0.5,0.524390243902439,0.5817898215005356
Mark 01,buyer,aggr_sell,5,VELVETFRUIT_EXTRACT,wide,False,82.0,0.14634146341463414,0.5,0.524390243902439,0.5817898215005356
Mark 55,seller,all,5,VELVETFRUIT_EXTRACT,wide,False,82.0,0.14634146341463414,0.5,0.524390243902439,0.5817898215005356
Mark 55,seller,aggr_sell,5,VELVETFRUIT_EXTRACT,wide,False,82.0,0.14634146341463414,0.5,0.524390243902439,0.5817898215005356
Mark 01,buyer,all,100,VELVETFRUIT_EXTRACT,wide,False,82.0,-1.1890243902439024,-2.75,0.4268292682926829,-1.1524054523170508
Mark 01,buyer,aggr_sell,100,VELVETFRUIT_EXTRACT,wide,False,82.0,-1.1890243902439024,-2.75,0.4268292682926829,-1.1524054523170508
Mark 55,seller,all,100,VELVETFRUIT_EXTRACT,wide,False,82.0,-1.1890243902439024,-2.75,0.4268292682926829,-1.1524054523170508
Mark 55,seller,aggr_sell,100,VELVETFRUIT_EXTRACT,wide,False,82.0,-1.1890243902439024,-2.75,0.4268292682926829,-1.1524054523170508
Mark 01,buyer,all,20,VELVETFRUIT_EXTRACT,wide,False,82.0,-0.6951219512195121,-0.5,0.4634146341463415,-1.4721456876792747
Mark 01,buyer,aggr_sell,20,VELVETFRUIT_EXTRACT,wide,False,82.0,-0.6951219512195121,-0.5,0.4634146341463415,-1.4721456876792747
Mark 55,seller,all,20,VELVETFRUIT_EXTRACT,wide,False,82.0,-0.6951219512195121,-0.5,0.4634146341463415,-1.4721456876792747
Mark 55,seller,aggr_sell,20,VELVETFRUIT_EXTRACT,wide,False,82.0,-0.6951219512195121,-0.5,0.4634146341463415,-1.4721456876792747
Mark 22,seller,all,20,VEV_5400,wide,True,51.0,-0.14705882352941177,-0.5,0.3333333333333333,-1.2023492809368308
Mark 22,seller,all,100,VEV_5400,wide,True,51.0,-0.4117647058823529,-0.5,0.43137254901960786,-1.6763562090297714
Mark 22,seller,all,5,VEV_5400,wide,True,51.0,-0.14705882352941177,0.0,0.1568627450980392,-2.777777777777778
Mark 01,buyer,all,20,VEV_5400,wide,True,50.0,-0.16,-0.5,0.32,-1.2894876373638113
Mark 01,buyer,aggr_sell,20,VEV_5400,wide,True,50.0,-0.16,-0.5,0.32,-1.2894876373638113
Mark 22,seller,aggr_sell,20,VEV_5400,wide,True,50.0,-0.16,-0.5,0.32,-1.2894876373638113
Mark 01,buyer,all,100,VEV_5400,wide,True,50.0,-0.43,-0.5,0.42,-1.7206743555654924
Mark 01,buyer,aggr_sell,100,VEV_5400,wide,True,50.0,-0.43,-0.5,0.42,-1.7206743555654924
Mark 22,seller,aggr_sell,100,VEV_5400,wide,True,50.0,-0.43,-0.5,0.42,-1.7206743555654924
Mark 01,buyer,all,5,VEV_5400,wide,True,50.0,-0.15,0.0,0.16,-2.781517949836592
Mark 01,buyer,aggr_sell,5,VEV_5400,wide,True,50.0,-0.15,0.0,0.16,-2.781517949836592
Mark 22,seller,aggr_sell,5,VEV_5400,wide,True,50.0,-0.15,0.0,0.16,-2.781517949836592
Mark 22,seller,all,100,VEV_5200,all,True,46.0,0.8804347826086957,0.75,0.5869565217391305,0.9410055737562313
Mark 22,seller,all,100,VEV_5200,tight,True,46.0,0.8804347826086957,0.75,0.5869565217391305,0.9410055737562313
Mark 22,seller,all,20,VEV_5200,all,True,46.0,0.22826086956521738,-0.25,0.4782608695652174,0.4628925561670968
Mark 22,seller,all,20,VEV_5200,tight,True,46.0,0.22826086956521738,-0.25,0.4782608695652174,0.4628925561670968
Mark 22,seller,all,5,VEV_5200,all,True,46.0,-0.20652173913043478,-0.5,0.32608695652173914,-1.4199504053068512
Mark 22,seller,all,5,VEV_5200,tight,True,46.0,-0.20652173913043478,-0.5,0.32608695652173914,-1.4199504053068512
Mark 22,seller,aggr_sell,100,VEV_5200,all,True,44.0,0.625,0.5,0.5681818181818182,0.6621679449607971
Mark 22,seller,aggr_sell,100,VEV_5200,tight,True,44.0,0.625,0.5,0.5681818181818182,0.6621679449607971
Mark 22,seller,aggr_sell,20,VEV_5200,all,True,44.0,0.22727272727272727,-0.25,0.4772727272727273,0.45017565512115065
Mark 22,seller,aggr_sell,20,VEV_5200,tight,True,44.0,0.22727272727272727,-0.25,0.4772727272727273,0.45017565512115065
Mark 22,seller,aggr_sell,5,VEV_5200,all,True,44.0,-0.22727272727272727,-0.5,0.3181818181818182,-1.5035884171827123
Mark 22,seller,aggr_sell,5,VEV_5200,tight,True,44.0,-0.22727272727272727,-0.5,0.3181818181818182,-1.5035884171827123
Mark 14,seller,all,100,HYDROGEL_PACK,all,True,35.0,4.3428571428571425,2.0,0.5428571428571428,1.2956667019440873
Mark 14,seller,all,100,HYDROGEL_PACK,tight,True,35.0,4.3428571428571425,2.0,0.5428571428571428,1.2956667019440873
Mark 14,seller,aggr_buy,100,HYDROGEL_PACK,all,True,35.0,4.3428571428571425,2.0,0.5428571428571428,1.2956667019440873
Mark 14,seller,aggr_buy,100,HYDROGEL_PACK,tight,True,35.0,4.3428571428571425,2.0,0.5428571428571428,1.2956667019440873
Mark 38,buyer,all,100,HYDROGEL_PACK,all,True,35.0,4.3428571428571425,2.0,0.5428571428571428,1.2956667019440873
Mark 38,buyer,all,100,HYDROGEL_PACK,tight,True,35.0,4.3428571428571425,2.0,0.5428571428571428,1.2956667019440873
Mark 38,buyer,aggr_buy,100,HYDROGEL_PACK,all,True,35.0,4.3428571428571425,2.0,0.5428571428571428,1.2956667019440873
Mark 38,buyer,aggr_buy,100,HYDROGEL_PACK,tight,True,35.0,4.3428571428571425,2.0,0.5428571428571428,1.2956667019440873
Mark 14,seller,all,20,HYDROGEL_PACK,all,True,35.0,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126
Mark 14,seller,all,20,HYDROGEL_PACK,tight,True,35.0,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126
Mark 14,seller,aggr_buy,20,HYDROGEL_PACK,all,True,35.0,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126
Mark 14,seller,aggr_buy,20,HYDROGEL_PACK,tight,True,35.0,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126
Mark 38,buyer,all,20,HYDROGEL_PACK,all,True,35.0,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126
Mark 38,buyer,all,20,HYDROGEL_PACK,tight,True,35.0,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126
Mark 38,buyer,aggr_buy,20,HYDROGEL_PACK,all,True,35.0,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126
Mark 38,buyer,aggr_buy,20,HYDROGEL_PACK,tight,True,35.0,0.38571428571428573,-1.0,0.45714285714285713,0.2558067475795126
Mark 14,seller,all,5,HYDROGEL_PACK,all,True,35.0,-0.5714285714285714,-1.0,0.4,-0.8139073670530358
Mark 14,seller,all,5,HYDROGEL_PACK,tight,True,35.0,-0.5714285714285714,-1.0,0.4,-0.8139073670530358
Mark 14,seller,aggr_buy,5,HYDROGEL_PACK,all,True,35.0,-0.5714285714285714,-1.0,0.4,-0.8139073670530358
Mark 14,seller,aggr_buy,5,HYDROGEL_PACK,tight,True,35.0,-0.5714285714285714,-1.0,0.4,-0.8139073670530358
Mark 38,buyer,all,5,HYDROGEL_PACK,all,True,35.0,-0.5714285714285714,-1.0,0.4,-0.8139073670530358
Mark 38,buyer,all,5,HYDROGEL_PACK,tight,True,35.0,-0.5714285714285714,-1.0,0.4,-0.8139073670530358
Mark 38,buyer,aggr_buy,5,HYDROGEL_PACK,all,True,35.0,-0.5714285714285714,-1.0,0.4,-0.8139073670530358
Mark 38,buyer,aggr_buy,5,HYDROGEL_PACK,tight,True,35.0,-0.5714285714285714,-1.0,0.4,-0.8139073670530358
Mark 14,buyer,all,20,VEV_5200,all,True,33.0,0.015151515151515152,-0.5,0.42424242424242425,0.02588739206762294
Mark 14,buyer,all,20,VEV_5200,tight,True,33.0,0.015151515151515152,-0.5,0.42424242424242425,0.02588739206762294
Mark 14,buyer,aggr_sell,20,VEV_5200,all,True,33.0,0.015151515151515152,-0.5,0.42424242424242425,0.02588739206762294
Mark 14,buyer,aggr_sell,20,VEV_5200,tight,True,33.0,0.015151515151515152,-0.5,0.42424242424242425,0.02588739206762294
Mark 14,buyer,all,100,VEV_5200,all,True,33.0,-0.09090909090909091,0.5,0.5151515151515151,-0.08208546896238408
Mark 14,buyer,all,100,VEV_5200,tight,True,33.0,-0.09090909090909091,0.5,0.5151515151515151,-0.08208546896238408
Mark 14,buyer,aggr_sell,100,VEV_5200,all,True,33.0,-0.09090909090909091,0.5,0.5151515151515151,-0.08208546896238408
Mark 14,buyer,aggr_sell,100,VEV_5200,tight,True,33.0,-0.09090909090909091,0.5,0.5151515151515151,-0.08208546896238408
Mark 14,buyer,all,5,VEV_5200,all,True,33.0,-0.24242424242424243,-0.5,0.3333333333333333,-1.4250399015019133
Mark 14,buyer,all,5,VEV_5200,tight,True,33.0,-0.24242424242424243,-0.5,0.3333333333333333,-1.4250399015019133
Mark 14,buyer,aggr_sell,5,VEV_5200,all,True,33.0,-0.24242424242424243,-0.5,0.3333333333333333,-1.4250399015019133
Mark 14,buyer,aggr_sell,5,VEV_5200,tight,True,33.0,-0.24242424242424243,-0.5,0.3333333333333333,-1.4250399015019133
Mark 14,buyer,all,100,VEV_5300,all,True,30.0,0.65,0.75,0.5333333333333333,1.1549231186364701
Mark 14,buyer,all,20,VEV_5300,all,True,30.0,-0.21666666666666667,-0.25,0.3333333333333333,-0.7647058823529409
Mark 14,buyer,all,5,VEV_5300,all,True,30.0,-0.4166666666666667,0.0,0.2,-2.532968456878179
Mark 14,buyer,all,100,VEV_5300,tight,True,29.0,0.6206896551724138,0.5,0.5172413793103449,1.0668966711452794
Mark 55,seller,all,5,VELVETFRUIT_EXTRACT,all,True,29.0,0.08620689655172414,0.0,0.4482758620689655,0.2061214212570929
Mark 55,seller,aggr_sell,5,VELVETFRUIT_EXTRACT,all,True,29.0,0.08620689655172414,0.0,0.4482758620689655,0.2061214212570929
Mark 14,buyer,all,20,VEV_5300,tight,True,29.0,-0.2413793103448276,-0.5,0.3103448275862069,-0.8261882743519284
Mark 55,seller,all,20,VELVETFRUIT_EXTRACT,all,True,29.0,-0.7758620689655172,-1.0,0.3448275862068966,-1.0894893777993577
Mark 55,seller,aggr_sell,20,VELVETFRUIT_EXTRACT,all,True,29.0,-0.7758620689655172,-1.0,0.3448275862068966,-1.0894893777993577
Mark 55,seller,all,100,VELVETFRUIT_EXTRACT,all,True,29.0,-3.103448275862069,-3.0,0.3103448275862069,-2.1453670120634447
Mark 55,seller,aggr_sell,100,VELVETFRUIT_EXTRACT,all,True,29.0,-3.103448275862069,-3.0,0.3103448275862069,-2.1453670120634447
Mark 14,buyer,all,5,VEV_5300,tight,True,29.0,-0.41379310344827586,0.0,0.20689655172413793,-2.4305744810008
Mark 55,buyer,all,100,VELVETFRUIT_EXTRACT,all,True,28.0,3.267857142857143,2.0,0.5714285714285714,1.7003859391081937
Mark 55,buyer,aggr_buy,100,VELVETFRUIT_EXTRACT,all,True,28.0,3.267857142857143,2.0,0.5714285714285714,1.7003859391081937
Mark 55,buyer,all,20,VELVETFRUIT_EXTRACT,all,True,28.0,0.9642857142857143,0.75,0.6071428571428571,1.425446744204652
Mark 55,buyer,aggr_buy,20,VELVETFRUIT_EXTRACT,all,True,28.0,0.9642857142857143,0.75,0.6071428571428571,1.425446744204652
Mark 55,buyer,all,5,VELVETFRUIT_EXTRACT,all,True,28.0,0.35714285714285715,0.0,0.4642857142857143,1.223386307610833
Mark 55,buyer,aggr_buy,5,VELVETFRUIT_EXTRACT,all,True,28.0,0.35714285714285715,0.0,0.4642857142857143,1.223386307610833
Mark 14,buyer,aggr_sell,100,VEV_5300,all,True,28.0,0.7142857142857143,0.75,0.5357142857142857,1.2003201280569156
Mark 14,buyer,aggr_sell,100,VEV_5300,tight,True,28.0,0.7142857142857143,0.75,0.5357142857142857,1.2003201280569156
Mark 14,buyer,aggr_sell,20,VEV_5300,all,True,28.0,-0.25,-0.5,0.32142857142857145,-0.8260208649387009
