timestamp,buyer,seller,product,currency,price,quantity,day,bid_price_1,ask_price_1,mid_price,fwd_mid_delta_5,fwd_mid_delta_20,fwd_mid_delta_100,spread,aggr_buy,aggr_sell,spread_q,hour_bin,u_mid,fwd_u_20
720500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,0,5266.5,-3.0
720500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,0,5266.5,-3.0
721900,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,3,1,1253,1275,1264.0,-1.0,6.0,16.5,22.0,False,True,wide,0,5264.0,6.0
725000,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,4,1,53,55,54.0,-1.0,-3.0,7.0,2.0,False,True,tight_le2,0,5266.5,-8.0
725000,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,4,1,17,19,18.0,-0.5,-1.5,3.5,2.0,False,True,tight_le2,0,5266.5,-8.0
725000,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,1,7,8,7.5,0.0,-0.5,2.0,1.0,False,True,tight_le2,0,5266.5,-8.0
725000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,0,5266.5,-8.0
725000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,0,5266.5,-8.0
735100,Mark 14,Mark 22,VEV_5400,XIRECS,21.0,4,1,21,22,21.5,-1.0,-2.0,-1.0,1.0,False,True,tight_le2,1,5281.5,-8.0
735100,Mark 01,Mark 22,VEV_5500,XIRECS,9.0,4,1,9,10,9.5,-0.5,-1.0,-1.0,1.0,False,True,tight_le2,1,5281.5,-8.0
735100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,1,5281.5,-8.0
735100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,1,5281.5,-8.0
738100,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,2,1,1261,1282,1271.5,-1.0,-9.0,-0.5,21.0,True,False,wide,1,5271.5,-9.0
741900,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,4,1,17,19,18.0,-0.5,0.5,0.5,2.0,False,True,tight_le2,2,5265.5,4.0
741900,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,1,7,8,7.5,0.0,0.5,0.0,1.0,False,True,tight_le2,2,5265.5,4.0
741900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5265.5,4.0
741900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5265.5,4.0
743600,Mark 14,Mark 38,VEV_4000,XIRECS,1259.0,3,1,1259,1280,1269.5,2.0,7.0,-7.0,21.0,False,True,wide,2,5269.5,7.0
743800,Mark 38,Mark 14,VEV_4000,XIRECS,1279.0,3,1,1258,1279,1268.5,5.5,8.0,-8.0,21.0,True,False,wide,2,5268.5,8.0
746300,Mark 14,Mark 22,VEV_5400,XIRECS,20.0,4,1,20,21,20.5,-0.5,-1.0,-3.0,1.0,False,True,tight_le2,2,5277.0,-4.5
746300,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,4,1,8,9,8.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,2,5277.0,-4.5
746300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5277.0,-4.5
746300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5277.0,-4.5
747400,Mark 14,Mark 38,VEV_4000,XIRECS,1264.0,3,1,1264,1285,1274.5,-4.0,-1.0,-5.0,21.0,False,True,wide,2,5274.5,-1.0
747700,Mark 14,Mark 38,VEV_4000,XIRECS,1261.0,3,1,1261,1282,1271.5,0.5,3.0,-3.0,21.0,False,True,wide,2,5271.5,3.0
753400,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,3,1,1253,1275,1264.0,-3.5,-0.5,6.5,22.0,False,True,wide,3,5264.0,-0.5
754200,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,1,16,17,16.5,0.5,1.0,1.5,1.0,False,True,tight_le2,3,5260.5,5.0
754200,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,6,8,7.0,0.5,0.5,0.5,2.0,False,True,tight_le2,3,5260.5,5.0
754200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,3,5260.5,5.0
754200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,3,5260.5,5.0
756300,Mark 38,Mark 14,VEV_4000,XIRECS,1276.0,2,1,1255,1276,1265.5,0.0,6.5,6.0,21.0,True,False,wide,3,5265.5,5.5
760000,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,2,1,19,21,20.0,-0.5,-1.0,-2.5,2.0,False,True,tight_le2,4,5276.5,-4.0
760000,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,8,9,8.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,4,5276.5,-4.0
760000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,4,5276.5,-4.0
760000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,4,5276.5,-4.0
762700,Mark 14,Mark 38,VEV_4000,XIRECS,1261.0,2,1,1261,1283,1272.0,-0.5,-1.5,-10.5,22.0,False,True,wide,4,5272.0,-1.5
764300,Mark 14,Mark 38,VEV_4000,XIRECS,1258.0,2,1,1258,1280,1269.0,-0.5,2.5,-7.5,22.0,False,True,wide,4,5269.5,2.0
772000,Mark 38,Mark 14,VEV_4000,XIRECS,1273.0,3,1,1252,1273,1262.5,0.0,0.5,-3.0,21.0,True,False,wide,5,5262.5,0.5
775300,Mark 14,Mark 38,VEV_4000,XIRECS,1250.0,1,1,1250,1271,1260.5,1.0,3.0,-6.0,21.0,False,True,wide,5,5260.5,3.0
783300,Mark 14,Mark 38,VEV_4000,XIRECS,1249.0,3,1,1249,1270,1259.5,2.0,-5.0,-5.0,21.0,False,True,wide,6,5259.5,-5.0
785800,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,3,1,15,16,15.5,-0.5,0.5,-0.5,1.0,False,True,tight_le2,6,5254.5,4.0
785800,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,6,7,6.5,-0.5,0.0,0.0,1.0,False,True,tight_le2,6,5254.5,4.0
785800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,6,5254.5,4.0
785800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,6,5254.5,4.0
786900,Mark 14,Mark 38,VEV_4000,XIRECS,1250.0,1,1,1250,1271,1260.5,-3.0,0.5,-8.0,21.0,False,True,wide,6,5260.5,0.5
789200,Mark 14,Mark 38,VEV_4000,XIRECS,1250.0,3,1,1250,1272,1261.0,2.5,0.5,-8.5,22.0,False,True,wide,6,5261.0,-1.0
798100,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,1,15,16,15.5,0.0,-1.0,-1.5,1.0,False,True,tight_le2,7,5255.5,-4.0
798100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,1,6,7,6.5,0.0,-0.5,-1.0,1.0,False,True,tight_le2,7,5255.5,-4.0
798100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,7,5255.5,-4.0
798100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,7,5255.5,-4.0
800400,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,3,1,45,47,46.0,0.0,-2.0,-3.0,2.0,False,True,tight_le2,8,5249.5,-5.5
800400,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,3,1,5,6,5.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5249.5,-5.5
800400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5249.5,-5.5
800400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5249.5,-5.5
801000,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,2,1,1238,1259,1248.5,1.0,-10.0,-11.0,21.0,True,False,wide,8,5248.5,-10.0
801800,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,2,1,13,14,13.5,0.0,-1.0,-2.0,1.0,False,True,tight_le2,8,5247.5,-6.0
801800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,1,5,6,5.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,8,5247.5,-6.0
801800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5247.5,-6.0
801800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5247.5,-6.0
804900,Mark 14,Mark 38,VEV_4000,XIRECS,1230.0,1,1,1230,1250,1240.0,1.5,9.5,-11.5,20.0,False,True,wide,8,5240.0,9.5
807800,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,3,1,45,47,46.0,0.5,-2.0,-6.5,2.0,False,True,tight_le2,8,5249.0,-4.5
807800,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,3,1,13,15,14.0,0.5,-1.0,-3.0,2.0,False,True,tight_le2,8,5249.0,-4.5
807800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,3,1,5,6,5.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,8,5249.0,-4.5
807800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5249.0,-4.5
807800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5249.0,-4.5
812600,Mark 01,Mark 22,VEV_5300,XIRECS,40.0,4,1,40,42,41.0,-2.0,-2.0,2.0,2.0,False,True,tight_le2,9,5235.0,-6.0
812600,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,4,1,11,12,11.5,-0.5,-1.0,1.0,1.0,False,True,tight_le2,9,5235.0,-6.0
812600,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,1,4,5,4.5,0.0,0.0,1.0,1.0,False,True,tight_le2,9,5235.0,-6.0
812600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,9,5235.0,-6.0
812600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,9,5235.0,-6.0
813000,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,3,1,4,5,4.5,0.0,0.0,1.0,1.0,False,True,tight_le2,9,5231.5,-4.0
813000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,9,5231.5,-4.0
813000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,9,5231.5,-4.0
821300,Mark 14,Mark 38,VEV_4000,XIRECS,1233.0,2,1,1233,1254,1243.5,2.0,5.0,-1.0,21.0,False,True,wide,10,5243.5,5.0
824800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,1,5,6,5.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5250.5,-4.0
824800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5250.5,-4.0
824800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5250.5,-4.0
848200,Mark 38,Mark 14,VEV_4000,XIRECS,1272.0,2,1,1251,1272,1261.5,2.0,2.0,2.5,21.0,True,False,wide,12,5261.5,2.0
848900,Mark 14,Mark 22,VEV_5300,XIRECS,51.0,5,1,51,53,52.0,1.0,-1.0,-1.0,2.0,False,True,tight_le2,12,5264.5,-2.0
848900,Mark 14,Mark 22,VEV_5500,XIRECS,7.0,5,1,7,8,7.5,0.0,-1.0,-0.5,1.0,False,True,tight_le2,12,5264.5,-2.0
848900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,12,5264.5,-2.0
848900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,12,5264.5,-2.0
849200,Mark 14,Mark 38,VEV_4000,XIRECS,1256.0,2,1,1256,1277,1266.5,-0.5,-11.5,-4.0,21.0,False,True,wide,12,5266.5,-6.0
851200,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,1,16,17,16.5,0.0,1.5,-1.0,1.0,False,True,tight_le2,13,5260.5,9.0
851200,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,6,7,6.5,0.0,1.0,0.0,1.0,False,True,tight_le2,13,5260.5,9.0
851200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,13,5260.5,9.0
851200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,13,5260.5,9.0
855500,Mark 14,Mark 38,VEV_4000,XIRECS,1264.0,3,1,1264,1285,1274.5,-2.5,-9.0,-19.0,21.0,False,True,wide,13,5274.5,-9.0
865400,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,14,16,15.0,-0.5,-1.0,-2.5,2.0,False,True,tight_le2,14,5254.0,-5.5
865400,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,6,7,6.5,-0.5,-1.0,-1.5,1.0,False,True,tight_le2,14,5254.0,-5.5
865400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,14,5254.0,-5.5
865400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,14,5254.0,-5.5
867800,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,1240,1261,1250.5,0.0,-5.0,-12.0,21.0,True,False,wide,14,5250.5,-5.0
868800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,1,5,6,5.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,14,5248.5,-4.0
868800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,14,5248.5,-4.0
868800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,14,5248.5,-4.0
870100,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,3,1,1236,1257,1246.5,-1.0,-2.0,-7.0,21.0,False,True,wide,15,5246.5,-2.0
870200,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,3,1,1236,1257,1246.5,-1.0,-2.5,-7.0,21.0,True,False,wide,15,5246.5,-2.5
881400,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,1,1,1229,1250,1239.5,6.0,9.0,10.0,21.0,False,True,wide,16,5241.0,7.5
886300,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,3,1,1246,1267,1256.5,-1.0,-6.0,-6.0,21.0,False,True,wide,16,5256.5,-5.5
888300,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,1240,1261,1250.5,0.0,-7.0,-1.0,21.0,True,False,wide,16,5251.0,-7.5
900800,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,3,1,1240,1261,1250.5,2.0,5.0,11.0,21.0,True,False,wide,18,5250.5,5.0
901100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,1,14,15,14.5,0.0,1.0,1.5,1.0,False,True,tight_le2,18,5251.0,7.5
901100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,5,6,5.5,0.0,1.0,1.0,1.0,False,True,tight_le2,18,5251.0,7.5
901100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,18,5251.0,7.5
901100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,18,5251.0,7.5
901600,Mark 38,Mark 14,VEV_4000,XIRECS,1264.0,1,1,1243,1264,1253.5,2.0,7.5,8.0,21.0,True,False,wide,18,5253.5,7.5
903400,Mark 38,Mark 14,VEV_4000,XIRECS,1271.0,1,1,1249,1271,1260.0,-1.5,-2.5,3.5,22.0,True,False,wide,18,5261.5,-4.0
915200,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,2,1,1253,1275,1264.0,3.5,-3.5,11.5,22.0,False,True,wide,19,5264.0,-3.5
921000,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,4,1,17,18,17.5,0.5,0.5,1.0,1.0,False,True,tight_le2,20,5269.5,3.0
921000,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,1,7,8,7.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5269.5,3.0
921000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5269.5,3.0
921000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5269.5,3.0
925400,Mark 14,Mark 38,VEV_4000,XIRECS,1264.0,3,1,1264,1285,1274.5,2.5,3.0,-7.0,21.0,False,True,wide,20,5274.5,3.0
928400,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,8,9,8.5,-0.5,-1.0,-2.0,1.0,False,True,tight_le2,20,5280.5,-9.0
928400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5280.5,-9.0
928400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5280.5,-9.0
929100,Mark 38,Mark 14,VEV_4000,XIRECS,1289.0,2,1,1268,1289,1278.5,-2.5,-4.5,-15.0,21.0,True,False,wide,20,5278.5,-4.5
937300,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,1,15,16,15.5,0.5,1.0,-2.0,1.0,False,True,tight_le2,21,5260.0,4.0
937300,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,1,6,7,6.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,21,5260.0,4.0
937300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5260.0,4.0
937300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5260.0,4.0
937700,Mark 14,Mark 38,VEV_4000,XIRECS,1249.0,3,1,1249,1271,1260.0,3.5,3.5,-11.5,22.0,False,True,wide,21,5260.0,3.5
943100,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,4,1,13,14,13.5,-0.5,-0.5,2.0,1.0,False,True,tight_le2,22,5246.5,-1.0
943100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,5,6,5.5,0.0,0.0,1.0,1.0,False,True,tight_le2,22,5246.5,-1.0
943100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,22,5246.5,-1.0
943100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,22,5246.5,-1.0
948500,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,4,1,45,47,46.0,0.0,2.0,7.0,2.0,False,True,tight_le2,22,5249.5,4.0
948500,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,4,1,13,15,14.0,0.0,0.5,3.0,2.0,False,True,tight_le2,22,5249.5,4.0
948500,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,5,6,5.5,0.0,0.0,1.0,1.0,False,True,tight_le2,22,5249.5,4.0
948500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,22,5249.5,4.0
948500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,22,5249.5,4.0
950300,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,14,15,14.5,0.5,1.0,1.5,1.0,False,True,tight_le2,23,5253.5,7.0
950300,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,1,5,6,5.5,0.5,1.0,1.0,1.0,False,True,tight_le2,23,5253.5,7.0
950300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,23,5253.5,7.0
950300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,23,5253.5,7.0
953400,Mark 38,Mark 14,VEV_4000,XIRECS,1270.0,2,1,1249,1270,1259.5,1.0,6.0,9.5,21.0,True,False,wide,23,5259.5,6.0
962900,Mark 38,Mark 14,VEV_4000,XIRECS,1279.0,1,1,1257,1279,1268.0,1.0,8.5,-8.5,22.0,True,False,wide,0,5268.0,8.5
968200,Mark 14,Mark 38,VEV_4000,XIRECS,1261.0,1,1,1261,1282,1271.5,-1.0,-7.0,-11.0,21.0,False,True,wide,0,5271.5,-7.0
977200,Mark 38,Mark 14,VEV_4000,XIRECS,1267.0,1,1,1246,1267,1256.5,1.0,2.0,0.0,21.0,True,False,wide,1,5256.5,2.0
979700,Mark 38,Mark 14,VEV_4000,XIRECS,1270.0,2,1,1249,1270,1259.5,1.0,1.0,-3.0,21.0,True,False,wide,1,5259.5,-5.5
988100,Mark 14,Mark 22,VEV_5200,XIRECS,94.0,5,1,94,96,95.0,-0.5,2.5,9.5,2.0,False,True,tight_le2,2,5253.5,4.0
988100,Mark 01,Mark 22,VEV_5300,XIRECS,46.0,5,1,46,48,47.0,0.0,2.0,6.0,2.0,False,True,tight_le2,2,5253.5,4.0
988100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,14,15,14.5,0.0,1.0,2.5,1.0,False,True,tight_le2,2,5253.5,4.0
988100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,1,5,6,5.5,0.0,0.5,1.0,1.0,False,True,tight_le2,2,5253.5,4.0
988100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5253.5,4.0
988100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5253.5,4.0
990300,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,1,15,16,15.5,0.5,1.0,,1.0,False,True,tight_le2,3,5258.5,4.5
990300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,,1.0,False,True,tight_le2,3,5258.5,4.5
990300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0,1,0.5,0.0,0.0,,1.0,False,True,tight_le2,3,5258.5,4.5
997300,Mark 14,Mark 38,VEV_4000,XIRECS,1261.0,2,1,1261,1282,1271.5,-1.5,-1.0,,21.0,False,True,wide,3,5271.5,-1.0
998500,Mark 38,Mark 14,VEV_4000,XIRECS,1280.0,3,1,1259,1280,1269.5,-2.0,,,21.0,True,False,wide,3,5269.5,
1300,Mark 14,Mark 38,VEV_4000,XIRECS,1251.0,3,2,1251,1273,1262.0,3.5,11.5,3.0,22.0,False,True,wide,0,5262.0,11.5
9000,Mark 38,Mark 14,VEV_4000,XIRECS,1278.0,1,2,1256,1278,1267.0,-3.5,-4.5,2.5,22.0,True,False,wide,0,5267.5,-5.0
13100,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,2,16,18,17.0,0.0,0.5,0.0,2.0,False,True,tight_le2,1,5266.0,2.5
13100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,2,6,7,6.5,0.0,0.0,0.0,1.0,False,True,tight_le2,1,5266.0,2.5
13100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,1,5266.0,2.5
13100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,1,5266.0,2.5
20900,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,5,2,53,55,54.0,0.0,-1.0,-4.5,2.0,False,True,tight_le2,2,5270.5,-2.5
20900,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,5,2,17,19,18.0,0.0,-0.5,-2.5,2.0,False,True,tight_le2,2,5270.5,-2.5
20900,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,2,7,8,7.5,0.0,-1.0,-1.0,1.0,False,True,tight_le2,2,5270.5,-2.5
20900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5270.5,-2.5
20900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5270.5,-2.5
23500,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,16,17,16.5,0.0,0.5,1.0,1.0,False,True,tight_le2,2,5264.0,2.5
23500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,6,7,6.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5264.0,2.5
23500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5264.0,2.5
23500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5264.0,2.5
29500,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,16,18,17.0,-0.5,-1.0,-0.5,2.0,False,True,tight_le2,2,5266.5,-5.0
